time, realDorsalTactorPos, realVentralTactorPos, boxPosX, boxPosY, boxPosZ, boxLocalRot_11, boxLocalRot_12, boxLocalRot_13, boxLocalRot_21, boxLocalRot_22, boxLocalRot_23, boxLocalRot_31, boxLocalRot_32, boxLocalRot_33, boxGlobalRot_11, boxGlobalRot_12, boxGlobalRot_13, boxGlobalRot_21, boxGlobalRot_22, boxGlobalRot_23, boxGlobalRot_31, boxGlobalRot_32, boxGlobalRot_33, indexPosX, indexPosY, indexPosZ, indexContact, indexForceX, indexForceY, indexForceZ, indexForceGlobalX, indexForceGlobalY, indexForceGlobalZ, thumbPosX, thumbPosY, thumbPosZ, thumbContact, thumbForceX, thumbForceY, thumbForceZ, thumbForceGlobalX, thumbForceGlobalY, thumbForceGlobalZ, hoopSuccess, targetSuccess, trialSuccess, 
94.3933847, 0.1, 0.1, 0.150001616, -0.199999076, -0.0199759921, 0.705262995, -0.708945772, -2.85731137e-005, 0.708945772, 0.705262995, 9.34183346e-006, 1.35287064e-005, -2.68452376e-005, 1, 0.705263174, -0.708945594, -1.5515178e-005, 0.708945594, 0.705263174, -2.4476561e-005, 2.82948338e-005, 6.26299998e-006, 1, 0.188287085, -0.247208447, 0.191792456, 0, 0, 0, 0, 0, 0, 0, 0.215669873, -0.230298584, 0.248490088, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
94.4323175, 0.1, 0.1, 0.150001619, -0.199999115, -0.0199421729, 0.705269677, -0.708939124, 3.55979843e-005, 0.708939124, 0.705269677, -3.58794839e-006, -2.25625419e-005, 2.7767275e-005, 0.999999999, 0.705269636, -0.708939161, 8.53413486e-005, 0.708939163, 0.705269638, 5.72244097e-007, -6.05943483e-005, 6.00982379e-005, 0.999999996, 0.187866113, -0.24686106, 0.191595581, 0, 0, 0, 0, 0, 0, 0, 0.213750977, -0.230811426, 0.248108643, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
94.4335562, 0.1, 0.1, 0.150001641, -0.199999112, -0.019938078, 0.705269914, -0.708938888, 4.2483646e-005, 0.708938889, 0.705269915, 1.52394844e-006, -3.10428237e-005, 2.90435138e-005, 0.999999999, 0.70526986, -0.70893894, -5.57221651e-005, 0.708938941, 0.705269861, -3.39487351e-006, 4.17059217e-005, -3.71093108e-005, 0.999999998, 0.188320654, -0.2475646, 0.191251392, 0, 0, 0, 0, 0, 0, 0, 0.214236035, -0.230860986, 0.247941553, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
94.4347194, 0.1, 0.1, 0.150001636, -0.199999113, -0.0199397449, 0.705270124, -0.708938674, -9.20368051e-005, 0.708938677, 0.705270127, 1.25606699e-006, 6.40203347e-005, -6.61343174e-005, 0.999999996, 0.705270087, -0.708938715, -5.03133709e-005, 0.708938716, 0.705270088, 3.85745837e-006, 3.27498139e-005, -3.83896465e-005, 0.999999999, 0.188320654, -0.2475646, 0.191251392, 0, 0, 0, 0, 0, 0, 0, 0.214236035, -0.230860986, 0.247941553, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
94.4359386, 0.1, 0.1, 0.150001626, -0.199999111, -0.0199449361, 0.705270246, -0.708938551, 0.000102810877, 0.708938555, 0.70527025, -3.39395823e-006, -7.01033454e-005, 7.52802527e-005, 0.999999995, 0.70527023, -0.708938567, 0.000104683219, 0.708938572, 0.705270233, -5.82102045e-006, -6.97032126e-005, 7.83193644e-005, 0.999999995, 0.189444312, -0.247710352, 0.190778931, 0, 0, 0, 0, 0, 0, 0, 0.21477627, -0.230746875, 0.248052637, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
94.4371098, 0.1, 0.1, 0.150001632, -0.199999112, -0.0199509197, 0.705270286, -0.708938518, -2.21151505e-005, 0.708938519, 0.705270286, 6.05927993e-006, 1.13015016e-005, -1.99517121e-005, 1, 0.705270278, -0.708938524, -5.91095192e-005, 0.708938526, 0.705270279, 6.55692525e-006, 3.70397302e-005, -4.65294199e-005, 0.999999998, 0.189444312, -0.247710352, 0.190778931, 0, 0, 0, 0, 0, 0, 0, 0.21477627, -0.230746875, 0.248052637, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
94.4382811, 0.1, 0.1, 0.150001618, -0.199999111, -0.0199551747, 0.705270349, -0.708938456, -3.0143573e-005, 0.708938456, 0.705270349, -3.64947494e-006, 2.38466214e-005, -1.87960717e-005, 1, 0.705270331, -0.708938473, 4.02924336e-005, 0.708938474, 0.705270331, -2.5821405e-006, -2.65864793e-005, 3.03859635e-005, 0.999999999, 0.189444312, -0.247710352, 0.190778931, 0, 0, 0, 0, 0, 0, 0, 0.21477627, -0.230746875, 0.248052637, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
94.4394566, 0.1, 0.1, 0.150001622, -0.199999111, -0.019955925, 0.705270455, -0.708938348, 6.3456778e-005, 0.70893835, 0.705270456, 2.82005603e-006, -4.67534366e-005, 4.29980413e-005, 0.999999998, 0.705270433, -0.708938372, 3.40950395e-005, 0.708938373, 0.705270433, 1.83479865e-006, -2.53469824e-005, 2.28772525e-005, 0.999999999, 0.189444312, -0.247710352, 0.190778931, 0, 0, 0, 0, 0, 0, 0, 0.21477627, -0.230746875, 0.248052637, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
94.4406872, 0.1, 0.1, 0.150001633, -0.19999911, -0.0199525118, 0.705270588, -0.708938214, -8.30357874e-005, 0.708938217, 0.70527059, -1.08267541e-006, 5.93302488e-005, -5.81036639e-005, 0.999999997, 0.705270558, -0.708938243, -8.89205921e-005, 0.708938246, 0.70527056, -2.40543861e-006, 6.44183833e-005, -6.13427236e-005, 0.999999996, 0.189659497, -0.247153296, 0.190646021, 0, 0, 0, 0, 0, 0, 0, 0.21477627, -0.230746875, 0.248052637, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
94.4418574, 0.1, 0.1, 0.150001623, -0.199999111, -0.0199471771, 0.705270745, -0.708938062, 1.96823665e-005, 0.708938062, 0.705270746, 1.97891582e-006, -1.52843261e-005, 1.25579073e-005, 1, 0.705270711, -0.708938093, 6.44373714e-005, 0.708938095, 0.705270713, 4.08721749e-006, -4.8343375e-005, 4.27995125e-005, 0.999999998, 0.189659497, -0.247153296, 0.190646021, 0, 0, 0, 0, 0, 0, 0, 0.215281348, -0.230594678, 0.247953906, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
