time, realDorsalTactorPos, realVentralTactorPos, boxPosX, boxPosY, boxPosZ, boxLocalRot_11, boxLocalRot_12, boxLocalRot_13, boxLocalRot_21, boxLocalRot_22, boxLocalRot_23, boxLocalRot_31, boxLocalRot_32, boxLocalRot_33, boxGlobalRot_11, boxGlobalRot_12, boxGlobalRot_13, boxGlobalRot_21, boxGlobalRot_22, boxGlobalRot_23, boxGlobalRot_31, boxGlobalRot_32, boxGlobalRot_33, indexPosX, indexPosY, indexPosZ, indexContact, indexForceX, indexForceY, indexForceZ, indexForceGlobalX, indexForceGlobalY, indexForceGlobalZ, thumbPosX, thumbPosY, thumbPosZ, thumbContact, thumbForceX, thumbForceY, thumbForceZ, thumbForceGlobalX, thumbForceGlobalY, thumbForceGlobalZ, hoopSuccess, targetSuccess, trialSuccess, 
81.0101784, 0.1, 0.1, 0.102557079, 0.189401906, -0.0199681585, 0.969886772, -1.46270977e-005, -0.243556255, 0.243556255, -1.59821223e-005, 0.969886772, -1.80791744e-005, -1, -1.19383279e-005, 0.969886773, -1.92206057e-005, -0.243556251, 0.243556251, -7.05402464e-007, 0.969886773, -1.88136164e-005, -1, 3.99713814e-006, 0.257291846, -0.173450684, -0.17112229, 0, 0, 0, 0, 0, 0, 0, 0.278846387, -0.182833545, -0.160245703, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
81.0109006, 0.1, 0.1, 0.102557082, 0.189401906, -0.0199688926, 0.969886712, 8.94494275e-006, -0.243556495, 0.243556495, 5.82220128e-006, 0.969886712, 1.00936161e-005, -1, 3.46827674e-006, 0.969886728, 1.89366658e-005, -0.243556429, 0.243556429, 1.36589527e-005, 0.969886728, 2.16931466e-005, -1, 8.63549027e-006, 0.257291846, -0.173450684, -0.17112229, 0, 0, 0, 0, 0, 0, 0, 0.278846387, -0.182833545, -0.160245703, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
81.0116253, 0.1, 0.1, 0.10255708, 0.189401904, -0.0199694382, 0.969886644, 5.37902813e-006, -0.243556765, 0.243556765, 1.0929871e-005, 0.969886644, 7.87909156e-006, -1, 9.2906372e-006, 0.96988665, -1.26509142e-005, -0.24355674, 0.24355674, 1.63501155e-006, 0.96988665, -1.18717347e-005, -1, 4.6669913e-006, 0.257291846, -0.173450684, -0.17112229, 0, 0, 0, 0, 0, 0, 0, 0.278846387, -0.182833545, -0.160245703, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
81.0123738, 0.1, 0.1, 0.10255708, 0.189401903, -0.0199694967, 0.969886672, -2.70027653e-005, -0.24355665, 0.24355665, 3.01213788e-007, 0.969886673, -2.61162596e-005, -1, 6.8688463e-006, 0.969886657, -1.33206275e-005, -0.243556715, 0.243556715, -1.32670174e-005, 0.969886657, -1.615077e-005, -1, -9.62317491e-006, 0.2583177, -0.172041162, -0.171603052, 0, 0, 0, 0, 0, 0, 0, 0.278846387, -0.182833545, -0.160245703, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
81.0130974, 0.1, 0.1, 0.10255708, 0.189401903, -0.019969026, 0.969886757, 1.91235538e-005, -0.243556315, 0.243556315, -1.57100774e-006, 0.969886757, 1.81650528e-005, -1, -6.18136191e-006, 0.969886742, 2.08430314e-005, -0.243556375, 0.243556375, -7.01340701e-006, 0.969886742, 1.85072198e-005, -1, -1.18786636e-005, 0.2583177, -0.172041162, -0.171603052, 0, 0, 0, 0, 0, 0, 0, 0.279725684, -0.182115234, -0.161155273, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
81.0138216, 0.1, 0.1, 0.102557077, 0.189401902, -0.0199684178, 0.969886775, -4.55016071e-006, -0.243556242, 0.243556242, -1.45585131e-005, 0.969886775, -7.95895743e-006, -1, -1.30118892e-005, 0.96988678, -1.75659305e-005, -0.243556223, 0.243556223, -1.26649678e-005, 0.96988678, -2.01215954e-005, -1, -8.00529313e-006, 0.2583177, -0.172041162, -0.171603052, 0, 0, 0, 0, 0, 0, 0, 0.279725684, -0.182115234, -0.161155273, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
81.0145548, 0.1, 0.1, 0.10255708, 0.189401904, -0.0199677315, 0.969886698, -7.62389734e-006, -0.243556548, 0.243556548, -9.70821569e-006, 0.969886698, -9.75881612e-006, -1, -7.55901915e-006, 0.969886717, 9.72803116e-006, -0.243556475, 0.243556475, 1.09607741e-005, 0.969886717, 1.21046557e-005, -1, 8.26138425e-006, 0.2583177, -0.172041162, -0.171603052, 0, 0, 0, 0, 0, 0, 0, 0.279725684, -0.182115234, -0.161155273, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
81.015291, 0.1, 0.1, 0.102557079, 0.189401904, -0.019967241, 0.969886644, 2.19602273e-005, -0.243556765, 0.243556765, 1.14971247e-005, 0.969886644, 2.40991336e-005, -1, 5.8023458e-006, 0.969886646, 9.90106661e-006, -0.243556755, 0.243556755, 1.5509563e-005, 0.969886646, 1.33803711e-005, -1, 1.26310464e-005, 0.2583177, -0.172041162, -0.171603052, 0, 0, 0, 0, 0, 0, 0, 0.279725684, -0.182115234, -0.161155273, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
81.0160101, 0.1, 0.1, 0.102557078, 0.189401903, -0.0199670653, 0.969886693, -2.41141183e-005, -0.243556568, 0.243556568, 5.94996686e-006, 0.969886694, -2.19388089e-005, -1, 1.16439456e-005, 0.969886676, -2.36113934e-005, -0.243556635, 0.243556636, 8.17842764e-007, 0.969886677, -2.27011848e-005, -1, 6.54392633e-006, 0.2583177, -0.172041162, -0.171603052, 0, 0, 0, 0, 0, 0, 0, 0.279644873, -0.181617725, -0.161828174, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
81.0167299, 0.1, 0.1, 0.102557081, 0.189401903, -0.0199673391, 0.969886778, 7.3307344e-006, -0.24355623, 0.24355623, 8.6740025e-006, 0.969886778, 9.22258972e-006, -1, 6.62735431e-006, 0.969886764, 2.25446457e-005, -0.243556287, 0.243556287, -3.58858397e-006, 0.969886764, 2.09917313e-005, -1, -8.97141029e-006, 0.2583177, -0.172041162, -0.171603052, 0, 0, 0, 0, 0, 0, 0, 0.279644873, -0.181617725, -0.161828174, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
81.0174645, 0.1, 0.1, 0.102557079, 0.189401901, -0.0199679459, 0.969886775, 1.38363058e-005, -0.243556245, 0.243556245, -4.81836638e-006, 0.969886775, 1.22461067e-005, -1, -8.0431885e-006, 0.969886784, -6.90369857e-006, -0.243556208, 0.243556208, -1.68711159e-005, 0.969886784, -1.0804871e-005, -1, -1.46816337e-005, 0.2583177, -0.172041162, -0.171603052, 0, 0, 0, 0, 0, 0, 0, 0.279644873, -0.181617725, -0.161828174, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
