time, realDorsalTactorPos, realVentralTactorPos, boxPosX, boxPosY, boxPosZ, indexPosX, indexPosY, indexPosZ, indexContact, indexForceX, indexForceY, indexForceZ, indexForceGlobalX, indexForceGlobalY, indexForceGlobalZ, thumbPosX, thumbPosY, thumbPosZ, thumbContact, thumbForceX, thumbForceY, thumbForceZ, thumbForceGlobalX, thumbForceGlobalY, thumbForceGlobalZ, hoopSuccess, targetSuccess, trialSuccess, 
63.2506755, 0.1, 0.1, 0.101425679, 0.195501539, -0.0199647864, 0.172834692, -0.0643172363, -0.201612988, 0, 0, 0, 0, 0, 0, 0, 0.261506201, -0.038755127, -0.161916455, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
63.251362, 0.1, 0.1, 0.101425683, 0.195501541, -0.0199621251, 0.172834692, -0.0643172363, -0.201612988, 0, 0, 0, 0, 0, 0, 0, 0.262272461, -0.0389839844, -0.160793896, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
63.2520537, 0.1, 0.1, 0.101425687, 0.195501546, -0.0199619099, 0.172834692, -0.0643172363, -0.201612988, 0, 0, 0, 0, 0, 0, 0, 0.262272461, -0.0389839844, -0.160793896, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
63.252737, 0.1, 0.1, 0.101425691, 0.195501549, -0.019964087, 0.172834692, -0.0643172363, -0.201612988, 0, 0, 0, 0, 0, 0, 0, 0.262272461, -0.0389839844, -0.160793896, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
63.2534211, 0.1, 0.1, 0.101425696, 0.195501555, -0.0199679137, 0.172834692, -0.0643172363, -0.201612988, 0, 0, 0, 0, 0, 0, 0, 0.262272461, -0.0389839844, -0.160793896, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
63.2541083, 0.1, 0.1, 0.101425701, 0.195501558, -0.0199721407, 0.172834692, -0.0643172363, -0.201612988, 0, 0, 0, 0, 0, 0, 0, 0.262272461, -0.0389839844, -0.160793896, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
63.2547925, 0.1, 0.1, 0.101425705, 0.195501563, -0.0199755076, 0.172834692, -0.0643172363, -0.201612988, 0, 0, 0, 0, 0, 0, 0, 0.262272461, -0.0389839844, -0.160793896, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
63.2554997, 0.1, 0.1, 0.101425709, 0.195501566, -0.019977061, 0.173005908, -0.0644713867, -0.201598193, 0, 0, 0, 0, 0, 0, 0, 0.262272461, -0.0389839844, -0.160793896, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
63.2561844, 0.1, 0.1, 0.101425713, 0.19550157, -0.0199762841, 0.173005908, -0.0644713867, -0.201598193, 0, 0, 0, 0, 0, 0, 0, 0.26239375, -0.0389906738, -0.160911914, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
63.256963, 0.1, 0.1, 0.101425718, 0.195501574, -0.0199730998, 0.173005908, -0.0644713867, -0.201598193, 0, 0, 0, 0, 0, 0, 0, 0.26239375, -0.0389906738, -0.160911914, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
63.2580624, 0.1, 0.1, 0.101425723, 0.19550158, -0.0199619008, 0.173005908, -0.0644713867, -0.201598193, 0, 0, 0, 0, 0, 0, 0, 0.26239375, -0.0389906738, -0.160911914, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
63.2591594, 0.1, 0.1, 0.101425729, 0.195501583, -0.0199478313, 0.173005908, -0.0644713867, -0.201598193, 0, 0, 0, 0, 0, 0, 0, 0.26239375, -0.0389906738, -0.160911914, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
63.2602514, 0.1, 0.1, 0.101425735, 0.195501586, -0.0199375237, 0.173005908, -0.0644713867, -0.201598193, 0, 0, 0, 0, 0, 0, 0, 0.26239375, -0.0389906738, -0.160911914, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
63.2614218, 0.1, 0.1, 0.101425742, 0.195501591, -0.0199335152, 0.172068848, -0.0650236816, -0.201940283, 0, 0, 0, 0, 0, 0, 0, 0.262013623, -0.0389607422, -0.161454688, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
63.2625291, 0.1, 0.1, 0.101425746, 0.195501595, -0.019937973, 0.172068848, -0.0650236816, -0.201940283, 0, 0, 0, 0, 0, 0, 0, 0.262013623, -0.0389607422, -0.161454688, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
63.2633598, 0.1, 0.1, 0.101425749, 0.1955016, -0.019947275, 0.171519092, -0.0662564453, -0.201910596, 0, 0, 0, 0, 0, 0, 0, 0.261408545, -0.0389291016, -0.161770801, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
63.2640511, 0.1, 0.1, 0.101425752, 0.195501604, -0.0199606465, 0.171519092, -0.0662564453, -0.201910596, 0, 0, 0, 0, 0, 0, 0, 0.261408545, -0.0389291016, -0.161770801, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
63.2647407, 0.1, 0.1, 0.101425755, 0.195501607, -0.019975331, 0.171519092, -0.0662564453, -0.201910596, 0, 0, 0, 0, 0, 0, 0, 0.261408545, -0.0389291016, -0.161770801, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
63.2654311, 0.1, 0.1, 0.101425759, 0.195501611, -0.0199870123, 0.171519092, -0.0662564453, -0.201910596, 0, 0, 0, 0, 0, 0, 0, 0.261408545, -0.0389291016, -0.161770801, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
