time, trialNum, realDorsalTactorPos, realVentralTactorPos, box1PosX, box1PosY, box1PosZ, box1LocalRot_11, box1LocalRot_12, box1LocalRot_13, box1LocalRot_21, box1LocalRot_22, box1LocalRot_23, box1LocalRot_31, box1LocalRot_32, box1LocalRot_33, box1GlobalRot_11, box1GlobalRot_12, box1GlobalRot_13, box1GlobalRot_21, box1GlobalRot_22, box1GlobalRot_23, box1GlobalRot_31, box1GlobalRot_32, box1GlobalRot_33, indexForceX, indexForceY, indexForceZ, indexForceGlobalX, indexForceGlobalY, indexForceGlobalZ, indexContact, indexPosX, indexPosY, indexPosZ, indexRot_11, indexRot_12, indexRot_13, indexRot_21, indexRot_22, indexRot_23, indexRot_31, indexRot_32, indexRot_33, thumbForceX, thumbForceY, thumbForceZ, thumbForceGlobalX, thumbForceGlobalY, thumbForceGlobalZ, thumbContact, thumbPosX, thumbPosY, thumbPosZ, thumbRot_11, thumbRot_12, thumbRot_13, thumbRot_21, thumbRot_22, thumbRot_23, thumbRot_31, thumbRot_32, thumbRot_33, manipForceTooHigh, cceExpType, mapping, trialSuccess, 
207.734418, 22, 0.1, 0.1, 0.0264787531, 0.359631334, -0.0199657617, 0.974367942, -0.22496025, 1.71363981e-005, 0.22496025, 0.974367942, -1.94218651e-005, -1.23280093e-005, 2.27790511e-005, 1, 0.974368077, -0.224959666, 2.43997156e-006, 0.224959666, 0.974368076, -3.02958598e-005, 4.43791612e-006, 3.00682139e-005, 1, 0, 0, 0, 0, 0, 0, 0, 0.273064648, -0.112221582, -0.217941919, 0.0335491545, 0.464495503, -0.88492354, -0.997558594, 0.0690917969, -0.00158691405, 0.060437245, 0.882785527, 0.465822867, 0, 0, -0, 0, 0, 0, 0, 0.298028271, -0.0582378418, -0.188172119, 0.0631734075, 0.0292200077, -0.997595546, 0.684692383, -0.728393555, 0.0220947266, -0.726011443, -0.684410772, -0.0659420779, 0, 2, 1, 1, 
207.783053, 22, 0.1, 0.1, 0.0264787829, 0.359631338, -0.0199668615, 0.974362462, -0.224983983, 5.82966192e-006, 0.224983983, 0.974362462, 1.38453978e-005, -8.7951965e-006, -1.21788554e-005, 1, 0.974362481, -0.224983901, -1.35465524e-005, 0.224983901, 0.974362481, 2.26732947e-005, 8.09812615e-006, -2.51397638e-005, 1, 0, 0, 0, 0, 0, 0, 0, 0.278760156, -0.116786719, -0.206796558, -0.0128145912, 0.493903476, -0.869457231, -0.99987793, -0.00939941407, 0.00939941407, -0.00365559712, 0.869476327, 0.494024043, 0, 0, -0, 0, 0, 0, 0, 0.298738086, -0.0625612793, -0.174295117, 0.0350498505, 0.0727936506, -0.996747568, 0.743774414, -0.66796875, -0.0225830078, -0.66747325, -0.740465896, -0.0775135093, 0, 2, 1, 1, 
207.783832, 22, 0.1, 0.1, 0.0264787833, 0.359631341, -0.0199661517, 0.974362452, -0.224984024, -1.39949257e-005, 0.224984024, 0.974362452, 1.10618912e-005, 1.11473813e-005, -1.39269262e-005, 1, 0.974362445, -0.224984055, -1.48941038e-005, 0.224984055, 0.974362445, -1.3571811e-005, 1.75656965e-005, 9.87292708e-006, 1, 0, 0, 0, 0, 0, 0, 0, 0.278760156, -0.116786719, -0.206796558, -0.0128145912, 0.493903476, -0.869457231, -0.99987793, -0.00939941407, 0.00939941407, -0.00365559712, 0.869476327, 0.494024043, 0, 0, -0, 0, 0, 0, 0, 0.298738086, -0.0625612793, -0.174295117, 0.0350498505, 0.0727936506, -0.996747568, 0.743774414, -0.66796875, -0.0225830078, -0.66747325, -0.740465896, -0.0775135093, 0, 2, 1, 1, 
207.784616, 22, 0.1, 0.1, 0.0264787838, 0.35963134, -0.0199654565, 0.974362534, -0.22498367, -1.15908968e-005, 0.22498367, 0.974362534, -3.20107868e-005, 1.84956399e-005, 2.85823489e-005, 0.999999999, 0.974362518, -0.224983742, -8.66371501e-006, 0.224983742, 0.974362517, -1.85239775e-005, 1.26091929e-005, 1.60998743e-005, 1, 0, 0, 0, 0, 0, 0, 0, 0.278760156, -0.116786719, -0.206796558, -0.0128145912, 0.493903476, -0.869457231, -0.99987793, -0.00939941407, 0.00939941407, -0.00365559712, 0.869476327, 0.494024043, 0, 0, -0, 0, 0, 0, 0, 0.298738086, -0.0625612793, -0.174295117, 0.0350498505, 0.0727936506, -0.996747568, 0.743774414, -0.66796875, -0.0225830078, -0.66747325, -0.740465896, -0.0775135093, 0, 2, 1, 1, 
207.785394, 22, 0.1, 0.1, 0.0264787843, 0.35963134, -0.019964941, 0.974362564, -0.224983542, -1.91284589e-005, 0.224983542, 0.974362564, 1.77093133e-005, 1.46537502e-005, -2.15588803e-005, 1, 0.974362568, -0.224983526, -1.58090587e-006, 0.224983526, 0.974362567, 2.31489131e-005, -3.66774859e-006, -2.29111122e-005, 1, 0, 0, 0, 0, 0, 0, 0, 0.278760156, -0.116786719, -0.206796558, -0.0128145912, 0.493903476, -0.869457231, -0.99987793, -0.00939941407, 0.00939941407, -0.00365559712, 0.869476327, 0.494024043, 0, 0, -0, 0, 0, 0, 0, 0.298738086, -0.0625612793, -0.174295117, 0.0350498505, 0.0727936506, -0.996747568, 0.743774414, -0.66796875, -0.0225830078, -0.66747325, -0.740465896, -0.0775135093, 0, 2, 1, 1, 
207.786204, 22, 0.1, 0.1, 0.026478784, 0.359631344, -0.0199646644, 0.974362474, -0.224983933, 7.79212932e-006, 0.224983933, 0.974362473, -9.93859643e-006, -5.35633389e-006, 1.14368993e-005, 1, 0.974362499, -0.224983824, 1.79656936e-005, 0.224983824, 0.974362498, -2.3627619e-005, -1.21892661e-005, 2.70638564e-005, 1, 0, 0, 0, 0, 0, 0, 0, 0.279213574, -0.116859937, -0.206022095, -0.0167012016, 0.49694874, -0.867596301, -0.999755859, -0.0164794922, 0.00976562501, -0.00946679909, 0.867634493, 0.497189875, 0, 0, -0, 0, 0, 0, 0, 0.298738086, -0.0625612793, -0.174295117, 0.0343925363, 0.0770419734, -0.996441332, 0.748291016, -0.662719727, -0.025390625, -0.662387143, -0.744683602, -0.0804271476, 0, 2, 1, 1, 
207.786984, 22, 0.1, 0.1, 0.0264787858, 0.359631341, -0.019964547, 0.974362378, -0.224984348, 1.46826462e-005, 0.224984348, 0.974362378, -9.00282266e-006, -1.22807238e-005, 1.20753773e-005, 1, 0.974362388, -0.224984304, 3.51970813e-006, 0.224984304, 0.974362388, 1.45519311e-005, -6.70342732e-006, -1.33869753e-005, 1, 0, 0, 0, 0, 0, 0, 0, 0.279213574, -0.116859937, -0.206022095, -0.0167012016, 0.49694874, -0.867596301, -0.999755859, -0.0164794922, 0.00976562501, -0.00946679909, 0.867634493, 0.497189875, 0, 0, -0, 0, 0, 0, 0, 0.298801562, -0.063038623, -0.172773437, 0.0343925363, 0.0770419734, -0.996441332, 0.748291016, -0.662719727, -0.025390625, -0.662387143, -0.744683602, -0.0804271476, 0, 2, 1, 1, 
207.787762, 22, 0.1, 0.1, 0.0264787871, 0.359631342, -0.0199649171, 0.9743624, -0.224984252, 7.2240031e-007, 0.224984252, 0.974362399, 2.73928421e-005, -6.86683779e-006, -2.65280266e-005, 1, 0.974362384, -0.224984319, -1.4857003e-005, 0.22498432, 0.974362384, 1.21885898e-005, 1.17338633e-005, -1.52186961e-005, 1, 0, 0, 0, 0, 0, 0, 0, 0.279213574, -0.116859937, -0.206022095, -0.0167012016, 0.49694874, -0.867596301, -0.999755859, -0.0164794922, 0.00976562501, -0.00946679909, 0.867634493, 0.497189875, 0, 0, -0, 0, 0, 0, 0, 0.298801562, -0.063038623, -0.172773437, 0.0343925363, 0.0770419734, -0.996441332, 0.748291016, -0.662719727, -0.025390625, -0.662387143, -0.744683602, -0.0804271476, 0, 2, 1, 1, 
207.788538, 22, 0.1, 0.1, 0.0264787875, 0.359631344, -0.0199656314, 0.974362489, -0.224983865, -3.50584134e-006, 0.224983864, 0.974362489, -2.77784276e-005, 9.66565828e-006, 2.62775001e-005, 1, 0.974362474, -0.224983933, -9.63311132e-006, 0.224983932, 0.974362473, -2.98142191e-005, 1.60938624e-005, 2.6882561e-005, 1, 0, 0, 0, 0, 0, 0, 0, 0.279213574, -0.116859937, -0.206022095, -0.0167012016, 0.49694874, -0.867596301, -0.999755859, -0.0164794922, 0.00976562501, -0.00946679909, 0.867634493, 0.497189875, 0, 0, -0, 0, 0, 0, 0, 0.298801562, -0.063038623, -0.172773437, 0.0343925363, 0.0770419734, -0.996441332, 0.748291016, -0.662719727, -0.025390625, -0.662387143, -0.744683602, -0.0804271476, 0, 2, 1, 1, 
207.78933, 22, 0.1, 0.1, 0.0264787879, 0.359631342, -0.0199662945, 0.974362502, -0.22498381, -1.79212295e-005, 0.224983811, 0.974362502, 6.58144893e-006, 1.59810545e-005, -1.04447035e-005, 1, 0.974362509, -0.224983779, -1.54054757e-005, 0.224983779, 0.974362509, 2.05650746e-005, 1.03837098e-005, -2.35038199e-005, 1, 0, 0, 0, 0, 0, 0, 0, 0.279213574, -0.116859937, -0.206022095, -0.0167012016, 0.49694874, -0.867596301, -0.999755859, -0.0164794922, 0.00976562501, -0.00946679909, 0.867634493, 0.497189875, 0, 0, -0, 0, 0, 0, 0, 0.29884502, -0.0635374512, -0.17123833, 0.0335179387, 0.0809005718, -0.996051974, 0.752563477, -0.657836914, -0.0280761719, -0.657569358, -0.748696785, -0.0829638214, 0, 2, 1, 1, 
