time, trialNum, realDorsalTactorPos, realVentralTactorPos, box1PosX, box1PosY, box1PosZ, box1LocalRot_11, box1LocalRot_12, box1LocalRot_13, box1LocalRot_21, box1LocalRot_22, box1LocalRot_23, box1LocalRot_31, box1LocalRot_32, box1LocalRot_33, box1GlobalRot_11, box1GlobalRot_12, box1GlobalRot_13, box1GlobalRot_21, box1GlobalRot_22, box1GlobalRot_23, box1GlobalRot_31, box1GlobalRot_32, box1GlobalRot_33, indexForceX, indexForceY, indexForceZ, indexForceGlobalX, indexForceGlobalY, indexForceGlobalZ, indexContact, indexPosX, indexPosY, indexPosZ, indexRot_11, indexRot_12, indexRot_13, indexRot_21, indexRot_22, indexRot_23, indexRot_31, indexRot_32, indexRot_33, thumbForceX, thumbForceY, thumbForceZ, thumbForceGlobalX, thumbForceGlobalY, thumbForceGlobalZ, thumbContact, thumbPosX, thumbPosY, thumbPosZ, thumbRot_11, thumbRot_12, thumbRot_13, thumbRot_21, thumbRot_22, thumbRot_23, thumbRot_31, thumbRot_32, thumbRot_33, manipForceTooHigh, cceExpType, mapping, trialSuccess, 
816.563587, 58, 0.1, 0.1, -0.000269792219, 0.357568252, -0.0199536762, 0.956197445, -1.62796682e-005, -0.292722473, 0.292722473, -2.30698805e-005, 0.956197445, -2.23196496e-005, -1, -1.7293936e-005, 0.956197704, -1.10593335e-005, -0.292721628, 0.292721628, 9.54679566e-006, 0.956197704, -7.78035569e-006, -1, 1.23659302e-005, 0, 0, 0, 0, 0, 0, 0, 0.257190161, -0.114900854, -0.192547363, -0.292701376, 0.48742167, -0.822619042, -0.955688477, -0.122680664, 0.267333984, 0.0294272486, 0.864446939, 0.501807411, 0, 0, 0, 0, 0, 0, 0, 0.285761133, -0.0509752441, -0.179264404, -0.150547011, 0.112410754, -0.982090318, 0.627075195, -0.757202148, -0.182739258, -0.764308174, -0.643262996, 0.0434556865, 0, 2, 5, 1, 
816.593823, 58, 0.1, 0.1, -0.000269788648, 0.357568255, -0.0199763237, 0.956170008, 3.55505962e-005, -0.292812079, 0.292812079, 4.55053935e-007, 0.956170009, 3.41256592e-005, -0.999999999, -9.97453508e-006, 0.956170116, 3.46104437e-005, -0.292811727, 0.292811727, -8.55043923e-006, 0.956170117, 3.05898032e-005, -0.999999999, -1.83100183e-005, 0, 0, 0, 0, 0, 0, 0, 0.26236167, -0.116098022, -0.190102002, -0.27873465, 0.481204583, -0.831107433, -0.959960937, -0.115234375, 0.255249023, 0.0270915447, 0.868892203, 0.494253221, 0, 0, 0, 0, 0, 0, 0, 0.290667187, -0.053523584, -0.17723999, -0.138470284, 0.0922960019, -0.986038602, 0.634765625, -0.755859375, -0.159912109, -0.760093033, -0.648077482, 0.0459865302, 0, 2, 5, 1, 
816.594606, 58, 0.1, 0.1, -0.000269790236, 0.357568255, -0.0199708757, 0.956169433, -2.20839304e-005, -0.29281396, 0.29281396, -1.16007649e-005, 0.956169433, -2.45128452e-005, -1, -4.62581368e-006, 0.956169551, -2.1300963e-005, -0.292813576, 0.292813576, -9.08044381e-006, 0.956169551, -2.30262094e-005, -1, -2.44523274e-006, 0, 0, 0, 0, 0, 0, 0, 0.26236167, -0.116098022, -0.190102002, -0.27873465, 0.481204583, -0.831107433, -0.959960937, -0.115234375, 0.255249023, 0.0270915447, 0.868892203, 0.494253221, 0, 0, 0, 0, 0, 0, 0, 0.290667187, -0.053523584, -0.17723999, -0.138470284, 0.0922960019, -0.986038602, 0.634765625, -0.755859375, -0.159912109, -0.760093033, -0.648077482, 0.0459865302, 0, 2, 5, 1, 
816.595389, 58, 0.1, 0.1, -0.000269790196, 0.357568254, -0.0199641759, 0.956168933, -6.0297861e-006, -0.292815594, 0.292815594, -5.82884493e-006, 0.956168933, -7.47227083e-006, -1, -3.80774504e-006, 0.95616902, 1.31326126e-005, -0.29281531, 0.29281531, -1.15512284e-005, 0.95616902, 9.17462083e-006, -1, -1.48903568e-005, 0, 0, 0, 0, 0, 0, 0, 0.26236167, -0.116098022, -0.190102002, -0.27873465, 0.481204583, -0.831107433, -0.959960937, -0.115234375, 0.255249023, 0.0270915447, 0.868892203, 0.494253221, 0, 0, 0, 0, 0, 0, 0, 0.290667187, -0.053523584, -0.17723999, -0.138470284, 0.0922960019, -0.986038602, 0.634765625, -0.755859375, -0.159912109, -0.760093033, -0.648077482, 0.0459865302, 0, 2, 5, 1, 
816.596187, 58, 0.1, 0.1, -0.000269788439, 0.357568257, -0.019958393, 0.956168629, 3.05965331e-005, -0.292816586, 0.292816586, -2.50664634e-005, 0.956168628, 2.19155689e-005, -0.999999999, -3.29269384e-005, 0.956168673, 2.85233138e-005, -0.292816441, 0.292816441, 1.15243792e-005, 0.956168673, 3.06476268e-005, -1, 2.66715517e-006, 0, 0, 0, 0, 0, 0, 0, 0.26236167, -0.116098022, -0.190102002, -0.274920676, 0.480919264, -0.832465875, -0.96105957, -0.11315918, 0.251953125, 0.0269818382, 0.869431761, 0.493479641, 0, 0, 0, 0, 0, 0, 0, 0.290667187, -0.053523584, -0.17723999, -0.138470284, 0.0922960019, -0.986038602, 0.634765625, -0.755859375, -0.159912109, -0.760093033, -0.648077482, 0.0459865302, 0, 2, 5, 1, 
816.596983, 58, 0.1, 0.1, -0.000269785702, 0.357568252, -0.0199551472, 0.956168522, 2.42879202e-005, -0.292816935, 0.292816934, 2.39973051e-005, 0.956168522, 3.02501621e-005, -0.999999999, 1.58335534e-005, 0.95616854, 2.23935571e-005, -0.292816874, 0.292816874, 7.08099851e-006, 0.956168541, 2.34854506e-005, -1, 2.13416632e-007, 0, 0, 0, 0, 0, 0, 0, 0.262779492, -0.116780688, -0.189504053, -0.274920676, 0.480919264, -0.832465875, -0.96105957, -0.11315918, 0.251953125, 0.0269818382, 0.869431761, 0.493479641, 0, 0, 0, 0, 0, 0, 0, 0.2910479, -0.0539108887, -0.177059961, -0.135978453, 0.0896700094, -0.98663285, 0.635009766, -0.756469727, -0.15625, -0.760444845, -0.647617028, 0.0458013295, 0, 2, 5, 1, 
816.59777, 58, 0.1, 0.1, -0.000269786342, 0.357568255, -0.0199557177, 0.956168429, 1.15622587e-005, -0.292817239, 0.292817239, 1.83627587e-005, 0.956168429, 1.64323991e-005, -1, 1.41722614e-005, 0.956168439, -1.01129338e-005, -0.292817206, 0.292817206, 1.27954378e-005, 0.956168439, -5.92294376e-006, -1, 1.51958348e-005, 0, 0, 0, 0, 0, 0, 0, 0.262779492, -0.116780688, -0.189504053, -0.274920676, 0.480919264, -0.832465875, -0.96105957, -0.11315918, 0.251953125, 0.0269818382, 0.869431761, 0.493479641, 0, 0, 0, 0, 0, 0, 0, 0.2910479, -0.0539108887, -0.177059961, -0.135978453, 0.0896700094, -0.98663285, 0.635009766, -0.756469727, -0.15625, -0.760444845, -0.647617028, 0.0458013295, 0, 2, 5, 1, 
816.598547, 58, 0.1, 0.1, -0.000269787623, 0.357568255, -0.0199595407, 0.95616843, -1.27930608e-005, -0.292817236, 0.292817236, -7.83089057e-006, 0.95616843, -1.45253406e-005, -1, -3.74162164e-006, 0.956168432, -2.26168226e-005, -0.292817229, 0.29281723, 4.33769221e-006, 0.956168432, -2.03553408e-005, -1, 1.07701597e-005, 0, 0, 0, 0, 0, 0, 0, 0.262779492, -0.116780688, -0.189504053, -0.274920676, 0.480919264, -0.832465875, -0.96105957, -0.11315918, 0.251953125, 0.0269818382, 0.869431761, 0.493479641, 0, 0, 0, 0, 0, 0, 0, 0.2910479, -0.0539108887, -0.177059961, -0.135978453, 0.0896700094, -0.98663285, 0.635009766, -0.756469727, -0.15625, -0.760444845, -0.647617028, 0.0458013295, 0, 2, 5, 1, 
816.599346, 58, 0.1, 0.1, -0.000269789268, 0.357568255, -0.0199651403, 0.956168355, -2.16840357e-005, -0.29281748, 0.292817479, -1.36830428e-005, 0.956168355, -2.47402229e-005, -1, -6.73382782e-006, 0.956168371, -1.55339202e-005, -0.292817428, 0.292817428, -1.08397577e-005, 0.956168371, -1.80271132e-005, -1, -5.81603089e-006, 0, 0, 0, 0, 0, 0, 0, 0.262779492, -0.116780688, -0.189504053, -0.274920676, 0.480919264, -0.832465875, -0.96105957, -0.11315918, 0.251953125, 0.0269818382, 0.869431761, 0.493479641, 0, 0, 0, 0, 0, 0, 0, 0.291666748, -0.054504834, -0.176881641, -0.133231059, 0.0872868201, -0.987214339, 0.635009766, -0.757202148, -0.152587891, -0.760892538, -0.647131055, 0.0454947272, 0, 2, 5, 1, 
816.600128, 58, 0.1, 0.1, -0.000269786003, 0.357568255, -0.0199703657, 0.956168311, 4.15259664e-005, -0.292817622, 0.292817622, 1.07946675e-005, 0.956168312, 4.28666821e-005, -0.999999999, -1.8380158e-006, 0.956168322, 4.10530994e-005, -0.292817586, 0.292817586, 1.66216319e-006, 0.956168323, 3.97403838e-005, -0.999999999, -1.04317617e-005, 0, 0, 0, 0, 0, 0, 0, 0.262779492, -0.116780688, -0.189504053, -0.274920676, 0.480919264, -0.832465875, -0.96105957, -0.11315918, 0.251953125, 0.0269818382, 0.869431761, 0.493479641, 0, 0, 0, 0, 0, 0, 0, 0.291666748, -0.054504834, -0.176881641, -0.133231059, 0.0872868201, -0.987214339, 0.635009766, -0.757202148, -0.152587891, -0.760892538, -0.647131055, 0.0454947272, 0, 2, 5, 1, 
