time, trialNum, realDorsalTactorPos, realVentralTactorPos, box1PosX, box1PosY, box1PosZ, box1LocalRot_11, box1LocalRot_12, box1LocalRot_13, box1LocalRot_21, box1LocalRot_22, box1LocalRot_23, box1LocalRot_31, box1LocalRot_32, box1LocalRot_33, box1GlobalRot_11, box1GlobalRot_12, box1GlobalRot_13, box1GlobalRot_21, box1GlobalRot_22, box1GlobalRot_23, box1GlobalRot_31, box1GlobalRot_32, box1GlobalRot_33, indexForceX, indexForceY, indexForceZ, indexForceGlobalX, indexForceGlobalY, indexForceGlobalZ, indexContact, indexPosX, indexPosY, indexPosZ, indexRot_11, indexRot_12, indexRot_13, indexRot_21, indexRot_22, indexRot_23, indexRot_31, indexRot_32, indexRot_33, thumbForceX, thumbForceY, thumbForceZ, thumbForceGlobalX, thumbForceGlobalY, thumbForceGlobalZ, thumbContact, thumbPosX, thumbPosY, thumbPosZ, thumbRot_11, thumbRot_12, thumbRot_13, thumbRot_21, thumbRot_22, thumbRot_23, thumbRot_31, thumbRot_32, thumbRot_33, manipForceTooHigh, cceExpType, mapping, trialSuccess, 
455.603973, 62, 0.1, 0.1, -0.0154108486, 0.376204368, -0.0199630908, 0.922568121, -0.385834241, -2.46352726e-007, 0.38583424, 0.922568121, -2.0415911e-005, 8.1044347e-006, 1.87400174e-005, 1, 0.922568195, -0.385834064, -1.59065196e-005, 0.385834063, 0.922568195, -4.36163535e-005, 3.1503524e-005, 3.41017835e-005, 0.999999999, 0, 0, 0, 0, 0, 0, 0, 0.206124194, -0.0616776367, -0.292173486, 0.0337058499, 0.633640458, -0.772881678, -0.931518555, 0.299926758, 0.205322266, 0.361853155, 0.713123322, 0.600466034, 0, 0, -0, 0, 0, 0, 0, 0.269105273, -0.0289701172, -0.241238818, 0.21581662, 0.399078489, -0.891069721, 0.393066406, -0.870849609, -0.294799805, -0.893713831, -0.286514652, -0.344909529, 0, 2, 5, 1, 
455.637122, 62, 0.1, 0.1, -0.0154108301, 0.376204398, -0.0199664695, 0.922529331, -0.38592698, 2.59819231e-005, 0.38592698, 0.92252933, -2.58304958e-005, -1.40004009e-005, 3.38565151e-005, 0.999999999, 0.922529319, -0.385927005, 4.41293794e-005, 0.385927006, 0.92252932, -1.69782989e-005, -3.41582623e-005, 3.26936978e-005, 0.999999999, 0, 0, 0, 0, 0, 0, 0, 0.211338086, -0.0676509277, -0.289926611, 0.0304097115, 0.644036969, -0.764266729, -0.928466797, 0.301269531, 0.216918945, 0.36991432, 0.703072425, 0.607258628, 0, 0, -0, 0, 0, 0, 0, 0.275954639, -0.0364523926, -0.240299365, 0.218531931, 0.390069618, -0.894334438, 0.388671875, -0.875488281, -0.286865234, -0.895024096, -0.284883926, -0.343043296, 0, 2, 5, 1, 
455.637964, 62, 0.1, 0.1, -0.0154108234, 0.376204402, -0.0199636895, 0.922529524, -0.385926517, -1.36683577e-006, 0.385926517, 0.922529524, -7.23656688e-006, 4.0537294e-006, 6.14844844e-006, 1, 0.922529473, -0.385926639, -3.16524116e-005, 0.385926639, 0.922529473, -1.55275735e-006, 2.9799533e-005, -1.07830444e-005, 0.999999999, 0, 0, 0, 0, 0, 0, 0, 0.211338086, -0.0676509277, -0.289926611, 0.0308215885, 0.644760374, -0.763714066, -0.928955078, 0.300170898, 0.216064453, 0.368613165, 0.702957849, 0.608407014, 0, 0, -0, 0, 0, 0, 0, 0.275954639, -0.0364523926, -0.240299365, 0.218531931, 0.390069618, -0.894334438, 0.388671875, -0.875488281, -0.286865234, -0.895024096, -0.284883926, -0.343043296, 0, 2, 5, 1, 
455.638764, 62, 0.1, 0.1, -0.0154108311, 0.3762044, -0.0199612166, 0.92252962, -0.385926289, 2.19299356e-005, 0.385926289, 0.92252962, -2.62623117e-006, -1.92174835e-005, 1.08861147e-005, 1, 0.922529594, -0.385926349, 4.49372405e-005, 0.385926349, 0.922529595, 7.29728558e-006, -4.4272149e-005, 1.06105032e-005, 0.999999999, 0, 0, 0, 0, 0, 0, 0, 0.212471387, -0.0682840332, -0.289894873, 0.0308215885, 0.644760374, -0.763714066, -0.928955078, 0.300170898, 0.216064453, 0.368613165, 0.702957849, 0.608407014, 0, 0, -0, 0, 0, 0, 0, 0.276748877, -0.0374530273, -0.239896338, 0.220352955, 0.388306197, -0.894743485, 0.388183594, -0.876342773, -0.284790039, -0.894832699, -0.284455555, -0.343822744, 0, 2, 5, 1, 
455.639557, 62, 0.1, 0.1, -0.0154108231, 0.376204405, -0.0199604268, 0.922529716, -0.38592606, -1.78547846e-005, 0.38592606, 0.922529716, -4.38804659e-006, 1.81650309e-005, -2.84252329e-006, 1, 0.922529708, -0.385926077, -3.31741545e-005, 0.385926077, 0.922529708, -2.57685483e-005, 4.05488979e-005, 1.09694801e-005, 0.999999999, 0, 0, 0, 0, 0, 0, 0, 0.212471387, -0.0682840332, -0.289894873, 0.0308215885, 0.644760374, -0.763714066, -0.928955078, 0.300170898, 0.216064453, 0.368613165, 0.702957849, 0.608407014, 0, 0, -0, 0, 0, 0, 0, 0.276748877, -0.0374530273, -0.239896338, 0.220352955, 0.388306197, -0.894743485, 0.388183594, -0.876342773, -0.284790039, -0.894832699, -0.284455555, -0.343822744, 0, 2, 5, 1, 
455.640379, 62, 0.1, 0.1, -0.0154108284, 0.376204404, -0.0199612083, 0.922529867, -0.385925699, 6.71983871e-006, 0.385925699, 0.922529867, 5.35427398e-006, -8.26560384e-006, -2.34611921e-006, 1, 0.922529845, -0.385925749, 2.94083434e-005, 0.385925749, 0.922529846, 1.54363753e-005, -3.30873692e-005, -2.89107994e-006, 0.999999999, 0, 0, 0, 0, 0, 0, 0, 0.212471387, -0.0682840332, -0.289894873, 0.0308215885, 0.644760374, -0.763714066, -0.928955078, 0.300170898, 0.216064453, 0.368613165, 0.702957849, 0.608407014, 0, 0, -0, 0, 0, 0, 0, 0.276748877, -0.0374530273, -0.239896338, 0.220352955, 0.388306197, -0.894743485, 0.388183594, -0.876342773, -0.284790039, -0.894832699, -0.284455555, -0.343822744, 0, 2, 5, 1, 
455.641164, 62, 0.1, 0.1, -0.0154108182, 0.376204407, -0.019963137, 0.922529993, -0.385925396, -3.56082863e-005, 0.385925397, 0.922529993, 2.19466249e-005, 2.43799522e-005, -3.39885617e-005, 0.999999999, 0.922529949, -0.3859255, -5.19071505e-005, 0.385925501, 0.92252995, 3.91426294e-006, 4.6375287e-005, -2.36433178e-005, 0.999999999, 0, 0, 0, 0, 0, 0, 0, 0.212471387, -0.0682840332, -0.289894873, 0.0308215885, 0.644760374, -0.763714066, -0.928955078, 0.300170898, 0.216064453, 0.368613165, 0.702957849, 0.608407014, 0, 0, -0, 0, 0, 0, 0, 0.276748877, -0.0374530273, -0.239896338, 0.220352955, 0.388306197, -0.894743485, 0.388183594, -0.876342773, -0.284790039, -0.894832699, -0.284455555, -0.343822744, 0, 2, 5, 1, 
455.641951, 62, 0.1, 0.1, -0.0154108222, 0.376204407, -0.0199657932, 0.922530386, -0.385924457, 2.00022419e-005, 0.385924457, 0.922530386, -2.42707873e-005, -9.08598556e-006, 3.01098931e-005, 1, 0.922530291, -0.385924684, 3.69207666e-005, 0.385924685, 0.922530291, -1.5123443e-005, -2.82240156e-005, 2.82004695e-005, 0.999999999, 0, 0, 0, 0, 0, 0, 0, 0.212471387, -0.0682840332, -0.289894873, 0.0308215885, 0.644760374, -0.763714066, -0.928955078, 0.300170898, 0.216064453, 0.368613165, 0.702957849, 0.608407014, 0, 0, -0, 0, 0, 0, 0, 0.276748877, -0.0374530273, -0.239896338, 0.220352955, 0.388306197, -0.894743485, 0.388183594, -0.876342773, -0.284790039, -0.894832699, -0.284455555, -0.343822744, 0, 2, 5, 1, 
455.642798, 62, 0.1, 0.1, -0.0154108149, 0.376204411, -0.0199680442, 0.922530994, -0.385923005, -6.31338879e-006, 0.385923005, 0.922530994, -7.92474495e-006, 8.88263822e-006, 4.87434087e-006, 1, 0.922530862, -0.385923318, -3.26627807e-005, 0.385923318, 0.922530863, -3.19598457e-006, 3.13658282e-005, -9.65693433e-006, 0.999999999, 0, 0, 0, 0, 0, 0, 0, 0.21361897, -0.0686904785, -0.289631104, 0.0315378799, 0.645566154, -0.763002645, -0.9296875, 0.299194336, 0.21472168, 0.366893021, 0.702583042, 0.609777439, 0, 0, -0, 0, 0, 0, 0, 0.276748877, -0.0374530273, -0.239896338, 0.222391262, 0.38690698, -0.89484593, 0.387817383, -0.877197266, -0.282836914, -0.894372978, -0.283988905, -0.345183682, 0, 2, 5, 1, 
455.643586, 62, 0.1, 0.1, -0.0154108207, 0.37620441, -0.0199686892, 0.922531439, -0.385921941, 2.03825332e-005, 0.385921941, 0.922531439, -2.43099556e-006, -1.78653532e-005, 1.01087366e-005, 1, 0.922531347, -0.385922158, 3.73214812e-005, 0.385922158, 0.922531348, 5.3141561e-006, -3.64810869e-005, 9.50071099e-006, 0.999999999, 0, 0, 0, 0, 0, 0, 0, 0.21361897, -0.0686904785, -0.289631104, 0.0315378799, 0.645566154, -0.763002645, -0.9296875, 0.299194336, 0.21472168, 0.366893021, 0.702583042, 0.609777439, 0, 0, -0, 0, 0, 0, 0, 0.277786377, -0.0382055176, -0.239262012, 0.222391262, 0.38690698, -0.89484593, 0.387817383, -0.877197266, -0.282836914, -0.894372978, -0.283988905, -0.345183682, 0, 2, 5, 1, 
