time, trialNum, cceExpType, mapping, indexContact, thumbContact, manipForceTooHigh, trialSuccess, boxPosX, boxPosY, boxPosZ, indexPosX, indexPosY, indexPosZ, thumbPosX, thumbPosY, thumbPosZ, indexForceX, indexForceY, indexForceZ, indexForceGlobalX, indexForceGlobalY, indexForceGlobalZ, thumbForceX, thumbForceY, thumbForceZ, thumbForceGlobalX, thumbForceGlobalY, thumbForceGlobalZ, boxLocalRot_11, boxLocalRot_12, boxLocalRot_13, boxLocalRot_21, boxLocalRot_22, boxLocalRot_23, boxLocalRot_31, boxLocalRot_32, boxLocalRot_33, boxGlobalRot_11, boxGlobalRot_12, boxGlobalRot_13, boxGlobalRot_21, boxGlobalRot_22, boxGlobalRot_23, boxGlobalRot_31, boxGlobalRot_32, boxGlobalRot_33, indexRot_11, indexRot_12, indexRot_13, indexRot_21, indexRot_22, indexRot_23, indexRot_31, indexRot_32, indexRot_33, thumbRot_11, thumbRot_12, thumbRot_13, thumbRot_21, thumbRot_22, thumbRot_23, thumbRot_31, thumbRot_32, thumbRot_33, 
96.6617544, 6, 1, 1, 0, 0, 0, 1, 0.0137921813, 0.349041349, -0.0349819174, 0.262054712, -0.0434266602, -0.215434375, 0.32434043, -0.0114691895, -0.178315234, 0, 0, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0, 0.948927724, 3.2973519e-007, 0.315493541, 0.315493541, 1.48188666e-005, -0.948927724, -4.98815155e-006, 1, 1.3958004e-005, 0.948927726, 5.37325894e-006, 0.315493535, 0.315493535, 2.29187632e-005, -0.948927726, -1.2329556e-005, 1, 2.00530214e-005, 0.0874110532, 0.857478176, -0.5068745, -0.85949707, 0.322143555, 0.396728516, 0.503511286, 0.401072162, 0.765351126, 0.206123745, 0.655550148, -0.726247351, -0.0756835938, -0.729248047, -0.67980957, -0.975497297, 0.195203345, -0.100634729, 
96.6793896, 6, 1, 1, 0, 0, 0, 1, 0.0137922914, 0.349041438, -0.0349611181, 0.267007373, -0.0464604736, -0.216484619, 0.329457324, -0.0142676758, -0.177814404, 0, 0, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0, 0.948929834, -6.3326316e-006, 0.315487195, 0.315487195, -1.35097121e-005, -0.948929834, 1.02713642e-005, 1, -1.08219047e-005, 0.94892975, -1.28511709e-006, 0.315487446, 0.315487446, -1.51682284e-005, -0.94892975, 6.00487147e-006, 1, -1.39881448e-005, 0.0812898279, 0.862731846, -0.498913685, -0.864379883, 0.310180664, 0.395507813, 0.496076542, 0.399127735, 0.771134997, 0.209356745, 0.663011782, -0.718600884, -0.060546875, -0.724609375, -0.686401367, -0.975893951, 0.187272862, -0.11149161, 
96.6800864, 6, 1, 1, 0, 0, 0, 1, 0.0137922965, 0.349041434, -0.0349628496, 0.267007373, -0.0464604736, -0.216484619, 0.329457324, -0.0142676758, -0.177814404, 0, 0, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0, 0.948930227, -1.49484423e-005, 0.315486011, 0.315486011, 1.58920397e-005, -0.948930227, 9.17131252e-006, 1, 1.97964612e-005, 0.948930155, -7.22319209e-006, 0.315486228, 0.315486229, 2.4576246e-005, -0.948930155, -8.99162384e-007, 1, 2.55999586e-005, 0.0812898279, 0.862731846, -0.498913685, -0.864379883, 0.310180664, 0.395507813, 0.496076542, 0.399127735, 0.771134997, 0.209356745, 0.663011782, -0.718600884, -0.060546875, -0.724609375, -0.686401367, -0.975893951, 0.187272862, -0.11149161, 
96.6807817, 6, 1, 1, 0, 0, 0, 1, 0.0137922986, 0.34904144, -0.0349664607, 0.267007373, -0.0464604736, -0.216484619, 0.329457324, -0.0142676758, -0.177814404, 0, 0, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0, 0.948930503, 8.26322079e-006, 0.315485184, 0.315485184, -2.14809691e-005, -0.948930502, -1.06429477e-006, 1, -2.29908705e-005, 0.948930454, 1.15287623e-005, 0.315485329, 0.315485329, -2.30072445e-005, -0.948930454, -3.68154552e-006, 1, -2.54694304e-005, 0.0812898279, 0.862731846, -0.498913685, -0.864379883, 0.310180664, 0.395507813, 0.496076542, 0.399127735, 0.771134997, 0.209356745, 0.663011782, -0.718600884, -0.060546875, -0.724609375, -0.686401367, -0.975893951, 0.187272862, -0.11149161, 
96.681477, 6, 1, 1, 0, 0, 0, 1, 0.0137923037, 0.349041436, -0.0349707987, 0.267007373, -0.0464604736, -0.216484619, 0.329457324, -0.0142676758, -0.177814404, 0, 0, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0, 0.948930774, -6.30807591e-006, 0.315484369, 0.315484369, 3.68162961e-005, -0.948930773, -5.62903858e-006, 0.999999999, 3.69262157e-005, 0.948930717, -7.44354652e-006, 0.315484539, 0.315484539, 3.00225388e-005, -0.948930716, -2.4082369e-006, 1, 3.08376331e-005, 0.0812898279, 0.862731846, -0.498913685, -0.864379883, 0.310180664, 0.395507813, 0.496076542, 0.399127735, 0.771134997, 0.209356745, 0.663011782, -0.718600884, -0.060546875, -0.724609375, -0.686401367, -0.975893951, 0.187272862, -0.11149161, 
96.6821889, 6, 1, 1, 0, 0, 0, 1, 0.0137923077, 0.349041432, -0.034974598, 0.267007373, -0.0464604736, -0.216484619, 0.329457324, -0.0142676758, -0.177814404, 0, 0, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0, 0.948931019, 1.20075262e-005, 0.315483632, 0.315483632, -1.07979331e-005, -0.948931019, -7.98774289e-006, 1, -1.40346716e-005, 0.948930976, -2.36519532e-006, 0.315483759, 0.315483759, 6.09766983e-006, -0.948930976, 3.20691305e-007, 1, 6.53244849e-006, 0.0804256382, 0.863005181, -0.498640349, -0.865844727, 0.308349609, 0.393920898, 0.493741577, 0.400073178, 0.77208044, 0.209356745, 0.663011782, -0.718600884, -0.060546875, -0.724609375, -0.686401367, -0.975893951, 0.187272862, -0.11149161, 
96.6829218, 6, 1, 1, 0, 0, 0, 1, 0.0137923058, 0.349041444, -0.0349763745, 0.267849072, -0.0471133545, -0.215798047, 0.33023667, -0.0151242676, -0.177352295, 0, 0, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0, 0.948931252, 2.71362824e-007, 0.315482931, 0.315482931, -3.00706656e-005, -0.948931251, 9.22927703e-006, 1, -2.86206046e-005, 0.948931197, 7.60930034e-006, 0.315483094, 0.315483094, -3.60737557e-005, -0.948931197, 4.15995757e-006, 0.999999999, -3.66321178e-005, 0.0804256382, 0.863005181, -0.498640349, -0.865844727, 0.308349609, 0.393920898, 0.493741577, 0.400073178, 0.77208044, 0.210922206, 0.663657069, -0.717617277, -0.0584716797, -0.724121094, -0.687011719, -0.975606672, 0.186972457, -0.113843083, 
96.6836223, 6, 1, 1, 0, 0, 0, 1, 0.0137923098, 0.349041441, -0.0349757403, 0.267849072, -0.0471133545, -0.215798047, 0.33023667, -0.0151242676, -0.177352295, 0, 0, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0, 0.948931509, -6.57294357e-006, 0.315482156, 0.315482156, 3.98999616e-005, -0.948931508, -6.35045268e-006, 0.999999999, 3.99359772e-005, 0.948931463, -3.65852615e-006, 0.315482295, 0.315482295, 3.22417943e-005, -0.948931462, -6.70002469e-006, 0.999999999, 3.17494532e-005, 0.0804256382, 0.863005181, -0.498640349, -0.865844727, 0.308349609, 0.393920898, 0.493741577, 0.400073178, 0.77208044, 0.210922206, 0.663657069, -0.717617277, -0.0584716797, -0.724121094, -0.687011719, -0.975606672, 0.186972457, -0.113843083, 
96.6843212, 6, 1, 1, 0, 0, 0, 1, 0.0137923172, 0.349041433, -0.0349733799, 0.267849072, -0.0471133545, -0.215798047, 0.33023667, -0.0151242676, -0.177352295, 0, 0, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0, 0.948931686, -4.41868888e-006, 0.315481623, 0.315481623, 1.46427036e-006, -0.948931686, 3.7310835e-006, 1, 2.78350768e-006, 0.94893166, -1.52080164e-005, 0.315481703, 0.315481703, 1.60120863e-005, -0.94893166, 9.37984797e-006, 1, 1.99922265e-005, 0.0804256382, 0.863005181, -0.498640349, -0.865844727, 0.308349609, 0.393920898, 0.493741577, 0.400073178, 0.77208044, 0.210922206, 0.663657069, -0.717617277, -0.0584716797, -0.724121094, -0.687011719, -0.975606672, 0.186972457, -0.113843083, 
96.6850477, 6, 1, 1, 0, 0, 0, 1, 0.0137923131, 0.349041446, -0.0349697997, 0.268909985, -0.0477709961, -0.215332031, 0.33023667, -0.0151242676, -0.177352295, 0, 0, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0, 0.948931825, 1.02835291e-005, 0.315481206, 0.315481206, -4.03459824e-005, -0.948931824, 2.97003115e-006, 0.999999999, -4.15298468e-005, 0.948931793, 2.16347093e-005, 0.315481303, 0.315481303, -4.1218981e-005, -0.948931792, -7.52604562e-006, 0.999999999, -4.59393478e-005, 0.0795041604, 0.863177045, -0.498328822, -0.867431641, 0.306274414, 0.392089844, 0.49104491, 0.401158285, 0.773267018, 0.21201482, 0.664596199, -0.716403628, -0.0561523438, -0.723510742, -0.687866211, -0.975491833, 0.186211964, -0.116047635, 
96.6857433, 6, 1, 1, 0, 0, 0, 1, 0.0137923162, 0.349041447, -0.0349663986, 0.268909985, -0.0477709961, -0.215332031, 0.331427588, -0.0159710938, -0.176871875, 0, 0, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0, 0.948932001, -9.40537952e-006, 0.315480675, 0.315480675, 2.55137569e-005, -0.948932001, 8.75968371e-007, 1, 2.71780358e-005, 0.948931971, -2.89862235e-006, 0.315480768, 0.315480768, 1.98229292e-005, -0.948931971, -3.5031575e-006, 1, 1.97250709e-005, 0.0795041604, 0.863177045, -0.498328822, -0.867431641, 0.306274414, 0.392089844, 0.49104491, 0.401158285, 0.773267018, 0.21201482, 0.664596199, -0.716403628, -0.0561523438, -0.723510742, -0.687866211, -0.975491833, 0.186211964, -0.116047635, 
96.6864438, 6, 1, 1, 0, 0, 0, 1, 0.0137923186, 0.349041446, -0.0349641532, 0.268909985, -0.0477709961, -0.215332031, 0.331427588, -0.0159710938, -0.176871875, 0, 0, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0, 0.948932137, 1.3856763e-005, 0.315480268, 0.315480269, -1.62430935e-005, -0.948932137, -8.02475227e-006, 1, -1.97851288e-005, 0.948932112, 8.86808057e-006, 0.315480343, 0.315480343, -6.31125193e-006, -0.948932112, -6.42413051e-006, 1, -8.78665472e-006, 0.0795041604, 0.863177045, -0.498328822, -0.867431641, 0.306274414, 0.392089844, 0.49104491, 0.401158285, 0.773267018, 0.21201482, 0.664596199, -0.716403628, -0.0561523438, -0.723510742, -0.687866211, -0.975491833, 0.186211964, -0.116047635, 
96.6871444, 6, 1, 1, 0, 0, 0, 1, 0.0137923218, 0.34904145, -0.0349636448, 0.268909985, -0.0477709961, -0.215332031, 0.331427588, -0.0159710938, -0.176871875, 0, 0, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0, 0.9489323, -3.56179457e-006, 0.315479778, 0.315479778, 1.35568098e-005, -0.9489323, -8.96997426e-007, 1, 1.39881689e-005, 0.94893226, -9.68905098e-006, 0.315479898, 0.315479898, 2.30732232e-006, -0.94893226, 8.46633924e-006, 1, 5.2461934e-006, 0.0795041604, 0.863177045, -0.498328822, -0.867431641, 0.306274414, 0.392089844, 0.49104491, 0.401158285, 0.773267018, 0.21201482, 0.664596199, -0.716403628, -0.0561523438, -0.723510742, -0.687866211, -0.975491833, 0.186211964, -0.116047635, 
