time, realDorsalTactorPos, realVentralTactorPos, boxPosX, boxPosY, boxPosZ, boxLocalRot_11, boxLocalRot_12, boxLocalRot_13, boxLocalRot_21, boxLocalRot_22, boxLocalRot_23, boxLocalRot_31, boxLocalRot_32, boxLocalRot_33, boxGlobalRot_11, boxGlobalRot_12, boxGlobalRot_13], boxGlobalRot_21, boxGlobalRot_22, boxGlobalRot_23, boxGlobalRot_31, boxGlobalRot_32, boxGlobalRot_33, indexPosX, indexPosY, indexPosZ, indexContact, indexForceX, indexForceY, indexForceZ, indexForceGlobalX, indexForceGlobalY, indexForceGlobalZ, thumbPosX, thumbPosY, thumbPosZ, thumbContact, thumbForceX, thumbForceY, thumbForceZ, thumbForceGlobalX, thumbForceGlobalY, thumbForceGlobalZ, hoopSuccess, targetSuccess, trialSuccess, 
71.115939, 0.1, 0.1, 0.0919453554, 0.177178035, -0.0199658396, 0.844471877, 1.39042883e-005, -0.535599896, 0.535599895, 2.45238356e-005, 0.844471877, 2.48767442e-005, -1, 1.32625542e-005, 0.84447181, 1.69159598e-006, -0.535600002, 0.535600001, 4.00524146e-005, 0.84447181, 2.28805784e-005, -0.999999999, 3.29171162e-005, 0.142537402, -0.0664716553, -0.121607275, 0, 0, 0, 0, 0, 0, 0, 0.19029248, -0.0214659668, -0.0927879883, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
71.1443128, 0.1, 0.1, 0.091945347, 0.177178021, -0.0199726957, 0.84446591, -2.81800608e-005, -0.535609304, 0.535609304, -1.1861374e-006, 0.84446591, -2.44324069e-005, -1, 1.40918502e-005, 0.844465998, -2.24369577e-005, -0.535609166, 0.535609166, 1.39540494e-005, 0.844465998, -1.14733311e-005, -1, 2.38011604e-005, 0.144735913, -0.0877232666, -0.116751147, 0, 0, 0, 0, 0, 0, 0, 0.191044531, -0.0419813965, -0.0878460449, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
71.1450175, 0.1, 0.1, 0.0919453461, 0.177178021, -0.0199731037, 0.844465372, 1.5027333e-005, -0.535610153, 0.535610152, 2.537042e-005, 0.844465372, 2.62787169e-005, -1, 1.33756491e-005, 0.844465494, 1.35641027e-005, -0.535609959, 0.535609959, 4.7332066e-006, 0.844465494, 1.39895693e-005, -1, -3.26803885e-006, 0.144735913, -0.0877232666, -0.116751147, 0, 0, 0, 0, 0, 0, 0, 0.191044531, -0.0419813965, -0.0878460449, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
71.1457251, 0.1, 0.1, 0.0919453454, 0.177178024, -0.0199723201, 0.844464764, -1.52607047e-005, -0.535611111, 0.535611111, -2.81226639e-005, 0.844464764, -2.79499387e-005, -0.999999999, -1.55747958e-005, 0.844464881, -8.77960372e-006, -0.535610927, 0.535610927, -1.36105517e-005, 0.844464881, -1.47040272e-005, -1, -6.79118122e-006, 0.144735913, -0.0877232666, -0.116751147, 0, 0, 0, 0, 0, 0, 0, 0.191044531, -0.0419813965, -0.0878460449, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
71.1464526, 0.1, 0.1, 0.0919453436, 0.177178026, -0.01997053, 0.844464276, 1.77071653e-005, -0.53561188, 0.53561188, 2.98222861e-005, 0.844464276, 3.09262392e-005, -0.999999999, 1.56996872e-005, 0.844464353, 3.86207127e-006, -0.535611759, 0.535611759, 2.43646162e-005, 0.844464353, 1.63113565e-005, -1, 1.85064791e-005, 0.145069849, -0.0904506348, -0.115763477, 0, 0, 0, 0, 0, 0, 0, 0.191044531, -0.0419813965, -0.0878460449, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
71.1471537, 0.1, 0.1, 0.0919453454, 0.177178025, -0.0199683567, 0.844464093, -1.84150322e-005, -0.535612169, 0.535612168, -2.88643504e-005, 0.844464093, -3.10109308e-005, -0.999999999, -1.45115922e-005, 0.844464102, 3.69051916e-008, -0.535612156, 0.535612155, -3.01820362e-005, 0.844464101, -1.61347004e-005, -1, -2.5507413e-005, 0.145069849, -0.0904506348, -0.115763477, 0, 0, 0, 0, 0, 0, 0, 0.1909, -0.0445138672, -0.0869743164, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
71.1478583, 0.1, 0.1, 0.0919453433, 0.177178027, -0.019966613, 0.844464212, 3.62720147e-005, -0.535611981, 0.535611981, 2.06215324e-006, 0.844464212, 3.17349323e-005, -0.999999999, -1.7686311e-005, 0.844464163, 1.1927862e-005, -0.535612058, 0.535612058, 1.19893646e-005, 0.844464164, 1.64943002e-005, -1, 3.73588206e-006, 0.145069849, -0.0904506348, -0.115763477, 0, 0, 0, 0, 0, 0, 0, 0.1909, -0.0445138672, -0.0869743164, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
71.1485585, 0.1, 0.1, 0.0919453442, 0.177178027, -0.0199658309, 0.844464483, -3.95571797e-005, -0.535611553, 0.535611553, -5.46364351e-006, 0.844464483, -3.63310239e-005, -0.999999999, 1.65734296e-005, 0.84446443, -1.99475631e-005, -0.535611638, 0.535611638, -5.58662953e-006, 0.84446443, -1.98372713e-005, -1, 5.96643701e-006, 0.145069849, -0.0904506348, -0.115763477, 0, 0, 0, 0, 0, 0, 0, 0.1909, -0.0445138672, -0.0869743164, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
71.1492674, 0.1, 0.1, 0.0919453427, 0.177178025, -0.0199661238, 0.84446466, 3.64229791e-005, -0.535611274, 0.535611274, -2.8203876e-006, 0.84446466, 2.92472873e-005, -0.999999999, -2.18902759e-005, 0.844464648, 2.34672845e-005, -0.535611294, 0.535611294, -1.35972109e-005, 0.844464648, 1.25344724e-005, -1, -2.40517066e-005, 0.145069849, -0.0904506348, -0.115763477, 0, 0, 0, 0, 0, 0, 0, 0.1909, -0.0445138672, -0.0869743164, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
71.1499768, 0.1, 0.1, 0.0919453415, 0.17717803, -0.0199672533, 0.844464555, -3.32798333e-005, -0.535611439, 0.535611439, -6.29456116e-006, 0.844464556, -3.14750786e-005, -0.999999999, 1.25095256e-005, 0.844464603, -2.63141346e-005, -0.535611365, 0.535611365, 1.12203877e-005, 0.844464603, -1.62115881e-005, -1, 2.35693698e-005, 0.145069849, -0.0904506348, -0.115763477, 0, 0, 0, 0, 0, 0, 0, 0.1909, -0.0445138672, -0.0869743164, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
71.150684, 0.1, 0.1, 0.0919453406, 0.177178029, -0.0199688803, 0.844464178, 1.82389267e-005, -0.535612034, 0.535612034, 2.71112582e-005, 0.844464178, 2.99232364e-005, -0.999999999, 1.31254978e-005, 0.844464275, 1.62254223e-005, -0.535611882, 0.535611882, 2.34672147e-006, 0.844464275, 1.49587214e-005, -1, -6.70880654e-006, 0.145069849, -0.0904506348, -0.115763477, 0, 0, 0, 0, 0, 0, 0, 0.1909, -0.0445138672, -0.0869743164, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
71.1514179, 0.1, 0.1, 0.0919453402, 0.177178032, -0.0199703442, 0.84446367, -1.61532538e-005, -0.535612835, 0.535612834, -3.10605168e-005, 0.84446367, -3.02772475e-005, -0.999999999, -1.75775879e-005, 0.844463765, -9.16680346e-006, -0.535612687, 0.535612686, -1.59780551e-005, 0.844463765, -1.62990824e-005, -1, -8.58303237e-006, 0.145553174, -0.0927465332, -0.114736499, 0, 0, 0, 0, 0, 0, 0, 0.191139453, -0.0466882324, -0.0863109375, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
71.1521201, 0.1, 0.1, 0.0919453379, 0.177178033, -0.0199711579, 0.844463296, 1.3485793e-005, -0.535613425, 0.535613425, 2.77522386e-005, 0.844463296, 2.62527288e-005, -1, 1.62125751e-005, 0.844463349, 6.52403562e-007, -0.535613342, 0.535613342, 2.13872243e-005, 0.844463349, 1.20062136e-005, -1, 1.7711291e-005, 0.145553174, -0.0927465332, -0.114736499, 0, 0, 0, 0, 0, 0, 0, 0.191139453, -0.0466882324, -0.0863109375, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
71.1528239, 0.1, 0.1, 0.0919453395, 0.177178033, -0.0199713946, 0.844463185, -1.56788865e-005, -0.5356136, 0.5356136, -2.23156911e-005, 0.844463185, -2.51928301e-005, -1, -1.04469548e-005, 0.844463183, 7.65685772e-007, -0.535613604, 0.535613603, -2.39388434e-005, 0.844463183, -1.21753767e-005, -1, -2.06255836e-005, 0.145553174, -0.0927465332, -0.114736499, 0, 0, 0, 0, 0, 0, 0, 0.191139453, -0.0466882324, -0.0863109375, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
71.1535406, 0.1, 0.1, 0.091945338, 0.177178035, -0.0199709454, 0.844463343, 3.4424252e-005, -0.53561335, 0.53561335, 6.42262073e-006, 0.844463344, 3.25100603e-005, -0.999999999, -1.30144211e-005, 0.844463286, 1.14100871e-005, -0.535613442, 0.535613442, 1.53890922e-005, 0.844463286, 1.78780043e-005, -1, 6.88412733e-006, 0.145553174, -0.0927465332, -0.114736499, 0, 0, 0, 0, 0, 0, 0, 0.191139453, -0.0466882324, -0.0863109375, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
71.1542595, 0.1, 0.1, 0.0919453395, 0.177178036, -0.0199697532, 0.844463637, -3.24027675e-005, -0.535612887, 0.535612887, -7.67312193e-007, 0.844463638, -2.77739412e-005, -0.999999999, 1.67073726e-005, 0.84446358, -1.45824629e-005, -0.535612977, 0.535612977, -4.70463563e-007, 0.84446358, -1.25663452e-005, -1, 7.41326702e-006, 0.145841577, -0.0950089844, -0.114470166, 0, 0, 0, 0, 0, 0, 0, 0.191168848, -0.0490575195, -0.085636084, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
71.1549666, 0.1, 0.1, 0.0919453387, 0.177178036, -0.019968451, 0.84446383, 3.55807711e-005, -0.535612583, 0.535612583, -2.37616685e-007, 0.84446383, 2.99194037e-005, -0.999999999, -1.92581674e-005, 0.844463813, 2.46927988e-005, -0.53561261, 0.535612611, -9.80414679e-006, 0.844463813, 1.56009504e-005, -1, -2.15050216e-005, 0.145841577, -0.0950089844, -0.114470166, 0, 0, 0, 0, 0, 0, 0, 0.191168848, -0.0490575195, -0.085636084, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
71.1556736, 0.1, 0.1, 0.0919453371, 0.177178039, -0.0199674519, 0.844463758, -3.60425283e-005, -0.535612695, 0.535612695, -8.23942425e-006, 0.844463759, -3.48497492e-005, -0.999999999, 1.23469406e-005, 0.8444638, -2.88901199e-005, -0.535612631, 0.535612631, 9.77613739e-006, 0.8444638, -1.91604377e-005, -1, 2.37295072e-005, 0.145841577, -0.0950089844, -0.114470166, 0, 0, 0, 0, 0, 0, 0, 0.191168848, -0.0490575195, -0.085636084, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
71.1563788, 0.1, 0.1, 0.0919453358, 0.177178038, -0.0199670632, 0.844463408, 1.57141257e-005, -0.535613249, 0.535613249, 2.69619644e-005, 0.844463408, 2.77111896e-005, -1, 1.43516984e-005, 0.844463501, 1.40556759e-005, -0.535613103, 0.535613103, 9.6090313e-007, 0.844463501, 1.23841776e-005, -1, -6.71695657e-006, 0.145841577, -0.0950089844, -0.114470166, 0, 0, 0, 0, 0, 0, 0, 0.191168848, -0.0490575195, -0.085636084, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
71.1570821, 0.1, 0.1, 0.0919453347, 0.177178041, -0.0199673553, 0.844462936, -2.05620004e-005, -0.535613992, 0.535613992, -3.41645245e-005, 0.844462936, -3.56628445e-005, -0.999999999, -1.78373796e-005, 0.844463027, -1.29427721e-005, -0.53561385, 0.53561385, -1.74370955e-005, 0.844463027, -2.02692424e-005, -1, -7.79265446e-006, 0.145841577, -0.0950089844, -0.114470166, 0, 0, 0, 0, 0, 0, 0, 0.191168848, -0.0490575195, -0.085636084, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
