time, realDorsalTactorPos, realVentralTactorPos, boxPosX, boxPosY, boxPosZ, boxLocalRot_11, boxLocalRot_12, boxLocalRot_13, boxLocalRot_21, boxLocalRot_22, boxLocalRot_23, boxLocalRot_31, boxLocalRot_32, boxLocalRot_33, boxGlobalRot_11, boxGlobalRot_12, boxGlobalRot_13], boxGlobalRot_21, boxGlobalRot_22, boxGlobalRot_23, boxGlobalRot_31, boxGlobalRot_32, boxGlobalRot_33, indexPosX, indexPosY, indexPosZ, indexContact, indexForceX, indexForceY, indexForceZ, indexForceGlobalX, indexForceGlobalY, indexForceGlobalZ, thumbPosX, thumbPosY, thumbPosZ, thumbContact, thumbForceX, thumbForceY, thumbForceZ, thumbForceGlobalX, thumbForceGlobalY, thumbForceGlobalZ, hoopSuccess, targetSuccess, trialSuccess, 
198.460953, 0.1, 0.1, 0.115408053, 0.172311107, -0.0199740581, 0.976285804, -1.96218106e-005, 0.216485632, 0.216485632, 2.82870843e-005, -0.976285804, 1.30327478e-005, 0.999999999, 3.18641189e-005, 0.976285802, -2.94994926e-005, 0.216485638, 0.216485638, 8.98218824e-006, -0.976285803, 2.6855421e-005, 1, 1.51553993e-005, 0.104347388, -0.0775010498, -0.150409131, 0, 0, 0, 0, 0, 0, 0, 0.176460645, -0.0184942383, -0.126394043, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
198.497649, 0.1, 0.1, 0.115408122, 0.17231096, -0.0199709892, 0.976284303, -1.31046e-005, 0.2164924, 0.2164924, 3.59633145e-006, -0.976284303, 1.20152368e-005, 1, 6.34808824e-006, 0.976284301, -6.53483527e-006, 0.216492409, 0.216492409, -4.38276091e-006, -0.976284301, 7.32869155e-006, 1, -2.86407844e-006, 0.10852356, -0.107661548, -0.144976562, 0, 0, 0, 0, 0, 0, 0, 0.175879834, -0.0484277344, -0.120088867, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
198.498359, 0.1, 0.1, 0.115408123, 0.172310958, -0.0199742708, 0.976284315, -8.12800245e-006, 0.216492348, 0.216492348, 4.31206389e-006, -0.976284315, 7.00171246e-006, 1, 5.96945068e-006, 0.976284315, 3.78442055e-006, 0.216492345, 0.216492345, 7.28080147e-006, -0.976284315, -5.27090821e-006, 1, 6.28883419e-006, 0.10852356, -0.107661548, -0.144976562, 0, 0, 0, 0, 0, 0, 0, 0.175879834, -0.0484277344, -0.120088867, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
198.499067, 0.1, 0.1, 0.115408125, 0.172310956, -0.0199757655, 0.976284296, 5.64102791e-006, 0.216492435, 0.216492435, -1.66468848e-006, -0.976284296, -5.1468545e-006, 1, -2.84644909e-006, 0.976284299, 7.97892244e-006, 0.216492421, 0.216492421, 6.74326969e-006, -0.976284299, -9.24956347e-006, 1, 4.85597208e-006, 0.10852356, -0.107661548, -0.144976562, 0, 0, 0, 0, 0, 0, 0, 0.175879834, -0.0484277344, -0.120088867, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
198.499775, 0.1, 0.1, 0.115408127, 0.172310955, -0.0199751761, 0.976284306, 1.08839499e-005, 0.216492386, 0.216492386, -7.01691316e-007, -0.976284306, -1.04739186e-005, 1, -3.0413425e-006, 0.976284304, 7.18439594e-006, 0.216492398, 0.216492399, -1.58001388e-006, -0.976284304, -6.671952e-006, 1, -3.09790986e-006, 0.10852356, -0.107661548, -0.144976562, 0, 0, 0, 0, 0, 0, 0, 0.175879834, -0.0484277344, -0.120088867, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
198.500495, 0.1, 0.1, 0.115408129, 0.172310953, -0.0199727353, 0.976284294, 8.50660393e-006, 0.21649244, 0.21649244, 7.41482481e-006, -0.976284294, -9.91011734e-006, 1, 5.39736156e-006, 0.9762843, -3.82871927e-006, 0.216492414, 0.216492414, -4.93179887e-006, -0.9762843, 4.80561555e-006, 1, -3.98594913e-006, 0.10852356, -0.107661548, -0.144976562, 0, 0, 0, 0, 0, 0, 0, 0.175879834, -0.0484277344, -0.120088867, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
198.501222, 0.1, 0.1, 0.11540813, 0.172310951, -0.0199690514, 0.976284294, -5.41361675e-006, 0.216492443, 0.216492443, 4.21315188e-006, -0.976284294, 4.37311346e-006, 1, 5.28524113e-006, 0.976284289, -1.09995709e-005, 0.216492462, 0.216492462, 3.36124178e-006, -0.97628429, 1.00110248e-005, 1, 5.66285173e-006, 0.109338647, -0.110441772, -0.143521289, 0, 0, 0, 0, 0, 0, 0, 0.175878711, -0.0513149414, -0.119072266, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
198.501932, 0.1, 0.1, 0.115408131, 0.17231095, -0.019965582, 0.976284302, -1.0780946e-005, 0.216492406, 0.216492406, -1.00441279e-005, -0.976284302, 1.26997457e-005, 1, -7.47193143e-006, 0.976284306, -8.02705464e-006, 0.216492388, 0.216492388, 2.05054896e-006, -0.976284306, 7.39275923e-006, 1, 3.739715e-006, 0.109338647, -0.110441772, -0.143521289, 0, 0, 0, 0, 0, 0, 0, 0.175878711, -0.0513149414, -0.119072266, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
198.502641, 0.1, 0.1, 0.115408132, 0.172310949, -0.0199634249, 0.976284281, -8.42906149e-006, 0.216492501, 0.216492501, -9.23811263e-006, -0.976284281, 1.02291423e-005, 1, -7.19419554e-006, 0.976284281, 9.35687611e-006, 0.2164925, 0.2164925, -6.01812753e-006, -0.976284281, -7.83209159e-006, 1, -7.90109681e-006, 0.109338647, -0.110441772, -0.143521289, 0, 0, 0, 0, 0, 0, 0, 0.175878711, -0.0513149414, -0.119072266, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
198.503347, 0.1, 0.1, 0.115408133, 0.172310947, -0.0199631107, 0.976284305, 5.57782378e-006, 0.216492394, 0.216492394, 7.42020386e-006, -0.976284305, -7.0519595e-006, 1, 6.03667215e-006, 0.976284301, 1.45431968e-005, 0.21649241, 0.21649241, -2.69709804e-006, -0.976284301, -1.36143935e-005, 1, -5.7816262e-006, 0.109338647, -0.110441772, -0.143521289, 0, 0, 0, 0, 0, 0, 0, 0.175878711, -0.0513149414, -0.119072266, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
