time, realDorsalTactorPos, realVentralTactorPos, boxPosX, boxPosY, boxPosZ, boxLocalRot_11, boxLocalRot_12, boxLocalRot_13, boxLocalRot_21, boxLocalRot_22, boxLocalRot_23, boxLocalRot_31, boxLocalRot_32, boxLocalRot_33, boxGlobalRot_11, boxGlobalRot_12, boxGlobalRot_13], boxGlobalRot_21, boxGlobalRot_22, boxGlobalRot_23, boxGlobalRot_31, boxGlobalRot_32, boxGlobalRot_33, indexPosX, indexPosY, indexPosZ, indexContact, indexForceX, indexForceY, indexForceZ, indexForceGlobalX, indexForceGlobalY, indexForceGlobalZ, thumbPosX, thumbPosY, thumbPosZ, thumbContact, thumbForceX, thumbForceY, thumbForceZ, thumbForceGlobalX, thumbForceGlobalY, thumbForceGlobalZ, hoopSuccess, targetSuccess, trialSuccess, 
170.87869, 0.1, 0.1, 0.10575287, 0.18819992, -0.0199665778, 0.896366023, 2.00376562e-005, 0.443314733, 0.443314733, 2.44928283e-005, -0.896366023, -2.88191059e-005, 0.999999999, 1.30715509e-005, 0.896366114, 1.59253997e-005, 0.44331455, 0.44331455, -3.06754872e-007, -0.896366114, -1.41389998e-005, 1, -7.33492609e-006, 0.0839608643, 0.0406851074, -0.139807861, 0, 0, 0, 0, 0, 0, 0, 0.158637549, 0.0834683594, -0.106522559, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
170.926233, 0.1, 0.1, 0.105752407, 0.188199728, -0.0199677363, 0.896363167, 1.1843627e-005, 0.443320508, 0.443320508, -4.431686e-006, -0.896363167, -8.65153374e-006, 1, -9.22292285e-006, 0.896363153, 9.7073637e-006, 0.443320536, 0.443320536, -2.83174848e-005, -0.896363153, 3.85239939e-006, 1, -2.96862236e-005, 0.0891179199, 0.00873151855, -0.140396655, 0, 0, 0, 0, 0, 0, 0, 0.161680078, 0.0532554199, -0.108446338, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
170.926945, 0.1, 0.1, 0.105752404, 0.18819972, -0.0199660997, 0.896363125, 1.45956256e-006, 0.443320592, 0.443320592, 1.54184141e-005, -0.896363125, -8.14359855e-006, 1, 1.31734438e-005, 0.896363128, -6.61439624e-006, 0.443320588, 0.443320588, 3.27422736e-005, -0.896363127, -8.58642306e-006, 0.999999999, 3.22812648e-005, 0.0891179199, 0.00873151855, -0.140396655, 0, 0, 0, 0, 0, 0, 0, 0.161680078, 0.0532554199, -0.108446338, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
170.927687, 0.1, 0.1, 0.105752397, 0.188199724, -0.0199651694, 0.896363098, 2.01682015e-006, 0.443320647, 0.443320647, -1.70387334e-005, -0.896363098, 5.74581916e-006, 1, -1.61669899e-005, 0.896363112, 2.06143187e-005, 0.443320619, 0.443320619, -2.85449613e-005, -0.896363112, -5.823345e-006, 0.999999999, -3.47254029e-005, 0.0895600098, 0.00607910156, -0.140292651, 0, 0, 0, 0, 0, 0, 0, 0.162030713, 0.0506570312, -0.108388135, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
170.928406, 0.1, 0.1, 0.105752395, 0.188199718, -0.0199654032, 0.896363126, -1.00983821e-005, 0.44332059, 0.44332059, 3.67705849e-006, -0.896363126, 7.42170159e-006, 1, 7.77280035e-006, 0.896363127, -1.83356554e-005, 0.443320588, 0.443320588, 2.00296084e-005, -0.896363127, 7.55586768e-006, 1, 2.6082376e-005, 0.0895600098, 0.00607910156, -0.140292651, 0, 0, 0, 0, 0, 0, 0, 0.162030713, 0.0506570312, -0.108388135, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
170.929114, 0.1, 0.1, 0.105752388, 0.188199722, -0.0199666688, 0.89636314, 1.157794e-005, 0.443320563, 0.443320563, -1.19562463e-005, -0.89636314, -5.07758877e-006, 1, -1.58498774e-005, 0.896363129, 9.8628619e-006, 0.443320585, 0.443320585, -3.2974476e-005, -0.896363128, 5.77755826e-006, 0.999999999, -3.39295142e-005, 0.0895600098, 0.00607910156, -0.140292651, 0, 0, 0, 0, 0, 0, 0, 0.162030713, 0.0506570312, -0.108388135, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
170.929843, 0.1, 0.1, 0.105752385, 0.188199715, -0.0199683775, 0.896363095, -1.57169459e-006, 0.443320653, 0.443320653, 1.44627914e-005, -0.896363095, -5.00284509e-006, 1, 1.36606771e-005, 0.896363098, -8.68376207e-006, 0.443320647, 0.443320647, 2.92325097e-005, -0.896363098, -5.17557123e-006, 1, 3.0052634e-005, 0.0895600098, 0.00607910156, -0.140292651, 0, 0, 0, 0, 0, 0, 0, 0.162030713, 0.0506570312, -0.108388135, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
170.930561, 0.1, 0.1, 0.105752379, 0.188199718, -0.0199700941, 0.896363064, -5.35103936e-007, 0.443320717, 0.443320717, -1.10750415e-005, -0.896363064, 5.38944275e-006, 1, -9.69003549e-006, 0.896363077, 1.50058675e-005, 0.44332069, 0.44332069, -2.076312e-005, -0.896363077, -4.24598487e-006, 1, -2.52637057e-005, 0.0895600098, 0.00607910156, -0.140292651, 0, 0, 0, 0, 0, 0, 0, 0.162030713, 0.0506570312, -0.108388135, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
170.931301, 0.1, 0.1, 0.105752377, 0.188199712, -0.019971288, 0.896363077, -8.34942855e-006, 0.44332069, 0.44332069, 4.62305389e-006, -0.896363077, 5.43462402e-006, 1, 7.84540924e-006, 0.896363081, -1.68840983e-005, 0.443320682, 0.443320682, 2.11509374e-005, -0.896363081, 5.75763441e-006, 1, 2.64439894e-005, 0.0895600098, 0.00607910156, -0.140292651, 0, 0, 0, 0, 0, 0, 0, 0.162030713, 0.0506570312, -0.108388135, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
170.93202, 0.1, 0.1, 0.10575237, 0.188199715, -0.019971375, 0.896363075, 1.06082918e-005, 0.443320693, 0.443320694, -6.35223049e-006, -0.896363075, -6.69280583e-006, 1, -1.03967801e-005, 0.896363068, 8.92609176e-006, 0.443320708, 0.443320708, -2.58465859e-005, -0.896363067, 3.45730779e-006, 1, -2.71250464e-005, 0.0895600098, 0.00607910156, -0.140292651, 0, 0, 0, 0, 0, 0, 0, 0.162030713, 0.0506570312, -0.108388135, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
