time, realDorsalTactorPos, realVentralTactorPos, boxPosX, boxPosY, boxPosZ, boxLocalRot_11, boxLocalRot_12, boxLocalRot_13, boxLocalRot_21, boxLocalRot_22, boxLocalRot_23, boxLocalRot_31, boxLocalRot_32, boxLocalRot_33, boxGlobalRot_11, boxGlobalRot_12, boxGlobalRot_13, boxGlobalRot_21, boxGlobalRot_22, boxGlobalRot_23, boxGlobalRot_31, boxGlobalRot_32, boxGlobalRot_33, indexForceX, indexForceY, indexForceZ, indexForceGlobalX, indexForceGlobalY, indexForceGlobalZ, indexContact, indexPosX, indexPosY, indexPosZ, indexRot_11, indexRot_12, indexRot_13, indexRot_21, indexRot_22, indexRot_23, indexRot_31, indexRot_32, indexRot_33, thumbForceX, thumbForceY, thumbForceZ, thumbForceGlobalX, thumbForceGlobalY, thumbForceGlobalZ, thumbContact, thumbPosX, thumbPosY, thumbPosZ, thumbRot_11, thumbRot_12, thumbRot_13, thumbRot_21, thumbRot_22, thumbRot_23, thumbRot_31, thumbRot_32, thumbRot_33, mapping, boxInitParam, trialSuccess, 
893.913005, 0.1, 0.1, 0.212713614, 0.105323764, -0.0199626725, 0.405690346, -1.8658466e-005, 0.914010582, 0.914010582, -6.28427064e-006, -0.405690346, 1.33134494e-005, 1, 1.45045675e-005, 0.405690346, 1.0959251e-005, 0.914010581, 0.914010581, 5.05681806e-006, -0.405690347, -9.06804754e-006, 1, -7.96536909e-006, 0, 0, 0, 0, 0, 0, 0, 0.383081519, 0.0353537598, -0.0826047852, -0.46852705, 0.798710825, -0.377250675, -0.817138672, -0.229614258, 0.528442383, 0.335604336, 0.555971294, 0.760516905, 0, 0, 0, 0, 0, 0, 0, 0.414121973, 0.0815981934, -0.0487949707, -0.528278424, 0.585547066, -0.614835122, 0.274414063, -0.567504883, -0.776245117, -0.803518374, -0.578682498, 0.139131123, 3, 1, 1, 
893.962283, 0.1, 0.1, 0.212713606, 0.10532377, -0.0199653817, 0.405690068, 6.79017423e-006, 0.914010705, 0.914010705, 2.70751518e-006, -0.405690068, -5.22940411e-006, 1, -5.10787991e-006, 0.405690068, -9.4155794e-006, 0.914010705, 0.914010705, -3.57587928e-006, -0.405690068, 7.08819899e-006, 1, 7.15524166e-006, 0, 0, 0, 0, 0, 0, 0, 0.382355151, 0.0363752441, -0.0818807617, -0.469839065, 0.796587038, -0.380261113, -0.814941406, -0.225952148, 0.533447266, 0.339025529, 0.560509795, 0.755555666, 0, 0, 0, 0, 0, 0, 0, 0.412998779, 0.0822177246, -0.048896875, -0.529626601, 0.582831755, -0.616124964, 0.271606445, -0.571533203, -0.774169922, -0.80353733, -0.577372234, 0.144396235, 3, 1, 1, 
893.963077, 0.1, 0.1, 0.212713606, 0.10532377, -0.0199642167, 0.40569007, 6.75403934e-006, 0.914010704, 0.914010704, 2.65683177e-006, -0.40569007, -5.16841937e-006, 1, -5.09541398e-006, 0.40569007, 7.02207128e-006, 0.914010704, 0.914010704, 2.71876739e-006, -0.40569007, -5.33376709e-006, 1, -5.31527138e-006, 0, 0, 0, 0, 0, 0, 0, 0.382355151, 0.0363752441, -0.0818807617, -0.469839065, 0.796587038, -0.380261113, -0.814941406, -0.225952148, 0.533447266, 0.339025529, 0.560509795, 0.755555666, 0, 0, 0, 0, 0, 0, 0, 0.412998779, 0.0822177246, -0.048896875, -0.529626601, 0.582831755, -0.616124964, 0.271606445, -0.571533203, -0.774169922, -0.80353733, -0.577372234, 0.144396235, 3, 1, 1, 
893.963873, 0.1, 0.1, 0.212713607, 0.10532377, -0.0199635144, 0.405690074, -9.82611232e-006, 0.914010702, 0.914010702, -3.99239107e-006, -0.405690074, 7.6354444e-006, 1, 7.36149839e-006, 0.405690073, 7.25783092e-006, 0.914010703, 0.914010703, 2.64016629e-006, -0.405690073, -5.3575702e-006, 1, -5.56264588e-006, 0, 0, 0, 0, 0, 0, 0, 0.382355151, 0.0363752441, -0.0818807617, -0.469839065, 0.796587038, -0.380261113, -0.814941406, -0.225952148, 0.533447266, 0.339025529, 0.560509795, 0.755555666, 0, 0, 0, 0, 0, 0, 0, 0.412998779, 0.0822177246, -0.048896875, -0.529626601, 0.582831755, -0.616124964, 0.271606445, -0.571533203, -0.774169922, -0.80353733, -0.577372234, 0.144396235, 3, 1, 1, 
893.96467, 0.1, 0.1, 0.212713607, 0.10532377, -0.0199633999, 0.40569008, -8.42917245e-006, 0.9140107, 0.9140107, -3.16563931e-006, -0.40569008, 6.31305985e-006, 1, 6.42008535e-006, 0.405690079, -9.037463e-006, 0.9140107, 0.9140107, -3.23316928e-006, -0.405690079, 6.62156039e-006, 1, 6.94867318e-006, 0, 0, 0, 0, 0, 0, 0, 0.382355151, 0.0363752441, -0.0818807617, -0.469839065, 0.796587038, -0.380261113, -0.814941406, -0.225952148, 0.533447266, 0.339025529, 0.560509795, 0.755555666, 0, 0, 0, 0, 0, 0, 0, 0.412998779, 0.0822177246, -0.048896875, -0.529626601, 0.582831755, -0.616124964, 0.271606445, -0.571533203, -0.774169922, -0.80353733, -0.577372234, 0.144396235, 3, 1, 1, 
893.965459, 0.1, 0.1, 0.212713606, 0.10532377, -0.0199639226, 0.405690084, 9.89739094e-006, 0.914010698, 0.914010698, 3.92724298e-006, -0.405690084, -7.60481546e-006, 1, -7.45307767e-006, 0.405690083, -6.99145552e-006, 0.914010698, 0.914010698, -2.84135683e-006, -0.405690083, 5.43339471e-006, 1, 5.23755485e-006, 0, 0, 0, 0, 0, 0, 0, 0.382355151, 0.0363752441, -0.0818807617, -0.469839065, 0.796587038, -0.380261113, -0.814941406, -0.225952148, 0.533447266, 0.339025529, 0.560509795, 0.755555666, 0, 0, 0, 0, 0, 0, 0, 0.412998779, 0.0822177246, -0.048896875, -0.529626601, 0.582831755, -0.616124964, 0.271606445, -0.571533203, -0.774169922, -0.80353733, -0.577372234, 0.144396235, 3, 1, 1, 
893.966284, 0.1, 0.1, 0.212713605, 0.10532377, -0.0199647787, 0.405690088, 1.09934958e-005, 0.914010696, 0.914010696, 4.26353372e-006, -0.405690088, -8.35686772e-006, 1, -8.31849941e-006, 0.405690088, 1.14121014e-005, 0.914010696, 0.914010696, 4.2931035e-006, -0.405690088, -8.55371892e-006, 1, -8.68911318e-006, 0, 0, 0, 0, 0, 0, 0, 0.382039014, 0.0372485596, -0.0822574219, -0.471666672, 0.79620624, -0.378896679, -0.813842773, -0.227783203, 0.534301758, 0.339191401, 0.560446515, 0.755586745, 0, 0, 0, 0, 0, 0, 0, 0.412998779, 0.0822177246, -0.048896875, -0.531734904, 0.582620668, -0.6145019, 0.271118164, -0.57019043, -0.775268555, -0.802163267, -0.578867332, 0.145303282, 3, 1, 1, 
893.967081, 0.1, 0.1, 0.212713605, 0.10532377, -0.0199653755, 0.405690091, -5.46910435e-006, 0.914010695, 0.914010695, -2.06967016e-006, -0.405690091, 4.11046211e-006, 1, 4.15917519e-006, 0.405690091, 1.08329729e-005, 0.914010695, 0.914010695, 4.25608104e-006, -0.405690091, -8.28493336e-006, 1, -8.1748032e-006, 0, 0, 0, 0, 0, 0, 0, 0.382039014, 0.0372485596, -0.0822574219, -0.471666672, 0.79620624, -0.378896679, -0.813842773, -0.227783203, 0.534301758, 0.339191401, 0.560446515, 0.755586745, 0, 0, 0, 0, 0, 0, 0, 0.412441699, 0.082842041, -0.0492168945, -0.531734904, 0.582620668, -0.6145019, 0.271118164, -0.57019043, -0.775268555, -0.802163267, -0.578867332, 0.145303282, 3, 1, 1, 
893.967872, 0.1, 0.1, 0.212713605, 0.10532377, -0.0199659246, 0.405690091, -6.79173234e-006, 0.914010695, 0.914010695, -2.19562235e-006, -0.405690091, 4.76216082e-006, 1, 5.31697376e-006, 0.405690091, -6.68780748e-006, 0.914010695, 0.914010695, -2.31031761e-006, -0.405690091, 4.82483223e-006, 1, 5.1754546e-006, 0, 0, 0, 0, 0, 0, 0, 0.382039014, 0.0372485596, -0.0822574219, -0.471666672, 0.79620624, -0.378896679, -0.813842773, -0.227783203, 0.534301758, 0.339191401, 0.560446515, 0.755586745, 0, 0, 0, 0, 0, 0, 0, 0.412441699, 0.082842041, -0.0492168945, -0.531734904, 0.582620668, -0.6145019, 0.271118164, -0.57019043, -0.775268555, -0.802163267, -0.578867332, 0.145303282, 3, 1, 1, 
893.968663, 0.1, 0.1, 0.212713604, 0.10532377, -0.0199662579, 0.405690091, 8.04931775e-006, 0.914010695, 0.914010695, 2.59640444e-006, -0.405690091, -5.63866988e-006, 1, -6.30382696e-006, 0.405690091, -7.58745051e-006, 0.914010694, 0.914010694, -3.19855464e-006, -0.405690092, 6.00166664e-006, 1, 5.63738898e-006, 0, 0, 0, 0, 0, 0, 0, 0.382039014, 0.0372485596, -0.0822574219, -0.471666672, 0.79620624, -0.378896679, -0.813842773, -0.227783203, 0.534301758, 0.339191401, 0.560446515, 0.755586745, 0, 0, 0, 0, 0, 0, 0, 0.412441699, 0.082842041, -0.0492168945, -0.531734904, 0.582620668, -0.6145019, 0.271118164, -0.57019043, -0.775268555, -0.802163267, -0.578867332, 0.145303282, 3, 1, 1, 
