time, realDorsalTactorPos, realVentralTactorPos, boxPosX, boxPosY, boxPosZ, boxLocalRot_11, boxLocalRot_12, boxLocalRot_13, boxLocalRot_21, boxLocalRot_22, boxLocalRot_23, boxLocalRot_31, boxLocalRot_32, boxLocalRot_33, boxGlobalRot_11, boxGlobalRot_12, boxGlobalRot_13, boxGlobalRot_21, boxGlobalRot_22, boxGlobalRot_23, boxGlobalRot_31, boxGlobalRot_32, boxGlobalRot_33, indexForceX, indexForceY, indexForceZ, indexForceGlobalX, indexForceGlobalY, indexForceGlobalZ, indexContact, indexPosX, indexPosY, indexPosZ, indexRot_11, indexRot_12, indexRot_13, indexRot_21, indexRot_22, indexRot_23, indexRot_31, indexRot_32, indexRot_33, thumbForceX, thumbForceY, thumbForceZ, thumbForceGlobalX, thumbForceGlobalY, thumbForceGlobalZ, thumbContact, thumbPosX, thumbPosY, thumbPosZ, thumbRot_11, thumbRot_12, thumbRot_13, thumbRot_21, thumbRot_22, thumbRot_23, thumbRot_31, thumbRot_32, thumbRot_33, mapping, boxInitParam, trialSuccess, 
867.021926, 0.1, 0.1, 0.0296834133, 0.264741743, -0.0199625871, 0.819476643, -0.573112582, 1.36664395e-005, 0.573112582, 0.819476643, 1.34720991e-005, -1.89203574e-005, -3.20766208e-006, 1, 0.819476654, -0.573112567, -6.7354604e-006, 0.573112566, 0.819476654, -1.69173103e-005, 1.52150757e-005, 1.00031638e-005, 1, 0, 0, 0, 0, 0, 0, 0, 0.219764282, 0.0625746094, -0.0986348389, -0.404445833, 0.836225293, -0.370047734, -0.857421875, -0.205932617, 0.471435547, 0.318039352, 0.508008329, 0.800532185, 0, 0, 0, 0, 0, 0, 0, 0.264006689, 0.10039165, -0.0619691406, -0.512853526, 0.740907774, -0.433347515, -0.17956543, -0.586181641, -0.789794922, -0.839333678, -0.32730114, 0.433886366, 1, 3, 1, 
867.022714, 0.1, 0.1, 0.0296834193, 0.264741719, -0.0199647214, 0.819476699, -0.573112502, -1.72879202e-005, 0.573112502, 0.819476699, -5.73030905e-006, 1.74511596e-005, -5.21206847e-006, 1, 0.819476698, -0.573112504, 9.40157346e-006, 0.573112504, 0.819476698, 1.28553489e-005, -1.50719316e-005, -5.14649957e-006, 1, 0, 0, 0, 0, 0, 0, 0, 0.219764282, 0.0625746094, -0.0986348389, -0.404445833, 0.836225293, -0.370047734, -0.857421875, -0.205932617, 0.471435547, 0.318039352, 0.508008329, 0.800532185, 0, 0, 0, 0, 0, 0, 0, 0.264006689, 0.10039165, -0.0619691406, -0.512853526, 0.740907774, -0.433347515, -0.17956543, -0.586181641, -0.789794922, -0.839333678, -0.32730114, 0.433886366, 1, 3, 1, 
867.02354, 0.1, 0.1, 0.0296834345, 0.264741701, -0.0199666266, 0.819476652, -0.57311257, 1.59541869e-005, 0.57311257, 0.819476652, 1.90849741e-006, -1.41678675e-005, 7.57957597e-006, 1, 0.81947664, -0.573112585, -1.63255381e-005, 0.573112585, 0.819476641, -6.31860738e-006, 1.69996706e-005, -4.17842022e-006, 1, 0, 0, 0, 0, 0, 0, 0, 0.219803076, 0.0615898438, -0.0975570801, -0.408081952, 0.83427824, -0.370695876, -0.85559082, -0.207763672, 0.473999023, 0.318491665, 0.510541366, 0.798780961, 0, 0, 0, 0, 0, 0, 0, 0.26382334, 0.099738623, -0.061052002, -0.516252404, 0.738415577, -0.433711353, -0.179321289, -0.588378906, -0.788330078, -0.837358803, -0.329281479, 0.436180236, 1, 3, 1, 
867.024331, 0.1, 0.1, 0.0296834408, 0.264741678, -0.0199679239, 0.819476606, -0.573112634, -1.02805969e-005, 0.573112634, 0.819476606, -1.70311816e-005, 1.81854939e-005, 8.06471492e-006, 1, 0.819476606, -0.573112634, 1.40731147e-005, 0.573112634, 0.819476606, -3.80466263e-007, -1.13145383e-005, 8.37726306e-006, 1, 0, 0, 0, 0, 0, 0, 0, 0.219803076, 0.0615898438, -0.0975570801, -0.408081952, 0.83427824, -0.370695876, -0.85559082, -0.207763672, 0.473999023, 0.318491665, 0.510541366, 0.798780961, 0, 0, 0, 0, 0, 0, 0, 0.26382334, 0.099738623, -0.061052002, -0.516252404, 0.738415577, -0.433711353, -0.179321289, -0.588378906, -0.788330078, -0.837358803, -0.329281479, 0.436180236, 1, 3, 1, 
867.025122, 0.1, 0.1, 0.0296834544, 0.26474166, -0.0199683278, 0.819476642, -0.573112584, 1.2212081e-005, 0.573112584, 0.819476642, 1.39407532e-005, -1.79971362e-005, -4.42522435e-006, 1, 0.819476653, -0.573112568, -5.36737855e-006, 0.573112567, 0.819476653, -1.2437746e-005, 1.152667e-005, 7.11633036e-006, 1, 0, 0, 0, 0, 0, 0, 0, 0.219803076, 0.0615898438, -0.0975570801, -0.408081952, 0.83427824, -0.370695876, -0.85559082, -0.207763672, 0.473999023, 0.318491665, 0.510541366, 0.798780961, 0, 0, 0, 0, 0, 0, 0, 0.26382334, 0.099738623, -0.061052002, -0.516252404, 0.738415577, -0.433711353, -0.179321289, -0.588378906, -0.788330078, -0.837358803, -0.329281479, 0.436180236, 1, 3, 1, 
867.025926, 0.1, 0.1, 0.0296834609, 0.264741636, -0.0199676604, 0.819476684, -0.573112523, -1.82478765e-005, 0.573112523, 0.819476684, -3.50614802e-006, 1.69631267e-005, -7.58488001e-006, 1, 0.819476685, -0.573112522, 5.90985182e-006, 0.573112522, 0.819476685, 1.32885068e-005, -1.24587954e-005, -7.50261138e-006, 1, 0, 0, 0, 0, 0, 0, 0, 0.219803076, 0.0615898438, -0.0975570801, -0.408081952, 0.83427824, -0.370695876, -0.85559082, -0.207763672, 0.473999023, 0.318491665, 0.510541366, 0.798780961, 0, 0, 0, 0, 0, 0, 0, 0.263921094, 0.0987321289, -0.0600738281, -0.51861627, 0.737246037, -0.432880499, -0.179321289, -0.588745117, -0.787963867, -0.835888858, -0.331000058, 0.437617732, 1, 3, 1, 
867.026721, 0.1, 0.1, 0.0296834742, 0.264741618, -0.0199662492, 0.819476645, -0.573112578, 2.0970503e-005, 0.573112578, 0.819476645, 1.01354184e-005, -2.29935732e-005, 3.71272042e-006, 1, 0.819476634, -0.573112595, -1.18206025e-005, 0.573112595, 0.819476634, 1.95777522e-006, 8.56468191e-006, -8.37888722e-006, 1, 0, 0, 0, 0, 0, 0, 0, 0.219803076, 0.0615898438, -0.0975570801, -0.408081952, 0.83427824, -0.370695876, -0.85559082, -0.207763672, 0.473999023, 0.318491665, 0.510541366, 0.798780961, 0, 0, 0, 0, 0, 0, 0, 0.263921094, 0.0987321289, -0.0600738281, -0.51861627, 0.737246037, -0.432880499, -0.179321289, -0.588745117, -0.787963867, -0.835888858, -0.331000058, 0.437617732, 1, 3, 1, 
867.02751, 0.1, 0.1, 0.0296834794, 0.264741594, -0.0199647355, 0.819476604, -0.573112638, -1.15187797e-005, 0.573112638, 0.819476604, -1.49181e-005, 1.79891221e-005, 5.62347566e-006, 1, 0.819476602, -0.573112641, 1.57353423e-005, 0.573112641, 0.819476602, 3.93480927e-006, -1.51498337e-005, 5.79363943e-006, 1, 0, 0, 0, 0, 0, 0, 0, 0.219803076, 0.0615898438, -0.0975570801, -0.408081952, 0.83427824, -0.370695876, -0.85559082, -0.207763672, 0.473999023, 0.318491665, 0.510541366, 0.798780961, 0, 0, 0, 0, 0, 0, 0, 0.263921094, 0.0987321289, -0.0600738281, -0.51861627, 0.737246037, -0.432880499, -0.179321289, -0.588745117, -0.787963867, -0.835888858, -0.331000058, 0.437617732, 1, 3, 1, 
867.028327, 0.1, 0.1, 0.0296834932, 0.264741577, -0.0199633375, 0.81947665, -0.573112572, 1.63898606e-005, 0.573112572, 0.81947665, 1.82851084e-005, -2.39105336e-005, -5.59098419e-006, 1, 0.819476663, -0.573112554, -3.66158937e-006, 0.573112554, 0.819476663, -1.19477846e-005, 9.84801239e-006, 7.69242782e-006, 1, 0, 0, 0, 0, 0, 0, 0, 0.220137012, 0.0606336426, -0.0964665039, -0.410290358, 0.832940016, -0.371127971, -0.854370117, -0.208984375, 0.475585938, 0.318594258, 0.512236423, 0.797613479, 0, 0, 0, 0, 0, 0, 0, 0.263921094, 0.0987321289, -0.0600738281, -0.51861627, 0.737246037, -0.432880499, -0.179321289, -0.588745117, -0.787963867, -0.835888858, -0.331000058, 0.437617732, 1, 3, 1, 
867.029149, 0.1, 0.1, 0.0296834983, 0.264741553, -0.0199623167, 0.819476707, -0.57311249, -2.12209969e-005, 0.57311249, 0.819476707, -6.46312773e-006, 2.10942119e-005, -6.86563575e-006, 1, 0.819476706, -0.573112491, 8.0740564e-006, 0.573112491, 0.819476706, 1.3966993e-005, -1.46211593e-005, -6.81828286e-006, 1, 0, 0, 0, 0, 0, 0, 0, 0.220137012, 0.0606336426, -0.0964665039, -0.410290358, 0.832940016, -0.371127971, -0.854370117, -0.208984375, 0.475585938, 0.318594258, 0.512236423, 0.797613479, 0, 0, 0, 0, 0, 0, 0, 0.263921094, 0.0987321289, -0.0600738281, -0.51861627, 0.737246037, -0.432880499, -0.179321289, -0.588745117, -0.787963867, -0.835888858, -0.331000058, 0.437617732, 1, 3, 1, 
