time, realDorsalTactorPos, realVentralTactorPos, boxPosX, boxPosY, boxPosZ, boxLocalRot_11, boxLocalRot_12, boxLocalRot_13, boxLocalRot_21, boxLocalRot_22, boxLocalRot_23, boxLocalRot_31, boxLocalRot_32, boxLocalRot_33, boxGlobalRot_11, boxGlobalRot_12, boxGlobalRot_13, boxGlobalRot_21, boxGlobalRot_22, boxGlobalRot_23, boxGlobalRot_31, boxGlobalRot_32, boxGlobalRot_33, indexForceX, indexForceY, indexForceZ, indexForceGlobalX, indexForceGlobalY, indexForceGlobalZ, indexContact, indexPosX, indexPosY, indexPosZ, indexRot_11, indexRot_12, indexRot_13, indexRot_21, indexRot_22, indexRot_23, indexRot_31, indexRot_32, indexRot_33, thumbForceX, thumbForceY, thumbForceZ, thumbForceGlobalX, thumbForceGlobalY, thumbForceGlobalZ, thumbContact, thumbPosX, thumbPosY, thumbPosZ, thumbRot_11, thumbRot_12, thumbRot_13, thumbRot_21, thumbRot_22, thumbRot_23, thumbRot_31, thumbRot_32, thumbRot_33, mapping, boxInitParam, trialSuccess, 
86.4236579, 0.1, 0.1, 0.178045917, 0.100375206, -0.0199584389, 0.921046798, 2.9489267e-005, -0.389451916, 0.389451913, 6.26364298e-005, 0.921046798, 5.15548725e-005, -0.999999998, 4.62064317e-005, 0.921046782, 3.05790959e-005, -0.389451954, 0.38945195, 7.57537193e-005, 0.921046781, 5.76672118e-005, -0.999999997, 5.78636309e-005, 0, 0, 0, 0, 0, 0, 0, 0.195809839, 0.0089576416, -0.155411206, -0.24731517, 0.712235835, -0.656869199, -0.818725586, 0.208862305, 0.534790039, 0.51808962, 0.67014783, 0.531542361, 0, 0, 0, 0, 0, 0, 0, 0.263155322, 0.0421758789, -0.140998682, -0.155651518, 0.300807029, -0.940841092, 0.218261719, -0.918334961, -0.329711914, -0.963319641, -0.25658379, 0.0772494052, 1, 1, 1, 
86.4656648, 0.1, 0.1, 0.178045725, 0.100375194, -0.0199602748, 0.921035965, -1.35774656e-005, -0.389477537, 0.389477537, -1.5478296e-005, 0.921035965, -1.85337827e-005, -1, -8.96794946e-006, 0.921035989, 6.40590972e-007, -0.38947748, 0.38947748, 1.21590456e-005, 0.921035989, 5.32568178e-006, -1, 1.09494228e-005, 0, 0, 0, 0, 0, 0, 0, 0.201531274, 0.00910292969, -0.157240063, -0.243799237, 0.719671701, -0.64998189, -0.827758789, 0.194702148, 0.526000977, 0.505173558, 0.666374674, 0.548495941, 0, 0, 0, 0, 0, 0, 0, 0.267858008, 0.0426513672, -0.140943652, -0.145907307, 0.315028139, -0.937751382, 0.232788086, -0.91027832, -0.342041016, -0.961436284, -0.268099818, 0.0595309685, 1, 1, 1, 
86.4664555, 0.1, 0.1, 0.178045723, 0.100375196, -0.0199595861, 0.921035909, 4.02971626e-005, -0.389477665, 0.389477664, 3.46099923e-005, 0.92103591, 5.05949528e-005, -0.999999999, 1.6182201e-005, 0.921035901, 2.16919294e-005, -0.389477687, 0.389477687, 3.45455463e-005, 0.921035901, 3.34337652e-005, -0.999999999, 2.33691658e-005, 0, 0, 0, 0, 0, 0, 0, 0.201531274, 0.00910292969, -0.157240063, -0.243799237, 0.719671701, -0.64998189, -0.827758789, 0.194702148, 0.526000977, 0.505173558, 0.666374674, 0.548495941, 0, 0, 0, 0, 0, 0, 0, 0.267858008, 0.0426513672, -0.140943652, -0.145907307, 0.315028139, -0.937751382, 0.232788086, -0.91027832, -0.342041016, -0.961436284, -0.268099818, 0.0595309685, 1, 1, 1, 
86.4672418, 0.1, 0.1, 0.178045721, 0.100375198, -0.0199609653, 0.921036064, -5.9284333e-005, -0.389477299, 0.389477299, 2.82212984e-006, 0.921036065, -5.35038533e-005, -0.999999998, 2.56891853e-005, 0.921036031, -3.38443864e-005, -0.389477378, 0.389477378, 5.59682444e-006, 0.921036032, -2.89920628e-005, -0.999999999, 1.83364998e-005, 0, 0, 0, 0, 0, 0, 0, 0.201531274, 0.00910292969, -0.157240063, -0.243799237, 0.719671701, -0.64998189, -0.827758789, 0.194702148, 0.526000977, 0.505173558, 0.666374674, 0.548495941, 0, 0, 0, 0, 0, 0, 0, 0.267858008, 0.0426513672, -0.140943652, -0.145907307, 0.315028139, -0.937751382, 0.232788086, -0.91027832, -0.342041016, -0.961436284, -0.268099818, 0.0595309685, 1, 1, 1, 
86.4680253, 0.1, 0.1, 0.178045716, 0.100375192, -0.0199638198, 0.921036096, 5.42382981e-005, -0.389477223, 0.389477225, -2.77731022e-005, 0.921036096, 3.91384396e-005, -0.999999998, -4.67046114e-005, 0.921036121, 1.42466633e-005, -0.389477166, 0.389477166, -4.29284233e-005, 0.92103612, -3.59794911e-006, -0.999999999, -4.50873785e-005, 0, 0, 0, 0, 0, 0, 0, 0.201531274, 0.00910292969, -0.157240063, -0.243799237, 0.719671701, -0.64998189, -0.827758789, 0.194702148, 0.526000977, 0.505173558, 0.666374674, 0.548495941, 0, 0, 0, 0, 0, 0, 0, 0.267858008, 0.0426513672, -0.140943652, -0.145907307, 0.315028139, -0.937751382, 0.232788086, -0.91027832, -0.342041016, -0.961436284, -0.268099818, 0.0595309685, 1, 1, 1, 
86.468842, 0.1, 0.1, 0.178045726, 0.100375202, -0.0199671268, 0.92103573, 1.6954831e-005, -0.389478091, 0.38947809, 6.31034168e-005, 0.921035729, 4.01934035e-005, -0.999999998, 5.15169663e-005, 0.921035834, 4.59729289e-005, -0.389477843, 0.38947784, 6.60655676e-005, 0.921035834, 6.80737897e-005, -0.999999997, 4.29433182e-005, 0, 0, 0, 0, 0, 0, 0, 0.202006323, 0.00891704102, -0.157428882, -0.243190408, 0.720439289, -0.649391035, -0.828491211, 0.193847656, 0.525268555, 0.504335577, 0.665758732, 0.549885462, 0, 0, 0, 0, 0, 0, 0, 0.267858008, 0.0426513672, -0.140943652, -0.145313059, 0.315992789, -0.937502383, 0.233886719, -0.909667969, -0.342895508, -0.961251083, -0.269103114, 0.0583297123, 1, 1, 1, 
86.4696326, 0.1, 0.1, 0.178045712, 0.100375196, -0.0199693263, 0.921035039, -6.2661246e-005, -0.389479721, 0.389479715, -8.91886956e-005, 0.921035039, -9.24503914e-005, -0.999999994, -5.77406296e-005, 0.921035201, -6.8640333e-005, -0.389479336, 0.389479332, -6.5777389e-005, 0.921035203, -8.88390968e-005, -0.999999995, -3.38492997e-005, 0, 0, 0, 0, 0, 0, 0, 0.202006323, 0.00891704102, -0.157428882, -0.243190408, 0.720439289, -0.649391035, -0.828491211, 0.193847656, 0.525268555, 0.504335577, 0.665758732, 0.549885462, 0, 0, 0, 0, 0, 0, 0, 0.268124463, 0.042917334, -0.140952441, -0.145313059, 0.315992789, -0.937502383, 0.233886719, -0.909667969, -0.342895508, -0.961251083, -0.269103114, 0.0583297123, 1, 1, 1, 
86.4704293, 0.1, 0.1, 0.178045709, 0.100375184, -0.0199701265, 0.921034128, 3.66247562e-005, -0.389481878, 0.389481878, 9.90105097e-006, 0.921034129, 3.75889303e-005, -0.999999999, -5.14547298e-006, 0.921034331, 2.4048472e-005, -0.389481401, 0.389481401, -3.06799186e-005, 0.92103433, 1.02002107e-005, -0.999999999, -3.76236909e-005, 0, 0, 0, 0, 0, 0, 0, 0.202006323, 0.00891704102, -0.157428882, -0.243190408, 0.720439289, -0.649391035, -0.828491211, 0.193847656, 0.525268555, 0.504335577, 0.665758732, 0.549885462, 0, 0, 0, 0, 0, 0, 0, 0.268124463, 0.042917334, -0.140952441, -0.145313059, 0.315992789, -0.937502383, 0.233886719, -0.909667969, -0.342895508, -0.961251083, -0.269103114, 0.0583297123, 1, 1, 1, 
86.4712223, 0.1, 0.1, 0.178045708, 0.100375202, -0.019969295, 0.921032974, -2.61772386e-005, -0.389484608, 0.389484609, 6.70642423e-005, 0.921032972, 2.01039023e-006, -0.999999997, 7.19640101e-005, 0.921033212, -5.02224922e-006, -0.389484047, 0.389484046, 8.79619103e-005, 0.921033208, 2.96341025e-005, -0.999999996, 8.29719267e-005, 0, 0, 0, 0, 0, 0, 0, 0.202006323, 0.00891704102, -0.157428882, -0.243190408, 0.720439289, -0.649391035, -0.828491211, 0.193847656, 0.525268555, 0.504335577, 0.665758732, 0.549885462, 0, 0, 0, 0, 0, 0, 0, 0.268124463, 0.042917334, -0.140952441, -0.145313059, 0.315992789, -0.937502383, 0.233886719, -0.909667969, -0.342895508, -0.961251083, -0.269103114, 0.0583297123, 1, 1, 1, 
86.4720261, 0.1, 0.1, 0.178045696, 0.100375193, -0.0199670615, 0.921031636, -1.84946282e-005, -0.389487773, 0.38948777, -9.11449818e-005, 0.921031633, -5.25339936e-005, -0.999999996, -7.67439802e-005, 0.921031918, -4.02211909e-005, -0.389487104, 0.3894871, -8.17046222e-005, 0.921031917, -6.88678972e-005, -0.999999996, -5.95869299e-005, 0, 0, 0, 0, 0, 0, 0, 0.202006323, 0.00891704102, -0.157428882, -0.243190408, 0.720439289, -0.649391035, -0.828491211, 0.193847656, 0.525268555, 0.504335577, 0.665758732, 0.549885462, 0, 0, 0, 0, 0, 0, 0, 0.268662256, 0.042943457, -0.140774854, -0.143977641, 0.316714635, -0.937528269, 0.235473633, -0.909057617, -0.343261719, -0.961110725, -0.270131929, 0.0562403655, 1, 1, 1, 
