time, realDorsalTactorPos, realVentralTactorPos, boxPosX, boxPosY, boxPosZ, boxLocalRot_11, boxLocalRot_12, boxLocalRot_13, boxLocalRot_21, boxLocalRot_22, boxLocalRot_23, boxLocalRot_31, boxLocalRot_32, boxLocalRot_33, boxGlobalRot_11, boxGlobalRot_12, boxGlobalRot_13, boxGlobalRot_21, boxGlobalRot_22, boxGlobalRot_23, boxGlobalRot_31, boxGlobalRot_32, boxGlobalRot_33, indexForceX, indexForceY, indexForceZ, indexForceGlobalX, indexForceGlobalY, indexForceGlobalZ, indexContact, indexPosX, indexPosY, indexPosZ, indexRot_11, indexRot_12, indexRot_13, indexRot_21, indexRot_22, indexRot_23, indexRot_31, indexRot_32, indexRot_33, thumbForceX, thumbForceY, thumbForceZ, thumbForceGlobalX, thumbForceGlobalY, thumbForceGlobalZ, thumbContact, thumbPosX, thumbPosY, thumbPosZ, thumbRot_11, thumbRot_12, thumbRot_13, thumbRot_21, thumbRot_22, thumbRot_23, thumbRot_31, thumbRot_32, thumbRot_33, mapping, trialSuccess, 
80.7143905, 0.1, 0.1, 0.188964622, 0.102049097, -0.0199570025, 0.986196373, 0.165579934, 1.06589108e-005, 0.165579934, -0.986196373, -1.16339529e-005, 8.58542999e-006, 1.32382639e-005, -1, 0.986196373, 0.165579932, 1.14639207e-005, 0.165579932, -0.986196373, -1.1534304e-005, 9.39582775e-006, 1.3273284e-005, -1, 0, 0, 0, 0, 0, 0, 0, 0.150287915, 0.0597004639, -0.223447266, -0.160334556, 0.804898388, -0.571229206, -0.615722656, 0.370849609, 0.69519043, 0.771519006, 0.463162473, 0.43628405, 0, 0, 0, 0, 0, 0, 0, 0.209474072, 0.0849151855, -0.205460693, -0.0568965095, 0.263807747, -0.962879821, 0.533691406, -0.807006836, -0.252563477, -0.843699059, -0.528174422, -0.094942869, 1, 1, 
80.7397071, 0.1, 0.1, 0.188965849, 0.102041646, -0.0199611458, 0.986195441, 0.165585473, -5.30497722e-005, 0.165585474, -0.986195442, 2.03798432e-005, -4.89428376e-005, -2.88827802e-005, -0.999999998, 0.986195457, 0.165585379, -4.67076307e-005, 0.165585379, -0.986195458, 1.36340885e-005, -4.38052476e-005, -2.11799769e-005, -0.999999999, 0, 0, 0, 0, 0, 0, 0, 0.151110986, 0.0568604492, -0.221645093, -0.154682496, 0.806233247, -0.570882852, -0.606567383, 0.378662109, 0.69909668, 0.779893203, 0.454423209, 0.430667556, 0, 0, 0, 0, 0, 0, 0, 0.209621484, 0.0814514648, -0.204335205, -0.0623654115, 0.250612519, -0.966066513, 0.537719727, -0.807006836, -0.244018555, -0.840714325, -0.534593747, -0.0844764453, 1, 1, 
80.740501, 0.1, 0.1, 0.188965883, 0.102041461, -0.0199590437, 0.986195376, 0.165585857, 5.99951052e-005, 0.16558586, -0.986195377, -3.84873076e-005, 5.27939416e-005, 4.78903459e-005, -0.999999997, 0.98619539, 0.165585777, 5.28580521e-005, 0.165585779, -0.986195391, -3.89218777e-005, 4.5683458e-005, 4.71371181e-005, -0.999999998, 0, 0, 0, 0, 0, 0, 0, 0.151110986, 0.0568604492, -0.221645093, -0.154682496, 0.806233247, -0.570882852, -0.606567383, 0.378662109, 0.69909668, 0.779893203, 0.454423209, 0.430667556, 0, 0, 0, 0, 0, 0, 0, 0.209621484, 0.0814514648, -0.204335205, -0.0623654115, 0.250612519, -0.966066513, 0.537719727, -0.807006836, -0.244018555, -0.840714325, -0.534593747, -0.0844764453, 1, 1, 
80.7414038, 0.1, 0.1, 0.188965909, 0.102041268, -0.0199580897, 0.98619529, 0.165586359, -8.25872403e-005, 0.165586365, -0.98619529, 7.25879392e-005, -6.94275749e-005, -8.52612047e-005, -0.999999994, 0.986195305, 0.165586274, -7.52558317e-005, 0.165586279, -0.986195305, 6.86661317e-005, -6.28467789e-005, -8.01795499e-005, -0.999999995, 0, 0, 0, 0, 0, 0, 0, 0.151424316, 0.0564005371, -0.221239258, -0.152962351, 0.806042287, -0.571663545, -0.605957031, 0.380493164, 0.698608398, 0.780609494, 0.453217535, 0.43042043, 0, 0, 0, 0, 0, 0, 0, 0.209874512, 0.0809354004, -0.20434668, -0.0618542855, 0.249481626, -0.966347595, 0.537475586, -0.807495117, -0.242797852, -0.840906089, -0.534344381, -0.0841377602, 1, 1, 
80.7421932, 0.1, 0.1, 0.188965939, 0.102041092, -0.0199590698, 0.986195216, 0.165586798, 9.24570422e-005, 0.165586805, -0.986195216, -7.48706858e-005, 7.87830956e-005, 8.91467784e-005, -0.999999993, 0.986195233, 0.165586715, 5.39645559e-005, 0.165586717, -0.986195233, -4.37123402e-005, 4.5981405e-005, 5.20447152e-005, -0.999999998, 0, 0, 0, 0, 0, 0, 0, 0.151424316, 0.0564005371, -0.221239258, -0.152962351, 0.806042287, -0.571663545, -0.605957031, 0.380493164, 0.698608398, 0.780609494, 0.453217535, 0.43042043, 0, 0, 0, 0, 0, 0, 0, 0.209874512, 0.0809354004, -0.20434668, -0.0618542855, 0.249481626, -0.966347595, 0.537475586, -0.807495117, -0.242797852, -0.840906089, -0.534344381, -0.0841377602, 1, 1, 
80.7430176, 0.1, 0.1, 0.18896599, 0.102040896, -0.0199620176, 0.986195138, 0.165587286, 2.81976152e-005, 0.165587286, -0.986195138, -1.45277048e-005, 2.54027479e-005, 1.89963184e-005, -0.999999999, 0.986195153, 0.165587182, 7.15894221e-005, 0.165587185, -0.986195154, -4.94556243e-005, 6.24119237e-005, 6.06271879e-005, -0.999999996, 0, 0, 0, 0, 0, 0, 0, 0.151424316, 0.0564005371, -0.221239258, -0.152962351, 0.806042287, -0.571663545, -0.605957031, 0.380493164, 0.698608398, 0.780609494, 0.453217535, 0.43042043, 0, 0, 0, 0, 0, 0, 0, 0.209874512, 0.0809354004, -0.20434668, -0.0618542855, 0.249481626, -0.966347595, 0.537475586, -0.807495117, -0.242797852, -0.840906089, -0.534344381, -0.0841377602, 1, 1, 
80.7438614, 0.1, 0.1, 0.188965999, 0.102040731, -0.0199650282, 0.986195045, 0.165587803, -0.000111648766, 0.165587813, -0.986195046, 8.34142322e-005, -9.62950802e-005, -0.000100750377, -0.99999999, 0.98619506, 0.165587708, -0.000117809257, 0.165587719, -0.986195061, 9.2873324e-005, -0.000100804226, -0.00011109898, -0.999999989, 0, 0, 0, 0, 0, 0, 0, 0.151424316, 0.0564005371, -0.221239258, -0.152962351, 0.806042287, -0.571663545, -0.605957031, 0.380493164, 0.698608398, 0.780609494, 0.453217535, 0.43042043, 0, 0, 0, 0, 0, 0, 0, 0.209874512, 0.0809354004, -0.20434668, -0.0618542855, 0.249481626, -0.966347595, 0.537475586, -0.807495117, -0.242797852, -0.840906089, -0.534344381, -0.0841377602, 1, 1, 
80.7446554, 0.1, 0.1, 0.188966026, 0.102040561, -0.0199675922, 0.98619493, 0.165588505, 8.7440851e-005, 0.165588509, -0.986194932, -4.29000819e-005, 7.91299637e-005, 5.67870434e-005, -0.999999995, 0.986194966, 0.165588303, 4.84343826e-005, 0.165588305, -0.986194967, -2.97975419e-005, 4.28316199e-005, 3.74063531e-005, -0.999999998, 0, 0, 0, 0, 0, 0, 0, 0.151424316, 0.0564005371, -0.221239258, -0.152962351, 0.806042287, -0.571663545, -0.605957031, 0.380493164, 0.698608398, 0.780609494, 0.453217535, 0.43042043, 0, 0, 0, 0, 0, 0, 0, 0.209874512, 0.0809354004, -0.20434668, -0.0618542855, 0.249481626, -0.966347595, 0.537475586, -0.807495117, -0.242797852, -0.840906089, -0.534344381, -0.0841377602, 1, 1, 
80.7454654, 0.1, 0.1, 0.188966076, 0.102040387, -0.0199693086, 0.986194743, 0.165589634, 4.69386556e-005, 0.165589634, -0.986194744, 1.73771975e-005, 4.91681393e-005, -9.36474606e-006, -0.999999999, 0.98619478, 0.165589398, 8.52866382e-005, 0.1655894, -0.986194783, -1.10665853e-005, 8.22767284e-005, 2.50363719e-005, -0.999999996, 0, 0, 0, 0, 0, 0, 0, 0.151424316, 0.0564005371, -0.221239258, -0.152962351, 0.806042287, -0.571663545, -0.605957031, 0.380493164, 0.698608398, 0.780609494, 0.453217535, 0.43042043, 0, 0, 0, 0, 0, 0, 0, 0.209874512, 0.0809354004, -0.20434668, -0.0618542855, 0.249481626, -0.966347595, 0.537475586, -0.807495117, -0.242797852, -0.840906089, -0.534344381, -0.0841377602, 1, 1, 
80.7463296, 0.1, 0.1, 0.188966086, 0.102040208, -0.0199685715, 0.986194376, 0.16559178, -0.000124573957, 0.16559178, -0.986194384, -1.75604429e-005, -0.000125762002, -3.31041328e-006, -0.999999992, 0.986194451, 0.165591334, -0.000123162395, 0.165591336, -0.986194458, 5.6069051e-006, -0.000120533617, -2.59241243e-005, -0.999999992, 0, 0, 0, 0, 0, 0, 0, 0.151521851, 0.0559358643, -0.221056665, -0.151102543, 0.805749856, -0.572444238, -0.60534668, 0.382446289, 0.698120117, 0.781427257, 0.452151524, 0.430173304, 0, 0, 0, 0, 0, 0, 0, 0.20990918, 0.0803995605, -0.204141504, -0.0611962382, 0.247948247, -0.966762839, 0.536865234, -0.808227539, -0.241333008, -0.841327897, -0.533769089, -0.0836904333, 1, 1, 
