time, realDorsalTactorPos, realVentralTactorPos, boxPosX, boxPosY, boxPosZ, boxLocalRot_11, boxLocalRot_12, boxLocalRot_13, boxLocalRot_21, boxLocalRot_22, boxLocalRot_23, boxLocalRot_31, boxLocalRot_32, boxLocalRot_33, boxGlobalRot_11, boxGlobalRot_12, boxGlobalRot_13, boxGlobalRot_21, boxGlobalRot_22, boxGlobalRot_23, boxGlobalRot_31, boxGlobalRot_32, boxGlobalRot_33, indexForceX, indexForceY, indexForceZ, indexForceGlobalX, indexForceGlobalY, indexForceGlobalZ, indexContact, indexPosX, indexPosY, indexPosZ, indexRot_11, indexRot_12, indexRot_13, indexRot_21, indexRot_22, indexRot_23, indexRot_31, indexRot_32, indexRot_33, thumbForceX, thumbForceY, thumbForceZ, thumbForceGlobalX, thumbForceGlobalY, thumbForceGlobalZ, thumbContact, thumbPosX, thumbPosY, thumbPosZ, thumbRot_11, thumbRot_12, thumbRot_13, thumbRot_21, thumbRot_22, thumbRot_23, thumbRot_31, thumbRot_32, thumbRot_33, mapping, boxInitParam, trialSuccess, 
957.47554, 0.1, 0.1, -0.0313853921, 0.292676308, -0.0199569869, 0.440893367, 3.89039229e-005, -0.89755949, 0.89755949, 1.32281936e-005, 0.440893367, 2.90255723e-005, -0.999999999, -2.90863624e-005, 0.44089328, 5.85124645e-006, -0.897559533, 0.897559533, 3.12088404e-005, 0.440893279, 3.05915675e-005, -0.999999999, 8.50792598e-006, 0, 0, 0, 0, 0, 0, 0, 0.34535144, 0.0820410645, -0.135122485, -0.377911337, 0.902171263, -0.207492175, -0.821411133, -0.223388672, 0.524658203, 0.427046912, 0.368780717, 0.82570579, 0, 0, 0, 0, 0, 0, 0, 0.367035449, 0.112600195, -0.113456641, -0.572206078, 0.481253964, -0.66391921, 0.297973633, -0.632080078, -0.715087891, -0.763947981, -0.60707361, 0.218419162, 3, 3, 1, 
957.50029, 0.1, 0.1, -0.0313853624, 0.292676286, -0.019959954, 0.440907185, 5.90341258e-006, -0.897552703, 0.897552701, -7.50115711e-005, 0.440907183, -6.47239814e-005, -0.999999997, -3.83717646e-005, 0.44090686, -2.85953867e-005, -0.897552862, 0.897552861, -3.08811269e-005, 0.440906861, -4.0325346e-005, -0.999999999, 1.20501704e-005, 0, 0, 0, 0, 0, 0, 0, 0.34547085, 0.0808394287, -0.134648413, -0.37178899, 0.904975393, -0.20669463, -0.819091797, -0.21496582, 0.531738281, 0.436829726, 0.366977076, 0.821377346, 0, 0, 0, 0, 0, 0, 0, 0.367498047, 0.1107521, -0.112945117, -0.571592873, 0.475682983, -0.668422729, 0.296142578, -0.640136719, -0.708740234, -0.765110957, -0.603117663, 0.2250649, 3, 3, 1, 
957.50108, 0.1, 0.1, -0.0313853508, 0.292676271, -0.0199636165, 0.440908361, 5.42147426e-005, -0.897552124, 0.897552125, -4.17411805e-006, 0.440908361, 2.01572448e-005, -0.999999999, -5.0500961e-005, 0.440908172, 6.14957985e-005, -0.897552216, 0.897552218, -5.29808393e-005, 0.440908169, -2.04390698e-005, -0.999999997, -7.85553754e-005, 0, 0, 0, 0, 0, 0, 0, 0.34547085, 0.0808394287, -0.134648413, -0.37178899, 0.904975393, -0.20669463, -0.819091797, -0.21496582, 0.531738281, 0.436829726, 0.366977076, 0.821377346, 0, 0, 0, 0, 0, 0, 0, 0.367498047, 0.1107521, -0.112945117, -0.571592873, 0.475682983, -0.668422729, 0.296142578, -0.640136719, -0.708740234, -0.765110957, -0.603117663, 0.2250649, 3, 3, 1, 
957.501868, 0.1, 0.1, -0.0313853587, 0.292676286, -0.019967688, 0.440908481, -8.21930924e-005, -0.897552062, 0.897552066, 6.55541767e-005, 0.440908477, 2.25986552e-005, -0.999999994, 0.000102675972, 0.44090853, -6.64899998e-005, -0.89755204, 0.897552041, 8.30842106e-005, 0.440908524, 4.5256395e-005, -0.999999994, 9.63107722e-005, 0, 0, 0, 0, 0, 0, 0, 0.34547085, 0.0808394287, -0.134648413, -0.37178899, 0.904975393, -0.20669463, -0.819091797, -0.21496582, 0.531738281, 0.436829726, 0.366977076, 0.821377346, 0, 0, 0, 0, 0, 0, 0, 0.367498047, 0.1107521, -0.112945117, -0.571592873, 0.475682983, -0.668422729, 0.296142578, -0.640136719, -0.708740234, -0.765110957, -0.603117663, 0.2250649, 3, 3, 1, 
957.502653, 0.1, 0.1, -0.0313853688, 0.292676285, -0.0199708676, 0.440907765, 2.79559599e-005, -0.897552417, 0.897552418, -4.1338706e-005, 0.440907764, -2.47776557e-005, -0.999999999, -4.33184959e-005, 0.440907975, -2.12855537e-005, -0.897552315, 0.897552314, -3.14776485e-005, 0.440907975, -3.76378066e-005, -0.999999999, 5.22615178e-006, 0, 0, 0, 0, 0, 0, 0, 0.34547085, 0.0808394287, -0.134648413, -0.37178899, 0.904975393, -0.20669463, -0.819091797, -0.21496582, 0.531738281, 0.436829726, 0.366977076, 0.821377346, 0, 0, 0, 0, 0, 0, 0, 0.367498047, 0.1107521, -0.112945117, -0.571592873, 0.475682983, -0.668422729, 0.296142578, -0.640136719, -0.708740234, -0.765110957, -0.603117663, 0.2250649, 3, 3, 1, 
957.503441, 0.1, 0.1, -0.0313853455, 0.292676282, -0.0199721669, 0.440906237, 0.000107712676, -0.897553162, 0.897553167, 8.94264545e-006, 0.440906241, 5.55176905e-005, -0.999999994, -9.27349849e-005, 0.440906555, 0.000121540114, -0.897553004, 0.897553011, 2.66889889e-006, 0.440906558, 5.59833117e-005, -0.999999993, -0.000107911961, 0, 0, 0, 0, 0, 0, 0, 0.34547085, 0.0808394287, -0.134648413, -0.37178899, 0.904975393, -0.20669463, -0.819091797, -0.21496582, 0.531738281, 0.436829726, 0.366977076, 0.821377346, 0, 0, 0, 0, 0, 0, 0, 0.367498047, 0.1107521, -0.112945117, -0.571592873, 0.475682983, -0.668422729, 0.296142578, -0.640136719, -0.708740234, -0.765110957, -0.603117663, 0.2250649, 3, 3, 1, 
957.504257, 0.1, 0.1, -0.0313853481, 0.292676285, -0.0199710641, 0.440904535, -8.12428608e-005, -0.897554001, 0.897554004, 7.08366409e-006, 0.440904536, -2.94623748e-005, -0.999999997, 7.60430747e-005, 0.440904866, -5.71895469e-005, -0.89755384, 0.897553842, 4.17839269e-006, 0.440904866, -2.14648171e-005, -0.999999998, 5.31729712e-005, 0, 0, 0, 0, 0, 0, 0, 0.34547085, 0.0808394287, -0.134648413, -0.370036645, 0.905641509, -0.206809206, -0.818847656, -0.213012695, 0.532836914, 0.438529653, 0.366500797, 0.820653941, 0, 0, 0, 0, 0, 0, 0, 0.367498047, 0.1107521, -0.112945117, -0.571592873, 0.475682983, -0.668422729, 0.296142578, -0.640136719, -0.708740234, -0.765110957, -0.603117663, 0.2250649, 3, 3, 1, 
957.505063, 0.1, 0.1, -0.031385359, 0.29267629, -0.0199678401, 0.440903329, 1.26257367e-005, -0.897554597, 0.897554597, 1.49134476e-005, 0.440903329, 1.89523628e-005, -1, -4.75689929e-006, 0.440903491, -2.17138796e-005, -0.897554517, 0.897554517, 3.29597419e-005, 0.44090349, 2.000944e-005, -0.999999999, 3.4021456e-005, 0, 0, 0, 0, 0, 0, 0, 0.345565576, 0.0804255371, -0.13465647, -0.370036645, 0.905641509, -0.206809206, -0.818847656, -0.213012695, 0.532836914, 0.438529653, 0.366500797, 0.820653941, 0, 0, 0, 0, 0, 0, 0, 0.367479736, 0.110491016, -0.113164453, -0.571822916, 0.474865255, -0.66881865, 0.295410156, -0.641357422, -0.707885742, -0.765257879, -0.602344411, 0.2264962, 3, 3, 1, 
957.505858, 0.1, 0.1, -0.0313853547, 0.292676285, -0.0199641791, 0.440902965, -3.74696058e-006, -0.897554776, 0.897554776, -1.0221059e-005, 0.440902965, -1.08260063e-005, -1, -1.14339284e-006, 0.440903005, 1.46304183e-005, -0.897554756, 0.897554756, -3.60013392e-005, 0.440903005, -2.58625778e-005, -0.999999999, -2.90047002e-005, 0, 0, 0, 0, 0, 0, 0, 0.345565576, 0.0804255371, -0.13465647, -0.370036645, 0.905641509, -0.206809206, -0.818847656, -0.213012695, 0.532836914, 0.438529653, 0.366500797, 0.820653941, 0, 0, 0, 0, 0, 0, 0, 0.367479736, 0.110491016, -0.113164453, -0.571822916, 0.474865255, -0.66881865, 0.295410156, -0.641357422, -0.707885742, -0.765257879, -0.602344411, 0.2264962, 3, 3, 1, 
957.506643, 0.1, 0.1, -0.0313853639, 0.292676294, -0.0199612577, 0.440902769, -3.81846432e-005, -0.897554871, 0.897554872, 8.87371275e-006, 0.440902769, -8.87107081e-006, -0.999999999, 3.8185257e-005, 0.440902816, -4.67790826e-005, -0.897554848, 0.897554849, 4.12748081e-005, 0.440902814, 1.64213749e-005, -0.999999998, 6.01849716e-005, 0, 0, 0, 0, 0, 0, 0, 0.345565576, 0.0804255371, -0.13465647, -0.370036645, 0.905641509, -0.206809206, -0.818847656, -0.213012695, 0.532836914, 0.438529653, 0.366500797, 0.820653941, 0, 0, 0, 0, 0, 0, 0, 0.367479736, 0.110491016, -0.113164453, -0.571822916, 0.474865255, -0.66881865, 0.295410156, -0.641357422, -0.707885742, -0.765257879, -0.602344411, 0.2264962, 3, 3, 1, 
