time, realDorsalTactorPos, realVentralTactorPos, boxPosX, boxPosY, boxPosZ, boxLocalRot_11, boxLocalRot_12, boxLocalRot_13, boxLocalRot_21, boxLocalRot_22, boxLocalRot_23, boxLocalRot_31, boxLocalRot_32, boxLocalRot_33, boxGlobalRot_11, boxGlobalRot_12, boxGlobalRot_13, boxGlobalRot_21, boxGlobalRot_22, boxGlobalRot_23, boxGlobalRot_31, boxGlobalRot_32, boxGlobalRot_33, indexForceX, indexForceY, indexForceZ, indexForceGlobalX, indexForceGlobalY, indexForceGlobalZ, indexContact, indexPosX, indexPosY, indexPosZ, indexRot_11, indexRot_12, indexRot_13, indexRot_21, indexRot_22, indexRot_23, indexRot_31, indexRot_32, indexRot_33, thumbForceX, thumbForceY, thumbForceZ, thumbForceGlobalX, thumbForceGlobalY, thumbForceGlobalZ, thumbContact, thumbPosX, thumbPosY, thumbPosZ, thumbRot_11, thumbRot_12, thumbRot_13, thumbRot_21, thumbRot_22, thumbRot_23, thumbRot_31, thumbRot_32, thumbRot_33, mapping, boxInitParam, trialSuccess, 
1110.52288, 0.1, 0.1, -0.0365060423, 0.285561596, -0.0199532408, 0.467893718, 0.883784741, 8.37662258e-006, 0.883784741, -0.467893718, 1.34857806e-005, 1.58378962e-005, 1.0932192e-006, -1, 0.467893734, 0.883784733, -1.22151382e-005, 0.883784733, -0.467893734, -1.36091706e-005, -1.77429638e-005, -4.42790698e-006, -1, 0, 0, 0, 0, 0, 0, 0, 0.395282983, 0.0393483398, -0.135485986, -0.557194129, 0.764970735, -0.322894321, -0.822753906, -0.456054688, 0.338989258, 0.112104124, 0.454531768, 0.883656706, 0, 0, 0, 0, 0, 0, 0, 0.410739111, 0.0814762207, -0.105000293, -0.531221142, 0.488483651, -0.692099114, 0.470703125, -0.508911133, -0.720581055, -0.704283328, -0.708558416, 0.0404262304, 4, 3, 1, 
1110.52539, 0.1, 0.1, -0.036506043, 0.28556164, -0.0199559762, 0.467891784, 0.883785763, -5.80118798e-005, 0.883785763, -0.467891787, -3.3295874e-005, -5.65697015e-005, -3.56912075e-005, -0.999999998, 0.467891793, 0.88378576, -2.16091316e-005, 0.88378576, -0.467891793, 1.30093612e-005, 1.38675286e-006, -2.51848161e-005, -1, 0, 0, 0, 0, 0, 0, 0, 0.397053931, 0.0383419922, -0.134466089, -0.553050654, 0.767140949, -0.324804304, -0.825683594, -0.452880859, 0.336303711, 0.110953494, 0.45418804, 0.884082809, 0, 0, 0, 0, 0, 0, 0, 0.413261572, 0.0792249023, -0.103685156, -0.525318039, 0.490075365, -0.695568721, 0.470214844, -0.513916016, -0.717285156, -0.709063566, -0.70384964, 0.0395705892, 4, 3, 1, 
1110.52621, 0.1, 0.1, -0.0365060535, 0.285561616, -0.0199674473, 0.467891203, 0.883786073, -1.50317361e-005, 0.883786068, -0.467891202, -9.93549721e-005, -9.48417576e-005, 3.32024784e-005, -0.999999995, 0.467891367, 0.883785985, -2.89581158e-005, 0.883785978, -0.467891367, -0.000117786511, -0.00011764732, 2.9518515e-005, -0.999999993, 0, 0, 0, 0, 0, 0, 0, 0.397053931, 0.0383419922, -0.134466089, -0.553050654, 0.767140949, -0.324804304, -0.825683594, -0.452880859, 0.336303711, 0.110953494, 0.45418804, 0.884082809, 0, 0, 0, 0, 0, 0, 0, 0.413261572, 0.0792249023, -0.103685156, -0.525318039, 0.490075365, -0.695568721, 0.470214844, -0.513916016, -0.717285156, -0.709063566, -0.70384964, 0.0395705892, 4, 3, 1, 
1110.52701, 0.1, 0.1, -0.0365060517, 0.285561624, -0.0199767996, 0.467890156, 0.883786627, 1.53597798e-005, 0.88378662, -0.467890154, 0.000115192526, 0.000108992304, -4.0322681e-005, -0.999999993, 0.467890336, 0.883786532, 8.85038118e-006, 0.883786528, -0.467890334, 8.65197176e-005, 8.06059689e-005, -3.2659892e-005, -0.999999996, 0, 0, 0, 0, 0, 0, 0, 0.397053931, 0.0383419922, -0.134466089, -0.553050654, 0.767140949, -0.324804304, -0.825683594, -0.452880859, 0.336303711, 0.110953494, 0.45418804, 0.884082809, 0, 0, 0, 0, 0, 0, 0, 0.413261572, 0.0792249023, -0.103685156, -0.525318039, 0.490075365, -0.695568721, 0.470214844, -0.513916016, -0.717285156, -0.709063566, -0.70384964, 0.0395705892, 4, 3, 1, 
1110.52782, 0.1, 0.1, -0.0365060417, 0.28556165, -0.0199813991, 0.467889466, 0.88378699, 5.95454836e-005, 0.883786988, -0.467889469, 7.29473227e-005, 9.23305995e-005, 1.84942398e-005, -0.999999996, 0.467889586, 0.883786927, 4.99002045e-005, 0.883786921, -0.467889589, 0.000102864665, 0.000114258233, -4.02815754e-006, -0.999999993, 0, 0, 0, 0, 0, 0, 0, 0.397053931, 0.0383419922, -0.134466089, -0.553050654, 0.767140949, -0.324804304, -0.825683594, -0.452880859, 0.336303711, 0.110953494, 0.45418804, 0.884082809, 0, 0, 0, 0, 0, 0, 0, 0.413261572, 0.0792249023, -0.103685156, -0.525318039, 0.490075365, -0.695568721, 0.470214844, -0.513916016, -0.717285156, -0.709063566, -0.70384964, 0.0395705892, 4, 3, 1, 
1110.52866, 0.1, 0.1, -0.0365060352, 0.285561645, -0.0199799713, 0.467889546, 0.88378695, -1.65475572e-005, 0.883786947, -0.467889546, -7.40781838e-005, -7.32117612e-005, 2.00358927e-005, -0.999999997, 0.467889454, 0.883786999, 5.85007611e-006, 0.883786997, -0.467889453, -6.1282316e-005, -5.14233252e-005, 3.38435706e-005, -0.999999998, 0, 0, 0, 0, 0, 0, 0, 0.397490894, 0.0385809814, -0.134389551, -0.553253596, 0.76753373, -0.32334439, -0.825439453, -0.453491211, 0.33581543, 0.111232821, 0.452766318, 0.884716725, 0, 0, 0, 0, 0, 0, 0, 0.413880273, 0.0796228027, -0.10342041, -0.526404091, 0.489704597, -0.694961713, 0.470581055, -0.512817383, -0.717895508, -0.708073031, -0.704993294, 0.0396343883, 4, 3, 1, 
1110.52946, 0.1, 0.1, -0.036506044, 0.285561632, -0.0199734822, 0.467890276, 0.883786563, -1.41007285e-005, 0.883786563, -0.467890277, -2.8701431e-005, -3.19635329e-005, 9.67086122e-007, -0.999999999, 0.467890111, 0.88378665, -3.98935595e-005, 0.883786649, -0.467890113, -4.75726048e-005, -6.07098351e-005, -1.29986439e-005, -0.999999998, 0, 0, 0, 0, 0, 0, 0, 0.397490894, 0.0385809814, -0.134389551, -0.553253596, 0.76753373, -0.32334439, -0.825439453, -0.453491211, 0.33581543, 0.111232821, 0.452766318, 0.884716725, 0, 0, 0, 0, 0, 0, 0, 0.413880273, 0.0796228027, -0.10342041, -0.526404091, 0.489704597, -0.694961713, 0.470581055, -0.512817383, -0.717895508, -0.708073031, -0.704993294, 0.0396343883, 4, 3, 1, 
1110.53026, 0.1, 0.1, -0.0365060403, 0.285561639, -0.0199647881, 0.467890728, 0.883786324, 1.23672094e-005, 0.883786323, -0.467890729, 2.8010813e-005, 3.05420761e-005, -2.17602921e-006, -1, 0.467890657, 0.883786362, 1.47325697e-005, 0.883786361, -0.467890657, 4.28499445e-005, 4.47634282e-005, -7.02864455e-006, -0.999999999, 0, 0, 0, 0, 0, 0, 0, 0.397490894, 0.0385809814, -0.134389551, -0.553253596, 0.76753373, -0.32334439, -0.825439453, -0.453491211, 0.33581543, 0.111232821, 0.452766318, 0.884716725, 0, 0, 0, 0, 0, 0, 0, 0.413880273, 0.0796228027, -0.10342041, -0.526404091, 0.489704597, -0.694961713, 0.470581055, -0.512817383, -0.717895508, -0.708073031, -0.704993294, 0.0396343883, 4, 3, 1, 
1110.53109, 0.1, 0.1, -0.0365060453, 0.28556163, -0.019956734, 0.467891399, 0.883785967, -5.30276856e-005, 0.883785967, -0.467891401, -3.58846931e-005, -5.65255863e-005, -3.00749852e-005, -0.999999998, 0.467891221, 0.883786062, -5.06947302e-005, 0.883786061, -0.467891223, -5.00218939e-005, -6.79282719e-005, -2.13984909e-005, -0.999999997, 0, 0, 0, 0, 0, 0, 0, 0.397121655, 0.0389711914, -0.135172656, -0.556241573, 0.766429527, -0.321174177, -0.823242187, -0.455444336, 0.338867188, 0.113436357, 0.452817615, 0.884372997, 0, 0, 0, 0, 0, 0, 0, 0.413400684, 0.0801326172, -0.104542578, -0.530908343, 0.487781128, -0.692916476, 0.468383789, -0.512451172, -0.719604492, -0.706091592, -0.706545629, 0.0435316327, 4, 3, 1, 
1110.5319, 0.1, 0.1, -0.0365060431, 0.285561635, -0.019952099, 0.467892331, 0.883785475, 1.82572031e-005, 0.883785474, -0.467892332, 3.06423493e-005, 3.56236685e-005, 1.79813064e-006, -0.999999999, 0.467892176, 0.883785557, 1.78924426e-005, 0.883785556, -0.467892177, 4.40722967e-005, 4.73221932e-005, -4.80800044e-006, -0.999999999, 0, 0, 0, 0, 0, 0, 0, 0.397121655, 0.0389711914, -0.135172656, -0.556241573, 0.766429527, -0.321174177, -0.823242187, -0.455444336, 0.338867188, 0.113436357, 0.452817615, 0.884372997, 0, 0, 0, 0, 0, 0, 0, 0.413400684, 0.0801326172, -0.104542578, -0.530908343, 0.487781128, -0.692916476, 0.468383789, -0.512451172, -0.719604492, -0.706091592, -0.706545629, 0.0435316327, 4, 3, 1, 
