time, trialNum, realDorsalTactorPos, realVentralTactorPos, boxPosX, boxPosY, boxPosZ, boxLocalRot_11, boxLocalRot_12, boxLocalRot_13, boxLocalRot_21, boxLocalRot_22, boxLocalRot_23, boxLocalRot_31, boxLocalRot_32, boxLocalRot_33, boxGlobalRot_11, boxGlobalRot_12, boxGlobalRot_13, boxGlobalRot_21, boxGlobalRot_22, boxGlobalRot_23, boxGlobalRot_31, boxGlobalRot_32, boxGlobalRot_33, indexForceX, indexForceY, indexForceZ, indexForceGlobalX, indexForceGlobalY, indexForceGlobalZ, indexContact, indexPosX, indexPosY, indexPosZ, indexRot_11, indexRot_12, indexRot_13, indexRot_21, indexRot_22, indexRot_23, indexRot_31, indexRot_32, indexRot_33, thumbForceX, thumbForceY, thumbForceZ, thumbForceGlobalX, thumbForceGlobalY, thumbForceGlobalZ, thumbContact, thumbPosX, thumbPosY, thumbPosZ, thumbRot_11, thumbRot_12, thumbRot_13, thumbRot_21, thumbRot_22, thumbRot_23, thumbRot_31, thumbRot_32, thumbRot_33, manipForceTooHigh, cceExpType, mapping, trialSuccess, 
599.405272, 66, 12.5, 12.5, 0.0517686208, 0.0620061895, -0.144119029, 0.962583529, -0.110162936, 0.247582466, 0.251889495, 0.0268463392, -0.967383562, 0.099923131, 0.993550905, 0.0535907304, 0.962385761, -0.110308316, 0.248285565, 0.252643425, 0.0272381957, -0.967175982, 0.0999247033, 0.993524109, 0.0540823225, -0.563936172, 8.47913085, -9.71885763, -11.0120294, -5.9159002, 3.22851744, 1, 0.0330150635, 0.0540768555, -0.148324854, -0.41116199, 0.907378149, 0.0855793664, -0.372314453, -0.252929688, 0.892944336, 0.832009614, 0.335327757, 0.44200543, -4.13007731, -1.37088965, -8.01075909, 8.13803588, 3.11155839, 2.68651274, 1, 0.0757837891, 0.0696020508, -0.1530104, -0.56036196, 0.616043252, -0.553388824, 0.288696289, -0.480957031, -0.827758789, -0.776204812, -0.623592362, 0.0917053396, 1, 2, 5, 0, 
599.407181, 66, 12.5, 12.5, 0.0527892613, 0.0635806651, -0.144101419, 0.963710701, -0.109276917, 0.243557467, 0.247605182, 0.0249327803, -0.968540154, 0.0997665175, 0.993698602, 0.0510855182, 0.963464967, -0.109473682, 0.244439709, 0.248537934, 0.025289997, -0.968291956, 0.0998206063, 0.993667917, 0.051574389, -1.72260874, 9.14014675, -11.0356047, -11.9679292, -7.45938238, 3.06730472, 1, 0.0330150635, 0.0540768555, -0.148324854, -0.402302159, 0.911466963, 0.0853022831, -0.379150391, -0.250732422, 0.89074707, 0.833325377, 0.326028717, 0.446498625, -3.60956115, -1.83853275, -9.38357074, 8.77706349, 4.5136504, 2.65967157, 1, 0.0757837891, 0.0696020508, -0.1530104, -0.56036196, 0.616043252, -0.553388824, 0.288696289, -0.480957031, -0.827758789, -0.776204812, -0.623592362, 0.0917053396, 1, 2, 5, 0, 
599.409141, 66, 12.5, 12.5, 0.0538413231, 0.0651801134, -0.14408067, 0.964981683, -0.10825805, 0.23893628, 0.242728589, 0.0231282478, -0.969818496, 0.0994644816, 0.993853751, 0.0485956592, 0.964725173, -0.108466023, 0.239875932, 0.243718737, 0.0234829716, -0.969561616, 0.0995314925, 0.993822757, 0.0490898159, -0.401777328, 8.4714088, -10.0267621, -11.4051897, -5.7588281, 3.03475793, 1, 0.0354810303, 0.0573829102, -0.1481021, -0.402302159, 0.911466963, 0.0853022831, -0.379150391, -0.250732422, 0.89074707, 0.833325377, 0.326028717, 0.446498625, -4.02841732, -1.05435166, -7.74603174, 7.98638537, 2.7739085, 2.4234966, 1, 0.0781884766, 0.0728598145, -0.152711377, -0.552312274, 0.622357235, -0.554488369, 0.286743164, -0.482788086, -0.827392578, -0.782723319, -0.615932401, 0.088152977, 1, 2, 5, 0, 
599.411203, 66, 12.5, 12.5, 0.0549694538, 0.0668764791, -0.144053237, 0.96635556, -0.107193149, 0.23380881, 0.237332921, 0.021210524, -0.971196787, 0.0991464342, 0.994011943, 0.0459373709, 0.966093982, -0.107384687, 0.2347998, 0.23837521, 0.0215852719, -0.970933229, 0.0991951438, 0.993983202, 0.0464512487, -1.78123833, 9.02486902, -10.755164, -11.7585019, -7.24923942, 3.08407223, 1, 0.0371839111, 0.0607270508, -0.148094653, -0.391054944, 0.916367548, 0.0854419465, -0.382202148, -0.24609375, 0.890625, 0.837229222, 0.31561237, 0.446600097, -4.50473313, -0.398079089, -6.43622031, 7.42362949, 1.27150948, 2.27206003, 1, 0.0803218262, 0.075932666, -0.152502295, -0.545003759, 0.629118545, -0.554015889, 0.282714844, -0.484130859, -0.82800293, -0.789196982, -0.607857197, 0.0859932678, 1, 2, 5, 0, 
599.4129, 66, 12.5, 12.5, 0.0559088139, 0.0682816254, -0.144025911, 0.967487698, -0.10639607, 0.229450279, 0.232754213, 0.0195826476, -0.972338417, 0.0989597423, 0.994130975, 0.0437101042, 0.967284603, -0.106536817, 0.230239884, 0.233582911, 0.0198727821, -0.972133785, 0.0989925321, 0.994110144, 0.044107816, -0.53485109, 8.40986721, -9.81718957, -11.2254435, -5.65952196, 3.06156421, 1, 0.0371839111, 0.0607270508, -0.148094653, -0.391054944, 0.916367548, 0.0854419465, -0.382202148, -0.24609375, 0.890625, 0.837229222, 0.31561237, 0.446600097, -4.02748223, -0.830363444, -7.72769195, 8.0607036, 2.56652163, 2.25447473, 1, 0.0803218262, 0.075932666, -0.152502295, -0.545003759, 0.629118545, -0.554015889, 0.282714844, -0.484130859, -0.82800293, -0.789196982, -0.607857197, 0.0859932678, 1, 2, 5, 0, 
599.41447, 66, 12.5, 12.5, 0.0567706737, 0.0695563125, -0.1439969, 0.968519474, -0.105689843, 0.225387855, 0.228500167, 0.018167364, -0.973374348, 0.0987810789, 0.994233174, 0.0417455927, 0.968308319, -0.1058266, 0.226229377, 0.229378646, 0.0184384734, -0.973162607, 0.0988151652, 0.994213636, 0.0421284893, -2.45181861, 9.58938557, -10.9476286, -11.9533384, -7.95750625, 3.41674871, 1, 0.0371839111, 0.0607270508, -0.148094653, -0.381769009, 0.919821324, 0.0890469865, -0.384399414, -0.245605469, 0.889770508, 0.840454968, 0.305425175, 0.447512217, -3.62176046, -1.20564225, -8.85103623, 8.62017159, 3.68667682, 2.24378276, 1, 0.0803218262, 0.075932666, -0.152502295, -0.545003759, 0.629118545, -0.554015889, 0.282714844, -0.484130859, -0.82800293, -0.789196982, -0.607857197, 0.0859932678, 1, 2, 5, 0, 
599.416106, 66, 12.5, 12.5, 0.0576710148, 0.0708798561, -0.143965415, 0.969630028, -0.105079162, 0.220852844, 0.223772369, 0.0167084384, -0.974498207, 0.098709349, 0.994323487, 0.0397148167, 0.969418263, -0.105183693, 0.221730967, 0.224686932, 0.0169886212, -0.9742829, 0.0987117702, 0.994307688, 0.040102481, -1.31425887, 9.03442502, -10.1052648, -11.4661901, -6.51708356, 3.40109825, 1, 0.0392309814, 0.0644444336, -0.148354126, -0.381769009, 0.919821324, 0.0890469865, -0.384399414, -0.245605469, 0.889770508, 0.840454968, 0.305425175, 0.447512217, -4.14813418, -0.766668328, -7.16484657, 7.72303701, 2.02331069, 2.32476601, 1, 0.0826930664, 0.0788374512, -0.152487891, -0.537254479, 0.636384784, -0.553389924, 0.27746582, -0.486083984, -0.828491211, -0.796360776, -0.59874698, 0.0847088896, 1, 2, 5, 0, 
599.417647, 66, 12.5, 12.5, 0.0585181921, 0.0721158027, -0.143935474, 0.970671959, -0.104624506, 0.216447822, 0.219192064, 0.0153456109, -0.975561044, 0.0987460687, 0.994393395, 0.0378284157, 0.970465336, -0.104708168, 0.217332075, 0.220110431, 0.0156119597, -0.975350022, 0.0987341345, 0.994380443, 0.0381982257, -0.239199681, 8.50583457, -9.30819544, -11.0033925, -5.15448715, 3.38308213, 1, 0.0392309814, 0.0644444336, -0.148354126, -0.381769009, 0.919821324, 0.0890469865, -0.384399414, -0.245605469, 0.889770508, 0.840454968, 0.305425175, 0.447512217, -3.76287383, -1.13395053, -8.25603808, 8.28317882, 3.10059325, 2.32362249, 1, 0.0826930664, 0.0788374512, -0.152487891, -0.537254479, 0.636384784, -0.553389924, 0.27746582, -0.486083984, -0.828491211, -0.796360776, -0.59874698, 0.0847088896, 1, 2, 5, 0, 
599.419193, 66, 12.5, 12.5, 0.0593580351, 0.0733245953, -0.143905056, 0.971701693, -0.104235918, 0.211968616, 0.214549397, 0.0140735869, -0.97661174, 0.0988148628, 0.994453019, 0.0360390816, 0.971496939, -0.104310711, 0.212868441, 0.215480733, 0.0143174264, -0.976403126, 0.0988015765, 0.994441696, 0.0363862845, 0.815444193, 7.98393004, -8.51989146, -10.5427394, -3.814996, 3.36527595, 1, 0.0392309814, 0.0644444336, -0.148354126, -0.381769009, 0.919821324, 0.0890469865, -0.384399414, -0.245605469, 0.889770508, 0.840454968, 0.305425175, 0.447512217, -3.3955163, -1.49040602, -9.32853925, 8.84105973, 4.15002314, 2.32499525, 1, 0.0826930664, 0.0788374512, -0.152487891, -0.537254479, 0.636384784, -0.553389924, 0.27746582, -0.486083984, -0.828491211, -0.796360776, -0.59874698, 0.0847088896, 1, 2, 5, 0, 
599.420727, 66, 12.5, 12.5, 0.0601889328, 0.0745059871, -0.143872693, 0.97270316, -0.10386874, 0.207508669, 0.20993404, 0.0128684072, -0.977630862, 0.0988749795, 0.994507762, 0.0343227245, 0.972506115, -0.103942329, 0.208393496, 0.210849473, 0.0131053802, -0.977430687, 0.0988653459, 0.994496979, 0.0346612477, -0.689415257, 8.59714954, -10.1024634, -11.606657, -5.72004601, 3.00210359, 1, 0.0416990234, 0.0677321777, -0.147918994, -0.372845897, 0.923548436, 0.0885478644, -0.391357422, -0.243041992, 0.887573242, 0.841389933, 0.296183423, 0.452164172, -4.03630999, -0.832208344, -7.44234106, 7.88212089, 2.20907714, 2.31924784, 1, 0.0851077637, 0.0818722168, -0.152380371, -0.529096152, 0.642513566, -0.554176303, 0.274902344, -0.488037109, -0.82824707, -0.802745122, -0.590492771, 0.0816804128, 1, 2, 5, 0, 
