time, trialNum, cceExpType, mapping, indexContact, thumbContact, manipForceTooHigh, trialSuccess, boxPosX, boxPosY, boxPosZ, indexPosX, indexPosY, indexPosZ, thumbPosX, thumbPosY, thumbPosZ, indexForceX, indexForceY, indexForceZ, indexForceGlobalX, indexForceGlobalY, indexForceGlobalZ, thumbForceX, thumbForceY, thumbForceZ, thumbForceGlobalX, thumbForceGlobalY, thumbForceGlobalZ, boxLocalRot_11, boxLocalRot_12, boxLocalRot_13, boxLocalRot_21, boxLocalRot_22, boxLocalRot_23, boxLocalRot_31, boxLocalRot_32, boxLocalRot_33, boxGlobalRot_11, boxGlobalRot_12, boxGlobalRot_13, boxGlobalRot_21, boxGlobalRot_22, boxGlobalRot_23, boxGlobalRot_31, boxGlobalRot_32, boxGlobalRot_33, indexRot_11, indexRot_12, indexRot_13, indexRot_21, indexRot_22, indexRot_23, indexRot_31, indexRot_32, indexRot_33, thumbRot_11, thumbRot_12, thumbRot_13, thumbRot_21, thumbRot_22, thumbRot_23, thumbRot_31, thumbRot_32, thumbRot_33, 
633.330519, 84, 2, 1, 0, 0, 0, 1, 0.0221708508, 0.357367396, -0.0349809366, 0.247318701, -0.19161582, -0.221026831, 0.320274023, -0.153490967, -0.208925146, 0, 0, 0, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0.899079993, 7.78900523e-006, 0.437784384, 0.437784384, 2.33381043e-005, -0.899079992, -1.72199964e-005, 1, 1.75729178e-005, 0.899079909, 6.37505254e-006, 0.437784555, 0.437784555, 2.99946921e-005, -0.899079909, -1.88628946e-005, 1, 2.41767255e-005, -0.232296304, 0.655973144, -0.718153348, -0.809204102, 0.279174805, 0.516845703, 0.539564109, 0.701181921, 0.466104921, 0.0506647995, 0.338805574, -0.939456574, 0.0285644531, -0.940673828, -0.337768555, -0.998219311, -0.00968215924, -0.0573765715, 
633.349514, 84, 2, 1, 0, 0, 0, 1, 0.0221708567, 0.357367419, -0.034966321, 0.245508374, -0.191446069, -0.220245459, 0.318541943, -0.153507373, -0.208493213, 0, 0, 0, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0.899082335, 9.11268704e-006, 0.437779572, 0.437779573, -8.97319495e-006, -0.899082335, -4.2647745e-006, 1, -1.20569893e-005, 0.899082351, 6.12956068e-006, 0.43777954, 0.43777954, -1.07225925e-005, -0.899082351, -8.16848213e-007, 1, -1.232389e-005, -0.226195296, 0.650369755, -0.724984873, -0.807617187, 0.290771484, 0.512939453, 0.544530217, 0.701698635, 0.45964782, 0.0548307334, 0.329241833, -0.942632338, 0.0208740234, -0.944091797, -0.328613281, -0.998149682, -0.00160438832, -0.0586922995, 
633.350224, 84, 2, 1, 0, 0, 0, 1, 0.0221708595, 0.357367416, -0.0349700045, 0.245859668, -0.19190061, -0.21983291, 0.318944385, -0.154156104, -0.208080664, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.89908226, -2.12599381e-006, 0.437779728, 0.437779728, 7.20246038e-006, -0.89908226, -1.24164783e-006, 1, 7.40632134e-006, 0.899082271, -1.19006197e-005, 0.437779704, 0.437779704, 8.70478595e-006, -0.899082271, 6.88885757e-006, 1, 1.30361685e-005, -0.226195296, 0.650369755, -0.724984873, -0.807617187, 0.290771484, 0.512939453, 0.544530217, 0.701698635, 0.45964782, 0.0575270882, 0.328718314, -0.942562343, 0.0189208984, -0.944335938, -0.328125, -0.998111769, 0.0010409272, -0.0605260833, 
633.350918, 84, 2, 1, 0, 0, 0, 1, 0.02217086, 0.357367417, -0.034973287, 0.245859668, -0.19190061, -0.21983291, 0.318944385, -0.154156104, -0.208080664, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.899082261, -6.54164296e-006, 0.437779725, 0.437779725, 3.62365977e-006, -0.899082261, 4.29511036e-006, 1, 6.12176687e-006, 0.899082255, -5.00465657e-006, 0.437779738, 0.437779738, -6.43325711e-006, -0.899082255, 7.31594753e-006, 1, -3.59309006e-006, -0.226195296, 0.650369755, -0.724984873, -0.807617187, 0.290771484, 0.512939453, 0.544530217, 0.701698635, 0.45964782, 0.0575270882, 0.328718314, -0.942562343, 0.0189208984, -0.944335938, -0.328125, -0.998111769, 0.0010409272, -0.0605260833, 
633.351605, 84, 2, 1, 0, 0, 0, 1, 0.0221708602, 0.357367416, -0.0349753177, 0.245859668, -0.19190061, -0.21983291, 0.318944385, -0.154156104, -0.208080664, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.899082324, 2.43504641e-007, 0.437779596, 0.437779596, -1.01923038e-005, -0.899082324, 4.24305193e-006, 1, -9.27032158e-006, 0.899082312, -2.22268767e-007, 0.437779621, 0.437779621, -5.26904458e-006, -0.899082312, 2.50651826e-006, 1, -4.64000004e-006, -0.226195296, 0.650369755, -0.724984873, -0.807617187, 0.290771484, 0.512939453, 0.544530217, 0.701698635, 0.45964782, 0.0575270882, 0.328718314, -0.942562343, 0.0189208984, -0.944335938, -0.328125, -0.998111769, 0.0010409272, -0.0605260833, 
633.352302, 84, 2, 1, 0, 0, 0, 1, 0.0221708597, 0.357367414, -0.0349755981, 0.245859668, -0.19190061, -0.21983291, 0.318944385, -0.154156104, -0.208080664, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.899082353, -4.57120971e-006, 0.437779536, 0.437779536, 5.40355085e-006, -0.899082353, 1.74433e-006, 1, 6.85941927e-006, 0.899082353, 1.0092091e-006, 0.437779536, 0.437779536, 8.95594262e-006, -0.899082353, -4.82809049e-006, 1, 7.61031887e-006, -0.226195296, 0.650369755, -0.724984873, -0.807617187, 0.290771484, 0.512939453, 0.544530217, 0.701698635, 0.45964782, 0.0575270882, 0.328718314, -0.942562343, 0.0189208984, -0.944335938, -0.328125, -0.998111769, 0.0010409272, -0.0605260833, 
633.352998, 84, 2, 1, 0, 0, 0, 1, 0.0221708582, 0.357367416, -0.0349741417, 0.245859668, -0.19190061, -0.21983291, 0.318944385, -0.154156104, -0.208080664, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.899082309, 6.85878905e-006, 0.437779626, 0.437779626, -3.16510119e-006, -0.899082309, -4.78099909e-006, 1, -5.84832459e-006, 0.899082322, 1.15046807e-005, 0.437779601, 0.437779601, -6.78497961e-006, -0.899082322, -7.37332932e-006, 1, -1.11367697e-005, -0.226195296, 0.650369755, -0.724984873, -0.807617187, 0.290771484, 0.512939453, 0.544530217, 0.701698635, 0.45964782, 0.0575270882, 0.328718314, -0.942562343, 0.0189208984, -0.944335938, -0.328125, -0.998111769, 0.0010409272, -0.0605260833, 
633.353687, 84, 2, 1, 0, 0, 0, 1, 0.0221708588, 0.357367414, -0.0349715173, 0.245859668, -0.19190061, -0.21983291, 0.318944385, -0.154156104, -0.208080664, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.89908226, 9.66080334e-006, 0.437779726, 0.437779726, -3.49738636e-006, -0.89908226, -7.15477206e-006, 1, -7.37374188e-006, 0.899082265, 3.44220855e-006, 0.437779718, 0.437779718, 4.87407092e-006, -0.899082265, -5.22859805e-006, 1, 2.87526163e-006, -0.226195296, 0.650369755, -0.724984873, -0.807617187, 0.290771484, 0.512939453, 0.544530217, 0.701698635, 0.45964782, 0.0575270882, 0.328718314, -0.942562343, 0.0189208984, -0.944335938, -0.328125, -0.998111769, 0.0010409272, -0.0605260833, 
633.354396, 84, 2, 1, 0, 0, 0, 1, 0.0221708592, 0.357367414, -0.0349683941, 0.245859668, -0.19190061, -0.21983291, 0.318944385, -0.154156104, -0.208080664, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.899082296, -9.57759248e-007, 0.437779653, 0.437779653, 1.40538926e-005, -0.899082296, -5.29140382e-006, 1, 1.30548935e-005, 0.899082279, -6.59619879e-006, 0.437779689, 0.437779689, 4.68888908e-006, -0.899082279, 3.87782504e-006, 1, 7.10337893e-006, -0.224964535, 0.650712361, -0.725155615, -0.80847168, 0.290649414, 0.51171875, 0.543717324, 0.701520779, 0.460910782, 0.0575270882, 0.328718314, -0.942562343, 0.0189208984, -0.944335938, -0.328125, -0.998111769, 0.0010409272, -0.0605260833, 
633.355107, 84, 2, 1, 0, 0, 0, 1, 0.0221708593, 0.357367414, -0.0349655646, 0.246589819, -0.192106885, -0.219837793, 0.319538574, -0.154573779, -0.207668115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.899082386, 1.34776384e-006, 0.437779468, 0.437779468, -1.28808998e-005, -0.899082386, 4.42724275e-006, 1, -1.21710135e-005, 0.899082371, -1.19383216e-006, 0.4377795, 0.4377795, -1.49850134e-005, -0.899082371, 7.63348513e-006, 1, -1.29501262e-005, -0.224964535, 0.650712361, -0.725155615, -0.80847168, 0.290649414, 0.51171875, 0.543717324, 0.701520779, 0.460910782, 0.0597250768, 0.328686598, -0.942492347, 0.0181884766, -0.944335938, -0.32824707, -0.998003494, 0.00251050621, -0.0623598671, 
