time, trialNum, realDorsalTactorPos, realVentralTactorPos, boxPosX, boxPosY, boxPosZ, boxLocalRot_11, boxLocalRot_12, boxLocalRot_13, boxLocalRot_21, boxLocalRot_22, boxLocalRot_23, boxLocalRot_31, boxLocalRot_32, boxLocalRot_33, boxGlobalRot_11, boxGlobalRot_12, boxGlobalRot_13, boxGlobalRot_21, boxGlobalRot_22, boxGlobalRot_23, boxGlobalRot_31, boxGlobalRot_32, boxGlobalRot_33, indexForceX, indexForceY, indexForceZ, indexForceGlobalX, indexForceGlobalY, indexForceGlobalZ, indexContact, indexPosX, indexPosY, indexPosZ, indexRot_11, indexRot_12, indexRot_13, indexRot_21, indexRot_22, indexRot_23, indexRot_31, indexRot_32, indexRot_33, thumbForceX, thumbForceY, thumbForceZ, thumbForceGlobalX, thumbForceGlobalY, thumbForceGlobalZ, thumbContact, thumbPosX, thumbPosY, thumbPosZ, thumbRot_11, thumbRot_12, thumbRot_13, thumbRot_21, thumbRot_22, thumbRot_23, thumbRot_31, thumbRot_32, thumbRot_33, manipForceTooHigh, cceExpType, mapping, trialSuccess, 
477.341828, 60, 0.1, 0.1, 0.0154340466, 0.377785161, -0.0349692916, 0.948784923, 4.19610528e-006, 0.315922726, 0.315922726, 7.0541789e-006, -0.948784923, -6.20977686e-006, 1, 5.36725357e-006, 0.948784928, -4.25241846e-006, 0.315922712, 0.315922712, 1.03905573e-006, -0.948784928, 3.70636924e-006, 1, 2.32927599e-006, 0, 0, 0, 0, 0, 0, 0, 0.245368823, -0.0457875, -0.219695386, -0.208589776, 0.72917631, -0.651767965, -0.865966797, 0.171875, 0.469482422, 0.454362279, 0.662397453, 0.595743763, 0, 0, -0, 0, 0, 0, 0, 0.321185986, -0.0107788086, -0.179331738, 0.163044069, 0.517425464, -0.840033239, 0.274658203, -0.841430664, -0.465087891, -0.947498335, -0.15476997, -0.279278708, 0, 2, 3, 1, 
477.366871, 60, 0.1, 0.1, 0.0154338056, 0.377785883, -0.0349640484, 0.94877989, -3.76992437e-006, 0.315937841, 0.315937841, -4.73681915e-006, -0.94877989, 5.07336884e-006, 1, -3.30313699e-006, 0.948779886, -8.95398021e-006, 0.315937853, 0.315937853, -9.91224063e-006, -0.948779886, 1.16270084e-005, 1, -6.57563326e-006, 0, 0, 0, 0, 0, 0, 0, 0.251926147, -0.0566145996, -0.213460376, -0.219327007, 0.721984944, -0.656281378, -0.869750977, 0.16003418, 0.466674805, 0.441973409, 0.673176624, 0.592998043, 0, 0, -0, 0, 0, 0, 0, 0.327155615, -0.0213710449, -0.174044775, 0.154156966, 0.506700178, -0.848090221, 0.29296875, -0.843261719, -0.450561523, -0.943522699, -0.17885013, -0.278529875, 0, 2, 3, 1, 
477.367562, 60, 0.1, 0.1, 0.0154337986, 0.377785897, -0.0349657335, 0.948779916, -4.63807385e-006, 0.315937765, 0.315937765, -7.4770685e-006, -0.948779916, 6.76279963e-006, 1, -5.62874973e-006, 0.948779906, 6.6296722e-006, 0.315937794, 0.315937794, -8.48485001e-007, -0.948779906, -6.02203129e-006, 1, -2.89958953e-006, 0, 0, 0, 0, 0, 0, 0, 0.251926147, -0.0566145996, -0.213460376, -0.219327007, 0.721984944, -0.656281378, -0.869750977, 0.16003418, 0.466674805, 0.441973409, 0.673176624, 0.592998043, 0, 0, -0, 0, 0, 0, 0, 0.327155615, -0.0213710449, -0.174044775, 0.154156966, 0.506700178, -0.848090221, 0.29296875, -0.843261719, -0.450561523, -0.943522699, -0.17885013, -0.278529875, 0, 2, 3, 1, 
477.368279, 60, 0.1, 0.1, 0.0154337954, 0.377785912, -0.0349683624, 0.948780006, 9.78417289e-006, 0.315937495, 0.315937495, 1.2031204e-006, -0.948780006, -9.66313845e-006, 1, -1.9496905e-006, 0.948779983, 2.10717467e-006, 0.315937564, 0.315937564, 7.7889398e-006, -0.948779983, -4.46006381e-006, 1, 6.72425454e-006, 0, 0, 0, 0, 0, 0, 0, 0.252336011, -0.0582289307, -0.212835937, -0.220050412, 0.720912942, -0.657094271, -0.869506836, 0.16027832, 0.467041016, 0.442087985, 0.674211556, 0.591767281, 0, 0, -0, 0, 0, 0, 0, 0.327543994, -0.023143457, -0.173462451, 0.153307155, 0.504048299, -0.84982156, 0.293334961, -0.844482422, -0.447998047, -0.943612018, -0.180479023, -0.277238934, 0, 2, 3, 1, 
477.368972, 60, 0.1, 0.1, 0.0154337921, 0.377785927, -0.0349710667, 0.948780123, -1.37002336e-005, 0.315937142, 0.315937142, -1.89430287e-007, -0.948780123, 1.30583574e-005, 1, 4.14868495e-006, 0.948780102, -1.48290384e-005, 0.315937206, 0.315937206, 2.4732635e-006, -0.948780102, 1.32881006e-005, 1, 7.03162816e-006, 0, 0, 0, 0, 0, 0, 0, 0.252336011, -0.0582289307, -0.212835937, -0.220050412, 0.720912942, -0.657094271, -0.869506836, 0.16027832, 0.467041016, 0.442087985, 0.674211556, 0.591767281, 0, 0, -0, 0, 0, 0, 0, 0.327543994, -0.023143457, -0.173462451, 0.153307155, 0.504048299, -0.84982156, 0.293334961, -0.844482422, -0.447998047, -0.943612018, -0.180479023, -0.277238934, 0, 2, 3, 1, 
477.369665, 60, 0.1, 0.1, 0.0154337863, 0.377785942, -0.0349732226, 0.948780192, 8.4663922e-007, 0.315936934, 0.315936934, 6.09967979e-006, -0.948780192, -2.73038866e-006, 1, 5.51977077e-006, 0.948780184, 6.17206397e-006, 0.315936959, 0.315936959, 5.63708745e-006, -0.948780184, -7.63689626e-006, 1, 3.39837375e-006, 0, 0, 0, 0, 0, 0, 0, 0.252336011, -0.0582289307, -0.212835937, -0.220050412, 0.720912942, -0.657094271, -0.869506836, 0.16027832, 0.467041016, 0.442087985, 0.674211556, 0.591767281, 0, 0, -0, 0, 0, 0, 0, 0.327543994, -0.023143457, -0.173462451, 0.153307155, 0.504048299, -0.84982156, 0.293334961, -0.844482422, -0.447998047, -0.943612018, -0.180479023, -0.277238934, 0, 2, 3, 1, 
477.370357, 60, 0.1, 0.1, 0.0154337831, 0.377785957, -0.0349742179, 0.948780202, 4.11129907e-006, 0.315936906, 0.315936906, 3.64240802e-006, -0.948780202, -5.05149029e-006, 1, 2.15693351e-006, 0.948780203, -3.07366598e-006, 0.315936904, 0.315936904, -5.77541805e-006, -0.948780203, 4.74090113e-006, 1, -4.50851779e-006, 0, 0, 0, 0, 0, 0, 0, 0.252336011, -0.0582289307, -0.212835937, -0.220050412, 0.720912942, -0.657094271, -0.869506836, 0.16027832, 0.467041016, 0.442087985, 0.674211556, 0.591767281, 0, 0, -0, 0, 0, 0, 0, 0.327543994, -0.023143457, -0.173462451, 0.153307155, 0.504048299, -0.84982156, 0.293334961, -0.844482422, -0.447998047, -0.943612018, -0.180479023, -0.277238934, 0, 2, 3, 1, 
477.371062, 60, 0.1, 0.1, 0.015433777, 0.377785973, -0.0349737268, 0.948780217, -6.17903959e-006, 0.31593686, 0.31593686, -6.71201902e-006, -0.948780217, 7.98312474e-006, 1, -4.41604449e-006, 0.94878021, -1.39055935e-006, 0.315936881, 0.315936881, -8.13218615e-006, -0.94878021, 3.88859272e-006, 1, -7.27632831e-006, 0, 0, 0, 0, 0, 0, 0, 0.252336011, -0.0582289307, -0.212835937, -0.220050412, 0.720912942, -0.657094271, -0.869506836, 0.16027832, 0.467041016, 0.442087985, 0.674211556, 0.591767281, 0, 0, -0, 0, 0, 0, 0, 0.327543994, -0.023143457, -0.173462451, 0.153307155, 0.504048299, -0.84982156, 0.293334961, -0.844482422, -0.447998047, -0.943612018, -0.180479023, -0.277238934, 0, 2, 3, 1, 
477.371757, 60, 0.1, 0.1, 0.0154337707, 0.377785986, -0.0349720759, 0.948780284, 1.4043194e-005, 0.315936658, 0.315936658, -2.19856348e-006, -0.948780285, -1.26292988e-005, 1, -6.52271345e-006, 0.948780267, 1.39818465e-005, 0.315936709, 0.315936709, 1.08544893e-008, -0.948780268, -1.32691294e-005, 1, -4.40708004e-006, 0, 0, 0, 0, 0, 0, 0, 0.252336011, -0.0582289307, -0.212835937, -0.220050412, 0.720912942, -0.657094271, -0.869506836, 0.16027832, 0.467041016, 0.442087985, 0.674211556, 0.591767281, 0, 0, -0, 0, 0, 0, 0, 0.327543994, -0.023143457, -0.173462451, 0.153307155, 0.504048299, -0.84982156, 0.293334961, -0.844482422, -0.447998047, -0.943612018, -0.180479023, -0.277238934, 0, 2, 3, 1, 
477.372446, 60, 0.1, 0.1, 0.0154337674, 0.377786001, -0.0349698927, 0.948780366, -1.63981486e-006, 0.315936412, 0.315936412, -5.05180405e-006, -0.948780366, 3.15187299e-006, 1, -4.27497527e-006, 0.948780352, -9.58698032e-006, 0.315936455, 0.315936455, 6.50701305e-007, -0.948780352, 8.8903583e-006, 1, 3.64624919e-006, 0, 0, 0, 0, 0, 0, 0, 0.252336011, -0.0582289307, -0.212835937, -0.220050412, 0.720912942, -0.657094271, -0.869506836, 0.16027832, 0.467041016, 0.442087985, 0.674211556, 0.591767281, 0, 0, -0, 0, 0, 0, 0, 0.327543994, -0.023143457, -0.173462451, 0.153307155, 0.504048299, -0.84982156, 0.293334961, -0.844482422, -0.447998047, -0.943612018, -0.180479023, -0.277238934, 0, 2, 3, 1, 
