time, trialNum, cceExpType, mapping, indexContact, thumbContact, manipForceTooHigh, trialSuccess, boxPosX, boxPosY, boxPosZ, indexPosX, indexPosY, indexPosZ, thumbPosX, thumbPosY, thumbPosZ, indexForceX, indexForceY, indexForceZ, indexForceGlobalX, indexForceGlobalY, indexForceGlobalZ, thumbForceX, thumbForceY, thumbForceZ, thumbForceGlobalX, thumbForceGlobalY, thumbForceGlobalZ, boxLocalRot_11, boxLocalRot_12, boxLocalRot_13, boxLocalRot_21, boxLocalRot_22, boxLocalRot_23, boxLocalRot_31, boxLocalRot_32, boxLocalRot_33, boxGlobalRot_11, boxGlobalRot_12, boxGlobalRot_13, boxGlobalRot_21, boxGlobalRot_22, boxGlobalRot_23, boxGlobalRot_31, boxGlobalRot_32, boxGlobalRot_33, indexRot_11, indexRot_12, indexRot_13, indexRot_21, indexRot_22, indexRot_23, indexRot_31, indexRot_32, indexRot_33, thumbRot_11, thumbRot_12, thumbRot_13, thumbRot_21, thumbRot_22, thumbRot_23, thumbRot_31, thumbRot_32, thumbRot_33, 
410.388846, 53, 1, 3, 0, 0, 0, 1, 0.0264613797, 0.376170076, -0.0349756388, 0.324149561, -0.21454209, -0.197897363, 0.36984126, -0.163194043, -0.182644287, 0, 0, 0, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0.982244373, -0.187605945, -1.73704868e-005, 0.187605945, 0.982244373, 2.55424997e-005, 1.22701381e-005, -2.83477832e-005, 1, 0.982244411, -0.187605747, -1.10818427e-005, 0.187605747, 0.982244411, 2.71939226e-005, 5.7833419e-006, -2.87900959e-005, 1, -0.097919589, 0.526642414, -0.844291222, -0.974365234, 0.121337891, 0.188720703, 0.201885576, 0.841302888, 0.501532189, 0.154910895, 0.162582381, -0.97437733, 0.291870117, -0.949829102, -0.112182617, -0.943688943, -0.266938534, -0.194590959, 
410.438195, 53, 1, 3, 0, 0, 0, 1, 0.0264613739, 0.376170073, -0.0349674188, 0.315663135, -0.2146104, -0.197774121, 0.362576758, -0.162043848, -0.182697852, 0, 0, 0, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0.98225389, -0.187556114, -4.7809005e-006, 0.187556114, 0.98225389, 5.33488959e-006, 3.69546695e-006, -6.13690318e-006, 1, 0.98225383, -0.187556425, -8.75602386e-006, 0.187556425, 0.98225383, -7.87648709e-006, 1.00779237e-005, 6.09446108e-006, 1, -0.128867225, 0.511587956, -0.849428429, -0.969726562, 0.113769531, 0.215576172, 0.207034384, 0.851597164, 0.481582398, 0.132988612, 0.157059873, -0.978578244, 0.301025391, -0.947021484, -0.111083984, -0.944151927, -0.279793244, -0.173307033, 
410.438907, 53, 1, 3, 0, 0, 0, 1, 0.0264613717, 0.376170071, -0.0349675843, 0.315663135, -0.2146104, -0.197774121, 0.362576758, -0.162043848, -0.182697852, 0, 0, 0, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0.982254198, -0.187554501, -4.39440073e-006, 0.187554501, 0.982254198, -1.28055029e-005, 6.71814827e-006, 1.17540694e-005, 1, 0.982254133, -0.187554843, 7.37669151e-006, 0.187554843, 0.982254133, -4.83252226e-006, -6.33942277e-006, 6.13029918e-006, 1, -0.128867225, 0.511587956, -0.849428429, -0.969726562, 0.113769531, 0.215576172, 0.207034384, 0.851597164, 0.481582398, 0.132988612, 0.157059873, -0.978578244, 0.301025391, -0.947021484, -0.111083984, -0.944151927, -0.279793244, -0.173307033, 
410.43961, 53, 1, 3, 0, 0, 0, 1, 0.026461373, 0.37617007, -0.0349681533, 0.315663135, -0.2146104, -0.197774121, 0.362576758, -0.162043848, -0.182697852, 0, 0, 0, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0.982254505, -0.187552892, 7.79730206e-006, 0.187552892, 0.982254505, 1.39136587e-005, -1.0268482e-005, -1.22043474e-005, 1, 0.982254444, -0.187553213, 2.36254795e-006, 0.187553213, 0.982254444, 1.35214125e-005, -4.85660758e-006, -1.28383641e-005, 1, -0.128867225, 0.511587956, -0.849428429, -0.969726562, 0.113769531, 0.215576172, 0.207034384, 0.851597164, 0.481582398, 0.132988612, 0.157059873, -0.978578244, 0.301025391, -0.947021484, -0.111083984, -0.944151927, -0.279793244, -0.173307033, 
410.44031, 53, 1, 3, 0, 0, 0, 1, 0.026461374, 0.376170072, -0.0349690357, 0.315663135, -0.2146104, -0.197774121, 0.362576758, -0.162043848, -0.182697852, 0, 0, 0, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0.982254811, -0.187551291, -1.14199836e-005, 0.187551291, 0.982254811, -7.83943188e-006, 1.26876294e-005, 5.55848701e-006, 1, 0.982254751, -0.187551605, -1.08845406e-005, 0.187551605, 0.982254751, -1.35926833e-005, 1.32407212e-005, 1.13100647e-005, 1, -0.128867225, 0.511587956, -0.849428429, -0.969726562, 0.113769531, 0.215576172, 0.207034384, 0.851597164, 0.481582398, 0.132988612, 0.157059873, -0.978578244, 0.301025391, -0.947021484, -0.111083984, -0.944151927, -0.279793244, -0.173307033, 
410.441012, 53, 1, 3, 0, 0, 0, 1, 0.0264613726, 0.37617007, -0.0349699822, 0.315663135, -0.2146104, -0.197774121, 0.362576758, -0.162043848, -0.182697852, 0, 0, 0, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0.982255115, -0.187549695, 6.10942254e-006, 0.187549695, 0.982255115, -5.93554363e-006, -4.88780215e-006, 6.97603843e-006, 1, 0.982255055, -0.187550012, 9.68040515e-006, 0.187550012, 0.982255055, 5.96692462e-006, -1.06277237e-005, -4.04548177e-006, 1, -0.128867225, 0.511587956, -0.849428429, -0.969726562, 0.113769531, 0.215576172, 0.207034384, 0.851597164, 0.481582398, 0.132988612, 0.157059873, -0.978578244, 0.301025391, -0.947021484, -0.111083984, -0.944151927, -0.279793244, -0.173307033, 
410.441715, 53, 1, 3, 0, 0, 0, 1, 0.0264613741, 0.376170071, -0.034970663, 0.315663135, -0.2146104, -0.197774121, 0.362576758, -0.162043848, -0.182697852, 0, 0, 0, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0.982255421, -0.187548094, 3.93764404e-006, 0.187548094, 0.982255421, 1.18157778e-005, -6.08379883e-006, -1.08676142e-005, 1, 0.98225536, -0.187548416, -5.66190989e-006, 0.187548416, 0.98225536, 4.6986601e-006, 4.68021508e-006, -5.6771663e-006, 1, -0.128867225, 0.511587956, -0.849428429, -0.969726562, 0.113769531, 0.215576172, 0.207034384, 0.851597164, 0.481582398, 0.132988612, 0.157059873, -0.978578244, 0.301025391, -0.947021484, -0.111083984, -0.944151927, -0.279793244, -0.173307033, 
410.442444, 53, 1, 3, 0, 0, 0, 1, 0.0264613733, 0.376170072, -0.0349706865, 0.315133276, -0.214190405, -0.197558936, 0.36177251, -0.161344336, -0.182673926, 0, 0, 0, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0.982255735, -0.187546448, -9.83088386e-006, 0.187546448, 0.982255735, -1.19176336e-005, 1.18915519e-005, 9.86241662e-006, 1, 0.982255676, -0.187546761, -4.65474553e-006, 0.187546761, 0.982255676, -1.19261326e-005, 6.80885775e-006, 1.08415289e-005, 1, -0.13049189, 0.511042407, -0.849543005, -0.969604492, 0.113037109, 0.216918945, 0.20692093, 0.852054346, 0.480858993, 0.131058946, 0.157570999, -0.978756881, 0.301147461, -0.946899414, -0.112060547, -0.944477486, -0.279985008, -0.171607411, 
410.443147, 53, 1, 3, 0, 0, 0, 1, 0.0264613729, 0.376170069, -0.0349701804, 0.315133276, -0.214190405, -0.197558936, 0.36177251, -0.161344336, -0.182673926, 0, 0, 0, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0.982256038, -0.187544865, 9.5736691e-006, 0.187544864, 0.982256038, 7.82021662e-006, -1.08704357e-005, -5.88596252e-006, 1, 0.982255978, -0.187545175, 8.67548247e-006, 0.187545175, 0.982255978, 1.37780799e-005, -1.11055569e-005, -1.19065565e-005, 1, -0.13049189, 0.511042407, -0.849543005, -0.969604492, 0.113037109, 0.216918945, 0.20692093, 0.852054346, 0.480858993, 0.131058946, 0.157570999, -0.978756881, 0.301147461, -0.946899414, -0.112060547, -0.944477486, -0.279985008, -0.171607411, 
410.44385, 53, 1, 3, 0, 0, 0, 1, 0.0264613743, 0.376170071, -0.034969476, 0.315133276, -0.214190405, -0.197558936, 0.36177251, -0.161344336, -0.182673926, 0, 0, 0, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0.982256338, -0.187543294, -4.74582204e-006, 0.187543294, 0.982256338, 6.54607314e-006, 3.43394165e-006, -7.31996893e-006, 1, 0.982256277, -0.187543612, -9.08940811e-006, 0.187543611, 0.982256277, -5.82203257e-006, 1.00200132e-005, 4.01406761e-006, 1, -0.13049189, 0.511042407, -0.849543005, -0.969604492, 0.113037109, 0.216918945, 0.20692093, 0.852054346, 0.480858993, 0.131058946, 0.157570999, -0.978756881, 0.301147461, -0.946899414, -0.112060547, -0.944477486, -0.279985008, -0.171607411, 
