time, trialNum, cceExpType, mapping, indexContact, thumbContact, manipForceTooHigh, trialSuccess, boxPosX, boxPosY, boxPosZ, indexPosX, indexPosY, indexPosZ, thumbPosX, thumbPosY, thumbPosZ, indexForceX, indexForceY, indexForceZ, indexForceGlobalX, indexForceGlobalY, indexForceGlobalZ, thumbForceX, thumbForceY, thumbForceZ, thumbForceGlobalX, thumbForceGlobalY, thumbForceGlobalZ, boxLocalRot_11, boxLocalRot_12, boxLocalRot_13, boxLocalRot_21, boxLocalRot_22, boxLocalRot_23, boxLocalRot_31, boxLocalRot_32, boxLocalRot_33, boxGlobalRot_11, boxGlobalRot_12, boxGlobalRot_13, boxGlobalRot_21, boxGlobalRot_22, boxGlobalRot_23, boxGlobalRot_31, boxGlobalRot_32, boxGlobalRot_33, indexRot_11, indexRot_12, indexRot_13, indexRot_21, indexRot_22, indexRot_23, indexRot_31, indexRot_32, indexRot_33, thumbRot_11, thumbRot_12, thumbRot_13, thumbRot_21, thumbRot_22, thumbRot_23, thumbRot_31, thumbRot_32, thumbRot_33, 
422.792391, 56, 1, 3, 0, 0, 0, 1, 0.0111579192, 0.367173294, -0.0349702712, 0.310264185, -0.197245581, -0.184371802, 0.372212793, -0.163323877, -0.166670264, 0, 0, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0, 0.99401058, 5.43757909e-005, 0.109283872, 0.109283872, -1.08738276e-005, -0.994010581, -5.28617775e-005, 0.999999998, -1.67510966e-005, 0.994010623, 4.43518617e-005, 0.109283477, 0.109283478, -2.17440267e-005, -0.994010624, -4.17099589e-005, 0.999999999, -2.64607192e-005, -0.094428844, 0.676354648, -0.730369691, -0.932373047, 0.197021484, 0.302978516, 0.348777874, 0.709695041, 0.612147995, 0.163440688, 0.127065599, -0.978268709, -0.05078125, -0.989135742, -0.136962891, -0.985138661, 0.0721488906, -0.155231322, 
422.816447, 56, 1, 3, 0, 0, 0, 1, 0.0111578986, 0.367173257, -0.0349669498, 0.308548877, -0.194523071, -0.184054175, 0.370954346, -0.160658252, -0.166365479, 0, 0, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0, 0.994006499, 7.57048089e-006, 0.109320996, 0.109320996, 2.92978014e-005, -0.994006498, -1.0727972e-005, 1, 2.82945925e-005, 0.994006501, 1.03039431e-005, 0.10932098, 0.109320979, 2.65907486e-005, -0.9940065, -1.31491131e-005, 1, 2.53049399e-005, -0.0987943587, 0.680129309, -0.726294364, -0.931396484, 0.193603516, 0.307983398, 0.350087263, 0.706996131, 0.614468733, 0.158284218, 0.132099567, -0.978510779, -0.044921875, -0.988891602, -0.14074707, -0.986294341, 0.0662953611, -0.150592541, 
422.817167, 56, 1, 3, 0, 0, 0, 1, 0.0111579029, 0.367173258, -0.0349657881, 0.308705615, -0.194605225, -0.182817017, 0.37082583, -0.16042915, -0.166149316, 0, 0, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0, 0.994006477, -1.07513434e-005, 0.109321195, 0.109321195, -1.61165814e-005, -0.994006477, 1.24487889e-005, 1, -1.48446366e-005, 0.994006483, -1.72627142e-005, 0.109321135, 0.109321135, -1.38365393e-005, -0.994006483, 1.8671876e-005, 1, -1.18664302e-005, -0.0987943587, 0.680129309, -0.726294364, -0.931396484, 0.193603516, 0.307983398, 0.350087263, 0.706996131, 0.614468733, 0.159594116, 0.131505685, -0.978274539, -0.046875, -0.988891602, -0.14050293, -0.98591118, 0.0684423104, -0.151672396, 
422.81787, 56, 1, 3, 0, 0, 0, 1, 0.0111578963, 0.367173254, -0.0349657716, 0.308705615, -0.194605225, -0.182817017, 0.37082583, -0.16042915, -0.166149316, 0, 0, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0, 0.994006429, 2.44026187e-005, 0.109321631, 0.10932163, 2.78624824e-005, -0.994006429, -2.73023319e-005, 0.999999999, 2.50277526e-005, 0.99400644, 2.8233242e-005, 0.109321529, 0.109321528, 2.59186666e-005, -0.99400644, -3.08974927e-005, 0.999999999, 2.26768203e-005, -0.0987943587, 0.680129309, -0.726294364, -0.931396484, 0.193603516, 0.307983398, 0.350087263, 0.706996131, 0.614468733, 0.159594116, 0.131505685, -0.978274539, -0.046875, -0.988891602, -0.14050293, -0.98591118, 0.0684423104, -0.151672396, 
422.818569, 56, 1, 3, 0, 0, 0, 1, 0.0111579015, 0.367173256, -0.0349668186, 0.308705615, -0.194605225, -0.182817017, 0.37082583, -0.16042915, -0.166149316, 0, 0, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0, 0.994006371, -3.75784134e-005, 0.109322155, 0.109322154, -2.21426846e-005, -0.994006371, 3.97738683e-005, 0.999999999, -1.79018165e-005, 0.994006382, -3.12387838e-005, 0.109322058, 0.109322057, -1.78500978e-005, -0.994006382, 3.30029599e-005, 0.999999999, -1.4328023e-005, -0.0987943587, 0.680129309, -0.726294364, -0.931396484, 0.193603516, 0.307983398, 0.350087263, 0.706996131, 0.614468733, 0.159594116, 0.131505685, -0.978274539, -0.046875, -0.988891602, -0.14050293, -0.98591118, 0.0684423104, -0.151672396, 
422.819275, 56, 1, 3, 0, 0, 0, 1, 0.0111579069, 0.367173257, -0.0349685934, 0.308705615, -0.194605225, -0.182817017, 0.37082583, -0.16042915, -0.166149316, 0, 0, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0, 0.99400633, 1.95246744e-005, 0.109322526, 0.109322525, 1.49474105e-005, -0.994006331, -2.10417387e-005, 1, 1.27233339e-005, 0.994006335, -3.03255364e-006, 0.10932249, 0.10932249, 1.18734637e-005, -0.994006335, 1.71634092e-006, 1, 1.21338244e-005, -0.0987943587, 0.680129309, -0.726294364, -0.931396484, 0.193603516, 0.307983398, 0.350087263, 0.706996131, 0.614468733, 0.159594116, 0.131505685, -0.978274539, -0.046875, -0.988891602, -0.14050293, -0.98591118, 0.0684423104, -0.151672396, 
422.819976, 56, 1, 3, 0, 0, 0, 1, 0.0111578922, 0.367173256, -0.0349705427, 0.308705615, -0.194605225, -0.182817017, 0.37082583, -0.16042915, -0.166149316, 0, 0, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0, 0.994006332, 3.49472395e-005, 0.10932251, 0.10932251, 4.84861765e-006, -0.994006332, -3.52678404e-005, 0.999999999, 9.9903672e-007, 0.99400633, 4.51798714e-005, 0.109322522, 0.109322522, 3.22297895e-008, -0.994006331, -4.49126017e-005, 0.999999999, -4.90714087e-006, -0.0987943587, 0.680129309, -0.726294364, -0.931396484, 0.193603516, 0.307983398, 0.350087263, 0.706996131, 0.614468733, 0.159594116, 0.131505685, -0.978274539, -0.046875, -0.988891602, -0.14050293, -0.98591118, 0.0684423104, -0.151672396, 
422.820677, 56, 1, 3, 0, 0, 0, 1, 0.0111578991, 0.367173257, -0.0349720893, 0.308705615, -0.194605225, -0.182817017, 0.37082583, -0.16042915, -0.166149316, 0, 0, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0, 0.994006333, -5.21636568e-005, 0.109322488, 0.109322488, -1.21031522e-006, -0.994006335, 5.198332e-005, 0.999999999, 4.49959974e-006, 0.994006332, -4.10887296e-005, 0.109322503, 0.109322503, -7.6996361e-007, -0.994006333, 4.09266318e-005, 0.999999999, 3.72657408e-006, -0.0987943587, 0.680129309, -0.726294364, -0.931396484, 0.193603516, 0.307983398, 0.350087263, 0.706996131, 0.614468733, 0.159594116, 0.131505685, -0.978274539, -0.046875, -0.988891602, -0.14050293, -0.98591118, 0.0684423104, -0.151672396, 
422.821437, 56, 1, 3, 0, 0, 0, 1, 0.0111579147, 0.367173262, -0.034972433, 0.308450171, -0.194895605, -0.182015479, 0.37082583, -0.16042915, -0.166149316, 0, 0, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0, 0.994006327, -1.41190086e-005, 0.109322557, 0.109322557, -5.24598656e-006, -0.994006327, 1.46078885e-005, 1, -3.67101771e-006, 0.994006331, -3.24829464e-005, 0.10932252, 0.109322519, -1.43036083e-005, -0.994006331, 3.38519609e-005, 0.999999999, -1.06667597e-005, -0.0951320308, 0.678803067, -0.728033604, -0.931274414, 0.197387695, 0.305786133, 0.351361087, 0.707206187, 0.613631874, 0.161038176, 0.130068556, -0.978293862, -0.0501708984, -0.988769531, -0.139770508, -0.98563666, 0.0716053152, -0.152656368, 
422.822143, 56, 1, 3, 0, 0, 0, 1, 0.0111579051, 0.367173258, -0.0349715141, 0.308450171, -0.194895605, -0.182015479, 0.37003418, -0.160680957, -0.165724805, 0, 0, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0, 0.994006312, 3.59581179e-005, 0.109322686, 0.109322686, 5.69153074e-006, -0.994006313, -3.63648096e-005, 0.999999999, 1.72637945e-006, 0.994006313, 3.71413132e-005, 0.109322678, 0.109322677, 1.45882781e-005, -0.994006314, -3.85135295e-005, 0.999999999, 1.04404527e-005, -0.0951320308, 0.678803067, -0.728033604, -0.931274414, 0.197387695, 0.305786133, 0.351361087, 0.707206187, 0.613631874, 0.161038176, 0.130068556, -0.978293862, -0.0501708984, -0.988769531, -0.139770508, -0.98563666, 0.0716053152, -0.152656368, 
