time, trialNum, realDorsalTactorPos, realVentralTactorPos, box1PosX, box1PosY, box1PosZ, box1LocalRot_11, box1LocalRot_12, box1LocalRot_13, box1LocalRot_21, box1LocalRot_22, box1LocalRot_23, box1LocalRot_31, box1LocalRot_32, box1LocalRot_33, box1GlobalRot_11, box1GlobalRot_12, box1GlobalRot_13, box1GlobalRot_21, box1GlobalRot_22, box1GlobalRot_23, box1GlobalRot_31, box1GlobalRot_32, box1GlobalRot_33, indexForceX, indexForceY, indexForceZ, indexForceGlobalX, indexForceGlobalY, indexForceGlobalZ, indexContact, indexPosX, indexPosY, indexPosZ, indexRot_11, indexRot_12, indexRot_13, indexRot_21, indexRot_22, indexRot_23, indexRot_31, indexRot_32, indexRot_33, thumbForceX, thumbForceY, thumbForceZ, thumbForceGlobalX, thumbForceGlobalY, thumbForceGlobalZ, thumbContact, thumbPosX, thumbPosY, thumbPosZ, thumbRot_11, thumbRot_12, thumbRot_13, thumbRot_21, thumbRot_22, thumbRot_23, thumbRot_31, thumbRot_32, thumbRot_33, manipForceTooHigh, cceExpType, mapping, trialSuccess, 
547.18016, 37, 0.1, 0.1, 0.0163663051, 0.368499981, -0.0199612198, 0.869304712, -0.49427656, 2.12436156e-005, 0.49427656, 0.869304712, -7.55489049e-006, -1.47329699e-005, 1.70677232e-005, 1, 0.869304717, -0.494276549, 4.10957056e-005, 0.494276549, 0.869304718, -1.22183993e-005, -2.96854225e-005, 3.09341557e-005, 0.999999999, 0, 0, 0, 0, 0, 0, 0, 0.264086401, -0.118015381, -0.153085962, -0.253869027, 0.600713517, -0.758082199, -0.950927734, -0.0122070313, 0.308837891, 0.176283623, 0.799414746, 0.574515967, 0, 0, 0, 0, 0, 0, 0, 0.300024316, -0.0667496582, -0.139874219, -0.200816804, 0.130686697, -0.970861901, 0.519775391, -0.825683594, -0.21862793, -0.83022664, -0.548548629, 0.0977834341, 0, 3, 1, 1, 
547.218102, 37, 0.1, 0.1, 0.0163662862, 0.368499983, -0.0199681358, 0.869323377, -0.49424373, -2.35119304e-005, 0.494243731, 0.869323378, 4.96408545e-006, 1.79860026e-005, -1.59360197e-005, 1, 0.869323326, -0.49424382, -4.38708568e-005, 0.494243821, 0.869323326, 1.56417207e-005, 3.04071354e-005, -3.52806125e-005, 0.999999999, 0, 0, 0, 0, 0, 0, 0, 0.266118164, -0.118130029, -0.151309668, -0.275331151, 0.616712297, -0.737449082, -0.944824219, -0.0321044922, 0.325927734, 0.177334643, 0.786499066, 0.591640672, 0, 0, 0, 0, 0, 0, 0, 0.301419824, -0.0667450195, -0.135922705, -0.218040505, 0.154592582, -0.963610621, 0.535400391, -0.806396484, -0.250610352, -0.815834887, -0.570461818, 0.0930221524, 0, 3, 1, 1, 
547.218889, 37, 0.1, 0.1, 0.0163662803, 0.368499988, -0.019968601, 0.869323623, -0.4942433, -4.85054734e-006, 0.4942433, 0.869323623, -1.5614352e-005, 1.19339843e-005, 1.11765746e-005, 1, 0.869323573, -0.494243386, 2.19486485e-005, 0.494243386, 0.869323573, -2.14708744e-005, -8.46863989e-006, 2.95131116e-005, 1, 0, 0, 0, 0, 0, 0, 0, 0.266118164, -0.118130029, -0.151309668, -0.275331151, 0.616712297, -0.737449082, -0.944824219, -0.0321044922, 0.325927734, 0.177334643, 0.786499066, 0.591640672, 0, 0, 0, 0, 0, 0, 0, 0.301419824, -0.0667450195, -0.135922705, -0.218040505, 0.154592582, -0.963610621, 0.535400391, -0.806396484, -0.250610352, -0.815834887, -0.570461818, 0.0930221524, 0, 3, 1, 1, 
547.219672, 37, 0.1, 0.1, 0.016366281, 0.368499983, -0.0199681032, 0.869324049, -0.494242549, 2.38970172e-005, 0.494242549, 0.869324049, 2.45474152e-005, -3.29066288e-005, -9.52873569e-006, 0.999999999, 0.869323945, -0.494242733, 4.08717671e-006, 0.494242732, 0.869323944, 3.55636857e-005, -2.11301738e-005, -2.88963061e-005, 0.999999999, 0, 0, 0, 0, 0, 0, 0, 0.266118164, -0.118130029, -0.151309668, -0.275331151, 0.616712297, -0.737449082, -0.944824219, -0.0321044922, 0.325927734, 0.177334643, 0.786499066, 0.591640672, 0, 0, 0, 0, 0, 0, 0, 0.301419824, -0.0667450195, -0.135922705, -0.218040505, 0.154592582, -0.963610621, 0.535400391, -0.806396484, -0.250610352, -0.815834887, -0.570461818, 0.0930221524, 0, 3, 1, 1, 
547.220467, 37, 0.1, 0.1, 0.016366275, 0.36849999, -0.0199667831, 0.869324762, -0.494241296, -3.88844651e-006, 0.494241296, 0.869324762, -1.89311141e-005, 1.27368612e-005, 1.45354554e-005, 1, 0.869324604, -0.494241573, 5.1089524e-006, 0.494241573, 0.869324603, -3.71408609e-005, 1.39152195e-005, 3.48125209e-005, 0.999999999, 0, 0, 0, 0, 0, 0, 0, 0.266118164, -0.118130029, -0.151309668, -0.275331151, 0.616712297, -0.737449082, -0.944824219, -0.0321044922, 0.325927734, 0.177334643, 0.786499066, 0.591640672, 0, 0, 0, 0, 0, 0, 0, 0.301419824, -0.0667450195, -0.135922705, -0.218040505, 0.154592582, -0.963610621, 0.535400391, -0.806396484, -0.250610352, -0.815834887, -0.570461818, 0.0930221524, 0, 3, 1, 1, 
547.221252, 37, 0.1, 0.1, 0.0163662769, 0.368499986, -0.0199652192, 0.869325469, -0.494240053, -6.76283395e-007, 0.494240053, 0.869325468, 1.22315508e-005, -5.45741191e-006, -1.09674449e-005, 1, 0.869325348, -0.494240265, -2.23303897e-005, 0.494240265, 0.869325348, 2.35270821e-005, 7.78434249e-006, -3.14892665e-005, 0.999999999, 0, 0, 0, 0, 0, 0, 0, 0.266118164, -0.118130029, -0.151309668, -0.275331151, 0.616712297, -0.737449082, -0.944824219, -0.0321044922, 0.325927734, 0.177334643, 0.786499066, 0.591640672, 0, 0, 0, 0, 0, 0, 0, 0.301419824, -0.0667450195, -0.135922705, -0.218040505, 0.154592582, -0.963610621, 0.535400391, -0.806396484, -0.250610352, -0.815834887, -0.570461818, 0.0930221524, 0, 3, 1, 1, 
547.222043, 37, 0.1, 0.1, 0.0163662713, 0.368499992, -0.0199639259, 0.869326166, -0.494238825, 1.40206179e-005, 0.494238825, 0.869326166, -6.40041521e-006, -9.0251563e-006, 1.24935821e-005, 1, 0.869326044, -0.49423904, 2.48440977e-005, 0.49423904, 0.869326044, -2.58861229e-005, -8.80368859e-006, 3.47824038e-005, 0.999999999, 0, 0, 0, 0, 0, 0, 0, 0.266118164, -0.118130029, -0.151309668, -0.275331151, 0.616712297, -0.737449082, -0.944824219, -0.0321044922, 0.325927734, 0.177334643, 0.786499066, 0.591640672, 0, 0, 0, 0, 0, 0, 0, 0.301419824, -0.0667450195, -0.135922705, -0.218040505, 0.154592582, -0.963610621, 0.535400391, -0.806396484, -0.250610352, -0.815834887, -0.570461818, 0.0930221524, 0, 3, 1, 1, 
547.222861, 37, 0.1, 0.1, 0.0163662732, 0.368499986, -0.0199630607, 0.869326784, -0.494237738, -1.06500835e-005, 0.494237738, 0.869326784, 1.18056544e-005, 3.42360293e-006, -1.55266448e-005, 1, 0.869326658, -0.49423796, -1.01500545e-005, 0.49423796, 0.869326658, 3.76361253e-005, -9.77748879e-006, -3.77346292e-005, 0.999999999, 0, 0, 0, 0, 0, 0, 0, 0.266574414, -0.118104883, -0.150617725, -0.274989666, 0.61723875, -0.737099362, -0.9453125, -0.0341796875, 0.323974609, 0.174808719, 0.785921316, 0.593068385, 0, 0, 0, 0, 0, 0, 0, 0.301635498, -0.0662748535, -0.135698242, -0.218717509, 0.155882791, -0.963252979, 0.537963867, -0.804199219, -0.252319336, -0.814064902, -0.57339478, 0.0919550576, 0, 3, 1, 1, 
547.223646, 37, 0.1, 0.1, 0.0163662681, 0.368499992, -0.0199629748, 0.869327231, -0.494236952, 3.20603233e-006, 0.494236952, 0.869327231, -1.16853153e-005, 2.9882234e-006, 1.17429024e-005, 1, 0.869327139, -0.494237115, 1.37541472e-005, 0.494237115, 0.869327138, -3.11333018e-005, 3.43037983e-006, 3.38628342e-005, 0.999999999, 0, 0, 0, 0, 0, 0, 0, 0.266574414, -0.118104883, -0.150617725, -0.274989666, 0.61723875, -0.737099362, -0.9453125, -0.0341796875, 0.323974609, 0.174808719, 0.785921316, 0.593068385, 0, 0, 0, 0, 0, 0, 0, 0.301635498, -0.0662748535, -0.135698242, -0.218717509, 0.155882791, -0.963252979, 0.537963867, -0.804199219, -0.252319336, -0.814064902, -0.57339478, 0.0919550576, 0, 3, 1, 1, 
547.224436, 37, 0.1, 0.1, 0.0163662691, 0.368499986, -0.0199637658, 0.869327639, -0.494236235, 2.55299905e-006, 0.494236235, 0.869327639, 2.1590227e-005, -1.28900651e-005, -1.75071964e-005, 1, 0.869327575, -0.494236347, -1.95156046e-005, 0.494236348, 0.869327574, 3.40366376e-005, 1.43309765e-007, -3.92343088e-005, 0.999999999, 0, 0, 0, 0, 0, 0, 0, 0.266574414, -0.118104883, -0.150617725, -0.274989666, 0.61723875, -0.737099362, -0.9453125, -0.0341796875, 0.323974609, 0.174808719, 0.785921316, 0.593068385, 0, 0, 0, 0, 0, 0, 0, 0.301635498, -0.0662748535, -0.135698242, -0.218717509, 0.155882791, -0.963252979, 0.537963867, -0.804199219, -0.252319336, -0.814064902, -0.57339478, 0.0919550576, 0, 3, 1, 1, 
