time, realDorsalTactorPos, realVentralTactorPos, boxPosX, boxPosY, boxPosZ, boxLocalRot_11, boxLocalRot_12, boxLocalRot_13, boxLocalRot_21, boxLocalRot_22, boxLocalRot_23, boxLocalRot_31, boxLocalRot_32, boxLocalRot_33, boxGlobalRot_11, boxGlobalRot_12, boxGlobalRot_13, boxGlobalRot_21, boxGlobalRot_22, boxGlobalRot_23, boxGlobalRot_31, boxGlobalRot_32, boxGlobalRot_33, indexForceX, indexForceY, indexForceZ, indexForceGlobalX, indexForceGlobalY, indexForceGlobalZ, indexContact, indexPosX, indexPosY, indexPosZ, indexRot_11, indexRot_12, indexRot_13, indexRot_21, indexRot_22, indexRot_23, indexRot_31, indexRot_32, indexRot_33, thumbForceX, thumbForceY, thumbForceZ, thumbForceGlobalX, thumbForceGlobalY, thumbForceGlobalZ, thumbContact, thumbPosX, thumbPosY, thumbPosZ, thumbRot_11, thumbRot_12, thumbRot_13, thumbRot_21, thumbRot_22, thumbRot_23, thumbRot_31, thumbRot_32, thumbRot_33, mapping, trialSuccess, 
76.5963893, 0.1, 0.1, 0.119032932, 0.212503121, -0.0199582544, 0.913157105, 1.63965895e-005, -0.407607778, 0.407607778, -5.98715145e-006, 0.913157105, 1.25322527e-005, -1, -1.21505873e-005, 0.913157102, 4.09185266e-005, -0.407607784, 0.407607785, -1.39558258e-005, 0.913157102, 3.167654e-005, -0.999999999, -2.94225714e-005, 0, 0, 0, 0, 0, 0, 0, 0.101014502, 0.0647726563, -0.156143677, -0.379223963, 0.923332388, 0.0590964221, -0.463134766, -0.244750977, 0.851806641, 0.801120413, 0.295599682, 0.520602261, 0, 0, 0, 0, 0, 0, 0, 0.171885303, 0.0986094238, -0.130623877, -0.332506118, 0.711897312, -0.618450902, 0.550170898, -0.386230469, -0.740234375, -0.766126124, -0.58614607, -0.263231286, 1, 1, 
76.6191027, 0.1, 0.1, 0.119032238, 0.212503017, -0.0199692761, 0.913188174, 3.2193657e-005, -0.407538168, 0.407538168, 3.00252592e-006, 0.913188174, 3.06225108e-005, -0.999999999, -1.03782728e-005, 0.913187672, 2.37265166e-005, -0.407539294, 0.407539293, 2.48310342e-005, 0.913187672, 3.17863846e-005, -0.999999999, 1.30059065e-005, 0, 0, 0, 0, 0, 0, 0, 0.107409961, 0.0460452393, -0.159802368, -0.373699583, 0.92670078, 0.0364136587, -0.455688477, -0.217651367, 0.863037109, 0.807908137, 0.305942271, 0.503802188, 0, 0, 0, 0, 0, 0, 0, 0.178045605, 0.080258252, -0.133259131, -0.34226672, 0.682342018, -0.645801975, 0.565673828, -0.399169922, -0.721435547, -0.750336253, -0.612082601, -0.249412991, 1, 1, 
76.6199985, 0.1, 0.1, 0.119032218, 0.212503012, -0.0199697185, 0.913190775, -1.5028158e-005, -0.407532341, 0.407532341, 2.73812159e-005, 0.913190774, -2.56484426e-006, -1, 3.11287342e-005, 0.913190218, -2.27607542e-005, -0.407533589, 0.407533589, 1.10804799e-005, 0.913190218, -1.62692303e-005, -1, 1.93943577e-005, 0, 0, 0, 0, 0, 0, 0, 0.107409961, 0.0460452393, -0.159802368, -0.373699583, 0.92670078, 0.0364136587, -0.455688477, -0.217651367, 0.863037109, 0.807908137, 0.305942271, 0.503802188, 0, 0, 0, 0, 0, 0, 0, 0.178045605, 0.080258252, -0.133259131, -0.34226672, 0.682342018, -0.645801975, 0.565673828, -0.399169922, -0.721435547, -0.750336253, -0.612082601, -0.249412991, 1, 1, 
76.6208957, 0.1, 0.1, 0.119032205, 0.212503008, -0.0199664879, 0.913193349, -1.57933662e-006, -0.407526572, 0.407526572, -2.76826084e-005, 0.913193349, -1.27236382e-005, -1, -2.46359522e-005, 0.913192863, 2.46964549e-005, -0.407527661, 0.407527661, -1.76456953e-005, 0.913192863, 1.53615174e-005, -1, -2.61784115e-005, 0, 0, 0, 0, 0, 0, 0, 0.108345532, 0.0433986816, -0.160244971, -0.372924882, 0.927228355, 0.0322810438, -0.454711914, -0.213012695, 0.864746094, 0.808897764, 0.30771259, 0.501119748, 0, 0, 0, 0, 0, 0, 0, 0.179083203, 0.0776625488, -0.133654004, -0.344247058, 0.678086032, -0.649104971, 0.567749023, -0.400390625, -0.719238281, -0.747844056, -0.615966719, -0.247182553, 1, 1, 
76.6217369, 0.1, 0.1, 0.119032186, 0.212503006, -0.019962475, 0.913195756, 2.1314816e-005, -0.407521178, 0.407521178, 1.93454585e-005, 0.913195756, 2.73482836e-005, -1, 8.9799517e-006, 0.913195273, 3.27823152e-006, -0.407522261, 0.40752226, 3.0125954e-005, 0.913195273, 1.52706624e-005, -1, 2.61749265e-005, 0, 0, 0, 0, 0, 0, 0, 0.108345532, 0.0433986816, -0.160244971, -0.372924882, 0.927228355, 0.0322810438, -0.454711914, -0.213012695, 0.864746094, 0.808897764, 0.30771259, 0.501119748, 0, 0, 0, 0, 0, 0, 0, 0.179083203, 0.0776625488, -0.133654004, -0.344247058, 0.678086032, -0.649104971, 0.567749023, -0.400390625, -0.719238281, -0.747844056, -0.615966719, -0.247182553, 1, 1, 
76.6226336, 0.1, 0.1, 0.119032166, 0.212502996, -0.0199584616, 0.913198358, -4.88335944e-005, -0.407515345, 0.407515345, 1.22906246e-006, 0.913198359, -4.40938965e-005, -0.999999999, 2.10228169e-005, 0.913197819, -3.68053845e-005, -0.407516555, 0.407516554, -3.17131179e-005, 0.913197819, -4.65342174e-005, -0.999999999, -1.39615466e-005, 0, 0, 0, 0, 0, 0, 0, 0.108345532, 0.0433986816, -0.160244971, -0.372924882, 0.927228355, 0.0322810438, -0.454711914, -0.213012695, 0.864746094, 0.808897764, 0.30771259, 0.501119748, 0, 0, 0, 0, 0, 0, 0, 0.179083203, 0.0776625488, -0.133654004, -0.344247058, 0.678086032, -0.649104971, 0.567749023, -0.400390625, -0.719238281, -0.747844056, -0.615966719, -0.247182553, 1, 1, 
76.6234807, 0.1, 0.1, 0.119032151, 0.212502993, -0.0199560971, 0.913200888, 1.93094631e-005, -0.407509678, 0.407509679, -3.15369945e-005, 0.913200887, 4.7817884e-006, -0.999999999, -3.66684045e-005, 0.91320038, 2.93890396e-005, -0.407510816, 0.407510817, -9.00394638e-006, 0.91320038, 2.31688766e-005, -1, -2.01987588e-005, 0, 0, 0, 0, 0, 0, 0, 0.108345532, 0.0433986816, -0.160244971, -0.372924882, 0.927228355, 0.0322810438, -0.454711914, -0.213012695, 0.864746094, 0.808897764, 0.30771259, 0.501119748, 0, 0, 0, 0, 0, 0, 0, 0.179083203, 0.0776625488, -0.133654004, -0.344247058, 0.678086032, -0.649104971, 0.567749023, -0.400390625, -0.719238281, -0.747844056, -0.615966719, -0.247182553, 1, 1, 
76.624326, 0.1, 0.1, 0.119032129, 0.212502988, -0.0199563871, 0.913203473, -1.86534663e-006, -0.407503887, 0.407503887, 3.38731372e-005, 0.913203472, 1.2099994e-005, -0.999999999, 3.16932025e-005, 0.913202953, -3.4404118e-005, -0.407505051, 0.407505052, 2.14455479e-005, 0.913202953, -2.26787731e-005, -0.999999999, 3.36039896e-005, 0, 0, 0, 0, 0, 0, 0, 0.108345532, 0.0433986816, -0.160244971, -0.372924882, 0.927228355, 0.0322810438, -0.454711914, -0.213012695, 0.864746094, 0.808897764, 0.30771259, 0.501119748, 0, 0, 0, 0, 0, 0, 0, 0.179083203, 0.0776625488, -0.133654004, -0.344247058, 0.678086032, -0.649104971, 0.567749023, -0.400390625, -0.719238281, -0.747844056, -0.615966719, -0.247182553, 1, 1, 
76.62527, 0.1, 0.1, 0.119032114, 0.212502977, -0.0199582372, 0.913206442, -2.75587261e-005, -0.407497232, 0.407497231, -3.93778775e-005, 0.913206442, -4.12131823e-005, -0.999999999, -2.47300268e-005, 0.913205912, -7.41528041e-006, -0.407498419, 0.407498418, -5.03279872e-005, 0.913205912, -2.72802531e-005, -0.999999999, -4.29381005e-005, 0, 0, 0, 0, 0, 0, 0, 0.109098389, 0.0405316895, -0.160612134, -0.371438759, 0.927863393, 0.0297277883, -0.451782227, -0.208618164, 0.867431641, 0.811257816, 0.308600746, 0.496704058, 0, 0, 0, 0, 0, 0, 0, 0.179919043, 0.0750868652, -0.133837354, -0.345837672, 0.67404733, -0.65250385, 0.569824219, -0.401611328, -0.716796875, -0.745556382, -0.619582514, -0.245207678, 1, 1, 
76.6261206, 0.1, 0.1, 0.119032098, 0.212502975, -0.0199608955, 0.913209153, 3.68438588e-005, -0.407491155, 0.407491155, -6.37326459e-006, 0.913209154, 3.10491001e-005, -0.999999999, -2.08336701e-005, 0.913208611, 2.46240365e-005, -0.407492371, 0.407492371, 2.01590396e-005, 0.913208611, 3.0701537e-005, -0.999999999, 8.37530151e-006, 0, 0, 0, 0, 0, 0, 0, 0.109098389, 0.0405316895, -0.160612134, -0.371438759, 0.927863393, 0.0297277883, -0.451782227, -0.208618164, 0.867431641, 0.811257816, 0.308600746, 0.496704058, 0, 0, 0, 0, 0, 0, 0, 0.179919043, 0.0750868652, -0.133837354, -0.345837672, 0.67404733, -0.65250385, 0.569824219, -0.401611328, -0.716796875, -0.745556382, -0.619582514, -0.245207678, 1, 1, 
76.6269898, 0.1, 0.1, 0.119032081, 0.212502969, -0.0199640385, 0.913211917, -1.69107076e-005, -0.407484963, 0.407484964, 2.63193742e-005, 0.913211916, -4.71831048e-006, -1, 3.09260252e-005, 0.913211349, -2.60319742e-005, -0.407486235, 0.407486236, 5.65219423e-006, 0.913211349, -2.14695029e-005, -1, 1.57693191e-005, 0, 0, 0, 0, 0, 0, 0, 0.109098389, 0.0405316895, -0.160612134, -0.371438759, 0.927863393, 0.0297277883, -0.451782227, -0.208618164, 0.867431641, 0.811257816, 0.308600746, 0.496704058, 0, 0, 0, 0, 0, 0, 0, 0.179919043, 0.0750868652, -0.133837354, -0.345837672, 0.67404733, -0.65250385, 0.569824219, -0.401611328, -0.716796875, -0.745556382, -0.619582514, -0.245207678, 1, 1, 
76.6278671, 0.1, 0.1, 0.11903207, 0.212502966, -0.0199662744, 0.913214681, -1.23696673e-006, -0.407478767, 0.407478767, -2.18008826e-005, 0.913214681, -1.00130129e-005, -1, -1.94048483e-005, 0.913214032, 2.87656772e-005, -0.407480221, 0.407480222, -9.83354972e-006, 0.913214032, 2.2262243e-005, -1, -2.07015801e-005, 0, 0, 0, 0, 0, 0, 0, 0.109098389, 0.0405316895, -0.160612134, -0.371438759, 0.927863393, 0.0297277883, -0.451782227, -0.208618164, 0.867431641, 0.811257816, 0.308600746, 0.496704058, 0, 0, 0, 0, 0, 0, 0, 0.179919043, 0.0750868652, -0.133837354, -0.347281365, 0.669861707, -0.656075169, 0.571533203, -0.403442383, -0.714477539, -0.743498751, -0.622968266, -0.242759956, 1, 1, 
76.6287059, 0.1, 0.1, 0.119032053, 0.212502966, -0.0199668052, 0.913217292, 1.99175375e-005, -0.407472917, 0.407472916, 2.48196985e-005, 0.913217292, 2.83023946e-005, -0.999999999, 1.45499208e-005, 0.913216778, 3.38944955e-006, -0.407474067, 0.407474067, 3.35086371e-005, 0.913216778, 1.67492029e-005, -0.999999999, 2.92195368e-005, 0, 0, 0, 0, 0, 0, 0, 0.109098389, 0.0405316895, -0.160612134, -0.371438759, 0.927863393, 0.0297277883, -0.451782227, -0.208618164, 0.867431641, 0.811257816, 0.308600746, 0.496704058, 0, 0, 0, 0, 0, 0, 0, 0.180759766, 0.0722830566, -0.134022168, -0.347281365, 0.669861707, -0.656075169, 0.571533203, -0.403442383, -0.714477539, -0.743498751, -0.622968266, -0.242759956, 1, 1, 
76.6295504, 0.1, 0.1, 0.119032038, 0.212502959, -0.0199660038, 0.913219872, -2.99065906e-005, -0.407467133, 0.407467133, 2.93729384e-006, 0.913219873, -2.61144421e-005, -1, 1.48683478e-005, 0.913219367, -2.06862539e-005, -0.407468265, 0.407468265, -2.09132091e-005, 0.913219367, -2.74125568e-005, -1, -1.06693556e-005, 0, 0, 0, 0, 0, 0, 0, 0.109098389, 0.0405316895, -0.160612134, -0.371438759, 0.927863393, 0.0297277883, -0.451782227, -0.208618164, 0.867431641, 0.811257816, 0.308600746, 0.496704058, 0, 0, 0, 0, 0, 0, 0, 0.180759766, 0.0722830566, -0.134022168, -0.347281365, 0.669861707, -0.656075169, 0.571533203, -0.403442383, -0.714477539, -0.743498751, -0.622968266, -0.242759956, 1, 1, 
76.6304247, 0.1, 0.1, 0.119032026, 0.212502957, -0.0199639264, 0.913222518, 2.44690617e-005, -0.407461202, 0.407461203, -2.61708823e-005, 0.913222518, 1.1682079e-005, -0.999999999, -3.38700324e-005, 0.913222013, 3.40206595e-005, -0.407462333, 0.407462334, -7.56944483e-006, 0.913222014, 2.79841515e-005, -0.999999999, -2.07747209e-005, 0, 0, 0, 0, 0, 0, 0, 0.110023096, 0.0378776855, -0.160776562, -0.370886097, 0.928251305, 0.0266802803, -0.450073242, -0.204711914, 0.869140625, 0.812406202, 0.310269594, 0.493849754, 0, 0, 0, 0, 0, 0, 0, 0.180759766, 0.0722830566, -0.134022168, -0.347281365, 0.669861707, -0.656075169, 0.571533203, -0.403442383, -0.714477539, -0.743498751, -0.622968266, -0.242759956, 1, 1, 
76.6312785, 0.1, 0.1, 0.119032008, 0.212502953, -0.0199615341, 0.913225102, 2.88480616e-006, -0.407455413, 0.407455413, 3.02017943e-005, 0.913225101, 1.4940362e-005, -1, 2.64056068e-005, 0.913224595, -2.47994468e-005, -0.407456547, 0.407456548, 2.00520258e-005, 0.913224595, -1.44771356e-005, -0.999999999, 2.84167001e-005, 0, 0, 0, 0, 0, 0, 0, 0.110023096, 0.0378776855, -0.160776562, -0.370886097, 0.928251305, 0.0266802803, -0.450073242, -0.204711914, 0.869140625, 0.812406202, 0.310269594, 0.493849754, 0, 0, 0, 0, 0, 0, 0, 0.180759766, 0.0722830566, -0.134022168, -0.347281365, 0.669861707, -0.656075169, 0.571533203, -0.403442383, -0.714477539, -0.743498751, -0.622968266, -0.242759956, 1, 1, 
