time, realDorsalTactorPos, realVentralTactorPos, boxPosX, boxPosY, boxPosZ, boxLocalRot_11, boxLocalRot_12, boxLocalRot_13, boxLocalRot_21, boxLocalRot_22, boxLocalRot_23, boxLocalRot_31, boxLocalRot_32, boxLocalRot_33, boxGlobalRot_11, boxGlobalRot_12, boxGlobalRot_13, boxGlobalRot_21, boxGlobalRot_22, boxGlobalRot_23, boxGlobalRot_31, boxGlobalRot_32, boxGlobalRot_33, indexForceX, indexForceY, indexForceZ, indexForceGlobalX, indexForceGlobalY, indexForceGlobalZ, indexContact, indexPosX, indexPosY, indexPosZ, indexRot_11, indexRot_12, indexRot_13, indexRot_21, indexRot_22, indexRot_23, indexRot_31, indexRot_32, indexRot_33, thumbForceX, thumbForceY, thumbForceZ, thumbForceGlobalX, thumbForceGlobalY, thumbForceGlobalZ, thumbContact, thumbPosX, thumbPosY, thumbPosZ, thumbRot_11, thumbRot_12, thumbRot_13, thumbRot_21, thumbRot_22, thumbRot_23, thumbRot_31, thumbRot_32, thumbRot_33, mapping, trialSuccess, 
1300.56155, 0.1, 0.1, 0.09660922, 0.197377613, -0.0199699324, 0.948527991, 1.62242665e-006, -0.316693307, 0.316693307, 7.78547213e-006, 0.948527991, 4.00452401e-006, -1, 6.87092658e-006, 0.948527643, -1.61424763e-005, -0.316694347, 0.316694347, 8.52089076e-006, 0.948527644, -1.26130671e-005, -1, 1.31945314e-005, 0, 0, 0, 0, 0, 0, 0, 0.201172729, -0.0140566895, 0.044766626, -0.563893766, 0.663685686, -0.491407172, -0.612060547, 0.0634765625, 0.788208008, 0.554388447, 0.745195022, 0.370620542, 0, 0, 0, 0, 0, 0, 0, 0.256914502, 0.0444274902, 0.0569153809, -0.559603335, 0.637035711, -0.529789993, -0.0378417969, -0.658325195, -0.751708984, -0.827799758, -0.400571831, 0.392695947, 5, 1, 
1300.59655, 0.1, 0.1, 0.0966092248, 0.19737758, -0.0199658462, 0.948541933, 2.49909819e-005, -0.316651545, 0.316651545, 2.80166089e-005, 0.948541933, 3.25764968e-005, -0.999999999, 1.86614954e-005, 0.948541877, 2.42192947e-005, -0.316651712, 0.316651712, 4.67424257e-007, 0.948541877, 2.31210259e-005, -1, -7.22570966e-006, 0, 0, 0, 0, 0, 0, 0, 0.204758667, -0.0357744629, 0.0741749023, -0.602532247, 0.630229335, -0.489622219, -0.580566406, 0.0747070312, 0.810791016, 0.54765462, 0.772740536, 0.321024652, 0, 0, 0, 0, 0, 0, 0, 0.25750791, 0.0248112305, 0.0823370605, -0.609282074, 0.594337695, -0.524728637, -0.0384521484, -0.683105469, -0.729125977, -0.791902396, -0.424084693, 0.439133691, 5, 1, 
1300.59742, 0.1, 0.1, 0.0966092223, 0.197377581, -0.01996624, 0.948542093, -1.9807972e-005, -0.316651067, 0.316651066, -3.51942306e-005, 0.948542092, -2.99329858e-005, -0.999999999, -2.71109937e-005, 0.948542079, -2.44525122e-005, -0.316651108, 0.316651108, -2.18216423e-005, 0.948542079, -3.0104084e-005, -0.999999999, -1.29558309e-005, 0, 0, 0, 0, 0, 0, 0, 0.204758667, -0.0357744629, 0.0741749023, -0.607329857, 0.627381022, -0.487207123, -0.575195312, 0.0755615234, 0.814453125, 0.547796527, 0.775045543, 0.315204093, 0, 0, 0, 0, 0, 0, 0, 0.25750791, 0.0248112305, 0.0823370605, -0.609282074, 0.594337695, -0.524728637, -0.0384521484, -0.683105469, -0.729125977, -0.791902396, -0.424084693, 0.439133691, 5, 1, 
1300.59828, 0.1, 0.1, 0.0966092236, 0.197377582, -0.0199649878, 0.948542051, -4.54002773e-006, -0.316651191, 0.316651191, 2.21924438e-005, 0.948542051, 2.72085654e-006, -1, 2.24880713e-005, 0.948542075, 1.01559718e-005, -0.316651121, 0.316651121, 2.94647556e-005, 0.948542074, 1.89634144e-005, -1, 2.47326605e-005, 0, 0, 0, 0, 0, 0, 0, 0.2049604, -0.0379221924, 0.0760665527, -0.607329857, 0.627381022, -0.487207123, -0.575195312, 0.0755615234, 0.814453125, 0.547796527, 0.775045543, 0.315204093, 0, 0, 0, 0, 0, 0, 0, 0.257695605, 0.0227044922, 0.0841062988, -0.614501609, 0.589947914, -0.523520084, -0.0397949219, -0.686035156, -0.726318359, -0.787786768, -0.425528019, 0.445152365, 5, 1, 
1300.59913, 0.1, 0.1, 0.0966092203, 0.197377576, -0.0199630948, 0.948541839, 1.57338093e-005, -0.316651828, 0.316651828, -1.13782461e-005, 0.948541838, 1.13212339e-005, -1, -1.5774882e-005, 0.948541893, -7.46771365e-006, -0.316651664, 0.316651664, -3.72616209e-005, 0.948541893, -1.88823935e-005, -0.999999999, -3.29795445e-005, 0, 0, 0, 0, 0, 0, 0, 0.2049604, -0.0379221924, 0.0760665527, -0.607329857, 0.627381022, -0.487207123, -0.575195312, 0.0755615234, 0.814453125, 0.547796527, 0.775045543, 0.315204093, 0, 0, 0, 0, 0, 0, 0, 0.257695605, 0.0227044922, 0.0841062988, -0.614501609, 0.589947914, -0.523520084, -0.0397949219, -0.686035156, -0.726318359, -0.787786768, -0.425528019, 0.445152365, 5, 1, 
1300.59997, 0.1, 0.1, 0.0966092194, 0.197377579, -0.019961347, 0.948541455, -2.57249092e-005, -0.316652977, 0.316652977, -2.73621086e-005, 0.948541455, -3.3065436e-005, -0.999999999, -1.78082252e-005, 0.948541546, -2.32026177e-005, -0.316652703, 0.316652703, 4.50807123e-006, 0.948541547, -2.0581154e-005, -1, 1.16232645e-005, 0, 0, 0, 0, 0, 0, 0, 0.2049604, -0.0379221924, 0.0760665527, -0.607329857, 0.627381022, -0.487207123, -0.575195312, 0.0755615234, 0.814453125, 0.547796527, 0.775045543, 0.315204093, 0, 0, 0, 0, 0, 0, 0, 0.257695605, 0.0227044922, 0.0841062988, -0.614501609, 0.589947914, -0.523520084, -0.0397949219, -0.686035156, -0.726318359, -0.787786768, -0.425528019, 0.445152365, 5, 1, 
1300.60084, 0.1, 0.1, 0.0966092215, 0.197377577, -0.0199599373, 0.948540907, 1.96005054e-005, -0.316654619, 0.316654618, 4.14965565e-005, 0.948540906, 3.17319574e-005, -0.999999999, 3.31545908e-005, 0.948541025, 2.61667387e-005, -0.316654266, 0.316654265, 2.73564112e-005, 0.948541025, 3.34827494e-005, -0.999999999, 1.76628689e-005, 0, 0, 0, 0, 0, 0, 0, 0.2049604, -0.0379221924, 0.0760665527, -0.607329857, 0.627381022, -0.487207123, -0.575195312, 0.0755615234, 0.814453125, 0.547796527, 0.775045543, 0.315204093, 0, 0, 0, 0, 0, 0, 0, 0.257695605, 0.0227044922, 0.0841062988, -0.614501609, 0.589947914, -0.523520084, -0.0397949219, -0.686035156, -0.726318359, -0.787786768, -0.425528019, 0.445152365, 5, 1, 
1300.6017, 0.1, 0.1, 0.0966092184, 0.197377575, -0.0199596756, 0.948540228, -2.01549539e-006, -0.316656654, 0.316656653, -3.16584344e-005, 0.948540227, -1.19366324e-005, -0.999999999, -2.93910786e-005, 0.948540368, -1.76908868e-005, -0.316656234, 0.316656233, -3.90674077e-005, 0.948540367, -2.91514585e-005, -0.999999999, -3.14550836e-005, 0, 0, 0, 0, 0, 0, 0, 0.2049604, -0.0379221924, 0.0760665527, -0.607329857, 0.627381022, -0.487207123, -0.575195312, 0.0755615234, 0.814453125, 0.547796527, 0.775045543, 0.315204093, 0, 0, 0, 0, 0, 0, 0, 0.257695605, 0.0227044922, 0.0841062988, -0.614501609, 0.589947914, -0.523520084, -0.0397949219, -0.686035156, -0.726318359, -0.787786768, -0.425528019, 0.445152365, 5, 1, 
1300.6026, 0.1, 0.1, 0.0966092209, 0.197377582, -0.0199601556, 0.94853938, -2.05139345e-005, -0.316659192, 0.316659192, 1.61192656e-005, 0.94853938, -1.43539611e-005, -1, 2.17856841e-005, 0.948539542, 2.36069388e-006, -0.316658707, 0.316658707, 4.1754254e-005, 0.948539541, 1.54610596e-005, -0.999999999, 3.88580267e-005, 0, 0, 0, 0, 0, 0, 0, 0.205468018, -0.0402849854, 0.0785323486, -0.610546985, 0.624716556, -0.486657826, -0.571166992, 0.078125, 0.817016602, 0.548553254, 0.776950656, 0.309308272, 0, 0, 0, 0, 0, 0, 0, 0.257863525, 0.0203828125, 0.0861454102, -0.620123629, 0.585679535, -0.521742803, -0.0416259766, -0.688720703, -0.723632812, -0.783345215, -0.426958586, 0.451599043, 5, 1, 
1300.60346, 0.1, 0.1, 0.0966092217, 0.197377579, -0.0199611359, 0.948538441, 3.02603365e-005, -0.316662004, 0.316662003, 2.94731303e-005, 0.948538441, 3.80361129e-005, -0.999999999, 1.83740983e-005, 0.948538633, 2.61102137e-005, -0.316661428, 0.316661429, -1.67399029e-006, 0.948538634, 2.42364583e-005, -1, -9.85594203e-006, 0, 0, 0, 0, 0, 0, 0, 0.205468018, -0.0402849854, 0.0785323486, -0.610546985, 0.624716556, -0.486657826, -0.571166992, 0.078125, 0.817016602, 0.548553254, 0.776950656, 0.309308272, 0, 0, 0, 0, 0, 0, 0, 0.257863525, 0.0203828125, 0.0861454102, -0.620123629, 0.585679535, -0.521742803, -0.0416259766, -0.688720703, -0.723632812, -0.783345215, -0.426958586, 0.451599043, 5, 1, 
