time, realDorsalTactorPos, realVentralTactorPos, boxPosX, boxPosY, boxPosZ, boxLocalRot_11, boxLocalRot_12, boxLocalRot_13, boxLocalRot_21, boxLocalRot_22, boxLocalRot_23, boxLocalRot_31, boxLocalRot_32, boxLocalRot_33, boxGlobalRot_11, boxGlobalRot_12, boxGlobalRot_13, boxGlobalRot_21, boxGlobalRot_22, boxGlobalRot_23, boxGlobalRot_31, boxGlobalRot_32, boxGlobalRot_33, indexForceX, indexForceY, indexForceZ, indexForceGlobalX, indexForceGlobalY, indexForceGlobalZ, indexContact, indexPosX, indexPosY, indexPosZ, indexRot_11, indexRot_12, indexRot_13, indexRot_21, indexRot_22, indexRot_23, indexRot_31, indexRot_32, indexRot_33, thumbForceX, thumbForceY, thumbForceZ, thumbForceGlobalX, thumbForceGlobalY, thumbForceGlobalZ, thumbContact, thumbPosX, thumbPosY, thumbPosZ, thumbRot_11, thumbRot_12, thumbRot_13, thumbRot_21, thumbRot_22, thumbRot_23, thumbRot_31, thumbRot_32, thumbRot_33, mapping, trialSuccess, 
46.7770863, 0.1, 0.1, 0.00157190481, 0.00255233309, -0.0199389273, 0.735376355, -0.677658923, -2.60737746e-006, 0.677658922, 0.735376354, -5.28282346e-005, 3.77169283e-005, 3.7081722e-005, 0.999999999, 0.735377847, -0.677657302, -5.97486266e-005, 0.677657301, 0.735377849, -2.56194125e-005, 6.12989984e-005, -2.16491447e-005, 0.999999998, 0, 0, 0, 0, 0, 0, 0, -0.0292059814, -0.011352002, -0.0130415527, -0.469360133, 0.882085123, 0.0380041071, -0.105834961, -0.0989990234, 0.989379883, 0.876574588, 0.460453874, 0.140066407, 0, 0, 0, 0, 0, 0, 0, 0.0222705078, 0.0212635742, -0.0220574707, -0.760822041, 0.632633432, -0.143884752, -0.333618164, -0.571655273, -0.749511719, -0.556452819, -0.522181584, 0.646092081, 3, 0, 
46.7784087, 0.1, 0.1, 0.00157216156, 0.0025529286, -0.019935779, 0.735368473, -0.677667475, -4.35527988e-005, 0.677667475, 0.735368474, -2.60352409e-005, 4.96705912e-005, -1.03688198e-005, 0.999999999, 0.735370042, -0.677665773, -4.83748292e-005, 0.677665774, 0.735370043, 9.82074317e-008, 3.55068484e-005, -3.28541848e-005, 0.999999999, 0, 0, 0, 0, 0, 0, 0, -0.0292059814, -0.011352002, -0.0130415527, -0.469360133, 0.882085123, 0.0380041071, -0.105834961, -0.0989990234, 0.989379883, 0.876574588, 0.460453874, 0.140066407, 0, 0, 0, 0, 0, 0, 0, 0.0222705078, 0.0212635742, -0.0220574707, -0.760822041, 0.632633432, -0.143884752, -0.333618164, -0.571655273, -0.749511719, -0.556452819, -0.522181584, 0.646092081, 3, 0, 
46.7797889, 0.1, 0.1, 0.00157241658, 0.00255353582, -0.0199356874, 0.735359925, -0.677676751, -4.85132855e-005, 0.677676752, 0.735359925, 1.71695504e-005, 2.40393208e-005, -4.5502125e-005, 0.999999999, 0.735361697, -0.67767483, 9.44364628e-006, 0.677674829, 0.735361696, 4.34211834e-005, -3.63699388e-005, -2.55305537e-005, 0.999999999, 0, 0, 0, 0, 0, 0, 0, -0.0292059814, -0.011352002, -0.0130415527, -0.469360133, 0.882085123, 0.0380041071, -0.105834961, -0.0989990234, 0.989379883, 0.876574588, 0.460453874, 0.140066407, 0, 0, 0, 0, 0, 0, 0, 0.0222475586, 0.0212052246, -0.0220142578, -0.761384206, 0.631968821, -0.143290503, -0.333496094, -0.571655273, -0.749511719, -0.555775448, -0.522865151, 0.646277282, 3, 0, 
46.7811065, 0.1, 0.1, 0.00157266233, 0.00255410389, -0.0199385226, 0.735351501, -0.677685893, -1.29333148e-005, 0.677685893, 0.7353515, 4.59421726e-005, -2.16238298e-005, -4.25483706e-005, 0.999999999, 0.735353294, -0.677683946, 4.37808582e-005, 0.677683946, 0.735353296, 1.68937989e-005, -4.36430547e-005, 1.72466741e-005, 0.999999999, 0, 0, 0, 0, 0, 0, 0, -0.0292059814, -0.011352002, -0.0130415527, -0.469360133, 0.882085123, 0.0380041071, -0.105834961, -0.0989990234, 0.989379883, 0.876574588, 0.460453874, 0.140066407, 0, 0, 0, 0, 0, 0, 0, 0.0222475586, 0.0212052246, -0.0220142578, -0.761384206, 0.631968821, -0.143290503, -0.333496094, -0.571655273, -0.749511719, -0.555775448, -0.522865151, 0.646277282, 3, 0, 
46.7825231, 0.1, 0.1, 0.0015729295, 0.00255470604, -0.0199416754, 0.735342154, -0.677696034, 4.1840932e-005, 0.677696034, 0.735342155, 1.91561653e-005, -4.37494584e-005, 1.42690978e-005, 0.999999999, 0.735344014, -0.677694016, 4.15190095e-005, 0.677694016, 0.735344015, -8.68037261e-006, -2.46481185e-005, 3.45202443e-005, 0.999999999, 0, 0, 0, 0, 0, 0, 0, -0.0292782227, -0.011066748, -0.0127613037, -0.466503585, 0.883473522, 0.0391524933, -0.105224609, -0.0994873047, 0.989501953, 0.878223218, 0.457514951, 0.139513745, 0, 0, 0, 0, 0, 0, 0, 0.0222475586, 0.0212052246, -0.0220142578, -0.761384206, 0.631968821, -0.143290503, -0.333496094, -0.571655273, -0.749511719, -0.555775448, -0.522865151, 0.646277282, 3, 0, 
46.7835926, 0.1, 0.1, 0.00157312378, 0.00255514911, -0.0199465829, 0.735335121, -0.677703665, 4.31423253e-005, 0.677703666, 0.735335122, -2.35994567e-006, -3.01247232e-005, 3.0973063e-005, 0.999999999, 0.735336568, -0.677702097, 6.15428566e-006, 0.677702097, 0.735336568, -1.96309456e-005, 8.77846167e-006, 1.86061244e-005, 1, 0, 0, 0, 0, 0, 0, 0, -0.0292782227, -0.011066748, -0.0127613037, -0.463926364, 0.884900114, 0.0399200813, -0.104614258, -0.0994873047, 0.989501953, 0.879668905, 0.454817162, 0.138897803, 0, 0, 0, 0, 0, 0, 0, 0.0222475586, 0.0212052246, -0.0220142578, -0.761384206, 0.631968821, -0.143290503, -0.333496094, -0.571655273, -0.749511719, -0.555775448, -0.522865151, 0.646277282, 3, 0, 
46.7846283, 0.1, 0.1, 0.00157330828, 0.00255557118, -0.0199537395, 0.735328465, -0.677710888, 1.47570576e-006, 0.677710888, 0.735328465, -1.75384974e-005, 1.08009022e-005, 1.38966582e-005, 1, 0.735329732, -0.677709513, -2.63828034e-005, 0.677709513, 0.735329733, -9.34107122e-007, 2.0033113e-005, -1.71930001e-005, 1, 0, 0, 0, 0, 0, 0, 0, -0.0291421143, -0.0107788086, -0.0127239502, -0.463926364, 0.884900114, 0.0399200813, -0.104614258, -0.0994873047, 0.989501953, 0.879668905, 0.454817162, 0.138897803, 0, 0, 0, 0, 0, 0, 0, 0.0220013672, 0.021380127, -0.0217661133, -0.761946371, 0.631412852, -0.142926299, -0.333251953, -0.571777344, -0.749511719, -0.555098078, -0.523414556, 0.646315562, 3, 0, 
46.7856457, 0.1, 0.1, 0.00157348749, 0.00255598141, -0.0199608358, 0.735322167, -0.677717722, -2.92754064e-005, 0.677717722, 0.735322167, -6.40608369e-006, 2.58683717e-005, -1.51299264e-005, 1, 0.735323389, -0.677716396, -2.82220105e-005, 0.677716396, 0.735323389, 7.76752718e-006, 1.54881239e-005, -2.48381637e-005, 1, 0, 0, 0, 0, 0, 0, 0, -0.0291421143, -0.0107788086, -0.0127239502, -0.463926364, 0.884900114, 0.0399200813, -0.104614258, -0.0994873047, 0.989501953, 0.879668905, 0.454817162, 0.138897803, 0, 0, 0, 0, 0, 0, 0, 0.0220013672, 0.021380127, -0.0217661133, -0.761946371, 0.631412852, -0.142926299, -0.333251953, -0.571777344, -0.749511719, -0.555098078, -0.523414556, 0.646315562, 3, 0, 
46.7866732, 0.1, 0.1, 0.00157366612, 0.00255639167, -0.0199650154, 0.735316139, -0.677724261, -2.98654993e-005, 0.677724262, 0.73531614, 1.09052624e-006, 2.12215075e-005, -2.1042455e-005, 1, 0.73531731, -0.677722991, -7.50570731e-006, 0.677722991, 0.73531731, 1.2778247e-005, -3.14103526e-006, -1.44828566e-005, 1, 0, 0, 0, 0, 0, 0, 0, -0.0291421143, -0.0107788086, -0.0127239502, -0.463926364, 0.884900114, 0.0399200813, -0.104614258, -0.0994873047, 0.989501953, 0.879668905, 0.454817162, 0.138897803, 0, 0, 0, 0, 0, 0, 0, 0.0220013672, 0.021380127, -0.0217661133, -0.761946371, 0.631412852, -0.142926299, -0.333251953, -0.571777344, -0.749511719, -0.555098078, -0.523414556, 0.646315562, 3, 0, 
46.7876865, 0.1, 0.1, 0.00157383963, 0.00255679096, -0.0199647732, 0.735310527, -0.677730351, -5.50166588e-006, 0.677730351, 0.735310527, 1.48864013e-005, -6.04353316e-006, -1.46747735e-005, 1, 0.735311623, -0.677729161, 1.69991364e-005, 0.677729162, 0.735311623, 2.83058954e-006, -1.44180356e-005, 9.43944505e-006, 1, 0, 0, 0, 0, 0, 0, 0, -0.0291421143, -0.0107788086, -0.0127239502, -0.463926364, 0.884900114, 0.0399200813, -0.104614258, -0.0994873047, 0.989501953, 0.879668905, 0.454817162, 0.138897803, 0, 0, 0, 0, 0, 0, 0, 0.0220013672, 0.021380127, -0.0217661133, -0.761946371, 0.631412852, -0.142926299, -0.333251953, -0.571777344, -0.749511719, -0.555098078, -0.523414556, 0.646315562, 3, 0, 
