time, realDorsalTactorPos, realVentralTactorPos, boxPosX, boxPosY, boxPosZ, boxLocalRot_11, boxLocalRot_12, boxLocalRot_13, boxLocalRot_21, boxLocalRot_22, boxLocalRot_23, boxLocalRot_31, boxLocalRot_32, boxLocalRot_33, boxGlobalRot_11, boxGlobalRot_12, boxGlobalRot_13], boxGlobalRot_21, boxGlobalRot_22, boxGlobalRot_23, boxGlobalRot_31, boxGlobalRot_32, boxGlobalRot_33, indexPosX, indexPosY, indexPosZ, indexContact, indexForceX, indexForceY, indexForceZ, indexForceGlobalX, indexForceGlobalY, indexForceGlobalZ, thumbPosX, thumbPosY, thumbPosZ, thumbContact, thumbForceX, thumbForceY, thumbForceZ, thumbForceGlobalX, thumbForceGlobalY, thumbForceGlobalZ, hoopSuccess, targetSuccess, trialSuccess, 
31.810821, 0.1, 0.1, 0.114305316, 0.211556518, -0.0199424185, 0.970612223, 0.240648937, 5.21138364e-005, -0.240648935, 0.970612224, -3.12838946e-005, -5.81107626e-005, 1.78233912e-005, 0.999999998, 0.970612069, 0.240649553, 6.54550301e-005, -0.240649553, 0.970612071, -1.55467805e-005, -6.72727681e-005, -6.61830934e-007, 0.999999998, 0.248331714, -0.129551855, -0.174883911, 0, 0, 0, 0, 0, 0, 0, 0.260367139, -0.0999555664, -0.123334521, 0, -0, 0, 0, 0, 0, 0, 1, 1, 1, 
31.8528499, 0.1, 0.1, 0.114305293, 0.211557996, -0.0199623124, 0.970625622, 0.240594889, 1.89673701e-005, -0.24059489, 0.970625621, 4.66987063e-005, -7.17474528e-006, -4.98904132e-005, 0.999999999, 0.970625632, 0.240594852, 2.27622089e-006, -0.240594852, 0.970625631, 2.89755323e-005, 4.76200557e-006, -2.86720414e-005, 1, 0.239251025, -0.131717798, -0.170221655, 0, 0, 0, 0, 0, 0, 0, 0.250848682, -0.106028223, -0.11713042, 0, -0, 0, 0, 0, 0, 0, 1, 1, 1, 
31.8536327, 0.1, 0.1, 0.114305293, 0.211558016, -0.019962234, 0.970625617, 0.240594911, 1.46478298e-006, -0.240594911, 0.970625617, -2.97988207e-005, -8.59120049e-006, 2.85710794e-005, 1, 0.970625617, 0.240594914, 6.54630862e-006, -0.240594913, 0.970625617, -1.09177209e-005, -8.98076297e-006, 9.02201107e-006, 1, 0.239251025, -0.131717798, -0.170221655, 0, 0, 0, 0, 0, 0, 0, 0.250053223, -0.106615332, -0.117012988, 0, -0, 0, 0, 0, 0, 0, 1, 1, 1, 
31.8543699, 0.1, 0.1, 0.114305294, 0.211558038, -0.0199633327, 0.970625605, 0.240594961, 4.5064799e-006, -0.240594961, 0.970625604, 4.43209996e-005, 6.28930442e-006, -4.41033334e-005, 0.999999999, 0.970625597, 0.240594991, 1.19794095e-005, -0.240594991, 0.970625597, 2.3633156e-005, -5.94150257e-006, -2.58211321e-005, 1, 0.239251025, -0.131717798, -0.170221655, 0, 0, 0, 0, 0, 0, 0, 0.250053223, -0.106615332, -0.117012988, 0, -0, 0, 0, 0, 0, 0, 1, 1, 1, 
31.855078, 0.1, 0.1, 0.114305295, 0.211558055, -0.0199659665, 0.970625612, 0.240594933, -1.37735836e-005, -0.240594934, 0.970625611, -2.26521409e-005, 7.91900264e-006, 2.53006025e-005, 1, 0.970625611, 0.240594934, -9.25162832e-006, -0.240594934, 0.970625611, -5.47082558e-006, 7.66361447e-006, 7.53601833e-006, 1, 0.239251025, -0.131717798, -0.170221655, 0, 0, 0, 0, 0, 0, 0, 0.250053223, -0.106615332, -0.117012988, 0, -0, 0, 0, 0, 0, 0, 1, 1, 1, 
31.8558798, 0.1, 0.1, 0.114305298, 0.211558078, -0.0199690097, 0.970625623, 0.240594889, 8.02945048e-006, -0.240594889, 0.970625622, 3.4858655e-005, 5.93223865e-007, -3.57665484e-005, 0.999999999, 0.970625629, 0.240594863, -4.9208613e-006, -0.240594863, 0.970625629, 2.44731618e-005, 1.06644311e-005, -2.25703441e-005, 1, 0.239251025, -0.131717798, -0.170221655, 0, 0, 0, 0, 0, 0, 0, 0.250053223, -0.106615332, -0.117012988, 0, -0, 0, 0, 0, 0, 0, 1, 1, 1, 
31.856591, 0.1, 0.1, 0.114305295, 0.211558098, -0.0199710102, 0.970625526, 0.240595277, -1.21184498e-005, -0.240595277, 0.970625526, -2.82137125e-005, 4.97439071e-006, 3.03005913e-005, 1, 0.970625556, 0.240595158, 1.08524094e-005, -0.240595158, 0.970625556, -1.75735446e-005, -1.47617357e-005, 1.44462944e-005, 1, 0.239251025, -0.131717798, -0.170221655, 0, 0, 0, 0, 0, 0, 0, 0.250053223, -0.106615332, -0.117012988, 0, -0, 0, 0, 0, 0, 0, 1, 1, 1, 
31.8573166, 0.1, 0.1, 0.114305298, 0.211558121, -0.0199722757, 0.97062537, 0.240595906, 1.83647226e-005, -0.240595906, 0.97062537, 1.26886354e-005, -1.4772432e-005, -1.67343885e-005, 1, 0.970625403, 0.240595776, 7.90231045e-006, -0.240595776, 0.970625403, 1.22157737e-006, -7.37627691e-006, -3.08695655e-006, 1, 0.239251025, -0.131717798, -0.170221655, 0, 0, 0, 0, 0, 0, 0, 0.250053223, -0.106615332, -0.117012988, 0, -0, 0, 0, 0, 0, 0, 1, 1, 1, 
31.8581272, 0.1, 0.1, 0.114305299, 0.211558143, -0.0199710871, 0.970625248, 0.2405964, 2.14681677e-007, -0.2405964, 0.970625248, -6.26492513e-006, -1.71569389e-006, 6.02924287e-006, 1, 0.970625263, 0.240596338, 9.4942667e-007, -0.240596338, 0.970625263, -1.0494125e-005, -3.44638556e-006, 9.95743424e-006, 1, 0.238966992, -0.132480542, -0.169413403, 0, 0, 0, 0, 0, 0, 0, 0.249809229, -0.107205859, -0.116311768, 0, -0, 0, 0, 0, 0, 0, 1, 1, 1, 
31.8588356, 0.1, 0.1, 0.114305299, 0.211558163, -0.0199692731, 0.970625175, 0.240596693, 1.77567839e-005, -0.240596692, 0.970625175, -2.21499365e-005, -2.25643829e-005, 1.72270625e-005, 1, 0.970625189, 0.240596636, 1.23580145e-005, -0.240596636, 0.970625189, -1.49549105e-005, -1.55931014e-005, 1.15423161e-005, 1, 0.238966992, -0.132480542, -0.169413403, 0, 0, 0, 0, 0, 0, 0, 0.249809229, -0.107205859, -0.116311768, 0, -0, 0, 0, 0, 0, 0, 1, 1, 1, 
