time, trialNum, hmeExpType, mapping, indexContact, thumbContact, manipForceTooHigh, trialSuccess, boxPosX, boxPosY, boxPosZ, indexPosX, indexPosY, indexPosZ, thumbPosX, thumbPosY, thumbPosZ, indexForceX, indexForceY, indexForceZ, indexNormalForceX, indexNormalForceY, indexNormalForceZ, indexShearForceX, indexShearForceY, indexShearForceZ, indexForceGlobalX, indexForceGlobalY, indexForceGlobalZ, thumbForceX, thumbForceY, thumbForceZ, thumbNormalForceX, thumbNormalForceY, thumbNormalForceZ, thumbShearForceX, thumbShearForceY, thumbShearForceZ, thumbForceGlobalX, thumbForceGlobalY, thumbForceGlobalZ, boxLocalRot_11, boxLocalRot_12, boxLocalRot_13, boxLocalRot_21, boxLocalRot_22, boxLocalRot_23, boxLocalRot_31, boxLocalRot_32, boxLocalRot_33, boxGlobalRot_11, boxGlobalRot_12, boxGlobalRot_13, boxGlobalRot_21, boxGlobalRot_22, boxGlobalRot_23, boxGlobalRot_31, boxGlobalRot_32, boxGlobalRot_33, indexRot_11, indexRot_12, indexRot_13, indexRot_21, indexRot_22, indexRot_23, indexRot_31, indexRot_32, indexRot_33, thumbRot_11, thumbRot_12, thumbRot_13, thumbRot_21, thumbRot_22, thumbRot_23, thumbRot_31, thumbRot_32, thumbRot_33, 
208.580389, 39, 1, 1, 0, 0, 0, 1, 0.011942549, 0.370749365, -0.0349707027, 0.277995996, -0.152293604, -0.171695752, 0.353070801, -0.1146979, -0.161771924, 0, 0, 0, -1.836835e-012, 9.57703164e-013, -2.88503052e-012, -8.25357317e-013, 2.8484505e-012, 1.44486458e-012, 0, 0, 0, 0, 0, -0, 2.18012949e-012, -3.41013808e-012, -1.27532585e-011, -2.84506625e-012, -1.27602831e-011, 2.375228e-012, 0, 0, 0, 0.913549477, 1.11576709e-005, 0.406727615, 0.406727615, -1.18152971e-007, -0.913549477, -1.01450283e-005, 1, -4.64607145e-006, 0.913549477, 8.66756984e-006, 0.406727615, 0.406727615, 7.44410679e-006, -0.913549477, -1.09459777e-005, 1, 3.27521986e-006, -0.355425474, 0.671755469, -0.649941836, -0.860961914, 0.0354003906, 0.507324219, 0.363790597, 0.739961952, 0.56591606, -0.0793095315, 0.342809607, -0.935923203, 0.473999023, -0.812988281, -0.337890625, -0.876863183, -0.470528422, -0.0980012644, 
208.630281, 39, 1, 1, 0, 0, 0, 1, 0.0119425335, 0.370749345, -0.0349671768, 0.278753809, -0.152112866, -0.165790308, 0.352192139, -0.112394873, -0.155963232, 0, 0, 0, -3.7508256e-013, 1.95563431e-013, -5.89124572e-013, -1.68538347e-013, 5.81654916e-013, 2.95042018e-013, 0, 0, 0, 0, 0, -0, 4.45183455e-013, -6.96351779e-013, -2.60422131e-012, -5.8096385e-013, -2.60565573e-012, 4.8502266e-013, 0, 0, 0, 0.91352388, 8.2843413e-006, 0.406785103, 0.406785103, 1.069264e-005, -0.91352388, -1.19175503e-005, 1, 6.39803537e-006, 0.913524066, 1.37108398e-005, 0.406784687, 0.406784687, -1.98339449e-007, -0.913524066, -1.24445007e-005, 1, -5.75854755e-006, -0.384703141, 0.689320503, -0.613920272, -0.845214844, 0.00415039062, 0.534301758, 0.370899563, 0.724449955, 0.581097842, -0.114110578, 0.375909198, -0.919533987, 0.493286133, -0.781860352, -0.380859375, -0.862232257, -0.496998736, -0.0962786884, 
208.630999, 39, 1, 1, 0, 0, 0, 1, 0.0119425356, 0.370749345, -0.0349679519, 0.278753809, -0.152112866, -0.165790308, 0.352192139, -0.112394873, -0.155963232, 0, 0, 0, -3.66734128e-013, 1.91210661e-013, -5.76012082e-013, -1.64787091e-013, 5.68708682e-013, 2.88475095e-013, 0, 0, 0, 0, 0, -0, 4.35274747e-013, -6.8085267e-013, -2.54625763e-012, -5.68032997e-013, -2.54766012e-012, 4.74227227e-013, 0, 0, 0, 0.913522943, 1.16902084e-007, 0.406787207, 0.406787207, -1.39762567e-005, -0.913522943, 5.57856969e-006, 1, -1.28151854e-005, 0.913523128, -8.16755811e-006, 0.406786793, 0.406786793, -1.13715609e-005, -0.913523128, 1.2087054e-005, 1, -7.06572913e-006, -0.384703141, 0.689320503, -0.613920272, -0.845214844, 0.00415039062, 0.534301758, 0.370899563, 0.724449955, 0.581097842, -0.114110578, 0.375909198, -0.919533987, 0.493286133, -0.781860352, -0.380859375, -0.862232257, -0.496998736, -0.0962786884, 
208.631737, 39, 1, 1, 0, 0, 0, 1, 0.0119425331, 0.370749343, -0.0349686671, 0.278753809, -0.152112866, -0.165790308, 0.352192139, -0.112394873, -0.155963232, 0, 0, 0, -3.58341771e-013, 1.8683499e-013, -5.62830601e-013, -1.61016097e-013, 5.55694333e-013, 2.81873621e-013, 0, 0, 0, 0, 0, -0, 4.25313904e-013, -6.65272014e-013, -2.48798898e-012, -5.5503411e-013, -2.48935938e-012, 4.63374995e-013, 0, 0, 0, 0.913521977, -9.00218271e-006, 0.406789377, 0.406789377, 8.1579612e-006, -0.913521977, 4.90511979e-006, 1, 1.11144691e-005, 0.913522164, 1.53509604e-006, 0.406788957, 0.406788957, 1.34911972e-005, -0.913522164, -6.89041429e-006, 1, 1.17000475e-005, -0.384703141, 0.689320503, -0.613920272, -0.845214844, 0.00415039062, 0.534301758, 0.370899563, 0.724449955, 0.581097842, -0.114110578, 0.375909198, -0.919533987, 0.493286133, -0.781860352, -0.380859375, -0.862232257, -0.496998736, -0.0962786884, 
208.632457, 39, 1, 1, 0, 0, 0, 1, 0.0119425322, 0.370749345, -0.0349692971, 0.278753809, -0.152112866, -0.165790308, 0.352192139, -0.112394873, -0.155963232, 0, 0, 0, -3.50348416e-013, 1.82667352e-013, -5.50275812e-013, -1.57424389e-013, 5.43298729e-013, 2.75586003e-013, 0, 0, 0, 0, 0, -0, 4.15826634e-013, -6.50432115e-013, -2.43249062e-012, -5.42653234e-013, -2.43383045e-012, 4.53038714e-013, 0, 0, 0, 0.913521037, 1.40149811e-005, 0.406791488, 0.406791488, -5.66338237e-008, -0.913521037, -1.27799419e-005, 1, -5.75291121e-006, 0.913521223, 1.16650236e-005, 0.406791071, 0.406791071, -7.96946252e-006, -0.913521223, -7.41434042e-006, 1, -1.20255006e-005, -0.384703141, 0.689320503, -0.613920272, -0.845214844, 0.00415039062, 0.534301758, 0.370899563, 0.724449955, 0.581097842, -0.114110578, 0.375909198, -0.919533987, 0.493286133, -0.781860352, -0.380859375, -0.862232257, -0.496998736, -0.0962786884, 
208.633202, 39, 1, 1, 0, 0, 0, 1, 0.0119425337, 0.370749343, -0.0349693844, 0.278750269, -0.152253223, -0.165006812, 0.352407324, -0.112723926, -0.155039258, 0, 0, 0, -3.42264651e-013, 1.78452577e-013, -5.37579023e-013, -1.53792058e-013, 5.30762926e-013, 2.69227269e-013, 0, 0, 0, 0, 0, -0, 4.06232057e-013, -6.35424369e-013, -2.37636455e-012, -5.30132324e-013, -2.37767346e-012, 4.42585525e-013, 0, 0, 0, 0.913520066, -8.28633397e-006, 0.40679367, 0.406793669, -9.79430114e-006, -0.913520066, 1.15539921e-005, 1, -5.57646242e-006, 0.913520252, -1.34564585e-005, 0.406793252, 0.406793252, 5.28109738e-007, -0.913520252, 1.20779158e-005, 1, 5.95643543e-006, -0.384854787, 0.691039526, -0.611762041, -0.844482422, 0.00366210937, 0.535400391, 0.372283093, 0.722818177, 0.582239115, -0.11441718, 0.377966462, -0.918665219, 0.494262695, -0.780395508, -0.38269043, -0.861650768, -0.497887193, -0.097537547, 
208.633914, 39, 1, 1, 0, 0, 0, 1, 0.0119425315, 0.370749342, -0.0349692537, 0.278750269, -0.152253223, -0.165006812, 0.352407324, -0.112723926, -0.155039258, 0, 0, 0, -3.34709469e-013, 1.74513398e-013, -5.25712452e-013, -1.50397237e-013, 5.19046814e-013, 2.63284321e-013, 0, 0, 0, 0, 0, -0, 3.97264852e-013, -6.2139795e-013, -2.32390845e-012, -5.18430133e-013, -2.32518847e-012, 4.3281585e-013, 0, 0, 0, 0.913519141, -8.36676863e-007, 0.406795747, 0.406795747, 1.29161671e-005, -0.913519141, -4.4899215e-006, 1, 1.21395224e-005, 0.913519323, 7.0580176e-006, 0.406795337, 0.406795337, 1.0614385e-005, -0.913519323, -1.07655178e-005, 1, 6.82527719e-006, -0.384854787, 0.691039526, -0.611762041, -0.844482422, 0.00366210937, 0.535400391, 0.372283093, 0.722818177, 0.582239115, -0.11441718, 0.377966462, -0.918665219, 0.494262695, -0.780395508, -0.38269043, -0.861650768, -0.497887193, -0.097537547, 
208.634632, 39, 1, 1, 0, 0, 0, 1, 0.011942533, 0.370749344, -0.0349689861, 0.278750269, -0.152253223, -0.165006812, 0.352407324, -0.112723926, -0.155039258, 0, 0, 0, -3.27260668e-013, 1.70629685e-013, -5.1401297e-013, -1.47050218e-013, 5.07495673e-013, 2.57425053e-013, 0, 0, 0, 0, 0, -0, 3.88423911e-013, -6.07569033e-013, -2.27219097e-012, -5.06892716e-013, -2.2734425e-012, 4.23183738e-013, 0, 0, 0, 0.913518211, 9.86731825e-006, 0.406797833, 0.406797833, -8.32670861e-006, -0.913518211, -5.6266879e-006, 1, -1.16206036e-005, 0.913518395, -4.84785985e-007, 0.406797421, 0.406797421, -1.35564215e-005, -0.913518395, 5.95757823e-006, 1, -1.21868308e-005, -0.384854787, 0.691039526, -0.611762041, -0.844482422, 0.00366210937, 0.535400391, 0.372283093, 0.722818177, 0.582239115, -0.11441718, 0.377966462, -0.918665219, 0.494262695, -0.780395508, -0.38269043, -0.861650768, -0.497887193, -0.097537547, 
208.635349, 39, 1, 1, 0, 0, 0, 1, 0.0119425332, 0.370749341, -0.0349686658, 0.278750269, -0.152253223, -0.165006812, 0.352407324, -0.112723926, -0.155039258, 0, 0, 0, -3.19990644e-013, 1.66839184e-013, -5.02594285e-013, -1.43783529e-013, 4.96221768e-013, 2.51706412e-013, 0, 0, 0, 0, 0, -0, 3.79795159e-013, -5.94072021e-013, -2.22171474e-012, -4.95632205e-013, -2.22293848e-012, 4.13782804e-013, 0, 0, 0, 0.913517285, -1.36969139e-005, 0.406799913, 0.406799913, -8.58367408e-007, -0.913517285, 1.28615514e-005, 1, 4.78776992e-006, 0.913517469, -1.1318196e-005, 0.406799502, 0.406799502, 7.26506239e-006, -0.913517469, 7.38394604e-006, 1, 1.12409979e-005, -0.384854787, 0.691039526, -0.611762041, -0.844482422, 0.00366210937, 0.535400391, 0.372283093, 0.722818177, 0.582239115, -0.11441718, 0.377966462, -0.918665219, 0.494262695, -0.780395508, -0.38269043, -0.861650768, -0.497887193, -0.097537547, 
208.636067, 39, 1, 1, 0, 0, 0, 1, 0.0119425313, 0.370749343, -0.034968388, 0.278750269, -0.152253223, -0.165006812, 0.352407324, -0.112723926, -0.155039258, 0, 0, 0, -3.1287038e-013, 1.63126766e-013, -4.91410821e-013, -1.40584134e-013, 4.85180102e-013, 2.46105573e-013, 0, 0, 0, 0, 0, -0, 3.71344157e-013, -5.80853042e-013, -2.17227831e-012, -4.84603658e-013, -2.17347481e-012, 4.04575526e-013, 0, 0, 0, 0.913516358, 7.8740217e-006, 0.406801995, 0.406801995, 1.02215246e-005, -0.913516358, -1.13511842e-005, 1, 6.13436219e-006, 0.913516544, 1.32374309e-005, 0.406801578, 0.406801578, -4.36176849e-007, -0.913516544, -1.19151747e-005, 1, -5.78346255e-006, -0.384854787, 0.691039526, -0.611762041, -0.844482422, 0.00366210937, 0.535400391, 0.372283093, 0.722818177, 0.582239115, -0.11441718, 0.377966462, -0.918665219, 0.494262695, -0.780395508, -0.38269043, -0.861650768, -0.497887193, -0.097537547, 
