time, trialNum, hmeExpType, mapping, indexContact, thumbContact, manipForceTooHigh, trialSuccess, boxPosX, boxPosY, boxPosZ, indexPosX, indexPosY, indexPosZ, thumbPosX, thumbPosY, thumbPosZ, indexForceX, indexForceY, indexForceZ, indexNormalForceX, indexNormalForceY, indexNormalForceZ, indexShearForceX, indexShearForceY, indexShearForceZ, indexForceGlobalX, indexForceGlobalY, indexForceGlobalZ, thumbForceX, thumbForceY, thumbForceZ, thumbNormalForceX, thumbNormalForceY, thumbNormalForceZ, thumbShearForceX, thumbShearForceY, thumbShearForceZ, thumbForceGlobalX, thumbForceGlobalY, thumbForceGlobalZ, boxLocalRot_11, boxLocalRot_12, boxLocalRot_13, boxLocalRot_21, boxLocalRot_22, boxLocalRot_23, boxLocalRot_31, boxLocalRot_32, boxLocalRot_33, boxGlobalRot_11, boxGlobalRot_12, boxGlobalRot_13, boxGlobalRot_21, boxGlobalRot_22, boxGlobalRot_23, boxGlobalRot_31, boxGlobalRot_32, boxGlobalRot_33, indexRot_11, indexRot_12, indexRot_13, indexRot_21, indexRot_22, indexRot_23, indexRot_31, indexRot_32, indexRot_33, thumbRot_11, thumbRot_12, thumbRot_13, thumbRot_21, thumbRot_22, thumbRot_23, thumbRot_31, thumbRot_32, thumbRot_33, 
301.048333, 62, 1, 5, 0, 0, 0, 1, 0.00935979541, 0.373099718, -0.034970585, 0.322519751, -0.2243979, -0.188119116, 0.413963086, -0.179063135, -0.18568125, 0, 0, 0, -1.60236931e-013, 2.14345098e-013, -3.98335179e-013, 2.1718463e-014, 5.13342852e-013, 2.62311231e-013, 0, 0, 0, 0, 0, -0, 1.15009694e-013, -5.28416258e-013, -7.96590964e-013, -1.20844201e-013, -1.61933663e-013, 1.07563813e-013, 0, 0, 0, 0.913970708, -0.405780168, 3.19300724e-006, 0.405780168, 0.913970708, -1.62889094e-006, -2.25734345e-006, 2.78441762e-006, 1, 0.913970832, -0.40577989, -1.82479441e-006, 0.40577989, 0.913970832, -3.73003235e-006, 3.18138098e-006, 2.6686759e-006, 1, -0.649330995, 0.58088205, -0.490784193, -0.678466797, -0.151000977, 0.71887207, 0.343477422, 0.79983672, 0.492383519, -0.07986777, 0.373075995, -0.92421644, 0.215332031, -0.898803711, -0.381469727, -0.973152141, -0.229471925, -0.00851882558, 
301.065639, 62, 1, 5, 0, 0, 0, 1, 0.00935982732, 0.373099665, -0.0349618716, 0.326769824, -0.232929834, -0.181499097, 0.418507959, -0.185571777, -0.179301758, 0, 0, 0, -9.09215431e-014, 1.21623567e-013, -2.26023108e-013, 1.23234772e-014, 2.91280693e-013, 1.48840481e-013, 0, 0, 0, 0, 0, -0, 6.52587315e-014, -2.99833636e-013, -4.52001166e-013, -6.85693438e-014, -9.18843018e-014, 6.1033794e-014, 0, 0, 0, 0.913959606, -0.405805174, -1.40054837e-005, 0.405805174, 0.913959606, -4.56168829e-006, 1.46516031e-005, -1.5142989e-006, 1, 0.913959686, -0.405804993, -1.62273522e-005, 0.405804993, 0.913959686, -2.35172334e-006, 1.57854868e-005, -4.43576022e-006, 1, -0.643538889, 0.572464791, -0.507892403, -0.686035156, -0.137084961, 0.714477539, 0.339470244, 0.808338214, 0.481127305, -0.0684115436, 0.361830856, -0.929712694, 0.217773438, -0.903930664, -0.367797852, -0.973543698, -0.227585269, -0.0169520386, 
301.066365, 62, 1, 5, 0, 0, 0, 1, 0.00935982489, 0.373099664, -0.0349626013, 0.328384619, -0.232615674, -0.181883936, 0.420410352, -0.18609248, -0.178024805, 0, 0, 0, -8.88733984e-014, 1.18883813e-013, -2.20931597e-013, 1.20458723e-014, 2.84719156e-013, 1.45487625e-013, 0, 0, 0, 0, 0, -0, 6.37886803e-014, -2.93079431e-013, -4.41819159e-013, -6.70247161e-014, -8.98144695e-014, 5.96589158e-014, 0, 0, 0, 0.913959206, -0.405806074, 3.36219584e-006, 0.405806074, 0.913959206, 1.31826928e-005, -8.42252664e-006, -1.06840439e-005, 1, 0.91395929, -0.405805885, 1.18465594e-005, 0.405805884, 0.91395929, 1.19970489e-005, -1.5695746e-005, -6.15741078e-006, 1, -0.643538889, 0.572464791, -0.507892403, -0.686035156, -0.137084961, 0.714477539, 0.339470244, 0.808338214, 0.481127305, -0.0668971219, 0.361651485, -0.929796183, 0.221557617, -0.903198242, -0.36730957, -0.972770812, -0.230549946, -0.0196611533, 
301.067083, 62, 1, 5, 0, 0, 0, 1, 0.00935982718, 0.373099664, -0.0349651384, 0.328384619, -0.232615674, -0.181883936, 0.420410352, -0.18609248, -0.178024805, 0, 0, 0, -8.68952908e-014, 1.16237746e-013, -2.16014192e-013, 1.17777603e-014, 2.78381994e-013, 1.42249421e-013, 0, 0, 0, 0, 0, -0, 6.23688981e-014, -2.8655619e-013, -4.3198533e-013, -6.55329075e-014, -8.7815416e-014, 5.83310522e-014, 0, 0, 0, 0.913958764, -0.40580707, 8.64417035e-006, 0.40580707, 0.913958764, 1.62601612e-006, -8.56026408e-006, 2.02175376e-006, 1, 0.913958845, -0.405806886, -4.23493124e-006, 0.405806886, 0.913958845, -1.45916271e-006, 4.46269114e-006, -3.84949594e-007, 1, -0.643538889, 0.572464791, -0.507892403, -0.686035156, -0.137084961, 0.714477539, 0.339470244, 0.808338214, 0.481127305, -0.0668971219, 0.361651485, -0.929796183, 0.221557617, -0.903198242, -0.36730957, -0.972770812, -0.230549946, -0.0196611533, 
301.067801, 62, 1, 5, 0, 0, 0, 1, 0.00935982615, 0.373099662, -0.0349686029, 0.328384619, -0.232615674, -0.181883936, 0.420410352, -0.18609248, -0.178024805, 0, 0, 0, -8.49641341e-014, 1.13654484e-013, -2.11213503e-013, 1.15160119e-014, 2.72195246e-013, 1.39088077e-013, 0, 0, 0, 0, 0, -0, 6.09828147e-014, -2.80187779e-013, -4.22384909e-013, -6.40765074e-014, -8.58638105e-014, 5.70347058e-014, 0, 0, 0, 0.913958354, -0.405807992, -6.1787172e-006, 0.405807992, 0.913958354, -1.06372911e-005, 9.96378794e-006, 7.21466823e-006, 1, 0.913958438, -0.405807805, -4.01075551e-006, 0.405807805, 0.913958438, -1.12596267e-006, 4.12258828e-006, -5.98512803e-007, 1, -0.643538889, 0.572464791, -0.507892403, -0.686035156, -0.137084961, 0.714477539, 0.339470244, 0.808338214, 0.481127305, -0.0668971219, 0.361651485, -0.929796183, 0.221557617, -0.903198242, -0.36730957, -0.972770812, -0.230549946, -0.0196611533, 
301.068515, 62, 1, 5, 0, 0, 0, 1, 0.00935982574, 0.373099661, -0.0349718651, 0.328384619, -0.232615674, -0.181883936, 0.420410352, -0.18609248, -0.178024805, 0, 0, 0, -8.30826509e-014, 1.11137669e-013, -2.06536298e-013, 1.12609963e-014, 2.66167635e-013, 1.3600805e-013, 0, 0, 0, 0, 0, -0, 5.96323845e-014, -2.73983178e-013, -4.13031432e-013, -6.2657569e-014, -8.39624045e-014, 5.57717041e-014, 0, 0, 0, 0.913957959, -0.405808882, 8.37015416e-006, 0.405808882, 0.913957959, 8.40716443e-006, -1.1061671e-005, -4.28711194e-006, 1, 0.913958034, -0.405808714, 8.04673825e-006, 0.405808714, 0.913958034, 1.02679174e-005, -1.15211914e-005, -6.11900907e-006, 1, -0.643538889, 0.572464791, -0.507892403, -0.686035156, -0.137084961, 0.714477539, 0.339470244, 0.808338214, 0.481127305, -0.0668971219, 0.361651485, -0.929796183, 0.221557617, -0.903198242, -0.36730957, -0.972770812, -0.230549946, -0.0196611533, 
301.069236, 62, 1, 5, 0, 0, 0, 1, 0.0093598282, 0.373099661, -0.0349739144, 0.328384619, -0.232615674, -0.181883936, 0.420410352, -0.18609248, -0.178024805, 0, 0, 0, -8.12245439e-014, 1.08652124e-013, -2.01917205e-013, 1.1009149e-014, 2.60214913e-013, 1.32966289e-013, 0, 0, 0, 0, 0, -0, 5.82987324e-014, -2.67855664e-013, -4.03794165e-013, -6.125626e-014, -8.20846222e-014, 5.45243944e-014, 0, 0, 0, 0.913957651, -0.405809577, -8.47921261e-006, 0.405809577, 0.913957651, 6.6675589e-006, 5.04388198e-006, -9.53481216e-006, 1, 0.913957701, -0.405809463, -1.19583945e-005, 0.405809463, 0.913957701, 2.04854483e-006, 1.00981478e-005, -6.72511296e-006, 1, -0.643538889, 0.572464791, -0.507892403, -0.686035156, -0.137084961, 0.714477539, 0.339470244, 0.808338214, 0.481127305, -0.0668971219, 0.361651485, -0.929796183, 0.221557617, -0.903198242, -0.36730957, -0.972770812, -0.230549946, -0.0196611533, 
301.06995, 62, 1, 5, 0, 0, 0, 1, 0.00935982648, 0.373099662, -0.0349742846, 0.328384619, -0.232615674, -0.181883936, 0.420410352, -0.18609248, -0.178024805, 0, 0, 0, -7.94263684e-014, 1.06246747e-013, -1.97447096e-013, 1.07654249e-014, 2.5445419e-013, 1.30022638e-013, 0, 0, 0, 0, 0, -0, 5.7008096e-014, -2.61925788e-013, -3.94854838e-013, -5.99001489e-014, -8.0267406e-014, 5.33173156e-014, 0, 0, 0, 0.913957472, -0.405809979, 1.26693175e-006, 0.405809979, 0.913957472, -1.77805093e-005, 6.05758635e-006, 1.67647628e-005, 1, 0.913957497, -0.405809922, 9.65643653e-006, 0.405809922, 0.913957497, -1.35256862e-005, -3.33671489e-006, 1.62805801e-005, 1, -0.643538889, 0.572464791, -0.507892403, -0.686035156, -0.137084961, 0.714477539, 0.339470244, 0.808338214, 0.481127305, -0.0668971219, 0.361651485, -0.929796183, 0.221557617, -0.903198242, -0.36730957, -0.972770812, -0.230549946, -0.0196611533, 
301.070679, 62, 1, 5, 0, 0, 0, 1, 0.00935982863, 0.373099659, -0.0349729052, 0.329483716, -0.231394263, -0.18239375, 0.420410352, -0.18609248, -0.178024805, 0, 0, 0, -7.76325501e-014, 1.038472e-013, -1.92987818e-013, 1.05222913e-014, 2.48707426e-013, 1.2708612e-013, 0, 0, 0, 0, 0, -0, 5.57205869e-014, -2.5601028e-013, -3.85937171e-013, -5.85473238e-014, -7.84545931e-014, 5.21131616e-014, 0, 0, 0, 0.913957412, -0.405810113, 1.39159542e-006, 0.405810113, 0.913957412, 2.40050267e-005, -1.10133416e-005, -2.13748486e-005, 1, 0.913957416, -0.405810105, -2.06791033e-006, 0.405810105, 0.913957416, 1.98781995e-005, -6.17679224e-006, -1.90070068e-005, 1, -0.648071398, 0.570110731, -0.504807824, -0.683105469, -0.142211914, 0.716308594, 0.336603957, 0.809081837, 0.481874675, -0.0668971219, 0.361651485, -0.929796183, 0.221557617, -0.903198242, -0.36730957, -0.972770812, -0.230549946, -0.0196611533, 
301.071406, 62, 1, 5, 0, 0, 0, 1, 0.00935982963, 0.373099658, -0.0349701129, 0.329483716, -0.231394263, -0.18239375, 0.421066504, -0.185752441, -0.178407324, 0, 0, 0, -7.58837581e-014, 1.01507883e-013, -1.88640472e-013, 1.02852606e-014, 2.43104911e-013, 1.2422331e-013, 0, 0, 0, 0, 0, -0, 5.44653954e-014, -2.50243257e-013, -3.77243346e-013, -5.72284557e-014, -7.66872833e-014, 5.09392329e-014, 0, 0, 0, 0.913957407, -0.405810126, -2.55300802e-006, 0.405810126, 0.913957407, -1.6266862e-005, 8.93459792e-006, 1.38311825e-005, 1, 0.913957409, -0.405810122, -4.09680119e-006, 0.405810122, 0.913957409, -1.49607341e-005, 9.81551915e-006, 1.20109504e-005, 1, -0.648071398, 0.570110731, -0.504807824, -0.683105469, -0.142211914, 0.716308594, 0.336603957, 0.809081837, 0.481874675, -0.0708136894, 0.361529351, -0.929540254, 0.225097656, -0.902099609, -0.368041992, -0.971709548, -0.235227006, -0.0174248852, 
