time, trialNum, hmeExpType, mapping, indexContact, thumbContact, manipForceTooHigh, trialSuccess, boxPosX, boxPosY, boxPosZ, indexPosX, indexPosY, indexPosZ, thumbPosX, thumbPosY, thumbPosZ, indexForceX, indexForceY, indexForceZ, indexNormalForceX, indexNormalForceY, indexNormalForceZ, indexShearForceX, indexShearForceY, indexShearForceZ, indexForceGlobalX, indexForceGlobalY, indexForceGlobalZ, thumbForceX, thumbForceY, thumbForceZ, thumbNormalForceX, thumbNormalForceY, thumbNormalForceZ, thumbShearForceX, thumbShearForceY, thumbShearForceZ, thumbForceGlobalX, thumbForceGlobalY, thumbForceGlobalZ, boxLocalRot_11, boxLocalRot_12, boxLocalRot_13, boxLocalRot_21, boxLocalRot_22, boxLocalRot_23, boxLocalRot_31, boxLocalRot_32, boxLocalRot_33, boxGlobalRot_11, boxGlobalRot_12, boxGlobalRot_13, boxGlobalRot_21, boxGlobalRot_22, boxGlobalRot_23, boxGlobalRot_31, boxGlobalRot_32, boxGlobalRot_33, indexRot_11, indexRot_12, indexRot_13, indexRot_21, indexRot_22, indexRot_23, indexRot_31, indexRot_32, indexRot_33, thumbRot_11, thumbRot_12, thumbRot_13, thumbRot_21, thumbRot_22, thumbRot_23, thumbRot_31, thumbRot_32, thumbRot_33, 
251.969071, 50, 1, 3, 0, 0, 0, 1, 0.03002054, 0.371041318, -0.0349729603, 0.276771631, -0.189599683, -0.192314722, 0.358790723, -0.126162988, -0.175295068, 0, 0, 0, -1.83435719e-017, 2.00038819e-016, -2.02364402e-016, -3.97347893e-018, 2.15792427e-016, 2.10676097e-016, 0, 0, 0, 0, 0, -0, 4.24199198e-017, 4.94173987e-017, -3.1419707e-016, -2.13209373e-016, -2.42092191e-016, -6.85574459e-017, 0, 0, 0, 0.924536227, 1.0647663e-006, -0.381094168, 0.381094168, 3.96833488e-006, 0.924536227, 2.4967243e-006, -1, 3.26309312e-006, 0.924536224, 1.86903627e-007, -0.381094176, 0.381094176, 6.33436793e-006, 0.924536224, 2.5867899e-006, -1, 5.78512472e-006, -0.77091349, 0.494269308, -0.40151183, -0.540649414, -0.174804688, 0.822875977, 0.3366563, 0.851497554, 0.402111535, -0.306452987, 0.616076174, -0.725543693, 0.393188477, -0.612060547, -0.685913086, -0.866859934, -0.495445513, -0.0547777408, 
251.97199, 50, 1, 3, 0, 0, 0, 1, 0.0300205233, 0.371041273, -0.0349613986, 0.276883691, -0.189633594, -0.192046069, 0.3585021, -0.127780225, -0.17391377, 0, 0, 0, -1.63351887e-017, 1.78137163e-016, -1.80208125e-016, -3.53843453e-018, 1.92165956e-016, 1.87609797e-016, 0, 0, 0, 0, 0, -0, 3.77754889e-017, 4.40068346e-017, -2.79796567e-016, -1.89865713e-016, -2.15586237e-016, -6.10512949e-017, 0, 0, 0, 0.924535667, -2.19086788e-005, -0.381095525, 0.381095525, 1.39719802e-007, 0.924535668, -2.02021084e-005, -1, 8.47847541e-006, 0.924535704, -1.24531643e-005, -0.381095437, 0.381095437, -2.57183419e-005, 0.924535704, -2.13145378e-005, -1, -1.90316812e-005, -0.768982168, 0.498076169, -0.400629666, -0.540649414, -0.172607422, 0.823242188, 0.341046902, 0.849782279, 0.402218997, -0.300312911, 0.617750643, -0.726573242, 0.395263672, -0.612548828, -0.684326172, -0.868055727, -0.492691922, -0.0601638872, 
251.972708, 50, 1, 3, 0, 0, 0, 1, 0.0300205195, 0.371041287, -0.0349702442, 0.276883691, -0.189633594, -0.192046069, 0.3585021, -0.127780225, -0.17391377, 0, 0, 0, -1.59715069e-017, 1.74171169e-016, -1.76196024e-016, -3.45965585e-018, 1.87887629e-016, 1.83432907e-016, 0, 0, 0, 0, 0, -0, 3.69344664e-017, 4.30270793e-017, -2.73567257e-016, -1.85638598e-016, -2.10786487e-016, -5.96920667e-017, 0, 0, 0, 0.924535597, -6.56602785e-006, -0.381095695, 0.381095695, 3.45067395e-005, 0.924535597, 7.07984343e-006, -0.999999999, 3.4404994e-005, 0.924535606, -6.40817748e-006, -0.381095675, 0.381095675, 4.34572808e-005, 0.924535605, 1.06367935e-005, -0.999999999, 4.26199322e-005, -0.768982168, 0.498076169, -0.400629666, -0.540649414, -0.172607422, 0.823242188, 0.341046902, 0.849782279, 0.402218997, -0.300312911, 0.617750643, -0.726573242, 0.395263672, -0.612548828, -0.684326172, -0.868055727, -0.492691922, -0.0601638872, 
251.973446, 50, 1, 3, 0, 0, 0, 1, 0.0300205221, 0.371041282, -0.0349778936, 0.276883691, -0.189633594, -0.192046069, 0.3585021, -0.127780225, -0.17391377, 0, 0, 0, -1.56073313e-017, 1.70199792e-016, -1.72178477e-016, -3.38077024e-018, 1.83603495e-016, 1.79250348e-016, 0, 0, 0, 0, 0, -0, 3.60923023e-017, 4.2045994e-017, -2.67329492e-016, -1.81405745e-016, -2.05980223e-016, -5.83309934e-017, 0, 0, 0, 0.924535499, 2.19910335e-005, -0.381095934, 0.381095935, -4.25212253e-005, 0.924535498, 4.12682497e-006, -0.999999999, -4.76930757e-005, 0.924535526, 1.56178542e-005, -0.381095867, 0.381095868, -3.1843636e-005, 0.924535526, 2.30378301e-006, -0.999999999, -3.53924725e-005, -0.768982168, 0.498076169, -0.400629666, -0.540649414, -0.172607422, 0.823242188, 0.341046902, 0.849782279, 0.402218997, -0.300312911, 0.617750643, -0.726573242, 0.395263672, -0.612548828, -0.684326172, -0.868055727, -0.492691922, -0.0601638872, 
251.974198, 50, 1, 3, 0, 0, 0, 1, 0.0300205287, 0.371041266, -0.0349818785, 0.277268652, -0.189210791, -0.192853833, 0.3585021, -0.127780225, -0.17391377, 0, 0, 0, -1.52427814e-017, 1.66224332e-016, -1.681568e-016, -3.30180355e-018, 1.79314957e-016, 1.75063489e-016, 0, 0, 0, 0, 0, -0, 3.52492725e-017, 4.10639003e-017, -2.61085316e-016, -1.77168541e-016, -2.01169018e-016, -5.69685211e-017, 0, 0, 0, 0.924535419, 1.29918172e-005, -0.381096127, 0.381096127, -2.74918076e-005, 0.924535419, 1.53437374e-006, -1, -3.0368281e-005, 0.924535429, 1.32690216e-005, -0.381096103, 0.381096104, -4.09150209e-005, 0.924535428, -3.32487446e-006, -0.999999999, -4.28841588e-005, -0.770093484, 0.497638083, -0.399080264, -0.540161133, -0.17565918, 0.822998047, 0.33949263, 0.849357297, 0.404198251, -0.301430679, 0.617417788, -0.726413927, 0.399658203, -0.609863281, -0.684204102, -0.865595612, -0.496531931, -0.0628474822, 
251.974924, 50, 1, 3, 0, 0, 0, 1, 0.0300205264, 0.371041271, -0.0349812267, 0.277268652, -0.189210791, -0.192853833, 0.359372852, -0.126766797, -0.173959668, 0, 0, 0, -1.48998323e-017, 1.62484431e-016, -1.6437342e-016, -3.22751588e-018, 1.75280529e-016, 1.71124715e-016, 0, 0, 0, 0, 0, -0, 3.4456195e-017, 4.01399988e-017, -2.55211127e-016, -1.73182405e-016, -1.96642893e-016, -5.56867797e-017, 0, 0, 0, 0.924535309, -1.65557933e-005, -0.381096395, 0.381096395, 2.70620973e-005, 0.924535309, -4.99314777e-006, -0.999999999, 3.13292176e-005, 0.92453533, -1.60184098e-005, -0.381096343, 0.381096344, 2.18152489e-005, 0.92453533, -6.49587418e-006, -1, 2.62735257e-005, -0.770093484, 0.497638083, -0.399080264, -0.540161133, -0.17565918, 0.822998047, 0.33949263, 0.849357297, 0.404198251, -0.301430679, 0.617417788, -0.726413927, 0.399658203, -0.609863281, -0.684204102, -0.865595612, -0.496531931, -0.0628474822, 
251.975647, 50, 1, 3, 0, 0, 0, 1, 0.0300205271, 0.371041278, -0.0349767928, 0.277268652, -0.189210791, -0.192853833, 0.359372852, -0.126766797, -0.173959668, 0, 0, 0, -1.45657835e-017, 1.5884159e-016, -1.60688228e-016, -3.15515615e-018, 1.71350803e-016, 1.67288161e-016, 0, 0, 0, 0, 0, -0, 3.36836997e-017, 3.92400746e-017, -2.49489386e-016, -1.69299719e-016, -1.92234231e-016, -5.44383023e-017, 0, 0, 0, 0.924535254, 9.13448663e-006, -0.381096528, 0.381096528, -4.18905669e-006, 0.924535254, 6.84871996e-006, -1, -7.35405173e-006, 0.924535256, 7.62583665e-006, -0.381096523, 0.381096523, 1.20491382e-005, 0.924535256, 1.16422395e-005, -1, 8.23367328e-006, -0.770093484, 0.497638083, -0.399080264, -0.540161133, -0.17565918, 0.822998047, 0.33949263, 0.849357297, 0.404198251, -0.301430679, 0.617417788, -0.726413927, 0.399658203, -0.609863281, -0.684204102, -0.865595612, -0.496531931, -0.0628474822, 
251.976369, 50, 1, 3, 0, 0, 0, 1, 0.0300205289, 0.371041273, -0.0349701971, 0.277268652, -0.189210791, -0.192853833, 0.359372852, -0.126766797, -0.173959668, 0, 0, 0, -1.4240159e-017, 1.55290616e-016, -1.57095973e-016, -3.08462126e-018, 1.67520181e-016, 1.63548361e-016, 0, 0, 0, 0, 0, -0, 3.29306859e-017, 3.83628456e-017, -2.43911942e-016, -1.6551495e-016, -1.87936751e-016, -5.32213103e-017, 0, 0, 0, 0.924535276, 2.38810731e-006, -0.381096474, 0.381096474, -3.34069467e-006, 0.924535276, 9.34762494e-007, -1, -3.99868934e-006, 0.924535276, 6.55973351e-006, -0.381096475, 0.381096475, -1.43630957e-005, 0.924535276, 5.90979909e-007, -1, -1.57790799e-005, -0.770093484, 0.497638083, -0.399080264, -0.540161133, -0.17565918, 0.822998047, 0.33949263, 0.849357297, 0.404198251, -0.301430679, 0.617417788, -0.726413927, 0.399658203, -0.609863281, -0.684204102, -0.865595612, -0.496531931, -0.0628474822, 
251.977114, 50, 1, 3, 0, 0, 0, 1, 0.0300205255, 0.37104128, -0.0349630873, 0.27882915, -0.189368262, -0.191738135, 0.361061035, -0.126274561, -0.173056104, 0, 0, 0, -1.39111977e-017, 1.51703254e-016, -1.53466904e-016, -3.01336354e-018, 1.63650304e-016, 1.59770237e-016, 0, 0, 0, 0, 0, -0, 3.21699553e-017, 3.74766269e-017, -2.38277341e-016, -1.61691395e-016, -1.83595231e-016, -5.19918468e-017, 0, 0, 0, 0.924535287, -8.96234486e-006, -0.381096449, 0.381096449, 1.02703485e-005, 0.924535287, -4.37201072e-006, -1, 1.29108174e-005, 0.92453528, -7.25102557e-006, -0.381096466, 0.381096466, 2.32548304e-005, 0.92453528, 2.15850473e-006, -1, 2.42632514e-005, -0.769854593, 0.494453155, -0.403477979, -0.543334961, -0.176269531, 0.820800781, 0.3347583, 0.85109766, 0.404524005, -0.300350458, 0.615992318, -0.728127042, 0.40612793, -0.608032227, -0.682006836, -0.863027222, -0.500486778, -0.0675690181, 
251.977836, 50, 1, 3, 0, 0, 0, 1, 0.0300205273, 0.371041278, -0.0349583694, 0.27882915, -0.189368262, -0.191738135, 0.361061035, -0.126274561, -0.173056104, 0, 0, 0, -1.35998239e-017, 1.48307687e-016, -1.50031861e-016, -2.94591556e-018, 1.59987326e-016, 1.56194106e-016, 0, 0, 0, 0, 0, -0, 3.14498966e-017, 3.66377893e-017, -2.3294399e-016, -1.58072264e-016, -1.79485827e-016, -5.08281156e-017, 0, 0, 0, 0.924535268, -2.67195475e-006, -0.381096496, 0.381096496, 5.70896352e-007, 0.924535268, -2.2527498e-006, -1, 1.5460864e-006, 0.924535268, 1.82838406e-006, -0.381096495, 0.381096495, -1.20740865e-005, 0.924535268, -2.91098648e-006, -1, -1.18597095e-005, -0.769854593, 0.494453155, -0.403477979, -0.543334961, -0.176269531, 0.820800781, 0.3347583, 0.85109766, 0.404524005, -0.300350458, 0.615992318, -0.728127042, 0.40612793, -0.608032227, -0.682006836, -0.863027222, -0.500486778, -0.0675690181, 
