time, trialNum, hmeExpType, mapping, indexContact, thumbContact, manipForceTooHigh, trialSuccess, boxPosX, boxPosY, boxPosZ, indexPosX, indexPosY, indexPosZ, thumbPosX, thumbPosY, thumbPosZ, indexForceX, indexForceY, indexForceZ, indexNormalForceX, indexNormalForceY, indexNormalForceZ, indexShearForceX, indexShearForceY, indexShearForceZ, indexForceGlobalX, indexForceGlobalY, indexForceGlobalZ, thumbForceX, thumbForceY, thumbForceZ, thumbNormalForceX, thumbNormalForceY, thumbNormalForceZ, thumbShearForceX, thumbShearForceY, thumbShearForceZ, thumbForceGlobalX, thumbForceGlobalY, thumbForceGlobalZ, boxLocalRot_11, boxLocalRot_12, boxLocalRot_13, boxLocalRot_21, boxLocalRot_22, boxLocalRot_23, boxLocalRot_31, boxLocalRot_32, boxLocalRot_33, boxGlobalRot_11, boxGlobalRot_12, boxGlobalRot_13, boxGlobalRot_21, boxGlobalRot_22, boxGlobalRot_23, boxGlobalRot_31, boxGlobalRot_32, boxGlobalRot_33, indexRot_11, indexRot_12, indexRot_13, indexRot_21, indexRot_22, indexRot_23, indexRot_31, indexRot_32, indexRot_33, thumbRot_11, thumbRot_12, thumbRot_13, thumbRot_21, thumbRot_22, thumbRot_23, thumbRot_31, thumbRot_32, thumbRot_33, 
257.044396, 50, 1, 3, 0, 0, 0, 1, 0.0163454186, 0.374243411, -0.034973917, 0.278806616, -0.118506665, -0.182461841, 0.367762012, -0.100701904, -0.155737451, 0, 0, 0, -1.13241669e-010, 2.74003505e-010, -5.15036004e-010, -1.98131373e-010, 4.75075245e-010, 2.90197693e-010, 0, 0, 0, 0, 0, -0, 2.42330615e-011, -5.66853871e-011, -6.57594263e-010, 6.19263154e-011, -4.63079558e-010, 5.75175923e-011, 0, 0, 0, 0.999474116, 0.0324267198, -3.62506028e-006, 0.0324267199, -0.999474115, 3.384702e-005, -2.52560608e-006, -3.39467692e-005, -0.999999999, 0.999474122, 0.0324265057, -1.45234769e-005, 0.0324265061, -0.999474122, 3.16783821e-005, -1.34886201e-005, -3.21326687e-005, -0.999999999, -0.156392316, 0.671065412, -0.72462136, -0.883178711, 0.233520508, 0.406738281, 0.442140072, 0.703611626, 0.55636273, 0.158001338, 0.377704984, -0.912220846, 0.243896484, -0.91015625, -0.334716797, -0.95674308, -0.169577927, -0.235927706, 
257.075471, 50, 1, 3, 0, 0, 0, 1, 0.0163454389, 0.374243416, -0.0349700009, 0.28402627, -0.129265894, -0.175569751, 0.373191748, -0.106631982, -0.150474219, 0, 0, 0, -4.17458309e-011, 1.01009673e-010, -1.89864792e-010, -7.30398875e-011, 1.75133509e-010, 1.06979559e-010, 0, 0, 0, 0, 0, -0, 8.93336609e-012, -2.08967123e-011, -2.42418e-010, 2.28287477e-011, -1.70711374e-010, 2.12034996e-011, 0, 0, 0, 0.999475748, 0.0323763646, -3.17737171e-006, 0.0323763646, -0.999475748, 2.84408227e-006, -3.08362493e-006, -2.945463e-006, -1, 0.999475748, 0.0323763603, -6.62848802e-006, 0.0323763603, -0.999475748, -2.95892582e-006, -6.72081227e-006, 2.74276829e-006, -1, -0.197465729, 0.664873029, -0.720297403, -0.88269043, 0.198974609, 0.425537109, 0.426275321, 0.719917803, 0.547767999, 0.126987794, 0.383077969, -0.91483188, 0.280517578, -0.89855957, -0.337280273, -0.951288002, -0.21369155, -0.221595755, 
257.076219, 50, 1, 3, 0, 0, 0, 1, 0.0163454397, 0.374243416, -0.0349673344, 0.284456128, -0.1297125, -0.174613672, 0.373460986, -0.107090186, -0.149550977, 0, 0, 0, -4.07792934e-011, 9.86710052e-011, -1.85468869e-010, -7.13488015e-011, 1.71078658e-010, 1.04502671e-010, 0, 0, 0, 0, 0, -0, 8.72653267e-012, -2.04128926e-011, -2.36805317e-010, 2.23001957e-011, -1.66758909e-010, 2.07125768e-011, 0, 0, 0, 0.999475751, 0.032376286, -4.92552399e-006, 0.032376286, -0.999475751, 2.68755404e-006, -4.83592877e-006, -2.84561526e-006, -1, 0.99947575, 0.032376303, -2.14434821e-006, 0.032376303, -0.99947575, 2.88328547e-006, -2.04987391e-006, -2.95119997e-006, -1, -0.202092596, 0.664803759, -0.719028449, -0.882202148, 0.19519043, 0.428344727, 0.425154266, 0.721041101, 0.54719624, 0.124093479, 0.384265732, -0.914691155, 0.284301758, -0.896972656, -0.338256836, -0.950610265, -0.217985448, -0.220599022, 
257.076935, 50, 1, 3, 0, 0, 0, 1, 0.0163454406, 0.374243415, -0.0349653077, 0.284456128, -0.1297125, -0.174613672, 0.373460986, -0.107090186, -0.149550977, 0, 0, 0, -3.98738896e-011, 9.64802583e-011, -1.81350989e-010, -6.97646769e-011, 1.67280277e-010, 1.02182446e-010, 0, 0, 0, 0, 0, -0, 8.53278148e-012, -1.99596746e-011, -2.31547638e-010, 2.18050747e-011, -1.63056437e-010, 2.0252705e-011, 0, 0, 0, 0.99947575, 0.032376293, -3.27485997e-006, 0.032376293, -0.99947575, -3.14407123e-006, -3.3749365e-006, 3.03639513e-006, -1, 0.999475751, 0.0323762807, 6.67534985e-006, 0.0323762807, -0.999475751, 3.47483819e-006, 6.78435264e-006, -3.25689351e-006, -1, -0.202092596, 0.664803759, -0.719028449, -0.882202148, 0.19519043, 0.428344727, 0.425154266, 0.721041101, 0.54719624, 0.124093479, 0.384265732, -0.914691155, 0.284301758, -0.896972656, -0.338256836, -0.950610265, -0.217985448, -0.220599022, 
257.077652, 50, 1, 3, 0, 0, 0, 1, 0.0163454407, 0.374243415, -0.0349644552, 0.284456128, -0.1297125, -0.174613672, 0.373460986, -0.107090186, -0.149550977, 0, 0, 0, -3.89879779e-011, 9.43366755e-011, -1.77321762e-010, -6.82146566e-011, 1.63563671e-010, 9.99121728e-011, 0, 0, 0, 0, 0, -0, 8.34320152e-012, -1.95162137e-011, -2.2640315e-010, 2.13206131e-011, -1.59433676e-010, 1.98027337e-011, 0, 0, 0, 0.999475751, 0.0323762703, 4.64842407e-006, 0.0323762703, -0.999475751, -2.80834056e-006, 4.55506355e-006, 2.95736692e-006, -1, 0.999475751, 0.0323762878, 8.75742841e-006, 0.0323762878, -0.999475751, -2.75611163e-006, 8.66360467e-006, 3.03819976e-006, -1, -0.202092596, 0.664803759, -0.719028449, -0.882202148, 0.19519043, 0.428344727, 0.425154266, 0.721041101, 0.54719624, 0.124093479, 0.384265732, -0.914691155, 0.284301758, -0.896972656, -0.338256836, -0.950610265, -0.217985448, -0.220599022, 
257.078368, 50, 1, 3, 0, 0, 0, 1, 0.0163454392, 0.374243415, -0.0349649487, 0.284456128, -0.1297125, -0.174613672, 0.373460986, -0.107090186, -0.149550977, 0, 0, 0, -3.81225839e-011, 9.22427378e-011, -1.73385852e-010, -6.67005345e-011, 1.59933141e-010, 9.76944789e-011, 0, 0, 0, 0, 0, -0, 8.1580122e-012, -1.90830234e-011, -2.21377807e-010, 2.08473716e-011, -1.55894817e-010, 1.93631836e-011, 0, 0, 0, 0.999475753, 0.0323762207, 5.74337022e-006, 0.0323762207, -0.999475753, 4.0306901e-006, 5.87085779e-006, -3.8426284e-006, -1, 0.999475753, 0.0323762149, 3.20814232e-006, 0.0323762149, -0.999475753, -2.53785741e-006, 3.12429425e-006, 2.64039445e-006, -1, -0.202092596, 0.664803759, -0.719028449, -0.882202148, 0.19519043, 0.428344727, 0.425154266, 0.721041101, 0.54719624, 0.124093479, 0.384265732, -0.914691155, 0.284301758, -0.896972656, -0.338256836, -0.950610265, -0.217985448, -0.220599022, 
257.079081, 50, 1, 3, 0, 0, 0, 1, 0.0163454372, 0.374243415, -0.0349665598, 0.284456128, -0.1297125, -0.174613672, 0.373460986, -0.107090186, -0.149550977, 0, 0, 0, -3.72794299e-011, 9.0202613e-011, -1.69551092e-010, -6.52253245e-011, 1.56395913e-010, 9.55337785e-011, 0, 0, 0, 0, 0, -0, 7.97758214e-012, -1.86609658e-011, -2.16481613e-010, 2.0386292e-011, -1.52446904e-010, 1.89349297e-011, 0, 0, 0, 0.999475752, 0.0323762556, 1.8387179e-006, 0.0323762556, -0.999475752, 3.14820582e-006, 1.93968108e-006, -3.08702457e-006, -1, 0.999475751, 0.0323762585, -7.47092002e-006, 0.0323762585, -0.999475752, 3.1474407e-006, -7.36510105e-006, -3.3876711e-006, -1, -0.202092596, 0.664803759, -0.719028449, -0.882202148, 0.19519043, 0.428344727, 0.425154266, 0.721041101, 0.54719624, 0.124093479, 0.384265732, -0.914691155, 0.284301758, -0.896972656, -0.338256836, -0.950610265, -0.217985448, -0.220599022, 
257.079797, 50, 1, 3, 0, 0, 0, 1, 0.0163454356, 0.374243415, -0.0349687292, 0.284456128, -0.1297125, -0.174613672, 0.373460986, -0.107090186, -0.149550977, 0, 0, 0, -3.64519596e-011, 8.82004369e-011, -1.65787662e-010, -6.3777555e-011, 1.52924482e-010, 9.34132695e-011, 0, 0, 0, 0, 0, -0, 7.80050829e-012, -1.82467589e-011, -2.11676494e-010, 1.99337891e-011, -1.49063127e-010, 1.85146419e-011, 0, 0, 0, 0.999475754, 0.0323761828, -5.85677234e-006, 0.0323761828, -0.999475754, -3.5734738e-006, -5.96939739e-006, 3.38198048e-006, -1, 0.999475754, 0.0323761949, -9.42597538e-006, 0.0323761949, -0.999475754, 1.96498768e-006, -9.35741502e-006, -2.26913476e-006, -1, -0.202092596, 0.664803759, -0.719028449, -0.882202148, 0.19519043, 0.428344727, 0.425154266, 0.721041101, 0.54719624, 0.124093479, 0.384265732, -0.914691155, 0.284301758, -0.896972656, -0.338256836, -0.950610265, -0.217985448, -0.220599022, 
257.080532, 50, 1, 3, 0, 0, 0, 1, 0.016345435, 0.374243414, -0.0349707035, 0.284626001, -0.130107471, -0.174490259, 0.373460986, -0.107090186, -0.149550977, 0, 0, 0, -3.56221353e-011, 8.61925648e-011, -1.62013527e-010, -6.23256668e-011, 1.49443175e-010, 9.12867279e-011, 0, 0, 0, 0, 0, -0, 7.62293068e-012, -1.78313737e-011, -2.06857705e-010, 1.94799988e-011, -1.45669723e-010, 1.80931583e-011, 0, 0, 0, 0.999475753, 0.0323762157, -7.42311372e-006, 0.0323762157, -0.999475753, -3.84457235e-006, -7.54369487e-006, 3.60222451e-006, -1, 0.999475753, 0.0323762071, -5.25820179e-006, 0.0323762071, -0.999475753, -3.90543787e-006, -5.38188846e-006, 3.73314983e-006, -1, -0.207512139, 0.66580649, -0.716598005, -0.880859375, 0.19128418, 0.432861328, 0.425271085, 0.721129468, 0.546934888, 0.124093479, 0.384265732, -0.914691155, 0.284301758, -0.896972656, -0.338256836, -0.950610265, -0.217985448, -0.220599022, 
257.081262, 50, 1, 3, 0, 0, 0, 1, 0.0163454352, 0.374243414, -0.0349715999, 0.284626001, -0.130107471, -0.174490259, 0.373595703, -0.107285352, -0.149265234, 0, 0, 0, -3.48159907e-011, 8.42419893e-011, -1.5834709e-010, -6.09152097e-011, 1.46061211e-010, 8.92208693e-011, 0, 0, 0, 0, 0, -0, 7.45042042e-012, -1.74278419e-011, -2.02176424e-010, 1.90391579e-011, -1.42373154e-010, 1.76837022e-011, 0, 0, 0, 0.999475754, 0.0323761825, -3.06663647e-006, 0.0323761825, -0.999475754, 2.26243694e-006, -2.99177973e-006, -2.36053685e-006, -1, 0.999475753, 0.0323761974, 4.84813459e-006, 0.0323761974, -0.999475753, -2.73718936e-006, 4.75697319e-006, 2.89271856e-006, -1, -0.207512139, 0.66580649, -0.716598005, -0.880859375, 0.19128418, 0.432861328, 0.425271085, 0.721129468, 0.546934888, 0.119269498, 0.386073263, -0.914607666, 0.287597656, -0.895141602, -0.340332031, -0.950258087, -0.22233695, -0.217889908, 
