time, trialNum, cceExpType, mapping, indexContact, thumbContact, manipForceTooHigh, trialSuccess, boxPosX, boxPosY, boxPosZ, indexPosX, indexPosY, indexPosZ, thumbPosX, thumbPosY, thumbPosZ, indexForceX, indexForceY, indexForceZ, indexForceGlobalX, indexForceGlobalY, indexForceGlobalZ, thumbForceX, thumbForceY, thumbForceZ, thumbForceGlobalX, thumbForceGlobalY, thumbForceGlobalZ, boxLocalRot_11, boxLocalRot_12, boxLocalRot_13, boxLocalRot_21, boxLocalRot_22, boxLocalRot_23, boxLocalRot_31, boxLocalRot_32, boxLocalRot_33, boxGlobalRot_11, boxGlobalRot_12, boxGlobalRot_13, boxGlobalRot_21, boxGlobalRot_22, boxGlobalRot_23, boxGlobalRot_31, boxGlobalRot_32, boxGlobalRot_33, indexRot_11, indexRot_12, indexRot_13, indexRot_21, indexRot_22, indexRot_23, indexRot_31, indexRot_32, indexRot_33, thumbRot_11, thumbRot_12, thumbRot_13, thumbRot_21, thumbRot_22, thumbRot_23, thumbRot_31, thumbRot_32, thumbRot_33, 
763.629572, 100, 2, 5, 0, 0, 0, 1, 0.0401441927, 0.355004765, -0.0349665553, 0.362122437, -0.191867725, -0.178451733, 0.379273975, -0.135343945, -0.1560021, 0, 0, 0, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0.984334635, 2.89895579e-006, -0.176310313, 0.176310313, 5.2325461e-006, 0.984334635, 3.77609443e-006, -1, 4.63946055e-006, 0.984334584, -6.16450986e-006, -0.176310596, 0.176310596, 6.72337492e-006, 0.984334584, -4.88253801e-006, -1, 7.70491887e-006, -0.399470956, 0.659044236, -0.637097747, -0.914428711, -0.237426758, 0.327636719, 0.064629495, 0.713549069, 0.697731821, -0.115108235, 0.128687592, -0.984879693, 0.73815918, -0.65234375, -0.171508789, -0.664721352, -0.746742734, -0.0199272415, 
763.672607, 100, 2, 5, 0, 0, 0, 1, 0.0401441854, 0.355004781, -0.034971414, 0.358889941, -0.192033618, -0.177680371, 0.375472168, -0.13720625, -0.155170361, 0, 0, 0, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0.984338033, -1.67378824e-005, -0.176291339, 0.17629134, 1.50764754e-005, 0.984338033, -1.38178822e-005, -1, 1.77910919e-005, 0.984338046, -1.10331252e-005, -0.17629127, 0.17629127, 1.38962484e-005, 0.984338045, -8.4105376e-006, -1, 1.56236497e-005, -0.390355406, 0.678299458, -0.622447313, -0.915527344, -0.215209961, 0.339599609, 0.0964319641, 0.702465866, 0.705175183, -0.131713634, 0.118010082, -0.984205953, 0.739868164, -0.649047852, -0.176757812, -0.6597158, -0.751424524, -0.00181325024, 
763.673296, 100, 2, 5, 0, 0, 0, 1, 0.0401441849, 0.35500478, -0.0349720706, 0.358889941, -0.192033618, -0.177680371, 0.37560166, -0.137041846, -0.155130078, 0, 0, 0, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0.984337976, 9.18802999e-006, -0.176291659, 0.176291659, -1.55863725e-005, 0.984337976, 6.29637937e-006, -1, -1.69620314e-005, 0.984337986, 8.91338809e-006, -0.1762916, 0.1762916, -1.34784391e-005, 0.984337986, 6.3976509e-006, -1, -1.4838695e-005, -0.390355406, 0.678299458, -0.622447313, -0.915527344, -0.215209961, 0.339599609, 0.0964319641, 0.702465866, 0.705175183, -0.131713634, 0.118010082, -0.984205953, 0.739868164, -0.649047852, -0.176757812, -0.6597158, -0.751424524, -0.00181325024, 
763.673983, 100, 2, 5, 0, 0, 0, 1, 0.0401441823, 0.355004781, -0.0349720748, 0.358889941, -0.192033618, -0.177680371, 0.37560166, -0.137041846, -0.155130078, 0, 0, 0, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0.984337942, -7.63226529e-006, -0.176291851, 0.176291851, 1.48001711e-005, 0.984337942, -4.90357874e-006, -1, 1.59138761e-005, 0.984337945, -1.31680585e-005, -0.176291832, 0.176291832, 1.20341893e-005, 0.984337945, -1.08402904e-005, -1, 1.41671303e-005, -0.390355406, 0.678299458, -0.622447313, -0.915527344, -0.215209961, 0.339599609, 0.0964319641, 0.702465866, 0.705175183, -0.131713634, 0.118010082, -0.984205953, 0.739868164, -0.649047852, -0.176757812, -0.6597158, -0.751424524, -0.00181325024, 
763.674673, 100, 2, 5, 0, 0, 0, 1, 0.0401441844, 0.35500478, -0.0349714657, 0.358889941, -0.192033618, -0.177680371, 0.37560166, -0.137041846, -0.155130078, 0, 0, 0, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0.984337953, -1.18628679e-006, -0.176291785, 0.176291785, -1.88593833e-005, 0.984337953, -4.49246146e-006, -1, -1.83548741e-005, 0.984337947, 8.27312926e-006, -0.176291821, 0.176291822, -1.53124319e-005, 0.984337947, 5.44409856e-006, -1, -1.65310928e-005, -0.390355406, 0.678299458, -0.622447313, -0.915527344, -0.215209961, 0.339599609, 0.0964319641, 0.702465866, 0.705175183, -0.131713634, 0.118010082, -0.984205953, 0.739868164, -0.649047852, -0.176757812, -0.6597158, -0.751424524, -0.00181325024, 
763.675367, 100, 2, 5, 0, 0, 0, 1, 0.0401441841, 0.355004782, -0.0349704079, 0.358889941, -0.192033618, -0.177680371, 0.37560166, -0.137041846, -0.155130078, 0, 0, 0, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0.984338007, 9.9497283e-006, -0.176291488, 0.176291487, 1.90521807e-005, 0.984338007, 1.3152633e-005, -1, 1.69997332e-005, 0.984337994, 5.21882725e-006, -0.176291561, 0.176291561, 1.63734639e-005, 0.984337993, 8.02359344e-006, -1, 1.51969874e-005, -0.390355406, 0.678299458, -0.622447313, -0.915527344, -0.215209961, 0.339599609, 0.0964319641, 0.702465866, 0.705175183, -0.131713634, 0.118010082, -0.984205953, 0.739868164, -0.649047852, -0.176757812, -0.6597158, -0.751424524, -0.00181325024, 
763.676057, 100, 2, 5, 0, 0, 0, 1, 0.0401441843, 0.355004781, -0.0349692634, 0.358889941, -0.192033618, -0.177680371, 0.37560166, -0.137041846, -0.155130078, 0, 0, 0, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0.984338074, -4.4799091e-006, -0.176291114, 0.176291114, -2.14801756e-005, 0.984338073, -8.19650919e-006, -1, -2.03539865e-005, 0.984338061, -5.17378036e-006, -0.176291183, 0.176291183, -1.95806654e-005, 0.984338061, -8.54464759e-006, -1, -1.83619023e-005, -0.390355406, 0.678299458, -0.622447313, -0.915527344, -0.215209961, 0.339599609, 0.0964319641, 0.702465866, 0.705175183, -0.131713634, 0.118010082, -0.984205953, 0.739868164, -0.649047852, -0.176757812, -0.6597158, -0.751424524, -0.00181325024, 
763.676751, 100, 2, 5, 0, 0, 0, 1, 0.0401441864, 0.355004783, -0.0349683525, 0.358889941, -0.192033618, -0.177680371, 0.37560166, -0.137041846, -0.155130078, 0, 0, 0, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0.984338115, 1.70070479e-006, -0.176290885, 0.176290885, 1.88077134e-005, 0.984338114, 4.98969698e-006, -1, 1.82133304e-005, 0.98433811, 8.75659776e-006, -0.176290908, 0.176290908, 1.78035267e-005, 0.98433811, 1.17580528e-005, -1, 1.59809812e-005, -0.390355406, 0.678299458, -0.622447313, -0.915527344, -0.215209961, 0.339599609, 0.0964319641, 0.702465866, 0.705175183, -0.131713634, 0.118010082, -0.984205953, 0.739868164, -0.649047852, -0.176757812, -0.6597158, -0.751424524, -0.00181325024, 
763.677468, 100, 2, 5, 0, 0, 0, 1, 0.0401441844, 0.35500478, -0.0349677766, 0.358876514, -0.190656079, -0.17695791, 0.37560166, -0.137041846, -0.155130078, 0, 0, 0, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0.984338101, 9.92765408e-006, -0.176290961, 0.176290961, -2.00723651e-005, 0.984338101, 6.23359163e-006, -1, -2.15081494e-005, 0.984338109, -2.67698869e-006, -0.176290915, 0.176290915, -2.02182795e-005, 0.984338109, -6.19936098e-006, -1, -1.94296942e-005, -0.390546366, 0.679111229, -0.621494756, -0.915527344, -0.216552734, 0.338500977, 0.0952262898, 0.701348558, 0.706507416, -0.132876244, 0.118041798, -0.98398867, 0.741210938, -0.647216797, -0.177734375, -0.657996855, -0.752894103, -0.0015449274, 
763.678163, 100, 2, 5, 0, 0, 0, 1, 0.0401441846, 0.355004782, -0.0349676474, 0.358876514, -0.190656079, -0.17695791, 0.375337646, -0.136400928, -0.154886816, 0, 0, 0, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0.98433804, -1.59723683e-005, -0.176291303, 0.176291304, 1.65354678e-005, 0.984338039, -1.28071506e-005, -1, 1.90922795e-005, 0.984338055, -9.9308593e-006, -0.176291219, 0.176291219, 1.51726736e-005, 0.984338055, -7.1005136e-006, -1, 1.66857633e-005, -0.390546366, 0.679111229, -0.621494756, -0.915527344, -0.216552734, 0.338500977, 0.0952262898, 0.701348558, 0.706507416, -0.132876244, 0.118041798, -0.98398867, 0.741210938, -0.647216797, -0.177734375, -0.657996855, -0.752894103, -0.0015449274, 
