time, trialNum, cceExpType, mapping, indexContact, thumbContact, manipForceTooHigh, trialSuccess, boxPosX, boxPosY, boxPosZ, indexPosX, indexPosY, indexPosZ, thumbPosX, thumbPosY, thumbPosZ, indexForceX, indexForceY, indexForceZ, indexForceGlobalX, indexForceGlobalY, indexForceGlobalZ, thumbForceX, thumbForceY, thumbForceZ, thumbForceGlobalX, thumbForceGlobalY, thumbForceGlobalZ, boxLocalRot_11, boxLocalRot_12, boxLocalRot_13, boxLocalRot_21, boxLocalRot_22, boxLocalRot_23, boxLocalRot_31, boxLocalRot_32, boxLocalRot_33, boxGlobalRot_11, boxGlobalRot_12, boxGlobalRot_13, boxGlobalRot_21, boxGlobalRot_22, boxGlobalRot_23, boxGlobalRot_31, boxGlobalRot_32, boxGlobalRot_33, indexRot_11, indexRot_12, indexRot_13, indexRot_21, indexRot_22, indexRot_23, indexRot_31, indexRot_32, indexRot_33, thumbRot_11, thumbRot_12, thumbRot_13, thumbRot_21, thumbRot_22, thumbRot_23, thumbRot_31, thumbRot_32, thumbRot_33, 
561.609937, 72, 2, 3, 0, 0, 0, 1, 0.0110050695, 0.361152874, -0.0349740603, 0.234096436, -0.0721342285, -0.202741992, 0.305248682, -0.0279004395, -0.167245898, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.921400838, -3.47689465e-005, 0.388613555, 0.388613554, -2.9664985e-005, -0.921400838, 4.35643517e-005, 0.999999999, -1.38216582e-005, 0.921400817, -3.3360199e-005, 0.388613605, 0.388613604, -3.48287734e-005, -0.921400817, 4.42730498e-005, 0.999999999, -1.91270331e-005, -0.174426872, 0.822699994, -0.540840402, -0.885131836, 0.109619141, 0.452026367, 0.43127776, 0.557609828, 0.709305605, 0.0497063466, 0.702248777, -0.71013152, 0.0202636719, -0.711547852, -0.702270508, -0.998442791, 0.0206617273, -0.0495983175, 
561.623697, 72, 2, 3, 0, 0, 0, 1, 0.011005053, 0.361152841, -0.0349768201, 0.242140088, -0.0841360107, -0.201109546, 0.310937842, -0.0363585938, -0.166165283, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.92140813, 5.48637837e-006, 0.388596265, 0.388596265, 8.57972544e-006, -0.92140813, -8.3892429e-006, 1, 5.77344263e-006, 0.921408079, 1.45802297e-005, 0.388596386, 0.388596386, 5.41355157e-006, -0.921408079, -1.5538028e-005, 1, -6.77734417e-007, -0.178313483, 0.814271875, -0.552209305, -0.887207031, 0.109619141, 0.448120117, 0.425466558, 0.569944393, 0.703072787, 0.0445309205, 0.694425469, -0.718068566, 0.0374755859, -0.719360352, -0.693359375, -0.998250294, 0.00400565494, -0.0581653254, 
561.624421, 72, 2, 3, 0, 0, 0, 1, 0.0110050556, 0.361152842, -0.0349778945, 0.243246655, -0.0861608154, -0.201135181, 0.31153457, -0.0382565918, -0.166236816, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.921408323, -3.69601712e-006, 0.388595809, 0.388595809, -1.09821708e-006, -0.921408323, 3.83230349e-006, 1, 4.24350406e-007, 0.921408291, -8.3033807e-006, 0.388595884, 0.388595884, -5.55225416e-006, -0.921408291, 9.80838694e-006, 1, -1.88923346e-006, -0.178585696, 0.813948365, -0.5526414, -0.886474609, 0.110595703, 0.44934082, 0.426869184, 0.570242816, 0.701905304, 0.0434255463, 0.69342837, -0.7190015, 0.0394287109, -0.720336914, -0.692382812, -0.998243731, 0.00181422955, -0.0586316088, 
561.625115, 72, 2, 3, 0, 0, 0, 1, 0.0110050529, 0.361152841, -0.0349762977, 0.243246655, -0.0861608154, -0.201135181, 0.31153457, -0.0382565918, -0.166236816, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.921408472, 7.03035319e-007, 0.388595455, 0.388595455, -4.34132026e-007, -0.921408472, -4.79080967e-007, 1, -6.73209257e-007, 0.921408445, 7.11225909e-006, 0.388595518, 0.388595518, 4.41689312e-006, -0.921408445, -8.26968046e-006, 1, 1.30597062e-006, -0.178585696, 0.813948365, -0.5526414, -0.886474609, 0.110595703, 0.44934082, 0.426869184, 0.570242816, 0.701905304, 0.0434255463, 0.69342837, -0.7190015, 0.0394287109, -0.720336914, -0.692382812, -0.998243731, 0.00181422955, -0.0586316088, 
561.625806, 72, 2, 3, 0, 0, 0, 1, 0.0110050571, 0.361152843, -0.0349729383, 0.243246655, -0.0861608154, -0.201135181, 0.31153457, -0.0382565918, -0.166236816, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.921408606, -4.43826672e-006, 0.388595138, 0.388595138, -8.72842644e-006, -0.921408606, 7.48128123e-006, 1, -6.31775836e-006, 0.921408579, -1.47079195e-005, 0.3885952, 0.3885952, -5.87094355e-006, -0.92140858, 1.58334237e-005, 1, 3.05889179e-007, -0.178585696, 0.813948365, -0.5526414, -0.886474609, 0.110595703, 0.44934082, 0.426869184, 0.570242816, 0.701905304, 0.0434255463, 0.69342837, -0.7190015, 0.0394287109, -0.720336914, -0.692382812, -0.998243731, 0.00181422955, -0.0586316088, 
561.626498, 72, 2, 3, 0, 0, 0, 1, 0.0110050539, 0.361152842, -0.0349689028, 0.243246655, -0.0861608154, -0.201135181, 0.31153457, -0.0382565918, -0.166236816, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.921408664, -3.72460395e-007, 0.388594999, 0.388594999, 5.23327649e-006, -0.921408664, -1.69043683e-006, 1, 4.96672254e-006, 0.921408659, 7.32881695e-006, 0.388595011, 0.388595011, 1.12611801e-005, -0.921408659, -1.11288738e-005, 1, 7.52820719e-006, -0.178585696, 0.813948365, -0.5526414, -0.886474609, 0.110595703, 0.44934082, 0.426869184, 0.570242816, 0.701905304, 0.0434255463, 0.69342837, -0.7190015, 0.0394287109, -0.720336914, -0.692382812, -0.998243731, 0.00181422955, -0.0586316088, 
561.62719, 72, 2, 3, 0, 0, 0, 1, 0.0110050589, 0.361152844, -0.0349654056, 0.243246655, -0.0861608154, -0.201135181, 0.31153457, -0.0382565918, -0.166236816, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.921408698, -9.82825556e-006, 0.388594919, 0.388594919, 6.51896157e-006, -0.921408698, 6.52260481e-006, 1, 9.82583807e-006, 0.921408685, -1.89655809e-005, 0.388594949, 0.388594949, -3.18485387e-007, -0.921408685, 1.75988127e-005, 1, 7.07647373e-006, -0.178585696, 0.813948365, -0.5526414, -0.886474609, 0.110595703, 0.44934082, 0.426869184, 0.570242816, 0.701905304, 0.0434255463, 0.69342837, -0.7190015, 0.0394287109, -0.720336914, -0.692382812, -0.998243731, 0.00181422955, -0.0586316088, 
561.627894, 72, 2, 3, 0, 0, 0, 1, 0.0110050534, 0.361152843, -0.0349633269, 0.243246655, -0.0861608154, -0.201135181, 0.31153457, -0.0382565918, -0.166236816, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.921408813, 4.63562857e-006, 0.388594646, 0.388594646, 8.07116109e-006, -0.921408813, -7.407719e-006, 1, 5.63545852e-006, 0.921408789, 1.84224684e-005, 0.388594702, 0.388594702, 3.62611169e-006, -0.92140879, -1.83837121e-005, 1, -3.81774244e-006, -0.178585696, 0.813948365, -0.5526414, -0.886474609, 0.110595703, 0.44934082, 0.426869184, 0.570242816, 0.701905304, 0.0434255463, 0.69342837, -0.7190015, 0.0394287109, -0.720336914, -0.692382812, -0.998243731, 0.00181422955, -0.0586316088, 
561.628597, 72, 2, 3, 0, 0, 0, 1, 0.0110050577, 0.361152845, -0.0349631836, 0.243246655, -0.0861608154, -0.201135181, 0.31153457, -0.0382565918, -0.166236816, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.921408845, -3.39377433e-006, 0.388594572, 0.388594572, -7.69842589e-006, -0.921408845, 6.1186202e-006, 1, -5.77459542e-006, 0.921408846, -1.27146904e-005, 0.388594568, 0.388594568, -1.52926912e-005, -0.921408846, 1.76580849e-005, 1, -9.1499613e-006, -0.178585696, 0.813948365, -0.5526414, -0.886474609, 0.110595703, 0.44934082, 0.426869184, 0.570242816, 0.701905304, 0.0434255463, 0.69342837, -0.7190015, 0.0394287109, -0.720336914, -0.692382812, -0.998243731, 0.00181422955, -0.0586316088, 
561.629321, 72, 2, 3, 0, 0, 0, 1, 0.0110050514, 0.361152843, -0.0349647382, 0.244563159, -0.0879991211, -0.200772681, 0.312900635, -0.0402007324, -0.166173486, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.921408851, 1.31530275e-005, 0.388594556, 0.388594557, -3.98227531e-006, -0.921408851, -1.05718255e-005, 1, -8.78049862e-006, 0.921408843, 2.16637633e-005, 0.388594575, 0.388594575, 2.55537242e-006, -0.921408843, -2.09541869e-005, 1, -6.06387816e-006, -0.178979599, 0.812832179, -0.554240977, -0.88684082, 0.110595703, 0.448608398, 0.425942836, 0.571779114, 0.701169917, 0.0437769913, 0.691492142, -0.720924969, 0.0413818359, -0.722167969, -0.690307617, -0.99808405, 0.000383296585, -0.0601839434, 
