time, trialNum, realDorsalTactorPos, realVentralTactorPos, box1PosX, box1PosY, box1PosZ, box1LocalRot_11, box1LocalRot_12, box1LocalRot_13, box1LocalRot_21, box1LocalRot_22, box1LocalRot_23, box1LocalRot_31, box1LocalRot_32, box1LocalRot_33, box1GlobalRot_11, box1GlobalRot_12, box1GlobalRot_13, box1GlobalRot_21, box1GlobalRot_22, box1GlobalRot_23, box1GlobalRot_31, box1GlobalRot_32, box1GlobalRot_33, indexForceX, indexForceY, indexForceZ, indexForceGlobalX, indexForceGlobalY, indexForceGlobalZ, indexContact, indexPosX, indexPosY, indexPosZ, indexRot_11, indexRot_12, indexRot_13, indexRot_21, indexRot_22, indexRot_23, indexRot_31, indexRot_32, indexRot_33, thumbForceX, thumbForceY, thumbForceZ, thumbForceGlobalX, thumbForceGlobalY, thumbForceGlobalZ, thumbContact, thumbPosX, thumbPosY, thumbPosZ, thumbRot_11, thumbRot_12, thumbRot_13, thumbRot_21, thumbRot_22, thumbRot_23, thumbRot_31, thumbRot_32, thumbRot_33, manipForceTooHigh, cceExpType, mapping, trialSuccess, 
119.1766, 11, 0.1, 0.1, 0.0129488341, 0.361002351, -0.0199568311, 0.986315307, -0.164869992, -7.31909567e-006, 0.164869992, 0.986315307, -7.70181326e-006, 8.48873399e-006, 6.38971706e-006, 1, 0.986315309, -0.164869981, -1.4434804e-005, 0.16486998, 0.986315309, -1.85204163e-005, 1.72907288e-005, 1.58871043e-005, 1, 0, 0, 0, 0, 0, 0, 0, 0.234245117, -0.0706342285, -0.220299072, 0.164837188, 0.397391891, -0.902672014, -0.944335938, 0.327636719, -0.0280761719, 0.284602477, 0.857077667, 0.429455305, 0, 0, -0, 0, 0, 0, 0, 0.277287109, -0.0174019043, -0.180549951, 0.18347389, 0.235022512, -0.954442018, 0.495727539, -0.860473633, -0.116577148, -0.848752562, -0.451662596, -0.274487804, 0, 1, 1, 1, 
119.194969, 11, 0.1, 0.1, 0.0129488139, 0.361002317, -0.019959701, 0.986313237, -0.164882374, -3.8501509e-005, 0.164882374, 0.986313238, -1.92443586e-005, 4.11476035e-005, 1.26327454e-005, 0.999999999, 0.986313251, -0.16488229, -1.98884798e-005, 0.164882289, 0.986313251, -3.91370402e-005, 2.6069276e-005, 3.53221233e-005, 0.999999999, 0, 0, 0, 0, 0, 0, 0, 0.237493652, -0.0780193848, -0.21626394, 0.143960336, 0.422868306, -0.894598127, -0.96105957, 0.275024414, -0.0246582031, 0.235506065, 0.863424321, 0.446097358, 0, 0, -0, 0, 0, 0, 0, 0.277936475, -0.0241464844, -0.176509131, 0.162603044, 0.23854239, -0.957360387, 0.538818359, -0.834228516, -0.116333008, -0.826520377, -0.496830187, -0.264238664, 0, 1, 1, 1, 
119.195862, 11, 0.1, 0.1, 0.0129488173, 0.361002311, -0.0199623, 0.986313266, -0.164882201, 1.24023839e-005, 0.164882201, 0.986313267, 7.02476155e-006, -1.3390894e-005, -4.88368315e-006, 1, 0.986313244, -0.164882337, 7.51803306e-006, 0.164882337, 0.986313243, 4.08137727e-005, -1.41446058e-005, -3.90155737e-005, 0.999999999, 0, 0, 0, 0, 0, 0, 0, 0.237493652, -0.0780193848, -0.21626394, 0.143960336, 0.422868306, -0.894598127, -0.96105957, 0.275024414, -0.0246582031, 0.235506065, 0.863424321, 0.446097358, 0, 0, -0, 0, 0, 0, 0, 0.277936475, -0.0241464844, -0.176509131, 0.162603044, 0.23854239, -0.957360387, 0.538818359, -0.834228516, -0.116333008, -0.826520377, -0.496830187, -0.264238664, 0, 1, 1, 1, 
119.196807, 11, 0.1, 0.1, 0.0129488156, 0.361002327, -0.0199628985, 0.986313338, -0.164881771, -8.37999802e-007, 0.164881771, 0.986313338, -3.68446546e-005, 6.90154229e-006, 3.62022033e-005, 0.999999999, 0.986313333, -0.164881804, 1.71659501e-005, 0.164881804, 0.986313331, -5.88109348e-005, -7.23415241e-006, 6.08363619e-005, 0.999999998, 0, 0, 0, 0, 0, 0, 0, 0.237493652, -0.0780193848, -0.21626394, 0.143960336, 0.422868306, -0.894598127, -0.96105957, 0.275024414, -0.0246582031, 0.235506065, 0.863424321, 0.446097358, 0, 0, -0, 0, 0, 0, 0, 0.277936475, -0.0241464844, -0.176509131, 0.162603044, 0.23854239, -0.957360387, 0.538818359, -0.834228516, -0.116333008, -0.826520377, -0.496830187, -0.264238664, 0, 1, 1, 1, 
119.197597, 11, 0.1, 0.1, 0.0129488178, 0.361002323, -0.0199636559, 0.986313411, -0.164881336, -1.10442879e-005, 0.164881336, 0.986313411, 6.53594016e-006, 9.81547472e-006, -8.26748238e-006, 1, 0.9863134, -0.1648814, -1.39983657e-005, 0.164881401, 0.9863134, 2.48226692e-005, 9.71397922e-006, -2.67910014e-005, 1, 0, 0, 0, 0, 0, 0, 0, 0.237493652, -0.0780193848, -0.21626394, 0.143960336, 0.422868306, -0.894598127, -0.96105957, 0.275024414, -0.0246582031, 0.235506065, 0.863424321, 0.446097358, 0, 0, -0, 0, 0, 0, 0, 0.277936475, -0.0241464844, -0.176509131, 0.162603044, 0.23854239, -0.957360387, 0.538818359, -0.834228516, -0.116333008, -0.826520377, -0.496830187, -0.264238664, 0, 1, 1, 1, 
119.198382, 11, 0.1, 0.1, 0.0129488177, 0.36100233, -0.0199650208, 0.986313469, -0.164880991, 5.8347518e-006, 0.164880991, 0.986313469, -4.74494045e-006, -4.97254381e-006, 5.64203833e-006, 1, 0.986313454, -0.164881082, -2.86317898e-006, 0.164881082, 0.986313453, -2.99397358e-005, 7.76048798e-006, 2.90578801e-005, 1, 0, 0, 0, 0, 0, 0, 0, 0.237493652, -0.0780193848, -0.21626394, 0.143960336, 0.422868306, -0.894598127, -0.96105957, 0.275024414, -0.0246582031, 0.235506065, 0.863424321, 0.446097358, 0, 0, -0, 0, 0, 0, 0, 0.277936475, -0.0241464844, -0.176509131, 0.162603044, 0.23854239, -0.957360387, 0.538818359, -0.834228516, -0.116333008, -0.826520377, -0.496830187, -0.264238664, 0, 1, 1, 1, 
119.199186, 11, 0.1, 0.1, 0.0129488198, 0.361002321, -0.019966452, 0.986313496, -0.16488083, 1.00538311e-006, 0.16488083, 0.986313495, 3.08592947e-005, -6.07972906e-006, -3.02711704e-005, 1, 0.986313488, -0.164880876, -1.85244474e-006, 0.164880876, 0.986313487, 4.95846577e-005, -6.34847056e-006, -4.92114494e-005, 0.999999999, 0, 0, 0, 0, 0, 0, 0, 0.238410034, -0.0792227295, -0.215558447, 0.14051069, 0.425445527, -0.893988176, -0.963378906, 0.266479492, -0.0246582031, 0.227771776, 0.864870009, 0.447607446, 0, 0, -0, 0, 0, 0, 0, 0.277936475, -0.0241464844, -0.176509131, 0.162603044, 0.23854239, -0.957360387, 0.538818359, -0.834228516, -0.116333008, -0.826520377, -0.496830187, -0.264238664, 0, 1, 1, 1, 
119.199992, 11, 0.1, 0.1, 0.0129488205, 0.361002324, -0.0199671553, 0.986313526, -0.164880651, -7.3720767e-006, 0.164880651, 0.986313526, -9.82568178e-007, 7.43318544e-006, -2.4639252e-007, 1, 0.986313524, -0.164880661, 7.19756677e-006, 0.164880661, 0.986313524, -1.76353556e-005, -4.19132835e-006, 1.85807293e-005, 1, 0, 0, 0, 0, 0, 0, 0, 0.238410034, -0.0792227295, -0.215558447, 0.14051069, 0.425445527, -0.893988176, -0.963378906, 0.266479492, -0.0246582031, 0.227771776, 0.864870009, 0.447607446, 0, 0, -0, 0, 0, 0, 0, 0.278116748, -0.0249719727, -0.175624219, 0.16053995, 0.23860509, -0.957666989, 0.546142578, -0.829711914, -0.115112305, -0.822072994, -0.504433645, -0.263657175, 0, 1, 1, 1, 
119.20078, 11, 0.1, 0.1, 0.0129488215, 0.361002326, -0.0199672847, 0.98631356, -0.164880446, -5.22772397e-006, 0.164880446, 0.98631356, -9.82306047e-006, 6.77580563e-006, 8.82666829e-006, 1, 0.986313549, -0.16488051, -4.20227168e-006, 0.164880509, 0.986313549, -1.80601499e-005, 7.12252421e-006, 1.71200978e-005, 1, 0, 0, 0, 0, 0, 0, 0, 0.238410034, -0.0792227295, -0.215558447, 0.14051069, 0.425445527, -0.893988176, -0.963378906, 0.266479492, -0.0246582031, 0.227771776, 0.864870009, 0.447607446, 0, 0, -0, 0, 0, 0, 0, 0.278116748, -0.0249719727, -0.175624219, 0.16053995, 0.23860509, -0.957666989, 0.546142578, -0.829711914, -0.115112305, -0.822072994, -0.504433645, -0.263657175, 0, 1, 1, 1, 
119.201566, 11, 0.1, 0.1, 0.0129488221, 0.361002326, -0.0199668648, 0.986313599, -0.16488021, 7.69833513e-006, 0.16488021, 0.986313599, -6.54208907e-006, -6.51431161e-006, 7.72185453e-006, 1, 0.986313597, -0.164880225, -4.87352884e-006, 0.164880225, 0.986313597, -4.32516085e-006, 5.51996125e-006, 3.46241642e-006, 1, 0, 0, 0, 0, 0, 0, 0, 0.238410034, -0.0792227295, -0.215558447, 0.14051069, 0.425445527, -0.893988176, -0.963378906, 0.266479492, -0.0246582031, 0.227771776, 0.864870009, 0.447607446, 0, 0, -0, 0, 0, 0, 0, 0.278116748, -0.0249719727, -0.175624219, 0.16053995, 0.23860509, -0.957666989, 0.546142578, -0.829711914, -0.115112305, -0.822072994, -0.504433645, -0.263657175, 0, 1, 1, 1, 
