time, trialNum, realDorsalTactorPos, realVentralTactorPos, box1PosX, box1PosY, box1PosZ, box1LocalRot_11, box1LocalRot_12, box1LocalRot_13, box1LocalRot_21, box1LocalRot_22, box1LocalRot_23, box1LocalRot_31, box1LocalRot_32, box1LocalRot_33, box1GlobalRot_11, box1GlobalRot_12, box1GlobalRot_13, box1GlobalRot_21, box1GlobalRot_22, box1GlobalRot_23, box1GlobalRot_31, box1GlobalRot_32, box1GlobalRot_33, indexForceX, indexForceY, indexForceZ, indexForceGlobalX, indexForceGlobalY, indexForceGlobalZ, indexContact, indexPosX, indexPosY, indexPosZ, indexRot_11, indexRot_12, indexRot_13, indexRot_21, indexRot_22, indexRot_23, indexRot_31, indexRot_32, indexRot_33, thumbForceX, thumbForceY, thumbForceZ, thumbForceGlobalX, thumbForceGlobalY, thumbForceGlobalZ, thumbContact, thumbPosX, thumbPosY, thumbPosZ, thumbRot_11, thumbRot_12, thumbRot_13, thumbRot_21, thumbRot_22, thumbRot_23, thumbRot_31, thumbRot_32, thumbRot_33, manipForceTooHigh, cceExpType, mapping, trialSuccess, 
166.63547, 17, 0.1, 0.1, 0.00817490914, 0.349059422, -0.019928636, 0.878821178, -0.47715127, 5.14751133e-005, 0.477151271, 0.878821179, -1.31884223e-005, -3.89445473e-005, 3.61516805e-005, 0.999999999, 0.87882047, -0.477152577, 4.0553658e-006, 0.477152576, 0.87882047, 3.27887433e-005, -1.92091719e-005, -2.68803906e-005, 0.999999999, 0, 0, 0, 0, 0, 0, 0, 0.235159229, -0.104708545, -0.223667822, 0.092120167, 0.20888879, -0.97354455, -0.988525391, 0.135864258, -0.0643310547, 0.118888888, 0.968504301, 0.219203666, 0, 0, 0, 0, 0, 0, 0, 0.266531934, -0.0408336426, -0.204976758, 0.048460057, -0.0675610494, -0.996517821, 0.601318359, -0.794555664, 0.0831298828, -0.79739848, -0.603262294, 0.00204791415, 0, 1, 1, 1, 
166.675819, 17, 0.1, 0.1, 0.00817407869, 0.349058671, -0.0199666898, 0.878834648, -0.477126463, 1.26751255e-006, 0.477126463, 0.878834648, -9.95470723e-006, 3.6357203e-006, 9.3533054e-006, 1, 0.878834587, -0.477126576, 2.11747167e-006, 0.477126576, 0.878834586, -2.57091145e-005, 1.04055945e-005, 2.3604361e-005, 1, 0, 0, 0, 0, 0, 0, 0, 0.240256323, -0.109389111, -0.223095947, 0.0468725563, 0.244524329, -0.968485231, -0.989990234, 0.140380859, -0.0124511719, 0.132852962, 0.959399612, 0.248805965, 0, 0, -0, 0, 0, 0, 0, 0.273535596, -0.046244043, -0.202836768, 0.0668121211, -0.06094996, -0.9958113, 0.612548828, -0.78527832, 0.0891113281, -0.787491324, -0.615946396, -0.0151845496, 0, 1, 1, 1, 
166.676641, 17, 0.1, 0.1, 0.00817406467, 0.349058655, -0.0199635258, 0.878834913, -0.477125975, -2.06550123e-006, 0.477125975, 0.878834913, -2.13119274e-005, 1.19837087e-005, 1.77441616e-005, 1, 0.87883488, -0.477126036, -1.11571656e-005, 0.477126036, 0.87883488, 7.24889736e-006, 6.34666866e-006, -1.16939581e-005, 1, 0, 0, 0, 0, 0, 0, 0, 0.240640527, -0.10934917, -0.223251196, 0.0412249833, 0.249752912, -0.967416976, -0.989990234, 0.140014648, -0.00610351562, 0.133871041, 0.958077118, 0.253209671, 0, 0, -0, 0, 0, 0, 0, 0.273535596, -0.046244043, -0.202836768, 0.0674446488, -0.0612182828, -0.995773021, 0.612304687, -0.785400391, 0.0897216797, -0.787670328, -0.615729113, -0.0155487544, 0, 1, 1, 1, 
166.677434, 17, 0.1, 0.1, 0.00817404889, 0.349058643, -0.0199610151, 0.87883489, -0.477126017, -2.03611163e-005, 0.477126018, 0.878834889, 2.29946127e-005, 6.92273136e-006, -2.99232863e-005, 1, 0.878834922, -0.477125958, 4.72625569e-006, 0.477125958, 0.878834922, 2.14955538e-005, -1.44096852e-005, -1.66360241e-005, 1, 0, 0, 0, 0, 0, 0, 0, 0.240640527, -0.10934917, -0.223251196, 0.0412249833, 0.249752912, -0.967416976, -0.989990234, 0.140014648, -0.00610351562, 0.133871041, 0.958077118, 0.253209671, 0, 0, -0, 0, 0, 0, 0, 0.273796924, -0.0467037109, -0.202841895, 0.0674446488, -0.0612182828, -0.995773021, 0.612304687, -0.785400391, 0.0897216797, -0.787670328, -0.615729113, -0.0155487544, 0, 1, 1, 1, 
166.678226, 17, 0.1, 0.1, 0.00817403365, 0.349058632, -0.0199601581, 0.878834696, -0.477126373, 2.52426827e-005, 0.477126373, 0.878834696, -2.00299268e-005, -1.26273391e-005, 2.96469443e-005, 0.999999999, 0.87883473, -0.477126311, 3.26790524e-005, 0.477126312, 0.87883473, -1.75343926e-005, -2.03533662e-005, 3.10018689e-005, 0.999999999, 0, 0, 0, 0, 0, 0, 0, 0.240640527, -0.10934917, -0.223251196, 0.0412249833, 0.249752912, -0.967416976, -0.989990234, 0.140014648, -0.00610351562, 0.133871041, 0.958077118, 0.253209671, 0, 0, -0, 0, 0, 0, 0, 0.273796924, -0.0467037109, -0.202841895, 0.0674446488, -0.0612182828, -0.995773021, 0.612304687, -0.785400391, 0.0897216797, -0.787670328, -0.615729113, -0.0155487544, 0, 1, 1, 1, 
166.679022, 17, 0.1, 0.1, 0.00817402197, 0.349058617, -0.0199610734, 0.878834691, -0.477126383, 1.03438806e-005, 0.477126383, 0.878834691, 2.06463434e-005, -1.89414763e-005, -1.32093845e-005, 1, 0.878834668, -0.477126425, -2.43447013e-006, 0.477126425, 0.878834668, 3.11822629e-005, -1.27383849e-005, -2.85656037e-005, 1, 0, 0, 0, 0, 0, 0, 0, 0.240640527, -0.10934917, -0.223251196, 0.0412249833, 0.249752912, -0.967416976, -0.989990234, 0.140014648, -0.00610351562, 0.133871041, 0.958077118, 0.253209671, 0, 0, -0, 0, 0, 0, 0, 0.273796924, -0.0467037109, -0.202841895, 0.0674446488, -0.0612182828, -0.995773021, 0.612304687, -0.785400391, 0.0897216797, -0.787670328, -0.615729113, -0.0155487544, 0, 1, 1, 1, 
166.679821, 17, 0.1, 0.1, 0.00817400803, 0.349058609, -0.0199633267, 0.878834945, -0.477125915, 6.87417951e-008, 0.477125915, 0.878834945, 1.79986354e-005, -8.64802809e-006, -1.57850313e-005, 1, 0.878834886, -0.477126025, -3.5290778e-006, 0.477126025, 0.878834886, -1.50057435e-005, 1.02611074e-005, 1.1503756e-005, 1, 0, 0, 0, 0, 0, 0, 0, 0.240640527, -0.10934917, -0.223251196, 0.0412249833, 0.249752912, -0.967416976, -0.989990234, 0.140014648, -0.00610351562, 0.133871041, 0.958077118, 0.253209671, 0, 0, -0, 0, 0, 0, 0, 0.273796924, -0.0467037109, -0.202841895, 0.0674446488, -0.0612182828, -0.995773021, 0.612304687, -0.785400391, 0.0897216797, -0.787670328, -0.615729113, -0.0155487544, 0, 1, 1, 1, 
166.680616, 17, 0.1, 0.1, 0.0081739965, 0.349058596, -0.0199659901, 0.878835138, -0.47712556, 1.90290497e-006, 0.47712556, 0.878835138, -2.37490637e-005, 9.65894555e-006, 2.17794363e-005, 1, 0.878835122, -0.47712559, -9.86308201e-006, 0.47712559, 0.878835122, -1.6157335e-005, 1.63771009e-005, 9.49370463e-006, 1, 0, 0, 0, 0, 0, 0, 0, 0.240640527, -0.10934917, -0.223251196, 0.0412249833, 0.249752912, -0.967416976, -0.989990234, 0.140014648, -0.00610351562, 0.133871041, 0.958077118, 0.253209671, 0, 0, -0, 0, 0, 0, 0, 0.273796924, -0.0467037109, -0.202841895, 0.0674446488, -0.0612182828, -0.995773021, 0.612304687, -0.785400391, 0.0897216797, -0.787670328, -0.615729113, -0.0155487544, 0, 1, 1, 1, 
166.681439, 17, 0.1, 0.1, 0.00817398397, 0.349058583, -0.0199681653, 0.878835066, -0.477125692, -2.60649374e-005, 0.477125692, 0.878835066, 1.32032883e-005, 1.66071529e-005, -2.4039764e-005, 1, 0.8788351, -0.47712563, -2.17828279e-005, 0.47712563, 0.8788351, 1.75598694e-005, 1.076525e-005, -2.5825375e-005, 1, 0, 0, 0, 0, 0, 0, 0, 0.241130444, -0.109757056, -0.223397656, 0.0376210652, 0.254962399, -0.966189962, -0.989990234, 0.14050293, -0.00146484374, 0.13530699, 0.956634057, 0.257835417, 0, 0, -0, 0, 0, 0, 0, 0.273796924, -0.0467037109, -0.202841895, 0.0683199796, -0.0609882395, -0.995805104, 0.612060547, -0.785522461, 0.0902099609, -0.787823813, -0.615582192, -0.0164113255, 0, 1, 1, 1, 
166.682234, 17, 0.1, 0.1, 0.00817396974, 0.349058574, -0.0199688891, 0.878834906, -0.477125988, -2.72427554e-006, 0.477125988, 0.878834906, -1.49932214e-005, 9.54784403e-006, 1.18767437e-005, 1, 0.878834932, -0.47712594, 1.69517566e-005, 0.47712594, 0.878834932, -1.78898542e-005, -6.36208239e-006, 2.38103516e-005, 1, 0, 0, 0, 0, 0, 0, 0, 0.241130444, -0.109757056, -0.223397656, 0.0376210652, 0.254962399, -0.966189962, -0.989990234, 0.14050293, -0.00146484374, 0.13530699, 0.956634057, 0.257835417, 0, 0, -0, 0, 0, 0, 0, 0.274298096, -0.0471318848, -0.2030854, 0.0683199796, -0.0609882395, -0.995805104, 0.612060547, -0.785522461, 0.0902099609, -0.787823813, -0.615582192, -0.0164113255, 0, 1, 1, 1, 
