time, trialNum, realDorsalTactorPos, realVentralTactorPos, box1PosX, box1PosY, box1PosZ, box1LocalRot_11, box1LocalRot_12, box1LocalRot_13, box1LocalRot_21, box1LocalRot_22, box1LocalRot_23, box1LocalRot_31, box1LocalRot_32, box1LocalRot_33, box1GlobalRot_11, box1GlobalRot_12, box1GlobalRot_13, box1GlobalRot_21, box1GlobalRot_22, box1GlobalRot_23, box1GlobalRot_31, box1GlobalRot_32, box1GlobalRot_33, indexForceX, indexForceY, indexForceZ, indexForceGlobalX, indexForceGlobalY, indexForceGlobalZ, indexContact, indexPosX, indexPosY, indexPosZ, indexRot_11, indexRot_12, indexRot_13, indexRot_21, indexRot_22, indexRot_23, indexRot_31, indexRot_32, indexRot_33, thumbForceX, thumbForceY, thumbForceZ, thumbForceGlobalX, thumbForceGlobalY, thumbForceGlobalZ, thumbContact, thumbPosX, thumbPosY, thumbPosZ, thumbRot_11, thumbRot_12, thumbRot_13, thumbRot_21, thumbRot_22, thumbRot_23, thumbRot_31, thumbRot_32, thumbRot_33, manipForceTooHigh, cceExpType, mapping, trialSuccess, 
395.517948, 51, 0.1, 0.1, 0.0150240387, 0.369062179, -0.0199626375, 0.96028834, -0.279009499, 5.28905969e-005, 0.279009498, 0.960288342, 3.23823138e-005, -5.98251968e-005, -1.63393795e-005, 0.999999998, 0.960288334, -0.279009517, 6.68777716e-005, 0.279009517, 0.960288337, 8.62622743e-006, -6.66287436e-005, 1.03758692e-005, 0.999999998, 0, 0, 0, 0, 0, 0, 0, 0.291359473, -0.128177759, -0.204808179, 0.0623699448, 0.572005366, -0.817843945, -0.985107422, 0.166381836, 0.0412597656, 0.159689705, 0.803096527, 0.574093943, 0, 0, -0, 0, 0, 0, 0, 0.329743359, -0.0851758301, -0.15895498, 0.103557391, 0.210361527, -0.972001437, 0.546142578, -0.828735352, -0.12109375, -0.83113067, -0.518326264, -0.200846606, 0, 1, 5, 1, 
395.559744, 51, 0.1, 0.1, 0.0150240456, 0.369062186, -0.0199548012, 0.960282921, -0.279028157, -1.48622726e-005, 0.279028156, 0.960282921, -2.24265715e-005, 2.05296315e-005, 1.7388861e-005, 1, 0.960282919, -0.279028161, 1.18353146e-005, 0.279028161, 0.960282919, 2.33569179e-005, -1.78824883e-005, -1.91268632e-005, 1, 0, 0, 0, 0, 0, 0, 0, 0.294971216, -0.141133276, -0.200496362, 0.0313597688, 0.521848552, -0.852475963, -0.983032227, 0.169799805, 0.0676269531, 0.180050226, 0.836006157, 0.5185247, 0, 0, -0, 0, 0, 0, 0, 0.334514893, -0.0945827148, -0.15555083, 0.104718937, 0.198252315, -0.974416709, 0.592041016, -0.799682617, -0.0989990234, -0.798972739, -0.566609452, -0.201223204, 0, 1, 5, 1, 
395.560968, 51, 0.1, 0.1, 0.0150240441, 0.369062184, -0.0199526102, 0.960282929, -0.279028126, 1.49835083e-005, 0.279028126, 0.960282929, 2.263443e-005, -2.07040499e-005, -1.75546365e-005, 1, 0.960282926, -0.279028138, 2.31672265e-005, 0.279028137, 0.960282926, 4.25040358e-005, -3.4106914e-005, -3.43515919e-005, 0.999999999, 0, 0, 0, 0, 0, 0, 0, 0.294971216, -0.141133276, -0.200496362, 0.0313597688, 0.521848552, -0.852475963, -0.983032227, 0.169799805, 0.0676269531, 0.180050226, 0.836006157, 0.5185247, 0, 0, -0, 0, 0, 0, 0, 0.334514893, -0.0945827148, -0.15555083, 0.104718937, 0.198252315, -0.974416709, 0.592041016, -0.799682617, -0.0989990234, -0.798972739, -0.566609452, -0.201223204, 0, 1, 5, 1, 
395.562189, 51, 0.1, 0.1, 0.0150240433, 0.369062186, -0.0199476912, 0.960282948, -0.27902806, 2.69964572e-005, 0.279028059, 0.960282948, 4.57184956e-005, -3.86809806e-005, -3.63699227e-005, 0.999999999, 0.960282946, -0.27902807, 1.98117749e-005, 0.27902807, 0.960282945, 2.91226757e-005, -2.71509535e-005, -2.24379675e-005, 0.999999999, 0, 0, 0, 0, 0, 0, 0, 0.294971216, -0.141133276, -0.200496362, 0.0313597688, 0.521848552, -0.852475963, -0.983032227, 0.169799805, 0.0676269531, 0.180050226, 0.836006157, 0.5185247, 0, 0, -0, 0, 0, 0, 0, 0.334514893, -0.0945827148, -0.15555083, 0.104718937, 0.198252315, -0.974416709, 0.592041016, -0.799682617, -0.0989990234, -0.798972739, -0.566609452, -0.201223204, 0, 1, 5, 1, 
395.563464, 51, 0.1, 0.1, 0.015024046, 0.36906219, -0.0199419064, 0.96028295, -0.279028057, 1.69491089e-005, 0.279028056, 0.960282949, 3.61741508e-005, -2.63695433e-005, -3.00081433e-005, 0.999999999, 0.96028295, -0.279028055, -1.73120301e-005, 0.279028054, 0.96028295, -2.39158461e-005, 2.32976393e-005, 1.81354372e-005, 1, 0, 0, 0, 0, 0, 0, 0, 0.295135132, -0.140610718, -0.19983833, 0.030381003, 0.527894898, -0.848690824, -0.983642578, 0.166137695, 0.0681152344, 0.176991857, 0.832823855, 0.524475566, 0, 0, -0, 0, 0, 0, 0, 0.335028027, -0.0963749023, -0.154229199, 0.105504949, 0.195197952, -0.975017154, 0.592895508, -0.799438477, -0.0959472656, -0.798276412, -0.56791242, -0.200181629, 0, 1, 5, 1, 
395.564712, 51, 0.1, 0.1, 0.0150240456, 0.369062193, -0.0199385609, 0.960282964, -0.279028007, -9.59723665e-006, 0.279028007, 0.960282964, -2.80726011e-005, 1.70491048e-005, 2.42797427e-005, 1, 0.96028296, -0.279028021, -2.34906181e-005, 0.279028019, 0.960282959, -5.41648833e-005, 3.76711604e-005, 4.54590738e-005, 0.999999998, 0, 0, 0, 0, 0, 0, 0, 0.295135132, -0.140610718, -0.19983833, 0.030381003, 0.527894898, -0.848690824, -0.983642578, 0.166137695, 0.0681152344, 0.176991857, 0.832823855, 0.524475566, 0, 0, -0, 0, 0, 0, 0, 0.335028027, -0.0963749023, -0.154229199, 0.105504949, 0.195197952, -0.975017154, 0.592895508, -0.799438477, -0.0959472656, -0.798276412, -0.56791242, -0.200181629, 0, 1, 5, 1, 
395.565982, 51, 0.1, 0.1, 0.0150240444, 0.369062191, -0.0199388101, 0.960282968, -0.279027991, -3.55629246e-005, 0.279027989, 0.960282968, -5.45923679e-005, 4.93832695e-005, 4.25010698e-005, 0.999999998, 0.960282969, -0.279027988, -2.26918744e-005, 0.279027988, 0.960282969, -3.37292716e-005, 3.12020313e-005, 2.6057977e-005, 0.999999999, 0, 0, 0, 0, 0, 0, 0, 0.296110718, -0.140961475, -0.199619336, 0.0278408521, 0.534322041, -0.844766021, -0.984375, 0.161254883, 0.0694580078, 0.173439236, 0.829704832, 0.530527903, 0, 0, -0, 0, 0, 0, 0, 0.335028027, -0.0963749023, -0.154229199, 0.104789666, 0.192871632, -0.975559996, 0.595947266, -0.797485352, -0.0936279297, -0.796142223, -0.571470979, -0.198520286, 0, 1, 5, 1, 
395.566989, 51, 0.1, 0.1, 0.0150240428, 0.369062188, -0.0199425054, 0.960282968, -0.279027994, -2.95456855e-006, 0.279027994, 0.960282968, -8.94150067e-006, 5.33215085e-006, 7.76196346e-006, 1, 0.960282967, -0.279027998, 1.70864306e-005, 0.279027998, 0.960282966, 3.02594749e-005, -2.4851049e-005, -2.42900658e-005, 0.999999999, 0, 0, 0, 0, 0, 0, 0, 0.296110718, -0.140961475, -0.199619336, 0.0278408521, 0.534322041, -0.844766021, -0.984375, 0.161254883, 0.0694580078, 0.173439236, 0.829704832, 0.530527903, 0, 0, -0, 0, 0, 0, 0, 0.33547207, -0.0970501465, -0.153113965, 0.104789666, 0.192871632, -0.975559996, 0.595947266, -0.797485352, -0.0936279297, -0.796142223, -0.571470979, -0.198520286, 0, 1, 5, 1, 
395.567792, 51, 0.1, 0.1, 0.0150240406, 0.369062187, -0.0199524274, 0.960282969, -0.279027991, 1.56238693e-005, 0.279027991, 0.960282969, 2.15350281e-005, -2.10122113e-005, -1.63202239e-005, 1, 0.960282969, -0.279027991, 2.22078795e-005, 0.27902799, 0.960282969, 3.2247434e-005, -3.03237851e-005, -2.47700417e-005, 0.999999999, 0, 0, 0, 0, 0, 0, 0, 0.296110718, -0.140961475, -0.199619336, 0.0278408521, 0.534322041, -0.844766021, -0.984375, 0.161254883, 0.0694580078, 0.173439236, 0.829704832, 0.530527903, 0, 0, -0, 0, 0, 0, 0, 0.33547207, -0.0970501465, -0.153113965, 0.104789666, 0.192871632, -0.975559996, 0.595947266, -0.797485352, -0.0936279297, -0.796142223, -0.571470979, -0.198520286, 0, 1, 5, 1, 
395.56859, 51, 0.1, 0.1, 0.0150240407, 0.369062188, -0.0199653718, 0.96028297, -0.279027988, 8.54403607e-006, 0.279027988, 0.96028297, 1.97584996e-005, -1.37178667e-005, -1.65897255e-005, 1, 0.960282969, -0.27902799, 5.29155956e-006, 0.279027989, 0.960282969, 1.20831882e-005, -8.45294223e-006, -1.01267866e-005, 1, 0, 0, 0, 0, 0, 0, 0, 0.296110718, -0.140961475, -0.199619336, 0.0278408521, 0.534322041, -0.844766021, -0.984375, 0.161254883, 0.0694580078, 0.173439236, 0.829704832, 0.530527903, 0, 0, -0, 0, 0, 0, 0, 0.33547207, -0.0970501465, -0.153113965, 0.104789666, 0.192871632, -0.975559996, 0.595947266, -0.797485352, -0.0936279297, -0.796142223, -0.571470979, -0.198520286, 0, 1, 5, 1, 
395.569389, 51, 0.1, 0.1, 0.0150240416, 0.369062189, -0.0199768507, 0.96028297, -0.279027985, -4.49716583e-007, 0.279027985, 0.96028297, 3.53944066e-006, -5.55747821e-007, -3.52434811e-006, 1, 0.960282971, -0.279027985, -8.56544739e-006, 0.279027985, 0.960282971, -1.02986975e-005, 1.10988781e-005, 7.49966433e-006, 1, 0, 0, 0, 0, 0, 0, 0, 0.296110718, -0.140961475, -0.199619336, 0.0278408521, 0.534322041, -0.844766021, -0.984375, 0.161254883, 0.0694580078, 0.173439236, 0.829704832, 0.530527903, 0, 0, -0, 0, 0, 0, 0, 0.33547207, -0.0970501465, -0.153113965, 0.104789666, 0.192871632, -0.975559996, 0.595947266, -0.797485352, -0.0936279297, -0.796142223, -0.571470979, -0.198520286, 0, 1, 5, 1, 
395.570193, 51, 0.1, 0.1, 0.0150240422, 0.36906219, -0.0199832532, 0.960282972, -0.27902798, -5.17084756e-006, 0.27902798, 0.960282972, -1.12020922e-005, 8.09117402e-006, 9.31436723e-006, 1, 0.960282972, -0.27902798, -7.47851732e-006, 0.27902798, 0.960282972, -1.44185991e-005, 1.12046854e-005, 1.17592196e-005, 1, 0, 0, 0, 0, 0, 0, 0, 0.296110718, -0.140961475, -0.199619336, 0.0278408521, 0.534322041, -0.844766021, -0.984375, 0.161254883, 0.0694580078, 0.173439236, 0.829704832, 0.530527903, 0, 0, -0, 0, 0, 0, 0, 0.33547207, -0.0970501465, -0.153113965, 0.104789666, 0.192871632, -0.975559996, 0.595947266, -0.797485352, -0.0936279297, -0.796142223, -0.571470979, -0.198520286, 0, 1, 5, 1, 
