time, realDorsalTactorPos, realVentralTactorPos, boxPosX, boxPosY, boxPosZ, boxLocalRot_11, boxLocalRot_12, boxLocalRot_13, boxLocalRot_21, boxLocalRot_22, boxLocalRot_23, boxLocalRot_31, boxLocalRot_32, boxLocalRot_33, boxGlobalRot_11, boxGlobalRot_12, boxGlobalRot_13], boxGlobalRot_21, boxGlobalRot_22, boxGlobalRot_23, boxGlobalRot_31, boxGlobalRot_32, boxGlobalRot_33, indexPosX, indexPosY, indexPosZ, indexContact, indexForceX, indexForceY, indexForceZ, indexForceGlobalX, indexForceGlobalY, indexForceGlobalZ, thumbPosX, thumbPosY, thumbPosZ, thumbContact, thumbForceX, thumbForceY, thumbForceZ, thumbForceGlobalX, thumbForceGlobalY, thumbForceGlobalZ, hoopSuccess, targetSuccess, trialSuccess, 
117.322102, 0.1, 0.1, 0.0962552592, 0.178818901, -0.0199721115, 0.914233103, -4.67019749e-006, -0.405188638, 0.405188638, 2.78864596e-005, 0.914233103, 7.02962745e-006, -1, 2.73870355e-005, 0.914233063, 4.79333787e-006, -0.40518873, 0.40518873, 2.08826635e-005, 0.914233063, 1.28436479e-005, -1, 1.71494149e-005, 0.163474048, -0.136215112, -0.135889673, 0, 0, 0, 0, 0, 0, 0, 0.221622217, -0.0862639648, -0.0989305176, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
117.368322, 0.1, 0.1, 0.0962552334, 0.178818889, -0.0199699535, 0.914206426, 6.44090825e-006, -0.405248825, 0.405248825, -7.55096959e-006, 0.914206426, 2.82829816e-006, -1, -9.51331542e-006, 0.914206386, 1.35226665e-005, -0.405248915, 0.405248915, 1.58329251e-006, 0.914206386, 1.30041356e-005, -1, -4.03258979e-006, 0.166572803, -0.143979175, -0.136614331, 0, 0, 0, 0, 0, 0, 0, 0.223287891, -0.0954854004, -0.0975717285, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
117.369057, 0.1, 0.1, 0.0962552309, 0.178818889, -0.0199690854, 0.914206699, 1.5683505e-005, -0.40524821, 0.40524821, -4.78799938e-006, 0.914206699, 1.23976372e-005, -1, -1.07329335e-005, 0.914206638, -1.25853893e-005, -0.405248348, 0.405248348, 1.31413916e-006, 0.914206638, -1.09730937e-005, -1, 6.30160297e-006, 0.166693628, -0.144892529, -0.136986841, 0, 0, 0, 0, 0, 0, 0, 0.223287891, -0.0954854004, -0.0975717285, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
117.369771, 0.1, 0.1, 0.0962552326, 0.178818889, -0.0199680216, 0.914206912, -1.57326671e-005, -0.405247728, 0.405247728, -6.8651207e-006, 0.914206912, -1.71649876e-005, -1, 9.94868108e-008, 0.914206884, -9.81843465e-006, -0.405247792, 0.405247792, 2.65049321e-006, 0.914206884, -7.90197403e-006, -1, 6.4019981e-006, 0.166693628, -0.144892529, -0.136986841, 0, 0, 0, 0, 0, 0, 0, 0.223387109, -0.0964418457, -0.0974918945, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
117.370476, 0.1, 0.1, 0.0962552352, 0.178818888, -0.0199673781, 0.914206949, 1.99105219e-005, -0.405247645, 0.405247645, 1.54733193e-005, 0.914206949, 2.44728637e-005, -1, 6.07712393e-006, 0.914206954, 2.33875931e-005, -0.405247634, 0.405247634, 1.13753119e-005, 0.914206954, 2.59909185e-005, -1, 9.2162242e-007, 0.166693628, -0.144892529, -0.136986841, 0, 0, 0, 0, 0, 0, 0, 0.223387109, -0.0964418457, -0.0974918945, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
117.371186, 0.1, 0.1, 0.0962552341, 0.178818886, -0.0199673086, 0.914206916, -1.07767037e-005, -0.40524772, 0.40524772, -4.69476419e-007, 0.914206916, -1.00423913e-005, -1, 3.93803602e-006, 0.914206918, -1.41607981e-005, -0.405247715, 0.405247714, -1.95800692e-005, 0.914206918, -2.08806779e-005, -1, -1.21616036e-005, 0.166693628, -0.144892529, -0.136986841, 0, 0, 0, 0, 0, 0, 0, 0.223387109, -0.0964418457, -0.0974918945, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
117.371894, 0.1, 0.1, 0.0962552361, 0.178818886, -0.0199677612, 0.914207012, -9.7624939e-006, -0.405247503, 0.405247503, -1.33366143e-005, 0.914207012, -1.432957e-005, -1, -8.2362e-006, 0.914206982, 1.24284599e-005, -0.405247571, 0.405247571, -1.06023801e-005, 0.914206982, 7.06559608e-006, -1, -1.47293731e-005, 0.166693628, -0.144892529, -0.136986841, 0, 0, 0, 0, 0, 0, 0, 0.223387109, -0.0964418457, -0.0974918945, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
117.3726, 0.1, 0.1, 0.0962552345, 0.178818886, -0.0199685931, 0.914207225, 1.95623592e-005, -0.405247024, 0.405247024, -9.88918881e-007, 0.914207225, 1.74832937e-005, -1, -8.83166463e-006, 0.914207184, 8.89474053e-006, -0.405247116, 0.405247116, -1.38793642e-006, 0.914207184, 7.56917845e-006, -1, -4.8734294e-006, 0.166693628, -0.144892529, -0.136986841, 0, 0, 0, 0, 0, 0, 0, 0.223387109, -0.0964418457, -0.0974918945, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
117.37331, 0.1, 0.1, 0.0962552328, 0.178818887, -0.0199695346, 0.914207354, -1.80195066e-005, -0.405246731, 0.405246731, -1.16282152e-005, 0.914207354, -2.11858616e-005, -1, -3.32825368e-006, 0.914207342, -2.50706372e-005, -0.405246759, 0.405246759, 1.32103734e-006, 0.914207342, -2.23844145e-005, -1, 1.13674965e-005, 0.166693628, -0.144892529, -0.136986841, 0, 0, 0, 0, 0, 0, 0, 0.223387109, -0.0964418457, -0.0974918945, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
117.374046, 0.1, 0.1, 0.0962552345, 0.178818889, -0.0199700359, 0.914207317, 5.37843677e-006, -0.405246815, 0.405246815, 1.48234943e-005, 0.914207317, 1.09241801e-005, -1, 1.13721526e-005, 0.914207332, 1.28285563e-005, -0.405246781, 0.405246781, 2.40205271e-005, 0.914207332, 2.14622015e-005, -1, 1.67610109e-005, 0.166716577, -0.145757544, -0.136897363, 0, 0, 0, 0, 0, 0, 0, 0.223291162, -0.097128418, -0.0976289551, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
