time, realDorsalTactorPos, realVentralTactorPos, boxPosX, boxPosY, boxPosZ, boxLocalRot_11, boxLocalRot_12, boxLocalRot_13, boxLocalRot_21, boxLocalRot_22, boxLocalRot_23, boxLocalRot_31, boxLocalRot_32, boxLocalRot_33, boxGlobalRot_11, boxGlobalRot_12, boxGlobalRot_13], boxGlobalRot_21, boxGlobalRot_22, boxGlobalRot_23, boxGlobalRot_31, boxGlobalRot_32, boxGlobalRot_33, indexPosX, indexPosY, indexPosZ, indexContact, indexForceX, indexForceY, indexForceZ, indexForceGlobalX, indexForceGlobalY, indexForceGlobalZ, thumbPosX, thumbPosY, thumbPosZ, thumbContact, thumbForceX, thumbForceY, thumbForceZ, thumbForceGlobalX, thumbForceGlobalY, thumbForceGlobalZ, hoopSuccess, targetSuccess, trialSuccess, 
165.4994, 0.1, 0.1, 0.106886378, 0.194950812, -0.0199688333, 0.776871042, -0.629659736, 2.31955993e-005, 0.629659737, 0.776871042, -2.28658723e-005, -3.62227032e-006, 3.2369169e-005, 0.999999999, 0.776871083, -0.629659686, 6.03255598e-006, 0.629659686, 0.776871082, -3.1281406e-005, 1.5010122e-005, 2.81000771e-005, 0.999999999, 0.0936041748, 0.0451772217, -0.159386426, 0, 0, 0, 0, 0, 0, 0, 0.170955469, 0.0916158691, -0.145651904, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
165.525555, 0.1, 0.1, 0.106886065, 0.194950887, -0.0199665565, 0.776883398, -0.629644491, 1.04133464e-005, 0.629644491, 0.776883398, 1.55238045e-005, -1.78644339e-005, -5.50347975e-006, 1, 0.776883351, -0.62964455, -6.47440337e-007, 0.62964455, 0.77688335, 2.08480585e-005, -1.26238808e-005, -1.66041668e-005, 1, 0.0999738281, 0.0252429932, -0.164590479, 0, 0, 0, 0, 0, 0, 0, 0.175455762, 0.0725187012, -0.148685986, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
165.526274, 0.1, 0.1, 0.106886056, 0.194950891, -0.0199693512, 0.776883754, -0.629644052, 3.01867928e-006, 0.629644052, 0.776883754, 1.60021146e-005, -1.24207992e-005, -1.05310894e-005, 1, 0.77688367, -0.629644156, 5.21776431e-006, 0.629644156, 0.77688367, -1.14376349e-005, 3.14804411e-006, 1.21710466e-005, 1, 0.0999738281, 0.0252429932, -0.164590479, 0, 0, 0, 0, 0, 0, 0, 0.175455762, 0.0725187012, -0.148685986, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
165.526996, 0.1, 0.1, 0.10688605, 0.194950891, -0.0199716518, 0.776884037, -0.629643703, 6.48583885e-006, 0.629643703, 0.776884037, -1.22696707e-005, 2.68677624e-006, 1.36158789e-005, 1, 0.776884001, -0.629643748, -2.501703e-006, 0.629643748, 0.776884001, -8.59079377e-006, 7.35267262e-006, 5.09886859e-006, 1, 0.101062939, 0.0223271729, -0.164866577, 0, 0, 0, 0, 0, 0, 0, 0.176150977, 0.0696987793, -0.148869824, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
165.5277, 0.1, 0.1, 0.106886044, 0.19495089, -0.0199729437, 0.77688408, -0.62964365, -2.01550221e-005, 0.629643651, 0.776884079, 1.20094755e-005, 8.09642575e-006, -2.2020452e-005, 1, 0.776884087, -0.629643641, -1.72021263e-005, 0.629643641, 0.776884087, 1.55880177e-005, 3.54916197e-006, -2.29412924e-005, 1, 0.101062939, 0.0223271729, -0.164866577, 0, 0, 0, 0, 0, 0, 0, 0.176150977, 0.0696987793, -0.148869824, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
165.528402, 0.1, 0.1, 0.106886037, 0.194950893, -0.0199730874, 0.776884031, -0.62964371, -2.21761793e-006, 0.62964371, 0.776884031, -8.75791499e-006, 7.23719805e-006, 5.40757512e-006, 1, 0.776884036, -0.629643705, 1.3572278e-005, 0.629643705, 0.776884036, -7.28485026e-006, -5.95722596e-006, 1.42051832e-005, 1, 0.101062939, 0.0223271729, -0.164866577, 0, 0, 0, 0, 0, 0, 0, 0.176150977, 0.0696987793, -0.148869824, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
165.529114, 0.1, 0.1, 0.106886031, 0.194950893, -0.0199720943, 0.77688415, -0.629643563, 1.11685595e-005, 0.629643564, 0.77688415, -8.90659576e-006, -3.06869619e-006, 1.39516047e-005, 1, 0.776884108, -0.629643615, 3.0242841e-006, 0.629643615, 0.776884108, 1.06748197e-005, -9.07085032e-006, -6.38887662e-006, 1, 0.101062939, 0.0223271729, -0.164866577, 0, 0, 0, 0, 0, 0, 0, 0.176150977, 0.0696987793, -0.148869824, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
165.529816, 0.1, 0.1, 0.106886025, 0.194950897, -0.0199702568, 0.776884425, -0.629643224, -5.15963246e-006, 0.629643224, 0.776884425, 1.65091868e-005, -6.38645953e-006, -1.60744577e-005, 1, 0.776884372, -0.62964329, -2.51798538e-006, 0.62964329, 0.776884372, 7.04622694e-006, -2.48042602e-006, -7.05953619e-006, 1, 0.101062939, 0.0223271729, -0.164866577, 0, 0, 0, 0, 0, 0, 0, 0.176626123, 0.0666973633, -0.1488021, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
165.530521, 0.1, 0.1, 0.106886019, 0.194950901, -0.0199682511, 0.776884581, -0.629643032, 1.75009179e-005, 0.629643033, 0.77688458, -1.5474626e-005, -3.85270283e-006, 2.30413294e-005, 1, 0.776884571, -0.629643045, 6.44373421e-006, 0.629643045, 0.77688457, -2.6539949e-005, 1.17046566e-005, 2.46757293e-005, 1, 0.101062939, 0.0223271729, -0.164866577, 0, 0, 0, 0, 0, 0, 0, 0.176626123, 0.0666973633, -0.1488021, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
165.531221, 0.1, 0.1, 0.106886015, 0.194950901, -0.0199667263, 0.776884482, -0.629643155, -1.26294208e-005, 0.629643155, 0.776884482, 9.1566708e-007, 9.2350575e-006, -8.66339588e-006, 1, 0.776884513, -0.629643116, -2.45524447e-005, 0.629643116, 0.776884513, 5.85112802e-006, 1.53902915e-005, -2.00049285e-005, 1, 0.101062939, 0.0223271729, -0.164866577, 0, 0, 0, 0, 0, 0, 0, 0.176626123, 0.0666973633, -0.1488021, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
