time, realDorsalTactorPos, realVentralTactorPos, boxPosX, boxPosY, boxPosZ, boxLocalRot_11, boxLocalRot_12, boxLocalRot_13, boxLocalRot_21, boxLocalRot_22, boxLocalRot_23, boxLocalRot_31, boxLocalRot_32, boxLocalRot_33, boxGlobalRot_11, boxGlobalRot_12, boxGlobalRot_13], boxGlobalRot_21, boxGlobalRot_22, boxGlobalRot_23, boxGlobalRot_31, boxGlobalRot_32, boxGlobalRot_33, indexPosX, indexPosY, indexPosZ, indexContact, indexForceX, indexForceY, indexForceZ, indexForceGlobalX, indexForceGlobalY, indexForceGlobalZ, thumbPosX, thumbPosY, thumbPosZ, thumbContact, thumbForceX, thumbForceY, thumbForceZ, thumbForceGlobalX, thumbForceGlobalY, thumbForceGlobalZ, hoopSuccess, targetSuccess, trialSuccess, 
175.618097, 0.1, 0.1, 0.0908768948, 0.161329518, -0.0199692565, 0.897339547, 4.76420922e-008, -0.44134084, 0.44134084, 7.92187593e-006, 0.897339547, 3.53899851e-006, -1, 7.08758616e-006, 0.897339763, 1.97632476e-005, -0.441340401, 0.441340402, -6.66965211e-006, 0.897339763, 1.4790761e-005, -1, -1.47072637e-005, 0.116992603, -0.171236157, -0.0707122314, 0, 0, 0, 0, 0, 0, 0, 0.174602588, -0.112394873, -0.0490586914, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
175.665713, 0.1, 0.1, 0.0908768991, 0.161329492, -0.0199693249, 0.897331319, -1.80551558e-005, -0.441357568, 0.441357569, 1.55713017e-005, 0.897331319, -9.32894488e-006, -1, 2.19413964e-005, 0.897331426, 1.67440156e-005, -0.441357352, 0.441357352, -1.29826457e-006, 0.897331426, 1.44519328e-005, -1, -8.55506799e-006, 0.124070801, -0.191709839, -0.0608240479, 0, 0, 0, 0, 0, 0, 0, 0.179799365, -0.131059131, -0.0411624512, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
175.666433, 0.1, 0.1, 0.0908768945, 0.161329497, -0.0199688801, 0.897330839, 1.55838088e-005, -0.441358545, 0.441358545, 1.63628988e-005, 0.897330839, 2.12057374e-005, -1, 7.80488649e-006, 0.897330936, -1.97015099e-005, -0.441358348, 0.441358348, 2.76454886e-005, 0.897330935, -5.47720715e-006, -0.999999999, 3.3502578e-005, 0.124070801, -0.191709839, -0.0608240479, 0, 0, 0, 0, 0, 0, 0, 0.179799365, -0.131059131, -0.0411624512, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
175.667139, 0.1, 0.1, 0.0908769023, 0.161329491, -0.0199684036, 0.8973306, 4.34153902e-006, -0.441359031, 0.441359031, -4.12512714e-005, 0.897330599, -1.43108253e-005, -0.999999999, -3.89322055e-005, 0.897330632, 3.34806132e-005, -0.441358964, 0.441358966, -4.17784617e-005, 0.897330631, 1.16038812e-005, -0.999999999, -5.22660623e-005, 0.124070801, -0.191709839, -0.0608240479, 0, 0, 0, 0, 0, 0, 0, 0.179799365, -0.131059131, -0.0411624512, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
175.667856, 0.1, 0.1, 0.0908768974, 0.161329494, -0.0199681985, 0.897330664, -4.66728447e-006, -0.441358901, 0.4413589, 4.69626005e-005, 0.897330663, 1.65392643e-005, -0.999999999, 4.4200929e-005, 0.897330626, -3.0245922e-005, -0.441358977, 0.441358978, 3.70445225e-005, 0.897330625, -1.07906596e-005, -0.999999999, 4.65904938e-005, 0.124070801, -0.191709839, -0.0608240479, 0, 0, 0, 0, 0, 0, 0, 0.179799365, -0.131059131, -0.0411624512, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
175.668572, 0.1, 0.1, 0.0908769023, 0.161329493, -0.0199680466, 0.897331011, 6.26912988e-006, -0.441358196, 0.441358196, -5.26116649e-005, 0.897331009, -1.75951049e-005, -0.999999999, -4.99770103e-005, 0.897330919, 2.67309571e-005, -0.441358382, 0.441358383, -3.40062864e-005, 0.897330918, 8.97755479e-006, -0.999999999, -4.23128242e-005, 0.125207983, -0.193060547, -0.0592850586, 0, 0, 0, 0, 0, 0, 0, 0.180423437, -0.132431445, -0.0403080566, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
175.669276, 0.1, 0.1, 0.090876899, 0.16132949, -0.0199683233, 0.897331572, -1.25507157e-005, -0.441357055, 0.441357055, 4.13859682e-005, 0.897331571, 7.00383563e-006, -0.999999999, 4.26762828e-005, 0.89733144, -2.60805639e-005, -0.441357323, 0.441357323, 1.21715735e-005, 0.89733144, -1.80308969e-005, -1, 2.24327835e-005, 0.125207983, -0.193060547, -0.0592850586, 0, 0, 0, 0, 0, 0, 0, 0.180423437, -0.132431445, -0.0403080566, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
175.669978, 0.1, 0.1, 0.090876899, 0.161329495, -0.019968893, 0.897332223, -8.47140649e-006, -0.44135573, 0.44135573, -2.44521352e-005, 0.897332223, -1.8393756e-005, -1, -1.82027851e-005, 0.897332094, -1.00551257e-006, -0.441355994, 0.441355994, 1.4773993e-005, 0.897332094, 5.61831166e-006, -1, 1.3700967e-005, 0.125207983, -0.193060547, -0.0592850586, 0, 0, 0, 0, 0, 0, 0, 0.180423437, -0.132431445, -0.0403080566, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
175.67069, 0.1, 0.1, 0.0908768993, 0.161329487, -0.0199694949, 0.897332795, 1.6288581e-005, -0.441354567, 0.441354568, -9.2142779e-006, 0.897332795, 1.05495143e-005, -1, -1.54573134e-005, 0.897332691, 4.12624832e-006, -0.441354779, 0.441354779, -3.94079521e-005, 0.897332691, -1.36902705e-005, -0.999999999, -3.71831831e-005, 0.125207983, -0.193060547, -0.0592850586, 0, 0, 0, 0, 0, 0, 0, 0.180423437, -0.132431445, -0.0403080566, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
175.671395, 0.1, 0.1, 0.090876899, 0.161329494, -0.0199699663, 0.89733312, -2.85305069e-005, -0.441353908, 0.441353908, 1.92555484e-005, 0.89733312, -1.71028572e-005, -0.999999999, 2.9870692e-005, 0.89733307, -1.28332989e-005, -0.441354009, 0.441354009, 4.04566409e-005, 0.897333069, 6.33995714e-006, -0.999999999, 4.19671097e-005, 0.125207983, -0.193060547, -0.0592850586, 0, 0, 0, 0, 0, 0, 0, 0.180423437, -0.132431445, -0.0403080566, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
