time, realDorsalTactorPos, realVentralTactorPos, boxPosX, boxPosY, boxPosZ, boxLocalRot_11, boxLocalRot_12, boxLocalRot_13, boxLocalRot_21, boxLocalRot_22, boxLocalRot_23, boxLocalRot_31, boxLocalRot_32, boxLocalRot_33, boxGlobalRot_11, boxGlobalRot_12, boxGlobalRot_13], boxGlobalRot_21, boxGlobalRot_22, boxGlobalRot_23, boxGlobalRot_31, boxGlobalRot_32, boxGlobalRot_33, indexPosX, indexPosY, indexPosZ, indexContact, indexForceX, indexForceY, indexForceZ, indexForceGlobalX, indexForceGlobalY, indexForceGlobalZ, thumbPosX, thumbPosY, thumbPosZ, thumbContact, thumbForceX, thumbForceY, thumbForceZ, thumbForceGlobalX, thumbForceGlobalY, thumbForceGlobalZ, hoopSuccess, targetSuccess, trialSuccess, 
51.3841463, 0.1, 0.1, 0.105222517, 0.173712993, -0.019967329, 0.545193706, 1.10302005e-005, 0.8383101, 0.8383101, 6.14657163e-006, -0.545193706, -1.11663289e-005, 1, -5.89565629e-006, 0.545193685, -5.36148699e-006, 0.838310113, 0.838310113, -4.93713589e-007, -0.545193685, 3.33693394e-006, 1, 4.22541923e-006, 0.138856519, -0.00747873535, -0.136044507, 0, 0, 0, 0, 0, 0, 0, 0.198211572, 0.0388598633, -0.117414502, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
51.4276551, 0.1, 0.1, 0.105222663, 0.173712632, -0.019969317, 0.54506484, -2.94194283e-006, 0.838393893, 0.838393893, -2.41644285e-005, -0.54506484, 2.18628588e-005, 1, -1.07046734e-005, 0.545065482, -1.98399691e-005, 0.838393476, 0.838393475, -1.46037427e-005, -0.545065482, 2.30577649e-005, 1, 8.67370457e-006, 0.146728711, -0.037613916, -0.134191821, 0, 0, 0, 0, 0, 0, 0, 0.202095605, 0.00980351562, -0.113628809, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
51.4283653, 0.1, 0.1, 0.105222664, 0.173712626, -0.019970159, 0.545061579, -1.30584628e-005, 0.838396013, 0.838396013, 1.76906238e-005, -0.545061579, -7.71408212e-006, 1, 2.05906425e-005, 0.545062245, 7.12769784e-007, 0.83839558, 0.83839558, 2.11619061e-005, -0.545062245, -1.81305524e-005, 1, 1.0936973e-005, 0.146728711, -0.037613916, -0.134191821, 0, 0, 0, 0, 0, 0, 0, 0.202095605, 0.00980351562, -0.113628809, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
51.4290634, 0.1, 0.1, 0.105222666, 0.173712624, -0.0199706549, 0.545058393, 1.99554686e-005, 0.838398085, 0.838398085, -4.97842366e-007, -0.545058393, -1.04595055e-005, 1, -1.70019798e-005, 0.545059019, 1.04870464e-005, 0.838397677, 0.838397677, -1.68159168e-005, -0.545059019, 8.38236636e-006, 1, -1.79579824e-005, 0.146728711, -0.037613916, -0.134191821, 0, 0, 0, 0, 0, 0, 0, 0.202095605, 0.00980351562, -0.113628809, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
51.4298062, 0.1, 0.1, 0.10522267, 0.173712618, -0.0199703952, 0.545055021, -2.13326498e-005, 0.838400277, 0.838400277, -9.75181817e-006, -0.545055021, 1.98033949e-005, 1, 1.2570022e-005, 0.545055652, -2.56179779e-005, 0.838399866, 0.838399867, 3.38693621e-006, -0.545055652, 1.11236168e-005, 1, 2.3324178e-005, 0.147528784, -0.0403329834, -0.133965039, 0, 0, 0, 0, 0, 0, 0, 0.202339697, 0.00693427734, -0.113274365, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
51.430515, 0.1, 0.1, 0.105222669, 0.173712614, -0.0199696625, 0.545051813, -1.78655628e-007, 0.838402362, 0.838402362, 2.4819247e-005, -0.545051813, -2.07111387e-005, 1, 1.36775609e-005, 0.545052443, 1.62602008e-005, 0.838401952, 0.838401952, 1.52520394e-005, -0.545052443, -2.16500017e-005, 1, -5.31942274e-006, 0.147528784, -0.0403329834, -0.133965039, 0, 0, 0, 0, 0, 0, 0, 0.202339697, 0.00693427734, -0.113274365, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
51.4312247, 0.1, 0.1, 0.105222673, 0.173712611, -0.0199688512, 0.545048639, 1.384225e-005, 0.838404425, 0.838404426, -1.69283406e-005, -0.545048639, 6.6480961e-006, 1, -2.08321727e-005, 0.545049274, -5.76475943e-007, 0.838404013, 0.838404012, -2.08173661e-005, -0.545049274, 1.77675711e-005, 1, -1.08631706e-005, 0.147528784, -0.0403329834, -0.133965039, 0, 0, 0, 0, 0, 0, 0, 0.202339697, 0.00693427734, -0.113274365, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
51.4319448, 0.1, 0.1, 0.105222673, 0.173712604, -0.0199680276, 0.545045346, -2.11360805e-005, 0.838406566, 0.838406567, 1.48396974e-006, -0.545045346, 1.02759523e-005, 1, 1.85294595e-005, 0.545046035, -1.0243381e-005, 0.838406119, 0.838406119, 2.12375891e-005, -0.545046035, -1.22226104e-005, 1, 2.01635771e-005, 0.147528784, -0.0403329834, -0.133965039, 0, 0, 0, 0, 0, 0, 0, 0.202339697, 0.00693427734, -0.113274365, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
51.4326794, 0.1, 0.1, 0.105222673, 0.173712603, -0.0199671844, 0.545041985, 2.45625522e-005, 0.838408751, 0.838408751, 1.15179244e-005, -0.545041985, -2.30443508e-005, 1, -1.43157063e-005, 0.545042626, 2.90052155e-005, 0.838408334, 0.838408335, -3.13456111e-006, -0.545042626, -1.31810367e-005, 1, -2.60266839e-005, 0.148306519, -0.0428274658, -0.133508911, 0, 0, 0, 0, 0, 0, 0, 0.202743066, 0.00466616211, -0.112896973, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
51.4333932, 0.1, 0.1, 0.105222676, 0.173712599, -0.0199669422, 0.545038695, 2.06925336e-006, 0.83841089, 0.83841089, -2.6998065e-005, -0.545038695, 2.15076486e-005, 1, -1.64498747e-005, 0.545039356, -1.63237322e-005, 0.838410461, 0.83841046, -1.61933058e-005, -0.545039356, 2.24737134e-005, 1, 4.85999888e-006, 0.148306519, -0.0428274658, -0.133508911, 0, 0, 0, 0, 0, 0, 0, 0.202743066, 0.00466616211, -0.112896973, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
51.4340956, 0.1, 0.1, 0.105222675, 0.173712594, -0.0199673288, 0.545035437, -1.10729053e-005, 0.838413008, 0.838413008, 1.77289355e-005, -0.545035437, -8.8290444e-006, 1, 1.89465659e-005, 0.545036085, 3.97740928e-006, 0.838412587, 0.838412587, 2.15571039e-005, -0.545036085, -2.02415788e-005, 1, 8.41468953e-006, 0.148306519, -0.0428274658, -0.133508911, 0, 0, 0, 0, 0, 0, 0, 0.202743066, 0.00466616211, -0.112896973, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
51.4348045, 0.1, 0.1, 0.105222677, 0.173712593, -0.0199682105, 0.545032135, 2.17774064e-005, 0.838415155, 0.838415155, -3.70328174e-006, -0.545032135, -8.76449878e-006, 1, -2.02769151e-005, 0.545032779, 1.1940628e-005, 0.838414736, 0.838414736, -2.14320077e-005, -0.545032779, 1.14608774e-005, 1, -2.16923452e-005, 0.148306519, -0.0428274658, -0.133508911, 0, 0, 0, 0, 0, 0, 0, 0.202743066, 0.00466616211, -0.112896973, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
51.4355154, 0.1, 0.1, 0.10522268, 0.173712588, -0.0199693381, 0.545028826, -2.16951521e-005, 0.838417306, 0.838417305, -1.27117876e-005, -0.545028826, 2.2482266e-005, 1, 1.12613003e-005, 0.545029471, -2.52456636e-005, 0.838416886, 0.838416887, 5.40985388e-007, -0.545029471, 1.33060594e-005, 1, 2.14612436e-005, 0.148306519, -0.0428274658, -0.133508911, 0, 0, 0, 0, 0, 0, 0, 0.202743066, 0.00466616211, -0.112896973, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
51.43622, 0.1, 0.1, 0.10522268, 0.173712585, -0.0199703284, 0.545025582, -1.42583685e-006, 0.838419414, 0.838419414, 2.19478883e-005, -0.545025582, -1.76244181e-005, 1, 1.31576099e-005, 0.545026222, 1.47654176e-005, 0.838418999, 0.838418999, 1.21089257e-005, -0.545026222, -1.81998931e-005, 1, -5.77992464e-006, 0.148306519, -0.0428274658, -0.133508911, 0, 0, 0, 0, 0, 0, 0, 0.202743066, 0.00466616211, -0.112896973, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
51.4369608, 0.1, 0.1, 0.105222684, 0.173712582, -0.0199706862, 0.545022158, 1.00462037e-005, 0.83842164, 0.83842164, -1.63446101e-005, -0.545022158, 8.22827118e-006, 1, -1.73311293e-005, 0.54502287, -4.65773083e-006, 0.838421178, 0.838421178, -2.08147285e-005, -0.54502287, 1.9990079e-005, 1, -7.43936288e-006, 0.14887981, -0.0452987549, -0.133398193, 0, 0, 0, 0, 0, 0, 0, 0.202743066, 0.00466616211, -0.112896973, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
51.4376746, 0.1, 0.1, 0.105222686, 0.173712576, -0.0199702774, 0.545018888, -2.27831145e-005, 0.838423766, 0.838423766, 4.11348242e-006, -0.545018888, 8.96838634e-006, 1, 2.13438303e-005, 0.545019527, -1.35379693e-005, 0.838423351, 0.838423351, 2.0668807e-005, -0.545019527, -9.95075278e-006, 1, 2.2615453e-005, 0.14887981, -0.0452987549, -0.133398193, 0, 0, 0, 0, 0, 0, 0, 0.203134717, 0.00219482422, -0.112709619, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
51.4383857, 0.1, 0.1, 0.105222686, 0.173712573, -0.0199695526, 0.545015651, 1.85482532e-005, 0.838425871, 0.83842587, 1.61572636e-005, -0.545015651, -2.36557561e-005, 1, -6.74537381e-006, 0.545016306, 2.24488125e-005, 0.838425444, 0.838425444, 2.28341194e-006, -0.545016306, -1.41494395e-005, 1, -1.75771588e-005, 0.14887981, -0.0452987549, -0.133398193, 0, 0, 0, 0, 0, 0, 0, 0.203134717, 0.00219482422, -0.112709619, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
51.439089, 0.1, 0.1, 0.105222689, 0.173712569, -0.0199687449, 0.545012454, 6.60177231e-008, 0.838427949, 0.838427948, -2.06158575e-005, -0.545012454, 1.72489306e-005, 1, -1.12912502e-005, 0.545013097, -1.77763889e-005, 0.83842753, 0.83842753, -1.01731718e-005, -0.545013098, 1.8217832e-005, 1, 9.35970196e-006, 0.14887981, -0.0452987549, -0.133398193, 0, 0, 0, 0, 0, 0, 0, 0.203134717, 0.00219482422, -0.112709619, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
51.4398017, 0.1, 0.1, 0.105222688, 0.173712564, -0.0199680456, 0.545009208, -1.08005944e-005, 0.838430059, 0.838430059, 2.02914112e-005, -0.545009208, -1.11265057e-005, 1, 2.0114549e-005, 0.545009854, 3.76154782e-006, 0.838429639, 0.838429638, 2.49058644e-005, -0.545009854, -2.29318955e-005, 1, 1.04201483e-005, 0.14887981, -0.0452987549, -0.133398193, 0, 0, 0, 0, 0, 0, 0, 0.203134717, 0.00219482422, -0.112709619, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
51.4405098, 0.1, 0.1, 0.105222689, 0.173712563, -0.0199677492, 0.545005969, 2.56113652e-005, 0.838432164, 0.838432164, -1.89496201e-006, -0.545005969, -1.23695498e-005, 1, -2.25061579e-005, 0.545006613, 1.53601812e-005, 0.838431745, 0.838431746, -1.95702535e-005, -0.545006612, 8.0369215e-006, 1, -2.35443812e-005, 0.14887981, -0.0452987549, -0.133398193, 0, 0, 0, 0, 0, 0, 0, 0.203134717, 0.00219482422, -0.112709619, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
51.441212, 0.1, 0.1, 0.105222692, 0.173712558, -0.0199679053, 0.545002748, -1.83649144e-005, 0.838434257, 0.838434257, -1.44923119e-005, -0.545002749, 2.21597796e-005, 1, 7.49942361e-006, 0.545003392, -2.2167584e-005, 0.838433839, 0.838433839, 1.08953649e-007, -0.545003392, 1.1990058e-005, 1, 1.86454326e-005, 0.14887981, -0.0452987549, -0.133398193, 0, 0, 0, 0, 0, 0, 0, 0.203134717, 0.00219482422, -0.112709619, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
51.4419441, 0.1, 0.1, 0.10522269, 0.173712555, -0.0199681956, 0.544999369, 3.76676831e-006, 0.838436454, 0.838436454, 2.19160731e-005, -0.544999369, -2.0428121e-005, 1, 8.78605014e-006, 0.545000013, 2.17887947e-005, 0.838436035, 0.838436035, 1.18121002e-005, -0.545000013, -2.17785839e-005, 1, -1.18309159e-005, 0.149482275, -0.0479987793, -0.133156396, 0, 0, 0, 0, 0, 0, 0, 0.203137256, -0.000439453126, -0.112316846, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
51.4426567, 0.1, 0.1, 0.105222693, 0.173712554, -0.0199686353, 0.544996073, 1.27214808e-005, 0.838438597, 0.838438597, -2.12828747e-005, -0.544996073, 1.09112265e-005, 1, -2.22652637e-005, 0.544996719, -9.02647157e-007, 0.838438177, 0.838438177, -2.52421029e-005, -0.544996719, 2.16558824e-005, 1, -1.30000494e-005, 0.149482275, -0.0479987793, -0.133156396, 0, 0, 0, 0, 0, 0, 0, 0.203137256, -0.000439453126, -0.112316846, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
51.4433644, 0.1, 0.1, 0.105222695, 0.173712549, -0.0199692001, 0.544992807, -2.41272717e-005, 0.838440719, 0.83844072, -7.84015106e-007, -0.544992807, 1.38065397e-005, 1, 1.98020045e-005, 0.544993478, -1.34830614e-005, 0.838440284, 0.838440284, 1.6747967e-005, -0.544993478, -6.69398967e-006, 1, 2.04322746e-005, 0.149482275, -0.0479987793, -0.133156396, 0, 0, 0, 0, 0, 0, 0, 0.203137256, -0.000439453126, -0.112316846, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
51.4440681, 0.1, 0.1, 0.105222695, 0.173712547, -0.0199697044, 0.544989566, 1.53319445e-005, 0.838442826, 0.838442826, 1.06788464e-005, -0.544989566, -1.7309352e-005, 1, -7.03509905e-006, 0.544990214, 1.92635537e-005, 0.838442405, 0.838442405, -3.21043476e-006, -0.544990214, -7.80668364e-006, 1, -1.79010359e-005, 0.149482275, -0.0479987793, -0.133156396, 0, 0, 0, 0, 0, 0, 0, 0.203137256, -0.000439453126, -0.112316846, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
51.4447904, 0.1, 0.1, 0.1052227, 0.173712544, -0.0199698716, 0.54498625, -5.51815228e-006, 0.838444981, 0.838444981, -2.23056313e-005, -0.54498625, 2.17093617e-005, 1, -7.52959527e-006, 0.544986896, -2.26363936e-005, 0.838444561, 0.838444561, -1.28266008e-005, -0.544986897, 2.30909315e-005, 1, 1.19890317e-005, 0.149482275, -0.0479987793, -0.133156396, 0, 0, 0, 0, 0, 0, 0, 0.203137256, -0.000439453126, -0.112316846, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
51.4454994, 0.1, 0.1, 0.1052227, 0.173712539, -0.0199697598, 0.544983008, -1.50264574e-005, 0.838447089, 0.838447089, 1.94746505e-005, -0.544983008, -8.13930003e-006, 1, 2.32122431e-005, 0.544983643, -1.91865912e-006, 0.838446676, 0.838446676, 2.31631735e-005, -0.544983643, -1.8375448e-005, 1, 1.42322441e-005, 0.149482275, -0.0479987793, -0.133156396, 0, 0, 0, 0, 0, 0, 0, 0.203137256, -0.000439453126, -0.112316846, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
51.4462014, 0.1, 0.1, 0.105222702, 0.173712538, -0.0199695069, 0.544979814, 2.11934197e-005, 0.838449165, 0.838449165, 5.08716173e-007, -0.544979814, -1.19765186e-005, 1, -1.7492365e-005, 0.544980451, 1.09528738e-005, 0.838448751, 0.838448751, -1.6583817e-005, -0.544980451, 7.93557852e-006, 1, -1.82212794e-005, 0.149482275, -0.0479987793, -0.133156396, 0, 0, 0, 0, 0, 0, 0, 0.203137256, -0.000439453126, -0.112316846, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
51.4469478, 0.1, 0.1, 0.105222705, 0.173712532, -0.0199686835, 0.544976405, -1.97425934e-005, 0.83845138, 0.83845138, -8.88960578e-006, -0.544976405, 1.82127498e-005, 1, 1.17085793e-005, 0.544977046, -2.44021043e-005, 0.838450964, 0.838450964, 5.5267017e-006, -0.544977046, 8.66471832e-006, 1, 2.34718934e-005, 0.149864185, -0.0504708008, -0.132681836, 0, 0, 0, 0, 0, 0, 0, 0.203317139, -0.00290566406, -0.112120947, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
51.4476583, 0.1, 0.1, 0.105222703, 0.173712528, -0.0199680361, 0.544973155, 3.51902634e-006, 0.838453493, 0.838453493, 2.60868233e-005, -0.544973155, -2.3790363e-005, 1, 1.12660785e-005, 0.544973791, 2.0881512e-005, 0.83845308, 0.83845308, 1.64008239e-005, -0.544973791, -2.51311981e-005, 1, -8.57014883e-006, 0.149864185, -0.0504708008, -0.132681836, 0, 0, 0, 0, 0, 0, 0, 0.203317139, -0.00290566406, -0.112120947, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
51.4483681, 0.1, 0.1, 0.105222706, 0.173712527, -0.0199677811, 0.544969899, 1.70844502e-005, 0.83845561, 0.83845561, -1.90373114e-005, -0.544969898, 6.6514294e-006, 1, -2.46993148e-005, 0.544970577, 1.75724602e-006, 0.838455169, 0.838455168, -2.28418747e-005, -0.544970577, 1.81942406e-005, 1, -1.39215217e-005, 0.149864185, -0.0504708008, -0.132681836, 0, 0, 0, 0, 0, 0, 0, 0.203317139, -0.00290566406, -0.112120947, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
51.4491041, 0.1, 0.1, 0.105222706, 0.173712521, -0.01996768, 0.5449665, -2.26133665e-005, 0.838457818, 0.838457819, 6.02613476e-007, -0.5449665, 1.18182612e-005, 1, 1.92887581e-005, 0.544967148, -1.22278565e-005, 0.838457398, 0.838457398, 1.90544007e-005, -0.544967147, -9.31252315e-006, 1, 2.06365591e-005, 0.150470679, -0.05316875, -0.132419653, 0, 0, 0, 0, 0, 0, 0, 0.203536816, -0.00536015625, -0.111518604, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
51.4498166, 0.1, 0.1, 0.105222706, 0.17371252, -0.0199677807, 0.544963188, 2.07033911e-005, 0.838459971, 0.838459971, 9.62021758e-006, -0.544963189, -1.93487534e-005, 1, -1.21163003e-005, 0.544963842, 2.48653046e-005, 0.838459546, 0.838459547, -4.67581637e-006, -0.544963842, -9.63020905e-006, 1, -2.33967029e-005, 0.150470679, -0.05316875, -0.132419653, 0, 0, 0, 0, 0, 0, 0, 0.203536816, -0.00536015625, -0.111518604, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
51.4505278, 0.1, 0.1, 0.105222709, 0.173712518, -0.0199682703, 0.54495988, -1.40287528e-006, 0.838462122, 0.838462121, -2.72292205e-005, -0.54495988, 2.35951807e-005, 1, -1.36625749e-005, 0.544960529, -1.88336279e-005, 0.838461699, 0.838461699, -1.70628014e-005, -0.544960529, 2.45700893e-005, 1, 6.49272239e-006, 0.150470679, -0.05316875, -0.132419653, 0, 0, 0, 0, 0, 0, 0, 0.203536816, -0.00536015625, -0.111518604, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
51.4512341, 0.1, 0.1, 0.105222708, 0.173712515, -0.01996898, 0.544956614, -1.17810891e-005, 0.838464244, 0.838464244, 1.56183308e-005, -0.544956614, -6.67522948e-006, 1, 1.83893346e-005, 0.544957257, 2.02373282e-006, 0.838463826, 0.838463826, 1.91445743e-005, -0.544957257, -1.71548809e-005, 1, 8.73614795e-006, 0.150470679, -0.05316875, -0.132419653, 0, 0, 0, 0, 0, 0, 0, 0.203536816, -0.00536015625, -0.111518604, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
